Surrogate,generation,0,mu,100,lambda,25
	4060.0,4358.0,1550.0,0.197035,0.056779,89.0,47.0,40.0,0.0,fitness,(-0.005625833050444372),fitnesses,(0.0,0.21537758848544997,777.9608935298871,)
	764.0,4545.0,3752.0,0.227886,0.17951,61.0,137.0,187.0,1.0,fitness,(-0.0016444862905745142),fitnesses,(0.0,0.20721519247906117,371.66382153651256,)
	4088.0,1715.0,4403.0,0.22354,0.10224,153.0,0.0,175.0,2.0,fitness,(-0.002049757875212681),fitnesses,(0.0,1.162645880763493,1367.621668284761,)
	4482.0,3881.0,23.0,0.15366,0.215919,76.0,112.0,185.0,3.0,fitness,(0.003548078298581182),fitnesses,(0.0,1.019355849044282,664.5480191861637,)
	4438.0,1031.0,4921.0,0.1842,0.064257,139.0,97.0,15.0,4.0,fitness,(-0.024667176475944776),fitnesses,(0.0,1.060538316986193,3527.2559645806705,)
	1269.0,116.0,4634.0,0.122844,0.219395,73.0,96.0,20.0,5.0,fitness,(-0.0008412716701229504),fitnesses,(0.0,0.7387977115994299,822.9248786117248,)
	2186.0,4454.0,886.0,0.028057,0.053212,116.0,33.0,138.0,6.0,fitness,(0.00019196221076864858),fitnesses,(0.0,0.359612605922903,340.4163848460381,)
	4834.0,2485.0,4532.0,0.150808,0.102341,163.0,55.0,51.0,7.0,fitness,(0.01505881813311254),fitnesses,(0.0,1.0631241422216253,-442.75767108962856,)
	2626.0,2620.0,3304.0,0.075036,0.197959,149.0,184.0,117.0,8.0,fitness,(-0.0012272157866185102),fitnesses,(0.0,0.5362642429720741,658.9858216339251,)
	2181.0,4012.0,2685.0,0.111113,0.110849,110.0,127.0,159.0,9.0,fitness,(-0.001610980862435924),fitnesses,(0.0,0.07742638301851931,238.5244692621117,)
	3751.0,1849.0,4849.0,0.07175,0.111002,181.0,25.0,7.0,10.0,fitness,(0.8110447803751493),fitnesses,(1.0,1.5705195140759571,20466.041476561037,)
	225.0,3822.0,2722.0,0.188423,0.171878,68.0,104.0,185.0,11.0,fitness,(0.0048442416625140115),fitnesses,(0.0,0.7239307724825593,239.5066062311581,)
	4302.0,3258.0,2288.0,0.223877,0.134242,191.0,84.0,52.0,12.0,fitness,(0.010765232337518665),fitnesses,(0.0,0.9438358154990976,-132.6874182527689,)
	2918.0,2371.0,1843.0,0.137755,0.216757,19.0,56.0,13.0,13.0,fitness,(0.00699273585557105),fitnesses,(0.0,0.9965612802780056,297.2876947209007,)
	2413.0,1825.0,3292.0,0.192458,0.242757,146.0,115.0,190.0,14.0,fitness,(0.002862035357866107),fitnesses,(0.0,0.9503080845539192,664.1045487673085,)
	163.0,697.0,1430.0,0.049563,0.225477,98.0,2.0,43.0,15.0,fitness,(-0.024948741584945765),fitnesses,(0.0,0.8081783221402783,3303.0524806348544,)
	4068.0,3875.0,3107.0,0.075502,0.16719,80.0,0.0,165.0,16.0,fitness,(0.013447641237438952),fitnesses,(0.0,1.7238289281047499,379.0648043608546,)
	4786.0,3372.0,3395.0,0.207708,0.068383,134.0,105.0,122.0,17.0,fitness,(0.0025012293437835257),fitnesses,(0.0,0.9775937135638609,727.4707791855084,)
	3524.0,4132.0,1288.0,0.03742,0.034936,147.0,97.0,101.0,18.0,fitness,(-0.003438995049471584),fitnesses,(0.0,-0.0329209758300352,310.9785291171232,)
	4948.0,3648.0,4748.0,0.238167,0.15819,194.0,12.0,147.0,19.0,fitness,(-0.004377918402133026),fitnesses,(0.0,1.5328268017542719,1970.6186419675744,)
	4601.0,3070.0,1273.0,0.060723,0.22802,98.0,78.0,25.0,20.0,fitness,(0.008920601279081073),fitnesses,(0.0,0.9618987274126356,69.83859950452826,)
	1463.0,3522.0,3214.0,0.18965,0.001701,199.0,81.0,20.0,21.0,fitness,(0.9969444956397884),fitnesses,(1.0,1.1453184994579877,1450.8689354791463,)
	441.0,3064.0,3470.0,0.096949,0.034091,157.0,109.0,8.0,22.0,fitness,(0.9523651049566635),fitnesses,(1.0,1.517130906665218,6280.620410998858,)
	3885.0,4076.0,2477.0,0.189804,0.222594,67.0,126.0,184.0,23.0,fitness,(-0.0051019034663114665),fitnesses,(0.0,0.38207027055957643,892.260617190723,)
	126.0,4069.0,4408.0,0.142349,0.055577,106.0,112.0,117.0,24.0,fitness,(0.01679425550969718),fitnesses,(0.0,2.5460083306837804,866.5827797140623,)
	3640.0,1471.0,1956.0,0.244217,0.083358,6.0,93.0,131.0,25.0,fitness,(0.006313414833773338),fitnesses,(0.0,1.0106474883003167,379.3060049229829,)
	4244.0,2562.0,1102.0,0.176953,0.236927,53.0,92.0,4.0,26.0,fitness,(0.0054846675698312555),fitnesses,(0.0,1.0017363749373225,453.26961795419686,)
	1554.0,2213.0,3234.0,0.06491,0.241483,199.0,180.0,192.0,27.0,fitness,(-0.0015063753502241083),fitnesses,(0.0,0.24359289730479777,394.2304323272086,)
	4106.0,3263.0,878.0,0.194819,0.194783,181.0,178.0,136.0,28.0,fitness,(0.002381085883743273),fitnesses,(0.0,1.021601644720493,783.4930563461658,)
	3537.0,2477.0,3350.0,0.145389,0.013765,199.0,102.0,159.0,29.0,fitness,(1.0025201433120834),fitnesses,(1.0,1.0825684924828818,830.5541612745355,)
	1939.0,4.0,1039.0,0.100176,0.234169,24.0,84.0,194.0,30.0,fitness,(0.0070609957196679715),fitnesses,(0.0,1.050474265263556,344.3746932967587,)
	2971.0,2533.0,1629.0,0.168786,0.017829,16.0,58.0,134.0,31.0,fitness,(0.0070420297526781125),fitnesses,(0.0,0.9355873953310482,231.3844200632369,)
	4548.0,4386.0,904.0,0.193896,0.244099,156.0,82.0,13.0,32.0,fitness,(0.002525622940333254),fitnesses,(0.0,0.7378564955418155,485.2942015084902,)
	587.0,2099.0,551.0,0.2066,0.043072,151.0,61.0,60.0,33.0,fitness,(1.0375612448829756),fitnesses,(1.0,3.6786258457145404,-77.49864258302298,)
	1987.0,244.0,2934.0,0.225172,0.213674,183.0,103.0,149.0,34.0,fitness,(-0.001943162744775958),fitnesses,(0.0,0.8213711585679472,1015.6874330455429,)
	3240.0,2860.0,3573.0,0.101851,0.124064,83.0,172.0,50.0,35.0,fitness,(0.003797500278877478),fitnesses,(0.0,0.9560483838873793,576.2983559996314,)
	2521.0,1105.0,2246.0,0.026245,0.108971,153.0,33.0,36.0,36.0,fitness,(-0.023630372065663475),fitnesses,(0.0,1.699982416955877,4063.0196235222243,)
	4086.0,347.0,1858.0,0.202101,0.013586,19.0,165.0,50.0,37.0,fitness,(-0.0028276906920351504),fitnesses,(0.0,1.1075139631804476,1390.2830323839626,)
	1422.0,2073.0,4116.0,0.190938,0.06996,13.0,178.0,190.0,38.0,fitness,(-0.0023814380379309883),fitnesses,(0.0,0.22927732627423203,467.4211300673308,)
	4979.0,775.0,1535.0,0.249044,0.132327,41.0,99.0,164.0,39.0,fitness,(0.004842513970671095),fitnesses,(0.0,0.9297415195954818,445.49012252837224,)
	4791.0,480.0,2360.0,0.064766,0.170798,127.0,123.0,95.0,40.0,fitness,(0.002076101255088116),fitnesses,(0.0,0.9951727626833172,787.5626371745057,)
	939.0,2288.0,4069.0,0.142596,0.165386,95.0,92.0,93.0,41.0,fitness,(0.0030582719732701975),fitnesses,(0.0,0.8479547815598091,542.1275842327893,)
	4219.0,1919.0,4316.0,0.014689,0.162999,197.0,121.0,66.0,42.0,fitness,(0.014224820499344825),fitnesses,(0.0,1.009564008584852,-412.9180413496304,)
	666.0,4905.0,4164.0,0.148695,0.011112,13.0,195.0,32.0,43.0,fitness,(0.0016124320715306568),fitnesses,(0.0,1.0313872225069591,870.1440153538933,)
	4573.0,4290.0,1484.0,0.220909,0.134386,161.0,165.0,56.0,44.0,fitness,(0.005054234089255589),fitnesses,(0.0,0.9846823224269454,479.25891350138653,)
	3748.0,1111.0,618.0,0.050395,0.048609,115.0,194.0,19.0,45.0,fitness,(0.001077699788730034),fitnesses,(0.0,0.9983700626510785,890.6000837780751,)
	2406.0,2712.0,3885.0,0.121464,0.053897,195.0,0.0,7.0,46.0,fitness,(0.7676820544278349),fitnesses,(1.0,2.771286668984082,26003.08122620059,)
	4956.0,3188.0,4533.0,0.184419,0.034927,37.0,168.0,187.0,47.0,fitness,(0.000819553448824362),fitnesses,(0.0,1.1822846114771344,1100.329266594698,)
	1039.0,1936.0,3485.0,0.095371,0.221162,168.0,123.0,172.0,48.0,fitness,(0.001012271300063612),fitnesses,(0.0,0.4329050741674289,331.67794416106767,)
	4674.0,3746.0,3669.0,0.242996,0.231113,187.0,114.0,92.0,49.0,fitness,(0.008089238775961483),fitnesses,(0.0,1.078436663124975,269.5127855288268,)
