Surrogate,generation,0,mu,100,lambda,25
	1660.0,2863.0,2415.0,0.178312,0.191938,100.0,132.0,94.0,0.0,fitness,(-0.0037103999049667405),fitnesses,(0.0,-0.039979019986717296,331.06097050995675,)
	1473.0,4609.0,467.0,0.215047,0.061205,51.0,66.0,164.0,1.0,fitness,(-0.002507292112516887),fitnesses,(0.0,0.15201391563566954,402.7431268873582,)
	261.0,948.0,1408.0,0.228285,0.195862,2.0,168.0,48.0,2.0,fitness,(-0.002178447147890305),fitnesses,(0.0,0.0031725934362173834,221.01730822524786,)
	2590.0,1189.0,4119.0,0.090041,0.09383,198.0,102.0,166.0,3.0,fitness,(1.0030845857951867),fitnesses,(1.0,1.0623591034917945,753.9005239731295,)
	963.0,606.0,4539.0,0.179714,0.237018,138.0,57.0,83.0,4.0,fitness,(0.007491141112651643),fitnesses,(0.0,1.4096255381331133,660.511426867949,)
	3359.0,906.0,318.0,0.104315,0.066655,83.0,116.0,185.0,5.0,fitness,(0.0035096776674978757),fitnesses,(0.0,1.0490945109984888,698.1267442487012,)
	175.0,1182.0,2825.0,0.152929,0.237913,131.0,107.0,82.0,6.0,fitness,(0.006024737653689315),fitnesses,(0.0,1.5318961072388053,929.4223418698737,)
	4305.0,2279.0,3776.0,0.135642,0.129974,85.0,34.0,87.0,7.0,fitness,(0.007677491410842431),fitnesses,(0.0,1.1302189506466347,362.46980956239156,)
	2235.0,4647.0,2219.0,0.020063,0.232125,107.0,7.0,22.0,8.0,fitness,(-0.04036592088883045),fitnesses,(0.0,0.2027748915807083,4239.366980463754,)
	3741.0,2062.0,1119.0,0.162133,0.151114,51.0,33.0,90.0,9.0,fitness,(0.006049377002054872),fitnesses,(0.0,0.8856662395639928,280.7285393585056,)
	2208.0,2649.0,1333.0,0.047253,0.02693,113.0,53.0,124.0,10.0,fitness,(1.0057212897794023),fitnesses,(1.0,0.8152069578691012,243.07797992885358,)
	3563.0,467.0,3430.0,0.068389,0.224614,166.0,138.0,27.0,11.0,fitness,(0.009865618414852619),fitnesses,(0.0,0.9898208481649912,3.2590066797292763,)
	125.0,3480.0,1233.0,0.116117,0.056461,139.0,44.0,36.0,12.0,fitness,(1.0054803373150145),fitnesses,(1.0,1.7656089231857253,1217.5751916842887,)
	1579.0,4490.0,2012.0,0.049667,0.050645,137.0,184.0,17.0,13.0,fitness,(-0.009262362108087141),fitnesses,(0.0,0.08003852520693625,1006.2747360156503,)
	3555.0,2674.0,3329.0,0.154903,0.113629,99.0,126.0,93.0,14.0,fitness,(0.0027133810898983847),fitnesses,(0.0,0.9138829045015591,642.5447955117206,)
	70.0,2712.0,708.0,0.082389,0.149879,137.0,145.0,159.0,15.0,fitness,(0.005688114066262564),fitnesses,(0.0,0.47660453290524846,-92.20687372100797,)
	2111.0,1535.0,1938.0,0.179208,0.04187,132.0,18.0,39.0,16.0,fitness,(1.0677985523650506),fitnesses,(1.0,7.685655747998473,905.8005114934083,)
	4082.0,3949.0,1622.0,0.092974,0.042884,173.0,45.0,22.0,17.0,fitness,(1.0033822955727976),fitnesses,(1.0,0.6716768353934999,333.447278113746,)
	2634.0,1703.0,807.0,0.103814,0.026831,174.0,159.0,43.0,18.0,fitness,(0.003856433906369366),fitnesses,(0.0,1.0055724302614828,619.9290396245461,)
	167.0,1437.0,1461.0,0.189278,0.15555,174.0,165.0,199.0,19.0,fitness,(0.0030197270861406678),fitnesses,(0.0,0.6736923438058403,371.71963519177353,)
	1228.0,11.0,2348.0,0.100647,0.033999,155.0,136.0,186.0,20.0,fitness,(1.0075272613947373),fitnesses,(1.0,1.5193420863106872,766.6159468369535,)
	4742.0,3600.0,1238.0,0.00997,0.174184,159.0,38.0,127.0,21.0,fitness,(0.010505831320009023),fitnesses,(0.0,1.01583223766514,-34.750894335762204,)
	3464.0,2655.0,2904.0,0.141246,0.176505,88.0,55.0,132.0,22.0,fitness,(0.0071274740591250225),fitnesses,(0.0,0.9909631310472915,278.21572513478924,)
	640.0,4921.0,2551.0,0.241793,0.06395,51.0,14.0,0.0,23.0,fitness,(0.9338640963966265),fitnesses,(1.0,1.320925178387226,7934.515538724571,)
	4717.0,4241.0,1643.0,0.04217,0.148648,111.0,130.0,2.0,24.0,fitness,(0.005430427489376905),fitnesses,(0.0,1.1167109627097211,573.6682137720306,)
	2330.0,3391.0,1309.0,0.063767,0.181745,126.0,66.0,109.0,25.0,fitness,(-0.0011824994474883802),fitnesses,(0.0,0.069248437203663,187.498381952501,)
	3984.0,634.0,3251.0,0.127941,0.14682,109.0,161.0,70.0,26.0,fitness,(-0.004449475354117834),fitnesses,(0.0,0.9362961487272864,1381.2436841390697,)
	720.0,2939.0,1759.0,0.069901,0.056179,65.0,105.0,130.0,27.0,fitness,(0.008072434745247725),fitnesses,(0.0,0.8817028577919306,74.4593832671581,)
	4969.0,587.0,1090.0,0.199952,0.22204,145.0,99.0,30.0,28.0,fitness,(-0.0005758143823559499),fitnesses,(0.0,0.815360354106844,872.9417923424389,)
	4771.0,2289.0,1649.0,0.08544,0.199979,169.0,190.0,140.0,29.0,fitness,(0.0006608587756462576),fitnesses,(0.0,1.1050322574675304,1038.9463799029047,)
	621.0,4865.0,4811.0,0.025569,0.209195,95.0,171.0,158.0,30.0,fitness,(-0.00037047515658597253),fitnesses,(0.0,0.022666735055229953,59.714250713827205,)
	719.0,2431.0,806.0,0.02597,0.189241,3.0,46.0,31.0,31.0,fitness,(0.004334773042530021),fitnesses,(0.0,0.3082204108653706,-125.25689338763152,)
	4767.0,3143.0,3687.0,0.007894,0.134293,4.0,75.0,108.0,32.0,fitness,(0.008987335188829134),fitnesses,(0.0,1.0383091426158377,139.5756237329245,)
	1527.0,55.0,2489.0,0.070023,0.113356,160.0,1.0,32.0,33.0,fitness,(0.915550469715291),fitnesses,(1.0,2.4124793657818313,10857.432394252746,)
	210.0,2761.0,169.0,0.23277,0.173251,170.0,31.0,187.0,34.0,fitness,(0.006091915475052996),fitnesses,(0.0,0.8482824198648654,239.09087235956585,)
	4762.0,290.0,1549.0,0.038489,0.104428,110.0,68.0,139.0,35.0,fitness,(0.004785152767878511),fitnesses,(0.0,0.9527577426034052,474.2424658155541,)
	2725.0,3198.0,3702.0,0.176043,0.22202,103.0,111.0,67.0,36.0,fitness,(-0.0036838261376642423),fitnesses,(0.0,-0.00365735123121877,364.72526253520545,)
