Surrogate,generation,0,mu,100,lambda,25
	2114.0,2668.0,2243.0,0.002386,0.170335,86.0,84.0,2.0,0.0,fitness,(-0.010897229232423639),fitnesses,(0.0,0.15360698288847385,1243.3299061308376,)
	2632.0,699.0,1783.0,0.227171,0.181683,71.0,158.0,189.0,1.0,fitness,(0.004568798127130065),fitnesses,(0.0,0.9460459338926103,489.1661211796038,)
	393.0,2930.0,3960.0,0.193571,0.192638,32.0,184.0,123.0,2.0,fitness,(0.00026287714154212515),fitnesses,(0.0,0.2097935458662456,183.50583171203309,)
	1010.0,2005.0,4647.0,0.008778,0.150531,195.0,62.0,115.0,3.0,fitness,(-0.019389592863529773),fitnesses,(0.0,0.6466556340435278,2585.614920396505,)
	505.0,2209.0,3471.0,0.001443,0.248499,150.0,31.0,47.0,4.0,fitness,(-0.009666688313137925),fitnesses,(0.0,0.820827488122888,1787.4963194366803,)
	4528.0,574.0,1313.0,0.125889,0.127585,55.0,181.0,84.0,5.0,fitness,(0.0010588368575066183),fitnesses,(0.0,0.9553610052641676,849.4773195135057,)
	4864.0,1290.0,1261.0,0.241508,0.24164,193.0,104.0,182.0,6.0,fitness,(0.00032681002814359886),fitnesses,(0.0,0.8487520529382347,816.0710501238748,)
	3026.0,162.0,698.0,0.076331,0.078331,192.0,34.0,42.0,7.0,fitness,(1.0080666681982382),fitnesses,(1.0,2.1214774783503967,1314.810658526567,)
	1095.0,1920.0,4518.0,0.023022,0.20351,137.0,195.0,101.0,8.0,fitness,(-0.004252941452176081),fitnesses,(0.0,0.17316960411633364,598.4637493339417,)
	107.0,1512.0,1430.0,0.178476,0.026631,140.0,63.0,66.0,9.0,fitness,(1.0394910004846354),fitnesses,(1.0,4.776708422619612,827.6083741560701,)
	2385.0,4079.0,3576.0,0.165492,0.128163,87.0,133.0,137.0,10.0,fitness,(-0.00392923604946455),fitnesses,(0.0,0.0368383472333631,429.7619521798181,)
	1785.0,2955.0,1146.0,0.154475,0.202525,174.0,39.0,138.0,11.0,fitness,(0.0024491873385185845),fitnesses,(0.0,0.34094543473831596,96.0267008864575,)
	4151.0,1095.0,4763.0,0.007784,0.221386,165.0,179.0,15.0,12.0,fitness,(0.010128563913825966),fitnesses,(0.0,1.1585136434979564,145.6572521153597,)
	4490.0,2913.0,2075.0,0.091279,0.146164,118.0,193.0,152.0,13.0,fitness,(-1.774548985412558e-05),fitnesses,(0.0,1.0937141119006444,1095.488660886057,)
	3853.0,4818.0,2816.0,0.24244,0.210645,111.0,81.0,58.0,14.0,fitness,(-0.005146202996957016),fitnesses,(0.0,-0.111159203512735,403.4610961829665,)
	4561.0,4069.0,3709.0,0.015297,0.157513,12.0,134.0,66.0,15.0,fitness,(0.007939042539889451),fitnesses,(0.0,1.1653207901769866,371.41653618804145,)
	2019.0,3173.0,4975.0,0.051835,0.209593,7.0,147.0,52.0,16.0,fitness,(-0.0002160717623863567),fitnesses,(0.0,0.057552403611437486,79.15957985007314,)
	1639.0,2354.0,1959.0,0.049824,0.240621,11.0,168.0,57.0,17.0,fitness,(-0.002399251332883762),fitnesses,(0.0,-0.08540384761663536,154.52128567174086,)
	2636.0,1201.0,3250.0,0.221421,0.18353,127.0,54.0,188.0,18.0,fitness,(0.005717971744360361),fitnesses,(0.0,0.9679207895805644,396.12361514452823,)
	3302.0,1970.0,2444.0,0.207077,0.209414,102.0,75.0,96.0,19.0,fitness,(0.003608289419608687),fitnesses,(0.0,0.881634104180838,520.8051622199692,)
	941.0,2299.0,465.0,0.216995,0.202596,83.0,83.0,147.0,20.0,fitness,(-0.0013233297613952483),fitnesses,(0.0,0.14212631779791576,274.4592939374406,)
	2379.0,1036.0,2158.0,0.037234,0.087402,49.0,169.0,106.0,21.0,fitness,(0.006345799001697703),fitnesses,(0.0,1.0597900181050908,425.2101179353204,)
	4701.0,4670.0,4289.0,0.249736,0.074644,87.0,23.0,172.0,22.0,fitness,(0.006872336730848361),fitnesses,(0.0,1.0453808313022368,358.1471582174007,)
	3048.0,840.0,4668.0,0.082498,0.02961,91.0,22.0,44.0,23.0,fitness,(1.0280106586307316),fitnesses,(1.0,3.2509096292105544,449.84376613739573,)
	3251.0,4995.0,1341.0,0.037035,0.245572,119.0,31.0,9.0,24.0,fitness,(-0.014515805685002794),fitnesses,(0.0,0.14891973444784126,1600.5003029481204,)
	1879.0,3776.0,384.0,0.156488,0.219868,69.0,34.0,124.0,25.0,fitness,(-0.0008313851672538192),fitnesses,(0.0,0.05691392212028376,140.05243884566568,)
	980.0,181.0,941.0,0.172265,0.05091,102.0,44.0,126.0,26.0,fitness,(1.007119355438063),fitnesses,(1.0,1.0312895879170214,319.3540441107136,)
	2589.0,3972.0,2186.0,0.19902,0.125261,47.0,74.0,32.0,27.0,fitness,(-0.005523959391919868),fitnesses,(0.0,-0.023144088376391814,529.2518508155949,)
	3060.0,768.0,1300.0,0.157541,0.165583,37.0,199.0,57.0,28.0,fitness,(0.0022721524667785606),fitnesses,(0.0,0.9475132287905424,720.2979821126863,)
	2179.0,1718.0,3569.0,0.14087,0.080522,73.0,153.0,91.0,29.0,fitness,(0.004089979198971103),fitnesses,(0.0,0.9154486049151768,506.4506850180664,)
	2016.0,1148.0,4422.0,0.087964,0.224393,170.0,139.0,124.0,30.0,fitness,(0.005268322307698362),fitnesses,(0.0,1.0568264434628034,529.9942126929672,)
	3276.0,2952.0,2929.0,0.141,0.111261,102.0,109.0,54.0,31.0,fitness,(0.006431925070379529),fitnesses,(0.0,0.8161564565566554,172.9639495187024,)
	3589.0,4269.0,4654.0,0.209906,0.043379,98.0,29.0,133.0,32.0,fitness,(0.002517210269742131),fitnesses,(0.0,0.4700826162911901,218.36158931697696,)
	2845.0,56.0,1663.0,0.022636,0.168371,102.0,126.0,8.0,33.0,fitness,(0.006112983668658832),fitnesses,(0.0,0.9424719760800795,331.17360921419635,)
	38.0,3995.0,3548.0,0.096156,0.088373,76.0,183.0,14.0,34.0,fitness,(-0.011385509780480942),fitnesses,(0.0,1.09027972182942,2228.8306998775142,)
	1304.0,3180.0,1877.0,0.082923,0.190726,138.0,42.0,27.0,35.0,fitness,(0.0045365709077087295),fitnesses,(0.0,0.3873470793628506,-66.3100114080223,)
	2257.0,3053.0,3593.0,0.05636,0.086658,140.0,145.0,0.0,36.0,fitness,(-0.03171703091518876),fitnesses,(0.0,-0.13210631921885727,3039.5967723000185,)
	2077.0,1535.0,918.0,0.147841,0.021492,112.0,81.0,185.0,37.0,fitness,(0.009661803059920643),fitnesses,(0.0,1.28057916601916,314.39886002709585,)
	680.0,540.0,4691.0,0.221198,0.241375,60.0,109.0,145.0,38.0,fitness,(0.006174361289230993),fitnesses,(0.0,0.8804658390464654,263.029710123366,)
	1456.0,3735.0,2837.0,0.080244,0.1085,188.0,114.0,75.0,39.0,fitness,(-0.007108224669445017),fitnesses,(0.0,0.07823202163702819,789.0544885815299,)
	901.0,290.0,255.0,0.038586,0.061935,160.0,91.0,120.0,40.0,fitness,(1.0208305504322035),fitnesses,(1.0,2.2862272083996937,203.17216517935745,)
	560.0,2874.0,41.0,0.023032,0.249912,171.0,29.0,31.0,41.0,fitness,(0.00576923425406845),fitnesses,(0.0,0.41814190355813197,-158.781521848713,)
	422.0,4113.0,414.0,0.077659,0.111967,138.0,8.0,38.0,42.0,fitness,(1.0001682355194963),fitnesses,(1.0,0.6441882918263342,627.3647398767027,)
	4098.0,2683.0,1194.0,0.110791,0.193979,11.0,24.0,87.0,43.0,fitness,(0.009714850331697236),fitnesses,(0.0,1.0863838461278603,114.89881295813663,)
	1344.0,1089.0,2600.0,0.197132,0.216272,144.0,73.0,83.0,44.0,fitness,(0.003507276528271595),fitnesses,(0.0,0.7879327768183176,437.2051239911582,)
	2703.0,4724.0,359.0,0.215144,0.07911,156.0,192.0,85.0,45.0,fitness,(-0.004157782949580629),fitnesses,(0.0,-0.040449915826519994,375.3283791315429,)
	2120.0,2893.0,125.0,0.091106,0.090936,54.0,19.0,137.0,46.0,fitness,(0.0021414217492320446),fitnesses,(0.0,0.43842256162264415,224.2803866994397,)
	1793.0,4187.0,2241.0,0.053714,0.236063,192.0,74.0,176.0,47.0,fitness,(0.0002629880319461172),fitnesses,(0.0,0.15328339179560593,126.98458860099421,)
	1324.0,2104.0,4064.0,0.212478,0.110615,134.0,112.0,198.0,48.0,fitness,(-0.005054927042923496),fitnesses,(0.0,0.10163598366171239,607.128687954062,)
	4263.0,3285.0,3059.0,0.181107,0.00996,115.0,101.0,36.0,49.0,fitness,(0.006226625214377437),fitnesses,(0.0,1.142957051993492,520.2945305557482,)
	1756.0,1987.0,3213.0,0.226462,0.11551,113.0,121.0,138.0,50.0,fitness,(-0.005033160804728194),fitnesses,(0.0,0.1292901929495525,632.6062734223718,)
