Surrogate,generation,0,mu,100,lambda,25
	4508.0,2627.0,167.0,0.028908,0.229942,169.0,14.0,42.0,0.0,fitness,(-0.005830873279239746),fitnesses,(0.0,1.0655174772892049,1648.6048052131794,)
	1591.0,540.0,1694.0,6.2e-05,0.073514,183.0,121.0,14.0,1.0,fitness,(-0.011129872310742915),fitnesses,(0.0,1.478529570346152,2591.5168014204432,)
	3634.0,336.0,206.0,0.148779,0.087486,111.0,5.0,102.0,2.0,fitness,(0.0076256883037047925),fitnesses,(0.0,0.8054689675584974,42.9001371880181,)
	3504.0,1560.0,1387.0,0.034549,0.226119,153.0,6.0,110.0,3.0,fitness,(0.01015024123554513),fitnesses,(0.0,1.574790126837711,559.766003283198,)
	4914.0,584.0,346.0,0.198938,0.157546,86.0,168.0,133.0,4.0,fitness,(-0.0008387804426751178),fitnesses,(0.0,0.9267299726773405,1010.6080169448522,)
	1924.0,240.0,1312.0,0.198709,0.141149,0.0,45.0,187.0,5.0,fitness,(0.010505939650817723),fitnesses,(0.0,1.0300873803762416,-20.506584705530763,)
	4253.0,4827.0,2295.0,0.036846,0.050491,155.0,23.0,130.0,6.0,fitness,(-0.0025615678392796014),fitnesses,(0.0,0.1984488233780896,454.6056073060497,)
	43.0,2129.0,2257.0,0.145678,0.034984,138.0,64.0,170.0,7.0,fitness,(1.020397416165257),fitnesses,(1.0,2.7122246881997816,672.4830716740897,)
	1486.0,4975.0,562.0,0.111257,0.240833,63.0,194.0,135.0,8.0,fitness,(-0.003158246366383008),fitnesses,(0.0,0.02928628931328051,345.1109259515813,)
	2644.0,3434.0,4888.0,0.05775,0.000921,114.0,80.0,60.0,9.0,fitness,(1.005445891108456),fitnesses,(1.0,0.4208649703793317,-123.72414046626282,)
	4160.0,3197.0,2073.0,0.078453,0.21874,35.0,158.0,19.0,10.0,fitness,(0.0034102510125583367),fitnesses,(0.0,1.0431370287663766,702.111927510543,)
	2946.0,4039.0,1458.0,0.102896,0.218463,46.0,29.0,51.0,11.0,fitness,(-9.334102266945208e-05),fitnesses,(0.0,0.07113401068220429,80.4681129491495,)
