Surrogate,generation,0,mu,100,lambda,25
	3635.0,4862.0,4847.0,0.238376,0.193836,106.0,43.0,4.0,0.0,fitness,(-0.054444489398192505),fitnesses,(0.0,-0.08383534364928319,5360.6135961699665,)
	2795.0,3260.0,3498.0,0.175576,0.16224,144.0,17.0,182.0,1.0,fitness,(0.007757101098463108),fitnesses,(0.0,1.071429323505137,295.7192136588263,)
	3741.0,1706.0,2611.0,0.114458,0.039422,176.0,5.0,24.0,2.0,fitness,(0.9440728817448161),fitnesses,(1.0,4.137960312250844,9730.672137769232,)
	4495.0,711.0,1916.0,0.218124,0.15366,182.0,72.0,131.0,3.0,fitness,(-0.004732124708825495),fitnesses,(0.0,0.6744439142497396,1147.656385132289,)
	4431.0,4100.0,340.0,0.220147,0.248414,118.0,65.0,49.0,4.0,fitness,(0.005792847248402651),fitnesses,(0.0,0.8786839038132861,299.3991789730209,)
	3865.0,3900.0,811.0,0.24999,0.146014,185.0,166.0,185.0,5.0,fitness,(-0.0028492167616889713),fitnesses,(0.0,0.482654876130828,767.5765522997251,)
	130.0,3340.0,1254.0,0.125137,0.226289,163.0,101.0,10.0,6.0,fitness,(-0.008347597913650851),fitnesses,(0.0,0.3118910936720396,1146.6508850371247,)
	4961.0,3876.0,2110.0,0.026993,0.117786,147.0,68.0,105.0,7.0,fitness,(0.004643494617420428),fitnesses,(0.0,0.9315537217636816,467.2042600216387,)
	4418.0,3533.0,675.0,0.163766,0.133735,107.0,143.0,6.0,8.0,fitness,(0.004312172140473567),fitnesses,(0.0,0.9893993991513136,558.1821851039568,)
	4969.0,2444.0,443.0,0.145968,0.006339,2.0,115.0,123.0,9.0,fitness,(0.0018604060345031037),fitnesses,(0.0,0.9657774893610721,779.7368859107617,)
	680.0,2759.0,4178.0,0.142529,0.048379,90.0,99.0,47.0,10.0,fitness,(0.004049739551496619),fitnesses,(0.0,1.4682580062867323,1063.2840511370703,)
	3759.0,2540.0,3578.0,0.098662,0.130165,187.0,139.0,87.0,11.0,fitness,(0.004727612049692702),fitnesses,(0.0,0.9466608670491259,473.89966207985566,)
	4874.0,3811.0,4383.0,0.244696,0.02395,166.0,192.0,88.0,12.0,fitness,(-0.007893771462275281),fitnesses,(0.0,1.323634611753623,2113.011757981151,)
	22.0,623.0,3561.0,0.226404,0.078453,34.0,85.0,176.0,13.0,fitness,(0.012481107719961654),fitnesses,(0.0,1.518258272298515,270.14750030234956,)
	4654.0,715.0,1219.0,0.231477,0.003325,78.0,56.0,53.0,14.0,fitness,(-0.003604336759382919),fitnesses,(0.0,1.1649802984813815,1525.4139744196732,)
	3004.0,1929.0,3051.0,0.008116,0.070751,132.0,156.0,122.0,15.0,fitness,(0.005596135813611253),fitnesses,(0.0,0.9935823950989532,433.9688137378278,)
	1150.0,2067.0,783.0,0.217684,0.047019,65.0,76.0,62.0,16.0,fitness,(0.007737201601902219),fitnesses,(0.0,0.6711981286455455,-102.52203154467635,)
	3393.0,2173.0,4241.0,0.031246,0.055573,190.0,195.0,125.0,17.0,fitness,(0.004283732445421665),fitnesses,(0.0,1.189342026400225,760.9687818580585,)
	2296.0,1240.0,1112.0,0.118928,0.242374,119.0,118.0,150.0,18.0,fitness,(0.004822293095785782),fitnesses,(0.0,0.929259616502872,447.03030692429377,)
	3304.0,4538.0,990.0,0.137355,0.012141,16.0,21.0,187.0,19.0,fitness,(-0.002327773993908695),fitnesses,(0.0,0.15349784779242728,386.27524718329676,)
	2377.0,1903.0,2004.0,0.075582,0.092973,25.0,141.0,72.0,20.0,fitness,(0.006077105813627782),fitnesses,(0.0,1.011058175137237,403.34759377445874,)
	1374.0,1376.0,3729.0,0.170651,0.150148,81.0,41.0,54.0,21.0,fitness,(0.03062795559458914),fitnesses,(0.0,2.9817210016930247,-81.07455776588931,)
	2379.0,2279.0,2922.0,0.115068,0.108901,51.0,90.0,153.0,22.0,fitness,(0.00631707116275823),fitnesses,(0.0,0.9053130702637383,273.6059539879153,)
	2207.0,2192.0,2657.0,0.214976,0.058036,146.0,1.0,117.0,23.0,fitness,(1.0104197278825635),fitnesses,(1.0,2.513005601993894,1471.0328137375423,)
	4298.0,3536.0,3295.0,0.004924,0.086476,61.0,50.0,6.0,24.0,fitness,(0.014047926441745587),fitnesses,(0.0,1.0268235120499876,-377.969132124571,)
	634.0,2727.0,2651.0,0.012348,0.061199,123.0,18.0,56.0,25.0,fitness,(0.9865696913559538),fitnesses,(1.0,0.8232168634700641,2166.2477278746815,)
	1543.0,2662.0,4348.0,0.157554,0.111016,188.0,143.0,93.0,26.0,fitness,(-0.004976955145356702),fitnesses,(0.0,0.021257698555051635,518.9532130907218,)
	772.0,871.0,2432.0,0.15449,0.048629,50.0,80.0,23.0,27.0,fitness,(0.010045399101517366),fitnesses,(0.0,2.1168475197568983,1112.3076096051618,)
	592.0,3901.0,3582.0,0.232469,0.180929,86.0,95.0,55.0,28.0,fitness,(-0.0026541322048046993),fitnesses,(0.0,0.20377206963977293,469.1852901202428,)
	1456.0,1299.0,1382.0,0.153248,0.246163,74.0,183.0,22.0,29.0,fitness,(0.0012560443879508056),fitnesses,(0.0,0.786626748017487,661.0223092224064,)
	805.0,2340.0,1007.0,0.216926,0.19308,119.0,177.0,99.0,30.0,fitness,(-0.0017697904610893239),fitnesses,(0.0,0.01145507555672573,188.4341216656581,)
	2951.0,411.0,946.0,0.096329,0.160132,50.0,23.0,131.0,31.0,fitness,(0.008914867685310437),fitnesses,(0.0,1.2256013778532273,334.1146093221836,)
	4954.0,2724.0,612.0,0.104829,0.068121,132.0,96.0,174.0,32.0,fitness,(0.0022445563343049327),fitnesses,(0.0,0.9200712006386195,695.6155672081262,)
	1169.0,3622.0,2462.0,0.170164,0.048151,137.0,54.0,86.0,33.0,fitness,(1.0272995951359791),fitnesses,(1.0,3.543148386500409,813.1888729025013,)
	1508.0,1177.0,1610.0,0.11259,0.194034,174.0,135.0,175.0,34.0,fitness,(0.006429176285329373),fitnesses,(0.0,0.9269109725456057,283.9933440126684,)
	4199.0,57.0,2582.0,0.153028,0.130884,77.0,3.0,36.0,35.0,fitness,(1.0065106276386624),fitnesses,(1.0,4.2636189042847406,3612.5561404185178,)
	1434.0,4039.0,2997.0,0.13018,0.230724,2.0,59.0,169.0,36.0,fitness,(-0.0004960788554839838),fitnesses,(0.0,0.05709213912008166,106.70002466848004,)
	4163.0,2461.0,4491.0,0.163464,0.054518,12.0,133.0,105.0,37.0,fitness,(0.004756249077171929),fitnesses,(0.0,1.0136871809414876,538.0622732242946,)
	427.0,802.0,2224.0,0.05823,0.157697,35.0,71.0,94.0,38.0,fitness,(0.011178624059520522),fitnesses,(0.0,1.3748823893946187,257.0199834425665,)
	4583.0,2872.0,276.0,0.182174,0.236793,118.0,165.0,128.0,39.0,fitness,(-0.0014735049039398557),fitnesses,(0.0,0.9956413201834607,1142.9918105774461,)
	2696.0,3902.0,3916.0,0.071941,0.003374,146.0,173.0,45.0,40.0,fitness,(-0.009207268805516098),fitnesses,(0.0,0.09541668328782316,1016.1435638394328,)
	906.0,650.0,1036.0,0.098433,0.06211,116.0,177.0,90.0,41.0,fitness,(0.009737886201633726),fitnesses,(0.0,1.3683092484150232,394.52062825165063,)
	1723.0,858.0,1673.0,0.138342,0.11262,57.0,62.0,2.0,42.0,fitness,(0.0041912554646525),fitnesses,(0.0,1.6798631227847522,1260.7375763195023,)
	1635.0,2947.0,2384.0,0.15695,0.11006,137.0,168.0,14.0,43.0,fitness,(-0.006918265756368229),fitnesses,(0.0,-0.0001497169113197916,691.676858725503,)
	1851.0,2681.0,1946.0,0.239715,0.10261,64.0,73.0,23.0,44.0,fitness,(0.00508722312656382),fitnesses,(0.0,0.015502506084412102,-493.2198065719699,)
	4541.0,2662.0,796.0,0.193988,0.236951,182.0,74.0,118.0,45.0,fitness,(0.00860084114855576),fitnesses,(0.0,1.0353187216674657,175.2346068118898,)
	444.0,3845.0,2366.0,0.06155,0.203689,192.0,139.0,120.0,46.0,fitness,(-0.0005914529824945997),fitnesses,(0.0,0.16765941881389337,226.8047170633533,)
	702.0,4160.0,4932.0,0.214537,0.239689,140.0,43.0,1.0,47.0,fitness,(-0.20937347977586757),fitnesses,(0.0,0.24368229188259344,21181.03026946935,)
	2179.0,632.0,1038.0,0.13785,0.07652,94.0,90.0,127.0,48.0,fitness,(0.008199996494508102),fitnesses,(0.0,1.0388382079614842,218.8385585106741,)
