Surrogate,generation,0,mu,100,lambda,25
	4221.0,817.0,4375.0,0.198632,0.011767,15.0,93.0,37.0,0.0,fitness,(-0.02202602605839655),fitnesses,(0.0,1.2463239576338383,3448.9265634734925,)
	2750.0,1770.0,2848.0,0.075661,0.157946,66.0,82.0,6.0,1.0,fitness,(0.0015833703270128627),fitnesses,(0.0,0.8889940203650881,730.6569876638018,)
	1752.0,4654.0,2406.0,0.108582,0.19111,198.0,75.0,67.0,2.0,fitness,(0.0022349638320059845),fitnesses,(0.0,0.08334468278704474,-140.15170041355367,)
	1630.0,3923.0,3884.0,0.032624,0.044993,4.0,103.0,182.0,3.0,fitness,(0.0036589604765469687),fitnesses,(0.0,0.137478989824079,-228.41705783061784,)
	2366.0,3242.0,3094.0,0.115724,0.18368,30.0,41.0,116.0,4.0,fitness,(-0.00068264048431886),fitnesses,(0.0,0.13840132165070113,206.6653700825871,)
	1238.0,4543.0,1260.0,0.048053,0.019519,72.0,81.0,147.0,5.0,fitness,(-0.00022169859852053673),fitnesses,(0.0,0.16121166328899905,183.38152314105272,)
	4745.0,3993.0,2499.0,0.039246,0.11178,39.0,119.0,175.0,6.0,fitness,(0.006034654130936944),fitnesses,(0.0,1.0827154088705995,479.249995776905,)
	1688.0,4299.0,4862.0,0.141513,0.016078,8.0,191.0,166.0,7.0,fitness,(-0.004413081533473541),fitnesses,(0.0,0.21971039618788787,661.0185495352418,)
	2073.0,2117.0,4003.0,0.216555,0.119816,33.0,113.0,12.0,8.0,fitness,(-0.008700334256993356),fitnesses,(0.0,0.24231631250585522,1112.3497382051908,)
	2505.0,1340.0,1877.0,0.141893,0.22015,119.0,165.0,150.0,9.0,fitness,(0.003474458714440672),fitnesses,(0.0,0.9473802611630533,599.934389718986,)
	4656.0,2040.0,3103.0,0.023816,0.196739,114.0,152.0,106.0,10.0,fitness,(0.0033277093636675577),fitnesses,(0.0,1.0432100637919257,710.4391274251699,)
	2562.0,1149.0,4540.0,0.225427,0.086679,34.0,179.0,126.0,11.0,fitness,(-0.0002033314039883334),fitnesses,(0.0,1.087621973217913,1107.9551136167463,)
	4196.0,3980.0,1644.0,0.196492,0.075638,8.0,140.0,6.0,12.0,fitness,(-0.0017944577796177672),fitnesses,(0.0,0.886422067738443,1065.8678457002197,)
	272.0,3680.0,2129.0,0.012074,0.147409,156.0,114.0,187.0,13.0,fitness,(-0.0007644707518890486),fitnesses,(0.0,0.23502814675111744,311.47522194002227,)
	460.0,1924.0,2489.0,0.138065,0.237204,170.0,138.0,11.0,14.0,fitness,(-0.009613906117725817),fitnesses,(0.0,0.6634781990371916,1624.868810809773,)
	3799.0,4899.0,1690.0,0.134134,0.114795,8.0,117.0,69.0,15.0,fitness,(-0.005850165658257946),fitnesses,(0.0,-0.00455215055298136,580.4644152728131,)
	1630.0,3690.0,1618.0,0.217022,0.118534,11.0,52.0,61.0,16.0,fitness,(-0.0021517730767567408),fitnesses,(0.0,0.05774062349079556,272.9179311664696,)
	3048.0,2689.0,2711.0,0.059059,0.175522,122.0,85.0,71.0,17.0,fitness,(0.006451305978908196),fitnesses,(0.0,0.8828040932067115,237.6734953158919,)
	4185.0,2218.0,671.0,0.186399,0.237128,181.0,131.0,64.0,18.0,fitness,(0.007406255107147659),fitnesses,(0.0,0.9747953258527132,234.16981513794724,)
	2613.0,623.0,3045.0,0.128968,0.014822,100.0,99.0,84.0,19.0,fitness,(0.008385559674311455),fitnesses,(0.0,1.5239615612872839,685.4055938561385,)
	4004.0,4033.0,549.0,0.057199,0.1843,38.0,27.0,171.0,20.0,fitness,(0.0017303054950189656),fitnesses,(0.0,0.4567143307712501,283.6837812693536,)
	1423.0,2040.0,4404.0,0.198502,0.145264,194.0,171.0,165.0,21.0,fitness,(-0.012213132874030697),fitnesses,(0.0,0.04497466673072008,1266.2879541337898,)
	3775.0,3672.0,3421.0,0.037381,0.13403,9.0,107.0,110.0,22.0,fitness,(0.005587199835267041),fitnesses,(0.0,0.7615382117625217,202.8182282358176,)
	4959.0,340.0,1474.0,0.13657,0.141073,68.0,157.0,20.0,23.0,fitness,(-0.0035549868141275115),fitnesses,(0.0,0.9831707265491038,1338.6694079618549,)
	319.0,194.0,1909.0,0.184561,0.220555,175.0,48.0,86.0,24.0,fitness,(0.010367229824203485),fitnesses,(0.0,2.083389211186017,1046.6662287656684,)
	4109.0,1631.0,3400.0,0.152241,0.000699,138.0,156.0,108.0,25.0,fitness,(-0.0008751308417826158),fitnesses,(0.0,1.2438801016418195,1331.393185820081,)
	2679.0,1225.0,652.0,0.203283,0.207276,171.0,135.0,118.0,26.0,fitness,(0.002969918519587056),fitnesses,(0.0,0.8197259202838832,522.7340683251776,)
	3520.0,744.0,4807.0,0.20626,0.221144,38.0,130.0,195.0,27.0,fitness,(0.0017417434956024935),fitnesses,(0.0,1.006259271516078,832.0849219558288,)
	2717.0,2846.0,3763.0,0.206708,0.195217,115.0,122.0,101.0,28.0,fitness,(-0.003649357215059441),fitnesses,(0.0,0.28202170200098065,646.9574235069247,)
	4033.0,4246.0,3540.0,0.230612,0.106334,193.0,164.0,154.0,29.0,fitness,(-0.005594620064658019),fitnesses,(0.0,0.17308434861691066,732.5463550827126,)
	44.0,888.0,3476.0,0.014757,0.224607,98.0,82.0,61.0,30.0,fitness,(0.005228879288803844),fitnesses,(0.0,2.043626451270036,1520.7385223896515,)
	1578.0,3404.0,2155.0,0.185817,0.031643,7.0,181.0,75.0,31.0,fitness,(-0.004706171291521487),fitnesses,(0.0,0.021543967598389363,492.161096750538,)
	911.0,1957.0,2489.0,0.196358,0.189086,126.0,184.0,175.0,32.0,fitness,(-0.003960574769909325),fitnesses,(0.0,0.04400633374635879,440.06381073729125,)
