Surrogate,generation,0,mu,100,lambda,25
	3216.0,1869.0,4893.0,0.205556,0.182418,79.0,193.0,156.0,0.0,fitness,(0.01664171501412468),fitnesses,(17.850767042198612,0.9412426970412571,1062.1478998486505,)
	277.0,2094.0,1827.0,0.16518,0.244434,105.0,155.0,169.0,1.0,fitness,(0.03049924187404845),fitnesses,(31.946443878167155,0.3999552464644486,544.6754468763188,)
	4255.0,2251.0,4728.0,0.139111,0.166237,139.0,49.0,125.0,2.0,fitness,(0.009802446942306578),fitnesses,(7.199611159120873,0.9427790145953642,682.4954362767936,)
	3179.0,646.0,4819.0,0.191096,0.009565,61.0,91.0,177.0,3.0,fitness,(0.052101281944177666),fitnesses,(47.45329677761445,1.3597028110661176,894.9042944097956,)
	3178.0,1654.0,4470.0,0.223312,0.111762,91.0,107.0,69.0,4.0,fitness,(0.032376104909732764),fitnesses,(30.00466876605741,0.8874006689111912,650.2570545436556,)
	4467.0,957.0,623.0,0.014148,0.056567,23.0,63.0,190.0,5.0,fitness,(0.05285861489420714),fitnesses,(46.792225254607374,1.1576789569735757,551.0399930135993,)
	407.0,4109.0,4651.0,0.178605,0.18363,89.0,45.0,61.0,6.0,fitness,(0.031860835386472657),fitnesses,(40.152225178257716,0.2577114619721054,1086.8504411506115,)
	4160.0,3296.0,2785.0,0.235579,0.237287,143.0,186.0,170.0,7.0,fitness,(0.012467092646586601),fitnesses,(13.796723851587592,1.0591321435831604,1192.0952640832595,)
	230.0,2961.0,3553.0,0.054022,0.003132,58.0,186.0,148.0,8.0,fitness,(0.5779984023386256),fitnesses,(559.8637318345898,1.971192841963059,157.72579155946931,)
	1345.0,910.0,64.0,0.173661,0.169885,104.0,190.0,45.0,9.0,fitness,(0.03773935381971275),fitnesses,(27.13989399825632,1.1308411979297426,70.89521578409963,)
	3658.0,2165.0,4600.0,0.1039,0.077094,35.0,158.0,163.0,10.0,fitness,(0.026750271575108557),fitnesses,(21.849000582972014,1.073739365911075,583.6122666974202,)
	3478.0,3114.0,3802.0,0.101862,0.172857,135.0,141.0,130.0,11.0,fitness,(0.015921566458919005),fitnesses,(11.76630538584295,0.8441760494609825,428.6499421533769,)
	1798.0,2996.0,642.0,0.140902,0.117214,76.0,42.0,2.0,12.0,fitness,(0.02508683019303741),fitnesses,(49.31905344448575,-0.0428298021898236,2380.392522955011,)
	646.0,169.0,2494.0,0.195605,0.174592,158.0,18.0,2.0,13.0,fitness,(0.08905514598574181),fitnesses,(158.7184070942387,1.82905128011809,8795.37739096778,)
	4143.0,2357.0,3902.0,0.217744,0.189672,151.0,29.0,77.0,14.0,fitness,(0.00949592840072004),fitnesses,(12.684679024018715,1.0941136956939488,1412.9887580238164,)
	2766.0,1003.0,3052.0,0.23951,0.202415,86.0,10.0,191.0,15.0,fitness,(0.04761626838057866),fitnesses,(39.861410679302104,1.4416938319436292,666.208061815974,)
	1519.0,113.0,2093.0,0.210932,0.042818,67.0,66.0,183.0,16.0,fitness,(0.03437245175467573),fitnesses,(26.70292718009626,1.1580618913508747,391.1094338929276,)
	896.0,4873.0,4622.0,0.111563,0.178831,167.0,8.0,195.0,17.0,fitness,(0.030289799061150747),fitnesses,(31.967815338334127,0.5501814843787715,717.9831120971096,)
	3160.0,901.0,2710.0,0.194881,0.15107,188.0,151.0,31.0,18.0,fitness,(0.022675597107363443),fitnesses,(27.375387459399334,0.8886921740050427,1358.6712092086318,)
	2428.0,3029.0,4408.0,0.170606,0.134762,71.0,81.0,36.0,19.0,fitness,(0.014368225366520593),fitnesses,(17.07288174152345,-0.20572089342534833,64.74474407493724,)
	3039.0,427.0,3288.0,0.147815,0.069801,100.0,35.0,117.0,20.0,fitness,(0.0878873465834717),fitnesses,(83.84621743956195,0.6517264532456071,247.61353885463194,)
	909.0,2431.0,2583.0,0.128791,0.208245,70.0,123.0,45.0,21.0,fitness,(0.02123695119005057),fitnesses,(24.070733689832693,0.06351765776950723,346.8959077477197,)
	4606.0,855.0,1324.0,0.029704,0.199354,116.0,87.0,27.0,22.0,fitness,(0.03746456860333343),fitnesses,(26.98788707068653,0.7735934946701146,-274.07465859457494,)
