Surrogate,generation,0,mu,100,lambda,25
	2415.0,3442.0,1365.0,0.115929,0.159786,22.0,116.0,98.0,0.0,fitness,(0.009260300547606721),fitnesses,(11.219762912775463,-0.02106061145294534,174.88562506392893,)
	2311.0,2041.0,438.0,0.032538,0.178377,173.0,164.0,48.0,1.0,fitness,(0.02714970883567648),fitnesses,(21.710777330665763,0.6027659297903198,58.8727792892482,)
	2434.0,955.0,3173.0,0.216357,0.154743,35.0,76.0,139.0,2.0,fitness,(0.029291561106640034),fitnesses,(20.970915861981965,1.140246408742019,308.181884276212,)
	763.0,3025.0,4622.0,0.095966,7.9e-05,162.0,23.0,109.0,3.0,fitness,(0.6393696801942895),fitnesses,(632.3750911219065,2.7822415248788643,2082.782617640555,)
	1735.0,4196.0,4442.0,0.220774,0.146407,72.0,157.0,197.0,4.0,fitness,(0.013127223359219203),fitnesses,(14.394059511178513,0.1590239280615599,285.707543257491,)
	3493.0,2168.0,1948.0,0.177929,0.122766,50.0,156.0,1.0,5.0,fitness,(0.025029644086599467),fitnesses,(20.5799188171524,1.0996217575072835,654.6492305625768,)
	2089.0,1551.0,681.0,0.236225,0.165058,118.0,147.0,114.0,6.0,fitness,(0.02927098125535518),fitnesses,(19.039079067735216,1.2056555501891848,182.46533142718863,)
	4257.0,3432.0,2356.0,0.17192,0.245168,180.0,119.0,17.0,7.0,fitness,(0.014862246486528435),fitnesses,(11.738416391058601,0.9295282351013778,617.1452255543945,)
	1088.0,1784.0,4985.0,0.161979,0.109859,87.0,145.0,85.0,8.0,fitness,(0.036868605827751935),fitnesses,(44.81702529911878,0.0346339306940885,829.4758778307726,)
	3928.0,1508.0,423.0,0.126103,0.055148,87.0,121.0,43.0,9.0,fitness,(0.04822120859927203),fitnesses,(41.880635967785054,1.0597896017518855,425.73233860318777,)
	117.0,913.0,1674.0,0.044215,0.128722,18.0,85.0,125.0,10.0,fitness,(0.09757969761569205),fitnesses,(95.68029211413008,0.3044583805868753,114.51783043067877,)
	4596.0,4569.0,3981.0,0.053364,0.008738,156.0,141.0,42.0,11.0,fitness,(0.04073671317542007),fitnesses,(41.79965243907815,0.3884594684766491,494.75339484245796,)
	4481.0,901.0,194.0,0.155969,0.151272,148.0,13.0,101.0,12.0,fitness,(0.024883660220935074),fitnesses,(16.85780001349581,1.3404516766803702,537.8656559364439,)
	1405.0,4434.0,3507.0,0.24038,0.173794,193.0,114.0,21.0,13.0,fitness,(0.0063081315547774686),fitnesses,(17.379773679958873,-0.1405467408008554,966.6174717172851,)
	551.0,4853.0,41.0,0.223369,0.017896,65.0,114.0,73.0,14.0,fitness,(0.06593273235706482),fitnesses,(72.55613261728459,-0.4446079726765848,217.7320533453925,)
	443.0,3697.0,2145.0,0.000396,0.160463,48.0,67.0,25.0,15.0,fitness,(0.035433291177078254),fitnesses,(42.07390822208675,0.026023468892828666,690.0851733936785,)
	950.0,4808.0,275.0,0.161816,0.208871,165.0,142.0,26.0,16.0,fitness,(-0.01014506282062562),fitnesses,(-7.885148839159457,0.08767684389337961,313.6682420399959,)
	4392.0,3358.0,1507.0,0.024623,0.010008,119.0,199.0,80.0,17.0,fitness,(0.044264816131551005),fitnesses,(44.76956565648104,0.8354287455213506,885.9036980143546,)
	3836.0,4356.0,924.0,0.061851,0.064252,52.0,98.0,136.0,18.0,fitness,(0.024726309725494205),fitnesses,(27.081507280300876,0.16016404975708415,395.68380523775124,)
	1293.0,2711.0,1174.0,0.163063,0.183105,75.0,4.0,101.0,19.0,fitness,(0.03331735523456765),fitnesses,(30.375644980407646,0.41113878502037027,116.96775960437017,)
	1255.0,2678.0,4388.0,0.13456,0.065492,60.0,157.0,32.0,20.0,fitness,(0.03686580916427483),fitnesses,(47.393295025010204,-0.20095843837555993,851.7901476979772,)
	1376.0,3167.0,4324.0,0.156978,0.08019,138.0,83.0,16.0,21.0,fitness,(0.03203122246838035),fitnesses,(56.991656698547594,0.2133214521735613,2709.3648751902856,)
	1695.0,4210.0,3034.0,0.004787,0.184373,53.0,138.0,58.0,22.0,fitness,(0.015891769487962996),fitnesses,(14.60732780214834,0.05903678797075611,-69.40738061070957,)
	1469.0,4267.0,692.0,0.014658,0.122955,117.0,195.0,28.0,23.0,fitness,(0.013140887021462381),fitnesses,(18.681092601108904,-0.02916084575732298,524.8597122073294,)
	3900.0,491.0,4559.0,0.059846,0.191048,99.0,191.0,59.0,24.0,fitness,(0.02427128100550316),fitnesses,(26.086252496191875,0.8383665265633395,1019.8636756322111,)
	3232.0,2743.0,3048.0,0.010227,0.176852,85.0,172.0,101.0,25.0,fitness,(0.025657287312316566),fitnesses,(23.081557860880196,0.8423031430024336,584.7301978587969,)
	2093.0,718.0,1839.0,0.240965,0.167781,55.0,83.0,173.0,26.0,fitness,(0.0410043195793524),fitnesses,(31.570248539967004,1.1958816697111117,252.47456577257242,)
	2676.0,2684.0,4132.0,0.023496,0.152048,195.0,100.0,86.0,27.0,fitness,(0.02644179950302232),fitnesses,(23.32575203999054,0.4180567561131385,106.45200980996037,)
	4509.0,4354.0,2670.0,0.016891,0.08064,185.0,83.0,151.0,28.0,fitness,(0.04174765333465136),fitnesses,(37.26664672847252,0.8433400260093432,395.23936539146,)
	826.0,817.0,1599.0,0.150219,0.112391,44.0,91.0,136.0,29.0,fitness,(0.08562633516050709),fitnesses,(71.90282932679119,1.4193677579468946,47.017174575305084,)
	3373.0,1179.0,1488.0,0.217126,0.09386,32.0,25.0,34.0,30.0,fitness,(0.10538514219730567),fitnesses,(87.98616879584628,1.7727498901289933,32.85254998305493,)
	4255.0,2529.0,766.0,0.070448,0.082544,93.0,156.0,129.0,31.0,fitness,(0.03127227958392146),fitnesses,(29.03120115716923,1.0427612182494193,818.6533755741966,)
