Surrogate,generation,0,mu,100,lambda,25
	2292.0,4282.0,1845.0,0.118719,0.230525,61.0,67.0,131.0,0.0,fitness,(0.010456599070776134),fitnesses,(11.421923969538161,0.2415093556520055,338.0418455282084,)
	3175.0,379.0,1297.0,0.036656,0.098387,67.0,188.0,18.0,1.0,fitness,(0.05498036491465796),fitnesses,(50.776083980139326,0.8252596925367528,404.83159908488983,)
	2324.0,2175.0,1414.0,0.10248,0.144982,191.0,103.0,86.0,2.0,fitness,(0.01735259451825476),fitnesses,(13.462871109859822,0.4410025531018955,52.03021226240143,)
	790.0,1239.0,3138.0,0.17161,0.003298,130.0,171.0,150.0,3.0,fitness,(0.1904315088029007),fitnesses,(186.7283864775021,1.3682073054003514,997.8950728604952,)
	756.0,1031.0,464.0,0.094221,0.064607,166.0,4.0,136.0,4.0,fitness,(0.13714427166788576),fitnesses,(140.2130506950566,0.6552924118926933,962.1703146097784,)
	1432.0,3884.0,503.0,0.129662,0.197782,187.0,185.0,140.0,5.0,fitness,(0.0006275806533966571),fitnesses,(6.052587042735234,-0.0845337149383255,457.96692399553217,)
	2256.0,3935.0,157.0,0.072405,0.175916,49.0,13.0,47.0,6.0,fitness,(0.01806676768622984),fitnesses,(23.128598469524874,-0.0931876193458878,412.9954589836155,)
	520.0,4467.0,3163.0,0.040046,0.163818,123.0,51.0,178.0,7.0,fitness,(0.0319945420689814),fitnesses,(35.09929734423391,0.3211385915462333,631.6141190714851,)
	2507.0,4240.0,1252.0,0.193122,0.077266,151.0,106.0,127.0,8.0,fitness,(0.013260632319011641),fitnesses,(14.741917159925743,0.11608466957933304,264.213153670743,)
	2124.0,641.0,3179.0,0.209928,0.135107,125.0,90.0,34.0,9.0,fitness,(0.03816377313300476),fitnesses,(35.98758850620494,0.6295857347825607,411.96727210258,)
	3447.0,4404.0,4416.0,0.154754,0.023862,18.0,82.0,38.0,10.0,fitness,(0.06370287642146154),fitnesses,(64.32896589881402,-0.06070313199518433,1.9058157400656044,)
	1127.0,4209.0,2758.0,0.229101,0.091259,123.0,10.0,139.0,11.0,fitness,(0.1241829654331893),fitnesses,(117.30691426324061,1.3239865838855114,636.3814668906454,)
	868.0,336.0,3115.0,0.186,0.046046,97.0,25.0,65.0,12.0,fitness,(0.30695908809653294),fitnesses,(255.1827599875076,5.700341821901993,522.7090109994608,)
	2145.0,1356.0,1666.0,0.004355,0.169499,163.0,102.0,95.0,13.0,fitness,(0.04037803842074483),fitnesses,(32.54940304675833,0.9467406959773439,163.8771585786939,)
	16.0,752.0,1358.0,0.187028,0.196192,11.0,166.0,168.0,14.0,fitness,(0.0384703890823723),fitnesses,(39.173315301434094,0.2112299170975371,281.5225390037168,)
	1150.0,2624.0,514.0,0.225053,0.173085,8.0,4.0,160.0,15.0,fitness,(0.015789642823863553),fitnesses,(13.354924752117276,0.32529288128082745,81.82107410619965,)
	4846.0,4107.0,1505.0,0.168515,0.132288,0.0,69.0,25.0,16.0,fitness,(0.02444236684550911),fitnesses,(16.356312430406412,1.1677265481606254,359.12110665035556,)
	1780.0,540.0,4406.0,0.101696,0.176807,162.0,34.0,5.0,17.0,fitness,(-0.008828688230714088),fitnesses,(105.0944394254563,1.2086959260776415,12601.00869169468,)
	2887.0,89.0,4520.0,0.240123,0.056003,136.0,77.0,115.0,18.0,fitness,(0.04063013524982387),fitnesses,(39.59475538886459,0.9821340875244738,878.5961014285466,)
	3337.0,1077.0,2492.0,0.189314,0.004801,144.0,138.0,54.0,19.0,fitness,(0.11707687188666993),fitnesses,(134.80289133444884,0.9349302725952641,2707.5322173731543,)
	1641.0,2270.0,4512.0,0.011877,0.067429,124.0,54.0,4.0,20.0,fitness,(-0.012855455178043373),fitnesses,(91.8553225072214,0.6202158237391173,11091.293592265594,)
