Surrogate,generation,0,mu,100,lambda,25
	2703.0,3200.0,3337.0,0.071907,0.100981,57.0,20.0,11.0,0.0,fitness,(-0.0032199315534879314),fitnesses,(65.38681277845382,1.3649492553610625,8225.623688555237,)
	148.0,3855.0,234.0,0.219884,0.006327,37.0,116.0,33.0,1.0,fitness,(0.24506424161646967),fitnesses,(238.33884654989998,1.8023007635178503,1129.7612568608838,)
	670.0,2394.0,975.0,0.197255,0.183083,123.0,15.0,19.0,2.0,fitness,(0.048808432570413486),fitnesses,(60.534977371262954,1.8821320416708027,3054.7865217557496,)
	2222.0,2210.0,4948.0,0.203554,0.070651,26.0,103.0,21.0,3.0,fitness,(-0.0027035725753348453),fitnesses,(1.725667751700143,0.6047651857677296,1047.6892184712285,)
	2667.0,4857.0,128.0,0.110944,0.059271,97.0,9.0,89.0,4.0,fitness,(0.010873362861338247),fitnesses,(9.882907814212379,0.15698039037925715,57.93488566667055,)
	3216.0,2868.0,1639.0,0.131877,0.166203,9.0,16.0,76.0,5.0,fitness,(0.02397675580480643),fitnesses,(9.967623816944364,1.4039295825744376,3.0163837882311477,)
	3805.0,1763.0,1869.0,0.060451,0.033529,169.0,116.0,116.0,6.0,fitness,(0.0902319463128208),fitnesses,(84.91834930093621,0.9334524745949735,402.092773406514,)
	346.0,1007.0,4190.0,0.015944,0.247169,13.0,190.0,192.0,7.0,fitness,(0.042632411072931406),fitnesses,(43.74638451857682,0.47525434563762664,586.6516902021684,)
	83.0,2806.0,4642.0,0.036556,0.148168,46.0,145.0,102.0,8.0,fitness,(0.06866408926050631),fitnesses,(62.72834188893912,0.7349915299009823,141.41679274426315,)
	2475.0,4769.0,1786.0,0.157131,0.212585,191.0,102.0,143.0,9.0,fitness,(0.0057584194935043085),fitnesses,(11.202375627080288,-0.15152662349980178,392.868989857796,)
	4907.0,1834.0,2124.0,0.064506,0.23932,123.0,65.0,20.0,10.0,fitness,(0.029480518776413576),fitnesses,(22.387709721917673,0.9763045562793712,267.0236508297805,)
	2006.0,411.0,1431.0,0.099052,0.076188,77.0,137.0,168.0,11.0,fitness,(0.07114973294751029),fitnesses,(62.799898233510035,0.9335077317875146,98.52426038748914,)
	2917.0,4462.0,4745.0,0.040506,0.03304,57.0,6.0,139.0,12.0,fitness,(0.08951231000869934),fitnesses,(89.26123550241977,1.0087812529994937,983.6738023715358,)
	4538.0,4883.0,2105.0,0.144786,0.093778,168.0,91.0,112.0,13.0,fitness,(0.00431854553771206),fitnesses,(10.886140263473488,-0.07478092530626161,581.9785472698812,)
	610.0,1152.0,3169.0,0.074168,0.245702,15.0,113.0,73.0,14.0,fitness,(0.03087606340292599),fitnesses,(30.84616692370942,0.4776039463588919,474.61429843723454,)
	2327.0,3985.0,1217.0,0.14223,0.075781,14.0,183.0,34.0,15.0,fitness,(-0.005382166713322314),fitnesses,(0.6752071962627508,-0.08955072703914639,516.1866639193601,)
	2828.0,2820.0,2464.0,0.18352,0.026422,194.0,187.0,163.0,16.0,fitness,(0.05124515987650507),fitnesses,(54.21409272935709,0.6157527922251047,912.6460775103075,)
	265.0,857.0,3906.0,0.064348,0.182337,158.0,7.0,106.0,17.0,fitness,(0.11619445266370328),fitnesses,(148.88932671022243,2.2759563434287844,5545.443748080698,)
	1684.0,2885.0,1119.0,0.063995,0.057437,136.0,132.0,11.0,18.0,fitness,(0.04469917661998074),fitnesses,(50.53221439049456,-0.03894088975378511,544.3628872975969,)
