Surrogate,generation,0,mu,100,lambda,25
	2713.0,4937.0,1241.0,0.239643,0.174526,6.0,180.0,106.0,0.0,fitness,(0.003705376420958649),fitnesses,(11.531987703005962,-0.1376415788451274,645.019549359604,)
	399.0,46.0,1580.0,0.045112,0.14147,98.0,152.0,131.0,1.0,fitness,(0.14180677813509057),fitnesses,(118.48698792254274,2.520727355021818,188.74833376703512,)
	4621.0,2219.0,4271.0,0.164852,0.214483,190.0,60.0,29.0,2.0,fitness,(0.026995294130483443),fitnesses,(22.294488206043766,1.276852742776646,806.7721503326786,)
	4271.0,561.0,3677.0,0.134869,0.031852,140.0,121.0,122.0,3.0,fitness,(0.07144866110126918),fitnesses,(75.99980512131037,1.0635698977563315,1518.684299760452,)
	18.0,3512.0,2290.0,0.22892,0.178713,186.0,87.0,102.0,4.0,fitness,(0.05270015570111713),fitnesses,(50.250996925124845,0.8600205672265167,615.1046896272883,)
	664.0,3397.0,4726.0,0.151709,0.223938,161.0,12.0,124.0,5.0,fitness,(0.009346890292060268),fitnesses,(42.9183115175876,0.7251034070573418,4082.2455296100748,)
	2452.0,3598.0,3352.0,0.037141,0.012888,8.0,70.0,11.0,6.0,fitness,(0.13373280108147673),fitnesses,(143.56167182931338,0.11748489647663454,1100.3719712603038,)
	3806.0,4214.0,4460.0,0.123884,0.030389,153.0,75.0,176.0,7.0,fitness,(0.028043613135817283),fitnesses,(35.94156981074772,0.053337266921046095,843.1329344140904,)
	3829.0,2742.0,883.0,0.133765,0.239879,132.0,160.0,121.0,8.0,fitness,(0.011015696070437127),fitnesses,(7.592141637618598,0.9349202792377777,592.5648359559248,)
	4500.0,1797.0,4514.0,0.105117,0.060861,57.0,28.0,88.0,9.0,fitness,(0.10891097036400635),fitnesses,(98.45031655420273,1.3793879867770538,333.3226057966929,)
	1877.0,4081.0,2268.0,0.210486,0.064722,21.0,58.0,106.0,10.0,fitness,(0.02333380291197961),fitnesses,(26.30276780196313,0.28820188514106715,585.0983741394194,)
	616.0,1500.0,1481.0,0.067414,0.131135,51.0,127.0,120.0,11.0,fitness,(0.07200608942741107),fitnesses,(61.589464767651805,1.013522561302646,-28.13990467328139,)
	327.0,4855.0,1597.0,0.017545,0.201247,8.0,7.0,124.0,12.0,fitness,(0.020588470582153656),fitnesses,(21.15570734520071,0.05613287256040915,112.85654886511466,)
	4639.0,960.0,4723.0,0.185657,0.224637,139.0,70.0,97.0,13.0,fitness,(0.03316989000902891),fitnesses,(28.822323901905875,0.9644445483182964,529.6879376059928,)
	4238.0,358.0,1681.0,0.144745,0.196148,59.0,127.0,145.0,14.0,fitness,(0.022021021754522717),fitnesses,(20.556386793417573,0.8346804926723456,688.2169965618313,)
	749.0,3971.0,1719.0,0.223434,0.209994,48.0,16.0,8.0,15.0,fitness,(-0.021163927622393018),fitnesses,(8.657669043350426,0.9443405521170584,3926.500218691402,)
	2736.0,1350.0,836.0,0.130137,0.237641,61.0,24.0,122.0,16.0,fitness,(0.03556077002345333),fitnesses,(24.512253900561834,1.232341743677111,127.49013138796082,)
	4192.0,181.0,3339.0,0.131306,0.006775,80.0,31.0,86.0,17.0,fitness,(0.3890035137976617),fitnesses,(376.35266695520653,2.127345985114037,862.2613008685233,)
	4258.0,637.0,3065.0,0.062124,0.03619,150.0,133.0,172.0,18.0,fitness,(0.06825560370709859),fitnesses,(68.67732798199182,0.7934712975556195,835.643725044942,)
	2999.0,2775.0,4556.0,0.06701,0.076674,154.0,105.0,162.0,19.0,fitness,(0.02250673122650018),fitnesses,(21.866838505066568,0.7599392958191543,695.9500236757933,)
	1834.0,904.0,645.0,0.053319,0.058624,79.0,124.0,113.0,20.0,fitness,(0.13253255238109202),fitnesses,(121.62674149474594,1.135460056073087,44.878967438479634,)
	2704.0,855.0,4698.0,0.005142,0.188441,9.0,103.0,18.0,21.0,fitness,(0.023421065755604598),fitnesses,(19.211338783006553,1.0597062158458626,638.7335185860579,)
	2403.0,2756.0,4014.0,0.140551,0.121307,136.0,46.0,129.0,22.0,fitness,(0.04470851965697578),fitnesses,(40.99196275150743,1.0558850890801073,684.2293985332723,)
	2427.0,1649.0,2373.0,0.168261,0.12224,69.0,36.0,83.0,23.0,fitness,(0.0576076176782231),fitnesses,(38.08582293501655,1.9156934883549401,-36.485985965714846,)
	1472.0,3170.0,2123.0,0.096886,0.06352,196.0,2.0,175.0,24.0,fitness,(0.15782390962767623),fitnesses,(155.01324432428544,1.5906461715984923,1309.579641259416,)
	1563.0,126.0,1215.0,0.055542,0.152993,41.0,127.0,139.0,25.0,fitness,(0.05120491824984835),fitnesses,(42.041140604768906,1.0348529387562144,118.47517424826952,)
	3960.0,4687.0,2249.0,0.057393,0.217193,75.0,151.0,110.0,26.0,fitness,(0.00261290278621817),fitnesses,(9.056781729799143,-0.08468374665398619,559.704147704111,)
	1533.0,47.0,3614.0,0.085422,0.189832,121.0,65.0,24.0,27.0,fitness,(0.08832957913798675),fitnesses,(97.96141143371311,1.33010369561972,2293.2869251923557,)
	3574.0,2092.0,3599.0,0.139896,0.154868,87.0,11.0,158.0,28.0,fitness,(0.05098981500367078),fitnesses,(38.93448750179029,1.5253182669851606,319.78551679711126,)
	2223.0,3275.0,3403.0,0.085026,0.009877,133.0,169.0,187.0,29.0,fitness,(0.14741084326534126),fitnesses,(153.29271576563215,-0.06560569160164485,522.5815584274466,)
	4081.0,4803.0,910.0,0.20171,0.013145,2.0,156.0,176.0,30.0,fitness,(0.011789597070872442),fitnesses,(24.811497323559813,-0.1480393448482729,1154.150680420464,)
	3057.0,2235.0,53.0,0.097359,0.187697,21.0,170.0,24.0,31.0,fitness,(0.026449305598721672),fitnesses,(21.76302512525098,0.9874756030135438,518.8475556664744,)
	436.0,3919.0,1967.0,0.221021,0.156639,155.0,47.0,71.0,32.0,fitness,(0.04179078795145923),fitnesses,(46.06364651489779,0.5055633920181842,932.849248362041,)
	2294.0,1226.0,659.0,0.173584,0.192126,138.0,12.0,15.0,33.0,fitness,(0.03368592918192738),fitnesses,(51.41363977728459,2.184335161034571,3957.1062205702915,)
	3092.0,4984.0,2536.0,0.033908,0.200285,89.0,25.0,80.0,34.0,fitness,(0.020473247135050377),fitnesses,(19.285507290046127,-0.04794279613638343,-166.71678063680847,)
	341.0,3857.0,2791.0,0.048213,0.013058,84.0,185.0,117.0,35.0,fitness,(0.31340314132952535),fitnesses,(310.67108586762544,0.8515823697759699,578.3768235859815,)
	616.0,1708.0,188.0,0.207257,0.131464,29.0,22.0,129.0,36.0,fitness,(0.06278631380421534),fitnesses,(54.28306226038265,0.7300899007050065,-120.23525367826156,)
	543.0,2183.0,1184.0,0.012193,0.018986,39.0,58.0,72.0,37.0,fitness,(0.13415458127228533),fitnesses,(123.52563040379631,1.177132673336013,114.23758648711312,)
	2037.0,2859.0,3718.0,0.210476,0.073775,11.0,170.0,149.0,38.0,fitness,(0.01708061650916328),fitnesses,(21.730629055794914,-0.10075054531492829,364.2507093482351,)
	4417.0,643.0,1539.0,0.039027,0.08281,80.0,182.0,161.0,39.0,fitness,(0.03682951770555491),fitnesses,(38.628427612172416,0.9236279829488018,1103.5189736105522,)
	731.0,320.0,4946.0,0.063892,0.09042,42.0,110.0,44.0,40.0,fitness,(0.11887174083063282),fitnesses,(111.73541168721479,1.4013126244398775,687.6797100980746,)
	4478.0,4890.0,1767.0,0.178764,0.177798,127.0,10.0,50.0,41.0,fitness,(-0.006397032960154118),fitnesses,(8.748011617715834,0.10976211190660459,1624.2665696935996,)
	3321.0,3010.0,3059.0,0.11315,0.118383,145.0,86.0,56.0,42.0,fitness,(0.034218587956163254),fitnesses,(29.372655955194006,0.6887021519235714,204.10895182664686,)
	1773.0,1504.0,1964.0,0.228712,0.053069,51.0,105.0,25.0,43.0,fitness,(0.04734380508327879),fitnesses,(45.853109474210896,0.9944923628348195,845.4228019280298,)
	2583.0,4326.0,1119.0,0.167252,0.045254,107.0,75.0,11.0,44.0,fitness,(0.013699047307273313),fitnesses,(16.27244299341537,0.08217173502272541,339.5113036369312,)
	143.0,1881.0,3525.0,0.025164,0.225204,42.0,126.0,68.0,45.0,fitness,(0.05778248863103767),fitnesses,(50.69154102053835,0.749201419336428,40.10665828649605,)
	3077.0,3971.0,4283.0,0.026351,0.111692,110.0,124.0,142.0,46.0,fitness,(0.005161408772163941),fitnesses,(10.822646587837726,-0.12844060938965512,437.6831721777235,)
	3306.0,1519.0,196.0,0.032869,0.131449,125.0,67.0,107.0,47.0,fitness,(0.0469507364790868),fitnesses,(40.50856622172075,0.8661792227247445,221.96219698813923,)
	1911.0,4908.0,4399.0,0.125764,0.070243,84.0,94.0,94.0,48.0,fitness,(0.01858411309604093),fitnesses,(20.897101284997024,0.27028174318388715,501.58056207949625,)
	185.0,2772.0,1331.0,0.012073,0.166994,99.0,111.0,127.0,49.0,fitness,(0.05369797831609089),fitnesses,(55.57078056634428,-0.08046576354291027,106.8144614824292,)
	358.0,2409.0,1177.0,0.165359,0.179224,68.0,97.0,127.0,50.0,fitness,(0.041688527057160626),fitnesses,(37.485663351991924,0.3688712240635399,-51.41514645333027,)
	2157.0,842.0,1567.0,0.03181,0.144546,28.0,81.0,172.0,51.0,fitness,(0.052956803664821535),fitnesses,(46.22251010946122,0.8491347777752364,175.7054222392051,)
	4981.0,556.0,2237.0,0.108124,0.074415,58.0,168.0,132.0,52.0,fitness,(0.051572222081515705),fitnesses,(54.74070070453305,0.9591715044557955,1276.0193667575297,)
	4380.0,1915.0,2772.0,0.210761,0.068172,97.0,92.0,1.0,53.0,fitness,(0.015780383009923897),fitnesses,(27.683004425894257,1.0968769272018808,2287.139068798917,)
	860.0,1396.0,4230.0,0.063566,0.234164,18.0,80.0,29.0,54.0,fitness,(0.027729981175001223),fitnesses,(45.21592617599814,0.5543872263578988,2302.981726457591,)
	706.0,3258.0,16.0,0.148176,0.122619,40.0,120.0,136.0,55.0,fitness,(0.024760870623451378),fitnesses,(26.631503105067267,-0.11869366314764475,68.36958501394439,)
	169.0,1998.0,2.0,0.012141,0.224881,153.0,173.0,181.0,56.0,fitness,(0.04851979613954277),fitnesses,(52.906557402646825,-0.06083548706534153,377.84063924506404,)
	749.0,1094.0,2344.0,0.014013,0.163366,10.0,160.0,18.0,57.0,fitness,(0.05838005581390234),fitnesses,(60.06849720004111,0.26704990023314773,435.89403884702375,)
	4725.0,1803.0,846.0,0.206232,0.185239,145.0,103.0,4.0,58.0,fitness,(0.04022803880227012),fitnesses,(33.742503247467226,1.081250874941083,432.6973194607935,)
	4351.0,4347.0,4046.0,0.014788,0.139004,11.0,12.0,92.0,59.0,fitness,(0.025448950459197636),fitnesses,(19.40344293008511,0.8929973971930711,288.44664428181886,)
	4866.0,2844.0,54.0,0.165875,0.091182,73.0,32.0,119.0,60.0,fitness,(0.028263185252256292),fitnesses,(24.61491168986467,0.7479827913370882,383.15543509792553,)
	3123.0,1476.0,3969.0,0.06641,0.09055,9.0,38.0,127.0,61.0,fitness,(0.061933042461813824),fitnesses,(53.808798243782725,1.0437565774734543,231.33215567034472,)
	4077.0,3097.0,46.0,0.176294,0.138853,116.0,10.0,113.0,62.0,fitness,(0.0209697215031242),fitnesses,(10.172856802528495,1.0858249217844351,6.138451724864847,)
	4195.0,597.0,2382.0,0.19535,0.070919,105.0,31.0,85.0,63.0,fitness,(0.0788846037234924),fitnesses,(68.93873700368468,1.2308364623518064,236.24979037103327,)
	2417.0,2653.0,4402.0,0.239101,0.167739,174.0,124.0,110.0,64.0,fitness,(0.02961409193669893),fitnesses,(27.66924555180647,0.12303002164462144,-71.45461684462447,)
	3308.0,625.0,3462.0,0.237399,0.108155,12.0,26.0,129.0,65.0,fitness,(0.05511286497085185),fitnesses,(43.012930717472166,0.9722771282318946,-237.71629710607334,)
	951.0,4184.0,1329.0,0.171828,0.009887,106.0,180.0,102.0,66.0,fitness,(0.19325875271751702),fitnesses,(190.8267855733039,0.7220692190218955,478.8725046005826,)
	2306.0,3004.0,2752.0,0.119128,0.226941,53.0,43.0,29.0,67.0,fitness,(-0.0004620923477433956),fitnesses,(1.3376926475324793,0.23284248615250075,412.82098568008826,)
	3712.0,1458.0,3262.0,0.204314,0.056428,10.0,94.0,188.0,68.0,fitness,(0.0408341580368556),fitnesses,(38.01567243244196,0.7360622055784224,454.21364513705817,)
	1476.0,2163.0,3566.0,0.029879,0.044511,146.0,168.0,4.0,69.0,fitness,(0.05302768130269195),fitnesses,(114.05612008367198,-0.013302121827436869,6089.541756270566,)
