Surrogate,generation,0,mu,100,lambda,25
	3681.0,3066.0,738.0,0.214397,0.215391,172.0,177.0,79.0,0.0,fitness,(0.012012677904964162),fitnesses,(8.921533321901125,1.0236664782268836,714.5520199205795,)
	2149.0,4544.0,4825.0,0.110083,0.127852,110.0,154.0,157.0,1.0,fitness,(0.008669477593023837),fitnesses,(16.652291904944164,-0.17852631492563903,619.7551162663937,)
	2130.0,3551.0,4163.0,0.031161,0.170156,163.0,128.0,68.0,2.0,fitness,(0.017672071283203392),fitnesses,(18.61065563490058,-0.16439311679491392,-70.53468162519509,)
	3944.0,1927.0,3761.0,0.21238,0.185732,153.0,160.0,14.0,3.0,fitness,(0.01875468483661468),fitnesses,(22.531312395650872,0.9863424904947442,1364.0052463983634,)
	150.0,142.0,4855.0,0.078405,0.043789,108.0,105.0,108.0,4.0,fitness,(0.23235127995105467),fitnesses,(225.86404051771058,1.9595037894012315,1310.779846066823,)
	3211.0,2630.0,4871.0,0.121954,0.200875,90.0,98.0,117.0,5.0,fitness,(0.01696148050419573),fitnesses,(13.302497683643873,0.8960483947209003,530.1501126657142,)
	1524.0,948.0,3288.0,0.051669,0.086642,158.0,168.0,54.0,6.0,fitness,(0.0961533591792553),fitnesses,(94.19065461889586,0.7947485339140411,598.4780778780986,)
	442.0,671.0,3407.0,0.216073,0.2413,69.0,177.0,67.0,7.0,fitness,(0.03356680803099776),fitnesses,(38.55317951517857,0.0928001782504115,591.4373266684921,)
	3439.0,1642.0,4902.0,0.089406,0.201955,116.0,28.0,177.0,8.0,fitness,(0.03724985780976719),fitnesses,(31.61610188460814,1.414809203910014,851.4336113941088,)
	3755.0,2864.0,2638.0,0.008407,0.191024,129.0,10.0,61.0,9.0,fitness,(0.04088709241641567),fitnesses,(43.01642416914589,1.7220029899250793,1934.9361651981012,)
	1135.0,660.0,2763.0,0.133112,0.174422,59.0,93.0,161.0,10.0,fitness,(0.048364749685456586),fitnesses,(42.520884960675524,0.7607902487121443,176.40377623403782,)
	3794.0,4141.0,648.0,0.139603,0.181579,151.0,19.0,178.0,11.0,fitness,(0.01061261241757166),fitnesses,(14.613763373943998,-0.28227747425848626,117.83762137874776,)
	1028.0,4801.0,1260.0,0.227351,0.239704,103.0,159.0,123.0,12.0,fitness,(0.015158243599832172),fitnesses,(18.894431068603993,-0.0398010925476729,333.8176543295091,)
	536.0,3609.0,3527.0,0.156353,0.057182,184.0,167.0,195.0,13.0,fitness,(0.10388134456465535),fitnesses,(96.00651527650867,1.2124301317978803,424.9472029832112,)
	3283.0,2775.0,442.0,0.236232,0.198556,196.0,6.0,116.0,14.0,fitness,(0.008724701112488496),fitnesses,(-0.9370797707902967,1.633654999806857,667.4769114789777,)
	2082.0,1526.0,1236.0,0.060899,0.208235,27.0,138.0,105.0,15.0,fitness,(0.023155572479668166),fitnesses,(17.665559937135612,0.8178912700545191,268.8900158012639,)
	2158.0,155.0,1419.0,0.179641,0.113907,43.0,118.0,91.0,16.0,fitness,(0.0364721886485862),fitnesses,(29.52411152970865,1.0361862320165554,341.3785201288001,)
	3680.0,4903.0,2786.0,0.070991,0.062881,151.0,58.0,160.0,17.0,fitness,(0.03566327497761052),fitnesses,(39.85953186202969,-0.10065500656550563,318.97068187641116,)
	3019.0,3444.0,1525.0,0.23035,0.06262,172.0,114.0,95.0,18.0,fitness,(0.006237254679858733),fitnesses,(12.391207233109915,-0.19907987065606614,416.31538466905204,)
	1240.0,312.0,1191.0,0.235852,0.142381,137.0,23.0,94.0,19.0,fitness,(0.0885824592184825),fitnesses,(76.19423146148804,1.4653775738528219,226.55479815337597,)
	4897.0,395.0,1927.0,0.036531,0.183559,24.0,90.0,131.0,20.0,fitness,(0.037782551149414964),fitnesses,(35.026164432161366,0.8871342965822258,611.4956248568661,)
	4379.0,3370.0,4465.0,0.049891,0.043259,51.0,183.0,100.0,21.0,fitness,(0.02874490167505996),fitnesses,(28.921168413788777,0.8702937204707544,887.9203943436362,)
	1917.0,3900.0,3450.0,0.195268,0.194545,94.0,194.0,114.0,22.0,fitness,(0.009229137645195357),fitnesses,(15.32079014056612,-0.15194890849217446,457.216341044902,)
	1163.0,977.0,2118.0,0.083111,0.116907,133.0,107.0,69.0,23.0,fitness,(0.11740169439184965),fitnesses,(105.04434519402218,1.4684265171256519,232.69159734290565,)
	2627.0,4753.0,1566.0,0.206121,0.055767,124.0,181.0,55.0,24.0,fitness,(0.011821130889006777),fitnesses,(18.844417778612723,-0.06855278687815557,633.775902082439,)
	1540.0,2271.0,3220.0,0.091663,0.134292,108.0,60.0,11.0,25.0,fitness,(0.029110221093834543),fitnesses,(74.83416535489681,0.8426149079739266,5415.009334080153,)
	2166.0,3053.0,3954.0,0.216586,0.181908,184.0,77.0,178.0,26.0,fitness,(0.016978278242823112),fitnesses,(23.527756042339597,0.0346660737450598,689.6138536967085,)
	3516.0,4010.0,4824.0,0.221124,0.031405,3.0,178.0,95.0,27.0,fitness,(0.013942616158244317),fitnesses,(21.889911640615082,0.07290218337019343,867.63173160727,)
	3713.0,2084.0,3145.0,0.217039,0.216766,120.0,50.0,98.0,28.0,fitness,(0.026569568575676456),fitnesses,(19.628856646280767,0.9956035823243429,301.53238938477426,)
	4187.0,1348.0,2195.0,0.007736,0.202714,147.0,23.0,180.0,29.0,fitness,(0.0547749018556389),fitnesses,(45.33758855028695,1.376201795688425,432.4704651532308,)
	139.0,2762.0,4726.0,0.147993,0.050201,165.0,178.0,167.0,30.0,fitness,(0.1311654769717949),fitnesses,(123.73396889953408,1.534692772311506,791.5419650854233,)
	2863.0,106.0,3744.0,0.032086,0.209776,38.0,72.0,180.0,31.0,fitness,(0.03759402767297542),fitnesses,(35.080929607111756,0.8252196196003497,573.9098130139835,)
	3735.0,314.0,1586.0,0.214384,0.196451,8.0,137.0,30.0,32.0,fitness,(0.019406077001651926),fitnesses,(18.438181291654914,0.8944946988161154,797.7051278164139,)
	2185.0,2857.0,3725.0,0.112789,0.237128,152.0,183.0,50.0,33.0,fitness,(0.010326850196876321),fitnesses,(16.88849963096831,-0.11081787569199393,545.3470677172054,)
