Surrogate,generation,0,mu,100,lambda,25
	3274.0,4849.0,4116.0,0.030634,0.106422,3.0,81.0,85.0,0.0,fitness,(0.01019317977476919),fitnesses,(14.731338691187924,-0.2303004866037192,223.5154050381541,)
	4427.0,2745.0,3452.0,0.023687,0.127473,134.0,97.0,90.0,1.0,fitness,(0.024655273385739133),fitnesses,(18.74988244545824,0.8874830519788309,296.9439579507417,)
	4630.0,824.0,4269.0,0.141215,0.043274,115.0,4.0,68.0,2.0,fitness,(0.37297375611106726),fitnesses,(340.40872218073963,7.720394163598422,4463.890770565659,)
	885.0,1655.0,2981.0,0.080904,0.101618,114.0,126.0,27.0,3.0,fitness,(0.1017028243531003),fitnesses,(101.2817859410113,0.7833472493300211,741.2434081211215,)
	112.0,4204.0,127.0,0.056378,0.062733,137.0,5.0,109.0,4.0,fitness,(0.029481551937934933),fitnesses,(26.325582285712727,0.8179543169692209,502.35735174699994,)
	3688.0,4628.0,295.0,0.208424,0.241726,167.0,146.0,174.0,5.0,fitness,(-0.00311516707311359),fitnesses,(5.353072427670499,-0.12385427364140554,722.9696764370034,)
	1992.0,1362.0,4351.0,0.09453,0.025506,193.0,198.0,76.0,6.0,fitness,(0.16335355321705256),fitnesses,(169.93938708516092,1.2457100273306239,1904.29341414146,)
	77.0,1154.0,468.0,0.128628,0.207759,171.0,93.0,90.0,7.0,fitness,(0.06503095620718669),fitnesses,(60.33655741090983,1.0936554716675644,624.2155920398785,)
	4173.0,3234.0,765.0,0.217478,0.058223,132.0,154.0,132.0,8.0,fitness,(0.027184930075139578),fitnesses,(25.495954478707635,0.9899207055408041,821.0231458976098,)
	4205.0,3378.0,1539.0,0.003205,0.028354,199.0,170.0,76.0,9.0,fitness,(0.0412730100359052),fitnesses,(40.61570534154283,0.8324963959967173,766.7659265604799,)
	2735.0,1819.0,3769.0,0.05268,0.078836,163.0,123.0,84.0,10.0,fitness,(0.04932682685647925),fitnesses,(45.263466351384984,0.8973684697493165,491.03241923988946,)
	4934.0,692.0,2787.0,0.13106,0.186815,167.0,164.0,41.0,11.0,fitness,(0.024749924700470872),fitnesses,(31.858324553749256,0.9033387486990699,1614.1787340269084,)
