Surrogate,generation,0,mu,100,lambda,25
	2026.0,2932.0,3280.0,0.145637,0.153559,42.0,138.0,121.0,0.0,fitness,(0.004816816769346718),fitnesses,(9.93499610877045,-0.19306856357043906,318.7493703719343,)
	116.0,2059.0,2604.0,0.233875,0.060818,105.0,152.0,74.0,1.0,fitness,(0.08657277130947626),fitnesses,(84.44890642485507,1.1280528126097433,915.666324147625,)
	1238.0,1267.0,4492.0,0.108859,0.203154,148.0,179.0,26.0,2.0,fitness,(0.021575272376412512),fitnesses,(24.025404267567666,0.3201082114801567,565.1214005956721,)
	4479.0,100.0,3799.0,0.164182,0.123878,52.0,150.0,174.0,3.0,fitness,(0.04237930132480984),fitnesses,(48.096443964158134,0.8607271818441722,1432.4414457790017,)
	2540.0,4710.0,2179.0,0.044206,0.192389,198.0,63.0,182.0,4.0,fitness,(0.009270089020255697),fitnesses,(15.67784162037114,-0.27033992321252115,370.4353367990233,)
	786.0,1189.0,1053.0,0.22983,0.193259,145.0,12.0,72.0,5.0,fitness,(0.11060422920978331),fitnesses,(94.08736585523367,2.680460945542156,1028.7746100871916,)
	906.0,3139.0,1509.0,0.097305,0.028782,152.0,77.0,49.0,6.0,fitness,(0.34454959068880786),fitnesses,(335.73436352221626,1.870387856469613,988.8651398104545,)
	3312.0,1576.0,4930.0,0.011104,0.125525,49.0,160.0,164.0,7.0,fitness,(0.03933120812860721),fitnesses,(33.670989557389454,0.9603018653748919,394.2800082531168,)
	1932.0,2513.0,3811.0,0.011243,0.01296,90.0,40.0,54.0,8.0,fitness,(0.35484914622199715),fitnesses,(365.66098956104423,1.1739111434442886,2255.095477349002,)
	186.0,955.0,2624.0,0.195563,0.105049,24.0,178.0,183.0,9.0,fitness,(0.06430727376178434),fitnesses,(64.68377667700886,0.11220967861443236,149.85997013688458,)
	3553.0,2786.0,3404.0,0.097156,0.239745,115.0,90.0,142.0,10.0,fitness,(0.014129251257044615),fitnesses,(10.05724303956965,0.8326825339088557,425.481712161359,)
	1496.0,4639.0,43.0,0.100242,0.073108,131.0,170.0,149.0,11.0,fitness,(0.006533056944115773),fitnesses,(10.69584026730609,-0.10849745868437274,307.780873634659,)
	1017.0,4842.0,3346.0,0.103322,0.182496,37.0,122.0,52.0,12.0,fitness,(0.011296891314499529),fitnesses,(13.583753241644702,-0.2409151602470795,-12.228967532562056,)
	4520.0,1472.0,2214.0,0.227577,0.062885,117.0,179.0,47.0,13.0,fitness,(0.04571584886196943),fitnesses,(54.63922197758738,0.872623231028294,1764.960542590089,)
	1943.0,2474.0,2896.0,0.237735,0.237767,121.0,46.0,29.0,14.0,fitness,(0.021411687248898213),fitnesses,(23.205023772965752,0.5758285233851365,755.1621757918903,)
	2801.0,2633.0,2532.0,0.001933,0.114643,40.0,1.0,20.0,15.0,fitness,(0.014416876332962611),fitnesses,(46.35881241937341,2.3017997534734937,5495.993362114573,)
	3045.0,1615.0,4270.0,0.226766,0.104584,96.0,53.0,152.0,16.0,fitness,(0.057397088505340664),fitnesses,(44.53703753635608,1.041187735902531,-244.81736099592757,)
	1537.0,1654.0,225.0,0.099272,0.096113,144.0,109.0,70.0,17.0,fitness,(0.07496119945286361),fitnesses,(70.10268480729717,0.5771630670491629,91.31160249251867,)
	478.0,4065.0,2895.0,0.190802,0.206119,87.0,72.0,33.0,18.0,fitness,(0.014598607794437246),fitnesses,(22.256826244818683,0.2829532058679597,1048.7750509061032,)
	1822.0,2907.0,3532.0,0.100942,0.142677,196.0,88.0,192.0,19.0,fitness,(0.025996644999224213),fitnesses,(31.75665254343822,-0.046653541356472095,529.3472130649287,)
	781.0,4398.0,2536.0,0.077255,0.052294,179.0,75.0,162.0,20.0,fitness,(0.1411941780136983),fitnesses,(135.38394219410398,1.1404593720691516,559.4357901097225,)
	109.0,2697.0,4990.0,0.018855,0.126288,89.0,147.0,80.0,21.0,fitness,(0.09376131547857557),fitnesses,(93.01437151824379,0.6313755395908192,556.6811435576417,)
	4213.0,2857.0,3758.0,0.045048,0.243212,178.0,49.0,184.0,22.0,fitness,(0.02035938061158844),fitnesses,(12.632758133682332,1.0759010107522302,303.2387629616192,)
	2577.0,1121.0,1273.0,0.092569,0.087304,185.0,193.0,144.0,23.0,fitness,(0.03680033622811214),fitnesses,(32.69521308056335,1.004836200300914,594.3238855460343,)
	1127.0,585.0,2680.0,0.194488,0.119025,70.0,20.0,161.0,24.0,fitness,(0.09725876307378155),fitnesses,(85.40712113550761,1.644017198483713,458.85300465631855,)
	2391.0,867.0,1283.0,0.024822,0.065229,9.0,41.0,21.0,25.0,fitness,(0.10206220121312232),fitnesses,(86.9570180962377,1.7816527915560665,271.13447986760616,)
	725.0,4615.0,4691.0,0.077053,0.092023,98.0,143.0,3.0,26.0,fitness,(-0.03581701312397849),fitnesses,(38.98777291784728,0.18452692331212234,7665.005527494698,)
	1538.0,212.0,4086.0,0.151663,0.072555,183.0,192.0,123.0,27.0,fitness,(0.061738043507551826),fitnesses,(76.7674841042171,0.9160715794520052,2419.015639118532,)
	1694.0,2328.0,1562.0,0.154183,0.249216,187.0,122.0,63.0,28.0,fitness,(0.006187209522795752),fitnesses,(13.7595527927611,-0.11043797266944344,646.7963543270914,)
	1223.0,3945.0,3635.0,0.087477,0.21378,85.0,190.0,165.0,29.0,fitness,(0.010696101519080917),fitnesses,(17.27739217187292,-0.13706785098224566,521.0612142969546,)
	1322.0,3895.0,2049.0,0.167192,0.067384,14.0,72.0,5.0,30.0,fitness,(0.040554457067528936),fitnesses,(42.81299652168832,0.6586217734823384,884.4757188982777,)
	422.0,3971.0,4924.0,0.19309,0.055995,37.0,192.0,157.0,31.0,fitness,(0.0802423030869522),fitnesses,(81.26238448339231,0.2476870193128134,349.69515895682423,)
