Surrogate,generation,0,mu,100,lambda,25
	2367.0,3761.0,2818.0,0.111997,0.092253,44.0,199.0,163.0,0.0,fitness,(0.004264057118524239),fitnesses,(12.369250983046564,-0.08754862137766324,722.9707650745693,)
	1318.0,4157.0,1076.0,0.235039,0.10123,188.0,198.0,63.0,1.0,fitness,(0.01608509115037806),fitnesses,(22.135850033149666,-0.1775014109766655,427.574477300495,)
	2308.0,4415.0,2947.0,0.008185,0.140368,101.0,61.0,87.0,2.0,fitness,(0.02296635819739556),fitnesses,(22.108611299042067,-0.01557249790628182,-101.34718774163107,)
	74.0,2258.0,4683.0,0.227474,0.178674,89.0,157.0,141.0,3.0,fitness,(0.05324650297604113),fitnesses,(57.54547882776892,0.10423663087721342,534.1342160499925,)
	2854.0,1013.0,4051.0,0.141371,0.228631,154.0,16.0,19.0,4.0,fitness,(-0.04061516753873408),fitnesses,(49.06147777816559,1.9220859902385845,10889.75052192855,)
	4380.0,3785.0,2338.0,0.133672,0.038542,83.0,78.0,198.0,5.0,fitness,(0.03908843458601948),fitnesses,(36.37246787952962,0.898938200585806,627.3415299368203,)
	2456.0,4530.0,1593.0,0.149061,0.056632,148.0,55.0,99.0,6.0,fitness,(0.06595457190934065),fitnesses,(62.081519142674125,0.6556090555085919,268.3037788419405,)
	659.0,3105.0,3673.0,0.152836,0.179601,69.0,153.0,183.0,7.0,fitness,(0.0233405500465186),fitnesses,(26.371612949764298,-0.06785910422492537,235.24718609964415,)
	381.0,274.0,1001.0,0.198747,0.122869,170.0,130.0,62.0,8.0,fitness,(0.06947203112135587),fitnesses,(71.0898758540901,0.7119930297833,873.7775030567228,)
	2334.0,1011.0,317.0,0.087491,0.113223,71.0,196.0,102.0,9.0,fitness,(0.03208950805604761),fitnesses,(25.24621036001144,1.0213141577474343,336.9843881438177,)
	2691.0,2451.0,3164.0,0.180063,0.002538,20.0,188.0,81.0,10.0,fitness,(0.06874427278570405),fitnesses,(68.52728512705148,0.9967752135601344,975.0764476948773,)
	2819.0,4813.0,3013.0,0.230298,0.006718,175.0,67.0,183.0,11.0,fitness,(0.06679928762076989),fitnesses,(72.65229045225831,0.46800194276331314,1053.3022259121542,)
	304.0,1187.0,4526.0,0.006285,0.134466,77.0,187.0,27.0,12.0,fitness,(0.10720166082146564),fitnesses,(118.31488311793333,0.8162746793570994,1927.5969090038686,)
	4282.0,920.0,4871.0,0.003564,0.171297,66.0,78.0,22.0,13.0,fitness,(0.04083697811041695),fitnesses,(38.420368386710024,0.9856540964819497,743.9931241112567,)
	2983.0,2613.0,207.0,0.213639,0.207906,71.0,161.0,178.0,14.0,fitness,(0.017175346162393065),fitnesses,(13.611943388009296,0.9037138382997559,547.3735608613791,)
	3278.0,71.0,1082.0,0.200965,0.077577,17.0,69.0,40.0,15.0,fitness,(0.021428833404632898),fitnesses,(15.5332414533037,1.052409784539466,462.8505894065464,)
	336.0,1368.0,3882.0,0.08301,0.201345,24.0,143.0,133.0,16.0,fitness,(0.0520229193635239),fitnesses,(46.74799558537281,0.8151385882111197,287.6462103960106,)
	2141.0,2160.0,3666.0,0.234869,0.013621,51.0,117.0,4.0,17.0,fitness,(0.09566913114753917),fitnesses,(124.0730711781389,1.0334518191506548,3873.8458222106283,)
	1537.0,1715.0,4694.0,0.158394,0.068463,177.0,153.0,183.0,18.0,fitness,(0.06421011251907842),fitnesses,(67.78337779499488,0.647988236792612,1005.3147643842591,)
	2957.0,781.0,1818.0,0.165612,0.017645,42.0,103.0,185.0,19.0,fitness,(0.0693530689121799),fitnesses,(66.40747964027615,0.720560428622122,426.0015014317469,)
