Surrogate,generation,0,mu,100,lambda,25
	1142.0,3110.0,2137.0,0.080235,0.211479,38.0,168.0,143.0,0.0,fitness,(0.012028970475411908),fitnesses,(16.87762165867305,-0.17423065429222756,310.6344640338865,)
	2004.0,3945.0,3326.0,0.157595,0.152051,107.0,45.0,117.0,1.0,fitness,(0.025294100553885472),fitnesses,(28.03142949242761,0.10932453419501138,383.0574280492252,)
	688.0,150.0,3728.0,0.13672,0.169728,12.0,180.0,152.0,2.0,fitness,(0.05302044567910087),fitnesses,(48.316336402360605,0.9367489114524588,466.3379837784324,)
	3976.0,4281.0,3263.0,0.11016,0.073337,83.0,109.0,51.0,3.0,fitness,(0.005856167344132468),fitnesses,(11.759210787931837,0.02220999659697584,612.5143409769128,)
	126.0,3187.0,4340.0,0.198969,0.210822,144.0,95.0,137.0,4.0,fitness,(0.05134580675697756),fitnesses,(51.698097681058925,0.9149273764327264,950.1564688408639,)
	2913.0,4643.0,3135.0,0.121334,0.032267,19.0,84.0,122.0,5.0,fitness,(0.02699133178185342),fitnesses,(32.85624202170049,-0.07468777938192166,511.8032446027852,)
	4021.0,3728.0,2157.0,0.031706,0.112409,20.0,90.0,86.0,6.0,fitness,(0.02860046563318395),fitnesses,(23.622236865561348,0.8955205490893507,397.69767232709046,)
	2394.0,1261.0,3297.0,0.158401,0.22018,1.0,91.0,172.0,7.0,fitness,(0.02611846363630334),fitnesses,(22.053661559559412,0.8010699646822456,394.5897570078526,)
	464.0,3430.0,704.0,0.165925,0.119617,19.0,142.0,28.0,8.0,fitness,(0.024922443515912013),fitnesses,(29.08654869428025,-0.09308155591094662,323.32896192587725,)
	1315.0,4347.0,4915.0,0.12164,0.067387,9.0,5.0,27.0,9.0,fitness,(0.20284546822349694),fitnesses,(236.2225301599956,4.331416212940446,7669.122406590314,)
	223.0,466.0,3053.0,0.051983,0.173356,150.0,18.0,0.0,10.0,fitness,(-0.058114212706818935),fitnesses,(156.92888295663658,2.831615430234295,24335.924996579848,)
	969.0,557.0,4304.0,0.181519,0.024342,37.0,153.0,176.0,11.0,fitness,(0.10190106095955995),fitnesses,(98.31559068940884,1.4286677266738017,1070.120699658692,)
	4133.0,4201.0,3111.0,0.15063,0.035076,59.0,83.0,34.0,12.0,fitness,(0.026255337248512027),fitnesses,(26.8846475336849,0.4463407443135345,509.2717728308215,)
	3068.0,2604.0,4345.0,0.218364,0.075861,8.0,152.0,180.0,13.0,fitness,(0.03055996928341969),fitnesses,(26.641583006134653,0.9990603884533542,607.2217607248507,)
	1702.0,3526.0,1514.0,0.117676,0.119299,91.0,54.0,130.0,14.0,fitness,(0.038785814192696874),fitnesses,(39.55070926415459,0.06811660717361706,144.6061143193883,)
	3861.0,3514.0,363.0,0.004089,0.067052,97.0,192.0,178.0,15.0,fitness,(0.023123784600208246),fitnesses,(22.044016513087996,0.9459023909543548,837.9255822423296,)
	4168.0,4338.0,465.0,0.019783,0.00049,197.0,112.0,139.0,16.0,fitness,(0.08222928363958694),fitnesses,(86.62218332992234,0.12096281051226614,560.252779545807,)
	4277.0,4539.0,4846.0,0.237765,0.202162,115.0,196.0,3.0,17.0,fitness,(0.014395495592853289),fitnesses,(20.201880824297177,0.1723544710021992,752.9929941465881,)
	1404.0,3656.0,2114.0,0.17428,0.05056,90.0,72.0,104.0,18.0,fitness,(0.1446848910448712),fitnesses,(133.05094148541497,1.7668200617204384,603.425105774816,)
	1092.0,2903.0,3921.0,0.170663,0.053044,117.0,112.0,42.0,19.0,fitness,(0.09281526111896969),fitnesses,(94.73745330547752,0.509053269357113,701.2724880078952,)
