Surrogate,generation,0,mu,100,lambda,25
	3439.0,2935.0,612.0,0.081376,0.093861,182.0,197.0,21.0,0.0,fitness,(-0.010386986557673342),fitnesses,(-9.995887793747391,0.6695959222334841,708.7057986260792,)
	4298.0,3793.0,952.0,0.152319,0.009581,56.0,129.0,27.0,1.0,fitness,(0.07456949739453035),fitnesses,(73.96632856414848,0.7510767696467824,690.7598866085968,)
	4901.0,1967.0,3406.0,0.183275,0.14995,174.0,101.0,82.0,2.0,fitness,(0.0162877359191676),fitnesses,(13.810562692928345,0.8379459716506179,590.2286490266922,)
	3909.0,3846.0,3462.0,0.234175,0.246145,92.0,150.0,96.0,3.0,fitness,(0.004689281441372387),fitnesses,(9.30653793123402,0.22637029086036028,688.0959398465236,)
	1010.0,2551.0,578.0,0.00591,0.052108,189.0,107.0,95.0,4.0,fitness,(0.06031485968865586),fitnesses,(61.431652821405834,0.21267960185790685,324.3589151329045,)
	1278.0,2303.0,3792.0,0.007938,0.018071,197.0,45.0,3.0,5.0,fitness,(0.22753257523254977),fitnesses,(354.31731516098284,0.6070626386782176,13285.536631521527,)
	1195.0,3849.0,4078.0,0.004202,0.162271,7.0,32.0,19.0,6.0,fitness,(-0.017758516006925566),fitnesses,(22.38975291433297,-0.22569039630316234,3789.136495822691,)
	2678.0,1454.0,2482.0,0.150614,0.079358,163.0,132.0,162.0,7.0,fitness,(0.030980109619819726),fitnesses,(25.435324546746692,0.9905985497818034,436.12004247450017,)
	719.0,1900.0,4295.0,0.190192,0.125765,13.0,73.0,72.0,8.0,fitness,(0.08534569411738918),fitnesses,(76.01847157036326,0.8466707370615375,-86.05151764105507,)
	2402.0,1797.0,4273.0,0.099796,0.139582,93.0,144.0,178.0,9.0,fitness,(0.014050897689854886),fitnesses,(10.124823451236916,0.7697197763537434,377.11235249194647,)
	2928.0,3936.0,4508.0,0.150286,0.022777,173.0,73.0,85.0,10.0,fitness,(0.08177651001260455),fitnesses,(83.04400819245784,0.38956207654452746,516.3118945298567,)
	2761.0,3744.0,3861.0,0.174029,0.119495,3.0,118.0,111.0,11.0,fitness,(0.009930681869311639),fitnesses,(15.068558636821196,-0.17041354093920322,343.3741358117524,)
	3975.0,2605.0,2523.0,0.063069,0.054503,182.0,93.0,64.0,12.0,fitness,(0.022088771644049977),fitnesses,(13.857130028054907,0.9610910743510639,137.92691275155693,)
	3540.0,3175.0,2989.0,0.223091,0.163502,189.0,88.0,42.0,13.0,fitness,(0.016824972751926584),fitnesses,(9.11872349369891,0.6621312950868797,-108.49363073588775,)
	3668.0,1473.0,1281.0,0.137498,0.148952,141.0,181.0,149.0,14.0,fitness,(0.01919679216063809),fitnesses,(18.23601283208399,0.8109200362557758,714.842103400366,)
	1556.0,574.0,2748.0,0.233852,0.114225,46.0,116.0,124.0,15.0,fitness,(0.029668179014275445),fitnesses,(26.20491520325182,1.0913332793902375,745.0068982878755,)
	692.0,4621.0,1317.0,0.212759,0.213447,4.0,186.0,166.0,16.0,fitness,(-0.005981494363606635),fitnesses,(1.5631676776232117,-0.28355846368079585,470.9077404421888,)
	2630.0,1093.0,3578.0,0.134142,0.013976,50.0,117.0,4.0,17.0,fitness,(0.2279527102221018),fitnesses,(245.86392927816067,0.7188696168277124,2509.9915224336,)
	3118.0,2634.0,4191.0,0.239034,0.012115,114.0,135.0,111.0,18.0,fitness,(0.06191923195263261),fitnesses,(69.51168396129583,0.9683616842028823,1727.6068850692043,)
	4860.0,4104.0,626.0,0.09905,0.059786,69.0,83.0,150.0,19.0,fitness,(0.031569235642387714),fitnesses,(28.829097444887655,0.7245960480009016,450.5822282508961,)
	4395.0,3570.0,2292.0,0.168142,0.238007,178.0,155.0,148.0,20.0,fitness,(0.01124040304876933),fitnesses,(10.095838722573271,0.7742088531210848,659.7524205014788,)
	285.0,971.0,3371.0,0.100328,0.149333,96.0,55.0,193.0,21.0,fitness,(0.13316366036797236),fitnesses,(121.31142632404566,1.6776079451114656,492.3845407187937,)
	4802.0,3898.0,3989.0,0.039162,0.089859,108.0,97.0,58.0,22.0,fitness,(0.026499472950897808),fitnesses,(21.236866016712305,0.7870686611394186,260.80796772086853,)
