Surrogate,generation,0,mu,100,lambda,25
	2305.0,4527.0,3808.0,0.142511,0.06685,49.0,190.0,127.0,0.0,fitness,(0.005886087619227897),fitnesses,(13.699465062503322,-0.16746400676633696,613.8737375612054,)
	4509.0,4759.0,2086.0,0.187761,0.097687,125.0,92.0,193.0,1.0,fitness,(0.015614739417872382),fitnesses,(20.957965756378893,-0.04465113127324441,489.67150257740684,)
	2173.0,4392.0,4355.0,0.097321,0.0132,195.0,62.0,189.0,2.0,fitness,(0.18664780683989596),fitnesses,(190.13632443532987,0.6837496500991751,1032.6014096425672,)
	3493.0,4539.0,3261.0,0.040281,0.032317,199.0,143.0,158.0,3.0,fitness,(0.007327582184449403),fitnesses,(17.123918593136803,-0.4286857913024851,550.9478495662551,)
	4703.0,3724.0,2944.0,0.238428,0.155087,117.0,89.0,131.0,4.0,fitness,(0.012306527083493203),fitnesses,(8.987646072961,0.8311520919295401,499.2639908763196,)
	4648.0,4309.0,4821.0,0.052059,0.21702,136.0,140.0,95.0,5.0,fitness,(0.009713527256375993),fitnesses,(12.495388608616308,0.27766004014358175,555.8461753676131,)
	292.0,2633.0,1991.0,0.22396,0.035089,50.0,151.0,121.0,6.0,fitness,(0.10093662561744643),fitnesses,(92.79823566021018,1.072994894483266,259.1558987596411,)
	1839.0,981.0,21.0,0.246463,0.183671,54.0,163.0,119.0,7.0,fitness,(0.03160036291964373),fitnesses,(27.96681754828294,0.8708954200747397,507.54088293866147,)
	513.0,728.0,2335.0,0.078632,0.135362,61.0,123.0,190.0,8.0,fitness,(0.10739642355652598),fitnesses,(97.53377355855254,1.134845069952372,148.58007015502733,)
	3597.0,1109.0,3011.0,0.240699,0.218965,1.0,113.0,50.0,9.0,fitness,(0.010391432749765093),fitnesses,(11.591693779460213,0.846370394770816,966.396497740328,)
	4953.0,4619.0,3463.0,0.073454,0.036471,16.0,161.0,75.0,10.0,fitness,(0.020451004501062416),fitnesses,(23.03680555441766,0.6111006549508938,869.6807602864183,)
	1468.0,2610.0,3387.0,0.191143,0.045533,164.0,49.0,11.0,11.0,fitness,(0.2088201575345801),fitnesses,(223.74247465366108,2.9374450446098215,4429.676756517919,)
	4130.0,4298.0,73.0,0.111407,0.013035,27.0,176.0,145.0,12.0,fitness,(0.03502653218686567),fitnesses,(43.80664591497081,0.025289355193721247,903.3007280042351,)
	1210.0,2334.0,1849.0,0.114248,0.093304,82.0,21.0,25.0,13.0,fitness,(0.2143471411269063),fitnesses,(211.8160240930448,2.7856871352816714,2532.575431895523,)
	3474.0,2065.0,4809.0,0.144378,0.114811,33.0,116.0,17.0,14.0,fitness,(0.014763947075040612),fitnesses,(12.099873722284498,0.9205744512602687,654.1671159846572,)
	494.0,2353.0,244.0,0.140355,0.167612,21.0,43.0,150.0,15.0,fitness,(0.034596292987524924),fitnesses,(32.758583204223356,0.22410915108605273,40.33817275589553,)
	2944.0,4625.0,603.0,0.201334,0.064403,101.0,116.0,112.0,16.0,fitness,(-0.001841649039360558),fitnesses,(5.339436781548115,-0.31593984312272394,402.1687389681434,)
	2136.0,1204.0,4276.0,0.09448,0.001214,17.0,49.0,48.0,17.0,fitness,(0.643511826800177),fitnesses,(629.6056370262421,1.9689845848916454,578.3656074981504,)
	4009.0,1826.0,2244.0,0.121452,0.086913,51.0,24.0,83.0,18.0,fitness,(0.07933863921609705),fitnesses,(65.1329863504775,1.385913597859339,-34.65168870261566,)
	1310.0,1659.0,3609.0,0.058697,0.099731,5.0,143.0,25.0,19.0,fitness,(0.046553004138012305),fitnesses,(50.942178870456594,0.07475644466919684,513.6739179136256,)
	4928.0,4673.0,4242.0,0.199354,0.111714,44.0,125.0,165.0,20.0,fitness,(0.014461337515252023),fitnesses,(17.772248052636723,0.35835928510752496,689.4503388459947,)
	1595.0,3978.0,2970.0,0.117653,0.178641,65.0,86.0,116.0,21.0,fitness,(0.01053483382156083),fitnesses,(14.500822100138977,-0.14819096144685015,248.40786641096446,)
	174.0,766.0,2500.0,0.139124,0.003376,117.0,28.0,53.0,22.0,fitness,(0.9023158370097516),fitnesses,(864.5227739477068,5.832837180831192,2053.5308746267206,)
	3524.0,461.0,2373.0,0.045914,0.205065,0.0,73.0,99.0,23.0,fitness,(0.020490997407340596),fitnesses,(16.536967998824966,0.8005876942781056,405.18475342654256,)
	2301.0,207.0,2106.0,0.095232,0.141576,46.0,128.0,196.0,24.0,fitness,(0.04723254554019581),fitnesses,(40.9845587842687,1.0314034028136958,406.60472722098496,)
	4965.0,4410.0,1352.0,0.17871,0.107209,87.0,107.0,138.0,25.0,fitness,(0.031154524734515517),fitnesses,(29.961838799469945,0.695154802197834,575.8862086932767,)
	2030.0,3715.0,3837.0,0.088882,0.067952,156.0,73.0,123.0,26.0,fitness,(0.08673114703535342),fitnesses,(88.53098286481661,0.4521992503783084,632.1828333246282,)
	4784.0,4678.0,4540.0,0.133105,0.115605,156.0,165.0,180.0,27.0,fitness,(0.0035286180012538727),fitnesses,(9.129570850028061,0.22583923758994337,785.9345224673623,)
