Surrogate,generation,0,mu,100,lambda,25
	3827.0,2640.0,3157.0,0.027964,0.18058,196.0,164.0,180.0,0.0,fitness,(0.011132931599971198),fitnesses,(8.450606476121525,0.8166900986568951,548.4575862719278,)
	4427.0,455.0,3795.0,0.237787,0.179099,62.0,47.0,193.0,1.0,fitness,(0.026336832157396555),fitnesses,(27.1532958115282,1.0202185754222477,1101.8649408354122,)
	1451.0,373.0,2173.0,0.103441,0.160326,32.0,104.0,90.0,2.0,fitness,(0.05407169010190086),fitnesses,(46.93380210678166,1.0183865682220135,304.5977687100935,)
	4071.0,2019.0,3284.0,0.218277,0.136616,140.0,139.0,151.0,3.0,fitness,(0.021728510433800523),fitnesses,(22.29450904353219,0.8193594826581869,875.9593436313538,)
	782.0,3902.0,4700.0,0.038966,0.027312,127.0,150.0,119.0,4.0,fitness,(0.15446726585349593),fitnesses,(158.4018122754482,0.38455143212150256,778.0060743167305,)
	338.0,1044.0,988.0,0.050215,0.244376,157.0,2.0,84.0,5.0,fitness,(0.065709630640629),fitnesses,(70.93183808759662,2.1999197497236525,2722.1404944204146,)
	1429.0,2735.0,3439.0,0.232446,0.083988,152.0,133.0,86.0,6.0,fitness,(0.02691554770594958),fitnesses,(31.90184959770033,-0.11858247242799366,380.0477167470812,)
	139.0,2978.0,3106.0,0.18862,0.189775,15.0,27.0,50.0,7.0,fitness,(0.09023121901080204),fitnesses,(68.80033883374736,2.6496054618862908,506.5174441808229,)
	963.0,4979.0,2927.0,0.210042,0.012552,70.0,90.0,180.0,8.0,fitness,(0.15922045577481583),fitnesses,(147.59239446777121,1.3452989299295193,182.49279922505875,)
	717.0,4246.0,2625.0,0.028774,0.205708,52.0,114.0,114.0,9.0,fitness,(0.0056890150134394505),fitnesses,(12.176269174286238,-0.32941007727619387,319.31533880848485,)
	197.0,4910.0,1666.0,0.055693,0.237639,63.0,31.0,194.0,10.0,fitness,(0.019621793833270302),fitnesses,(20.340967859552922,0.18261495024735133,254.53235287561336,)
	3561.0,1757.0,519.0,0.16223,0.04354,188.0,108.0,76.0,11.0,fitness,(0.045784802550508416),fitnesses,(41.61612904391568,0.9033031420297355,486.43579137046174,)
	3086.0,2379.0,438.0,0.194913,0.179745,183.0,52.0,43.0,12.0,fitness,(0.018092652564563827),fitnesses,(5.944757566661425,0.9810489303243122,-233.74056946592785,)
	18.0,3232.0,4057.0,0.082171,0.088491,171.0,44.0,173.0,13.0,fitness,(0.19720856081775828),fitnesses,(199.14831005846844,1.1871236090955029,1381.0985331665197,)
	3212.0,1128.0,3848.0,0.228638,0.052152,111.0,188.0,194.0,14.0,fitness,(0.05360395584764585),fitnesses,(57.911100884548794,1.072159849919633,1502.874353609927,)
	1602.0,907.0,3092.0,0.195411,0.22102,133.0,195.0,144.0,15.0,fitness,(0.019439048260212387),fitnesses,(18.814799360343386,0.915918867795406,853.4939778085057,)
	3790.0,3020.0,1017.0,0.183036,0.019269,96.0,106.0,166.0,16.0,fitness,(0.03190219421191599),fitnesses,(29.005339065231066,0.8056778495479832,515.9923348794914,)
	2526.0,1454.0,4116.0,0.143482,0.058774,51.0,94.0,108.0,17.0,fitness,(0.03837784925993648),fitnesses,(30.892497963181857,1.0407457874195718,292.2106577441097,)
	4109.0,4196.0,424.0,0.222297,0.085969,19.0,123.0,79.0,18.0,fitness,(0.014286082438832878),fitnesses,(17.18513562925808,0.30606200741679523,595.9673264593155,)
	4799.0,2729.0,3726.0,0.031535,0.218776,80.0,103.0,34.0,19.0,fitness,(0.02359087237947095),fitnesses,(16.36281686516222,0.8917469887613028,168.94143733042932,)
	4075.0,4120.0,3309.0,0.191764,0.22521,6.0,52.0,7.0,20.0,fitness,(0.022056207100235366),fitnesses,(19.222500720585014,0.20199590801750766,-81.37472994752729,)
