Surrogate,generation,0,mu,100,lambda,25
	3211.0,4729.0,3582.0,0.190084,0.159665,0.0,179.0,117.0,0.0,fitness,(0.005009908110866204),fitnesses,(14.325620652753015,-0.2907003381610258,640.8709160276552,)
	4745.0,4012.0,2043.0,0.249565,0.242267,95.0,142.0,126.0,1.0,fitness,(0.006278124308458873),fitnesses,(6.632036967261523,0.6276132796861839,663.0045455664489,)
	539.0,340.0,1969.0,0.170387,0.116062,86.0,147.0,21.0,2.0,fitness,(0.09693269718929327),fitnesses,(101.15145089525731,0.5906371662165519,1012.5125368129565,)
	2521.0,4959.0,2588.0,0.214406,0.141994,194.0,102.0,5.0,3.0,fitness,(-0.022150962599600116),fitnesses,(-16.598217566345074,-0.09958799333345894,455.68650999204556,)
	4665.0,4422.0,2393.0,0.058137,0.232932,50.0,98.0,20.0,4.0,fitness,(0.011180688515066527),fitnesses,(10.3629450770801,0.2535394942558522,171.7651504572096,)
	4953.0,1541.0,2370.0,0.069746,0.004704,58.0,142.0,111.0,5.0,fitness,(0.17664494840540887),fitnesses,(175.75973884616013,0.9886383391261738,900.1173832013023,)
	3533.0,4303.0,2082.0,0.141495,0.029387,23.0,148.0,22.0,6.0,fitness,(-0.0010636732516725355),fitnesses,(6.826998932871547,-0.13009250950049436,658.9747089539138,)
	3530.0,3166.0,280.0,0.14755,0.212373,89.0,78.0,127.0,7.0,fitness,(0.016116511380274996),fitnesses,(12.531539355050493,0.5338750760989412,175.3778735764907,)
	2573.0,4335.0,4931.0,0.058477,0.057678,191.0,182.0,57.0,8.0,fitness,(0.017064703885329865),fitnesses,(32.228030168021355,-0.5986399251825262,917.6927030866228,)
	1766.0,275.0,1422.0,0.132288,0.038262,15.0,156.0,120.0,9.0,fitness,(0.03778561445512537),fitnesses,(35.24413977920314,0.7933482493971435,539.2007818049209,)
	4134.0,4366.0,3926.0,0.118677,0.215575,171.0,175.0,38.0,10.0,fitness,(-0.0017609471984569667),fitnesses,(5.090657440994177,-0.12335532989447631,561.805134050638,)
	3408.0,1377.0,1724.0,0.019758,0.199909,16.0,74.0,118.0,11.0,fitness,(0.01872577768522195),fitnesses,(11.64692201944524,0.9444198765876929,236.53431001002176,)
	4291.0,3356.0,1454.0,0.190179,0.005733,1.0,85.0,134.0,12.0,fitness,(0.01720902167219009),fitnesses,(12.75676942989093,0.9579385650796234,512.7133408497074,)
	4628.0,2271.0,2876.0,0.003633,0.027521,24.0,93.0,122.0,13.0,fitness,(0.03986450581735684),fitnesses,(34.810328624788525,0.8988924453648625,393.4747261080316,)
	2723.0,980.0,612.0,0.212665,0.06619,87.0,199.0,68.0,14.0,fitness,(0.029368991186458256),fitnesses,(34.106892500283394,0.7410976602502247,1214.8877916327385,)
	398.0,4928.0,631.0,0.187104,0.246131,124.0,45.0,178.0,15.0,fitness,(-0.0038581560124912296),fitnesses,(-0.6804050639407153,-0.0696466050627407,248.12848979231072,)
	2923.0,2957.0,4713.0,0.090719,0.138235,164.0,55.0,1.0,16.0,fitness,(-0.03123330754982296),fitnesses,(50.56280014821064,0.5780555364361163,8757.666306239476,)
