['random', 0.05, 750, 0.03380716752827151, [0.05, 0.03380716752827151]]
['random', 0.1, 1500, 0.09911108488164921, [0.1, 0.09911108488164921]]
['random', 0.25, 3750, 0.17475467288798116, [0.25, 0.17475467288798116]]
['random', 0.5, 7500, 0.20282430630933712, [0.5, 0.20282430630933712]]
['random', 0.75, 11250, 0.15808129160264106, [0.5, 0.20282430630933712]]
