['random', 0.05, 750, 0.07942261433564402, [0.05, 0.07942261433564402]]
['random', 0.1, 1500, 0.1210253077072021, [0.1, 0.1210253077072021]]
['random', 0.25, 3750, 0.19542009788511347, [0.25, 0.19542009788511347]]
['random', 0.5, 7500, 0.19417511394049525, [0.25, 0.19542009788511347]]
['random', 0.75, 11250, 0.2806620717922129, [0.75, 0.2806620717922129]]
