Surrogate,generation,0,mu,100,lambda,25
	3506.0,529.0,4058.0,0.2327,0.017734,107.0,142.0,173.0,0.0,fitness,(-0.00639354773909287),fitnesses,(0.0,0.8700031813991714,1509.3579553084583,)
	3849.0,248.0,3751.0,0.14985,0.24327,167.0,27.0,16.0,1.0,fitness,(-0.06072684776055659),fitnesses,(0.0,1.6214387446501375,7694.123520705796,)
	3284.0,1709.0,1738.0,0.0162,0.198649,175.0,7.0,198.0,2.0,fitness,(0.01729180375397974),fitnesses,(0.0,2.2933118373516774,564.1314619537035,)
	406.0,731.0,3701.0,0.069306,0.032615,179.0,73.0,174.0,3.0,fitness,(1.0139549916295045),fitnesses,(1.0,2.301039896946542,905.5407339960896,)
	3505.0,4269.0,3956.0,0.165497,0.047203,86.0,118.0,34.0,4.0,fitness,(-0.005509792893138161),fitnesses,(0.0,-0.24966242554676948,301.3168637670466,)
	363.0,1492.0,783.0,0.181682,0.134588,105.0,75.0,93.0,5.0,fitness,(0.017957695799963553),fitnesses,(0.0,1.9272350054870486,131.4654254906933,)
	681.0,275.0,2906.0,0.159811,0.096009,168.0,114.0,63.0,6.0,fitness,(-0.0002492219004010029),fitnesses,(0.0,0.8394820897011636,864.4042797412638,)
	1233.0,1229.0,3905.0,0.120117,0.05262,118.0,185.0,132.0,7.0,fitness,(8.720052897851112e-05),fitnesses,(0.0,0.8394237480094928,830.7036951116417,)
	557.0,8.0,2308.0,0.049386,0.014376,125.0,107.0,58.0,8.0,fitness,(1.0237752634485453),fitnesses,(1.0,3.5158641909781894,1138.3378461236568,)
	1981.0,4357.0,407.0,0.183914,0.150855,126.0,174.0,52.0,9.0,fitness,(-0.006825874567259771),fitnesses,(0.0,-0.2220952197008775,460.49223702509954,)
	3627.0,2553.0,2427.0,0.244112,0.089803,25.0,131.0,189.0,10.0,fitness,(0.0043775868614759576),fitnesses,(0.0,1.1249581358563778,687.1994497087821,)
	1106.0,4513.0,2611.0,0.028436,0.127843,180.0,185.0,179.0,11.0,fitness,(-0.004827688631082276),fitnesses,(0.0,0.02740880778494777,510.1776708931753,)
	683.0,1192.0,1800.0,0.043293,0.209864,17.0,1.0,178.0,12.0,fitness,(0.01266529213988995),fitnesses,(0.0,1.5905761011947488,324.0468872057538,)
	80.0,1895.0,177.0,0.173088,0.071669,35.0,16.0,48.0,13.0,fitness,(-0.00436681666967958),fitnesses,(0.0,-0.19762788430941652,239.05378265854145,)
