Surrogate,generation,0,mu,100,lambda,25
	2778.0,4426.0,3089.0,0.088661,0.042515,89.0,77.0,15.0,0.0,fitness,(-0.008496424947916047),fitnesses,(0.0,-0.14064631514815074,708.9961796434538,)
	3819.0,1598.0,2688.0,0.212042,0.051404,14.0,0.0,175.0,1.0,fitness,(0.008795263304652617),fitnesses,(0.0,1.048537762844194,169.01143237893254,)
	4441.0,4499.0,1487.0,0.038951,0.241426,160.0,74.0,134.0,2.0,fitness,(0.00010980822686362628),fitnesses,(0.0,0.11725661955081375,106.27579686445112,)
	2589.0,4992.0,1315.0,0.243002,0.060368,34.0,21.0,57.0,3.0,fitness,(-0.004623770557281354),fitnesses,(0.0,-0.5645958096741764,-102.21875394604102,)
	1608.0,3.0,4213.0,0.107684,0.146927,128.0,98.0,115.0,4.0,fitness,(0.005626556970705372),fitnesses,(0.0,1.1197922069509416,557.1365098804043,)
	4965.0,3036.0,1631.0,0.157576,0.212619,30.0,129.0,160.0,5.0,fitness,(0.004785077909649454),fitnesses,(0.0,0.9719936524913123,493.4858615263669,)
	1310.0,308.0,1082.0,0.122039,0.164632,75.0,32.0,53.0,6.0,fitness,(0.014777180461715576),fitnesses,(0.0,1.9860584314071705,508.3403852356129,)
	3583.0,858.0,3498.0,0.223715,0.010638,70.0,48.0,108.0,7.0,fitness,(0.0018623633324290293),fitnesses,(0.0,1.2174569896099234,1031.2206563670204,)
	3242.0,2827.0,2467.0,0.093391,0.188215,64.0,71.0,153.0,8.0,fitness,(0.0063683717812297765),fitnesses,(0.0,0.9405709590676304,303.73378094465284,)
	2303.0,1359.0,4655.0,0.053637,0.012167,186.0,119.0,28.0,9.0,fitness,(0.9865989697715312),fitnesses,(1.0,1.4571440398418314,2797.2470626887075,)
	1750.0,516.0,386.0,0.035728,0.009472,39.0,113.0,32.0,10.0,fitness,(0.022618125889400337),fitnesses,(0.0,2.434019649948855,172.20706100882126,)
	3450.0,915.0,1781.0,0.096013,0.153714,80.0,64.0,99.0,11.0,fitness,(0.0062128262397601105),fitnesses,(0.0,0.8192704611025575,197.98783712654657,)
	2709.0,3814.0,2945.0,0.000727,0.212107,32.0,144.0,180.0,12.0,fitness,(-0.008057881485848288),fitnesses,(0.0,-0.26494414339665256,540.8440051881762,)
	3503.0,239.0,2607.0,0.13128,0.204944,78.0,160.0,183.0,13.0,fitness,(0.0014932473206833927),fitnesses,(0.0,0.9323247559008668,783.0000238325275,)
	2456.0,3337.0,397.0,0.192175,0.192071,181.0,111.0,113.0,14.0,fitness,(-0.003105032443641856),fitnesses,(0.0,-0.031699694227308936,278.80355013687665,)
	2524.0,1501.0,264.0,0.176931,0.094263,139.0,74.0,79.0,15.0,fitness,(0.009879922022549581),fitnesses,(0.0,1.1235188286271318,135.52662637217358,)
	3337.0,955.0,4662.0,0.237836,0.222156,126.0,173.0,37.0,16.0,fitness,(-0.009477862405617297),fitnesses,(0.0,0.8373613587853653,1785.147599347095,)
	2320.0,4863.0,521.0,0.040817,0.194968,30.0,3.0,60.0,17.0,fitness,(-0.0013282368277810145),fitnesses,(0.0,0.029572868315056077,162.3965510931575,)
	1227.0,2668.0,3655.0,0.085976,0.194715,157.0,190.0,90.0,18.0,fitness,(-0.0037543575490544146),fitnesses,(0.0,0.1965685749414711,572.0043298469125,)
	4068.0,3242.0,4334.0,0.188684,0.125023,64.0,74.0,35.0,19.0,fitness,(0.013050840415890847),fitnesses,(0.0,0.9169873332651183,-388.09670832396637,)
	4016.0,2225.0,2785.0,0.138527,0.248332,160.0,170.0,134.0,20.0,fitness,(0.003608300322353172),fitnesses,(0.0,1.1610664801577677,800.2364479224505,)
	4557.0,2489.0,3537.0,0.12479,0.239135,47.0,21.0,15.0,21.0,fitness,(-0.020204684533812252),fitnesses,(0.0,1.0867375295399955,3107.2059829212203,)
	2671.0,3219.0,4762.0,0.162027,0.103786,109.0,199.0,180.0,22.0,fitness,(-0.012805405937314801),fitnesses,(0.0,-0.334571584463573,945.969009267907,)
	4401.0,3443.0,1374.0,0.172547,0.200196,177.0,58.0,20.0,23.0,fitness,(0.005472266937548317),fitnesses,(0.0,1.0543115985887999,507.08490483396815,)
	559.0,1229.0,4364.0,0.114569,0.056903,199.0,93.0,152.0,24.0,fitness,(1.0061354441829315),fitnesses,(1.0,1.4147770849386871,801.2326666455269,)
	2374.0,4208.0,617.0,0.080654,0.101012,71.0,103.0,109.0,25.0,fitness,(-0.004619821277551576),fitnesses,(0.0,-0.10464971213436683,357.3324156207907,)
	3238.0,2668.0,2489.0,0.146071,0.093438,143.0,144.0,147.0,26.0,fitness,(0.003940684589825825),fitnesses,(0.0,0.9737155768710362,579.6471178884536,)
	1197.0,4673.0,338.0,0.136812,0.205837,61.0,167.0,20.0,27.0,fitness,(-0.0061174323788626235),fitnesses,(0.0,-0.17259879127286576,439.14444661339655,)
	1400.0,2626.0,405.0,0.173045,0.09286,193.0,17.0,153.0,28.0,fitness,(1.0036808733156137),fitnesses,(1.0,0.532408863857452,164.32153229607832,)
	3608.0,4427.0,4797.0,0.016675,0.035177,27.0,67.0,100.0,29.0,fitness,(-0.0044202252070573165),fitnesses,(0.0,-0.3618222011103958,80.20031959533581,)
	3025.0,3901.0,3109.0,0.033918,0.233856,12.0,8.0,93.0,30.0,fitness,(-0.0008506175007345802),fitnesses,(0.0,0.2536586662030896,338.72041627654755,)
	4435.0,633.0,1575.0,0.193116,0.238975,18.0,181.0,11.0,31.0,fitness,(-0.002585166575917135),fitnesses,(0.0,0.8285645127617284,1087.0811703534418,)
	1298.0,114.0,2727.0,0.138628,0.022782,184.0,21.0,176.0,32.0,fitness,(1.0090850915428657),fitnesses,(1.0,1.4442377225205947,535.728568234023,)
	2679.0,2120.0,3246.0,0.059224,0.003106,101.0,43.0,9.0,33.0,fitness,(0.9780496792250256),fitnesses,(1.0,2.508964957260199,4703.997034757649,)
	4301.0,1403.0,4464.0,0.137322,0.078791,75.0,51.0,128.0,34.0,fitness,(0.00576004067892069),fitnesses,(0.0,0.9178754320243586,341.87136413228956,)
	1644.0,4892.0,4806.0,0.180027,0.120172,167.0,161.0,131.0,35.0,fitness,(-0.008769304524871735),fitnesses,(0.0,-0.27740631389494924,599.5241385922243,)
	2213.0,2706.0,3958.0,0.074572,0.140786,155.0,18.0,12.0,36.0,fitness,(-0.08566621035755485),fitnesses,(0.0,1.587415263775703,10154.036299531188,)
	4186.0,227.0,2726.0,0.194217,0.207871,83.0,48.0,194.0,37.0,fitness,(0.0035068799465641275),fitnesses,(0.0,0.9195091882908469,568.8211936344342,)
	3825.0,2272.0,4389.0,0.125389,0.030696,135.0,5.0,156.0,38.0,fitness,(1.0137027398216762),fitnesses,(1.0,2.0420714788831824,671.7974967155562,)
	4325.0,2264.0,465.0,0.032894,0.021346,76.0,77.0,87.0,39.0,fitness,(0.006087469118305121),fitnesses,(0.0,1.0510514928930261,442.304581062514,)
	1179.0,801.0,157.0,0.242097,0.081497,163.0,149.0,190.0,40.0,fitness,(0.00016352595307464902),fitnesses,(0.0,0.5922641958278964,575.9116005204314,)
	4676.0,3324.0,2189.0,0.134671,0.193051,44.0,66.0,191.0,41.0,fitness,(0.006022916271744264),fitnesses,(0.0,0.9379498108827538,335.6581837083273,)
	3799.0,3076.0,4287.0,0.110544,0.019879,72.0,38.0,17.0,42.0,fitness,(0.9963641609658398),fitnesses,(1.0,2.894678299155917,3258.2622025719247,)
	256.0,2473.0,2847.0,0.176353,0.051692,167.0,68.0,104.0,43.0,fitness,(1.0244575296474345),fitnesses,(1.0,3.005065807864641,559.3128431211913,)
	215.0,665.0,3032.0,0.0284,0.021171,151.0,7.0,26.0,44.0,fitness,(0.9256817044754019),fitnesses,(1.0,1.4605072557508072,8892.33680821061,)
	843.0,1004.0,1590.0,0.151612,0.220019,164.0,69.0,101.0,45.0,fitness,(0.005251778461422547),fitnesses,(0.0,1.2309207548552845,705.7429087130297,)
	172.0,1813.0,3727.0,0.248295,0.023064,147.0,100.0,67.0,46.0,fitness,(0.007820198926766742),fitnesses,(0.0,1.6292069406296343,847.18704795296,)
	3119.0,3407.0,2394.0,0.225027,0.014223,171.0,155.0,151.0,47.0,fitness,(-0.004838097339106938),fitnesses,(0.0,0.4687375722776672,952.547306188361,)
	953.0,3854.0,3749.0,0.062539,0.05385,63.0,177.0,145.0,48.0,fitness,(-0.0040148901492680035),fitnesses,(0.0,-0.053015487285212784,348.4735276415875,)
	4118.0,3781.0,150.0,0.010102,0.161763,93.0,196.0,127.0,49.0,fitness,(0.0006700689500761872),fitnesses,(0.0,0.7557528013744164,688.7459063667976,)
	2098.0,3079.0,2456.0,0.125926,0.235803,117.0,197.0,28.0,50.0,fitness,(-0.0054553226788845366),fitnesses,(0.0,0.04372541033185419,589.2576782203078,)
	4933.0,4441.0,4987.0,0.030967,0.180129,160.0,8.0,178.0,51.0,fitness,(-0.0047175770424691356),fitnesses,(0.0,0.7446613084871504,1216.419012734064,)
	4132.0,132.0,1783.0,0.057572,0.007641,21.0,21.0,67.0,52.0,fitness,(0.017402813729636372),fitnesses,(0.0,1.93400364453821,193.72227157457291,)
	4527.0,1366.0,2041.0,0.22461,0.232165,65.0,160.0,25.0,53.0,fitness,(-0.003085146122164475),fitnesses,(0.0,0.8034727954193462,1111.9874076357937,)
	2947.0,3048.0,4659.0,0.063239,0.1375,37.0,7.0,80.0,54.0,fitness,(-0.0007044608408179436),fitnesses,(0.0,1.4489292405576395,1519.3753246394338,)
	4328.0,2345.0,984.0,0.218072,0.071649,18.0,155.0,79.0,55.0,fitness,(0.00012789979091102494),fitnesses,(0.0,0.895403953327383,882.6139742362805,)
	541.0,3355.0,665.0,0.084707,0.194262,135.0,105.0,53.0,56.0,fitness,(-0.0010329815462163387),fitnesses,(0.0,0.034181644218715515,137.4797988403494,)
	4984.0,3983.0,3518.0,0.121058,0.100777,50.0,37.0,44.0,57.0,fitness,(0.0026984469845774146),fitnesses,(0.0,0.8053259537652275,535.481255307486,)
