Surrogate,generation,0,mu,100,lambda,25
	3760.0,3831.0,1164.0,0.198238,0.067448,77.0,189.0,160.0,0.0,fitness,(-0.004901991016712853),fitnesses,(0.0,0.3922695574099891,882.4686590812744,)
	377.0,1663.0,3073.0,0.215189,0.22898,173.0,38.0,25.0,1.0,fitness,(-0.04609275898937045),fitnesses,(0.0,1.4587050399933568,6067.980938930402,)
	4053.0,4581.0,2364.0,0.181418,0.073722,122.0,146.0,56.0,2.0,fitness,(-0.00977600174366365),fitnesses,(0.0,-0.24588854290026887,731.711631466096,)
	1650.0,918.0,2482.0,0.138225,0.145492,177.0,20.0,26.0,3.0,fitness,(0.9612859702756447),fitnesses,(1.0,2.9314109579185814,6802.813930354116,)
	3453.0,236.0,2808.0,0.238293,0.165614,53.0,88.0,80.0,4.0,fitness,(0.0009537085051479731),fitnesses,(0.0,0.8968223594269834,801.451508912186,)
	414.0,3991.0,909.0,0.194978,0.183271,4.0,134.0,30.0,5.0,fitness,(-0.0024211471292966786),fitnesses,(0.0,-0.10381922202060077,138.2954909090671,)
	4745.0,1912.0,4345.0,0.16437,0.068091,174.0,149.0,133.0,6.0,fitness,(-0.004921467650224692),fitnesses,(0.0,1.0146702851482425,1506.8170501707116,)
	3383.0,3581.0,1323.0,0.243037,0.027908,176.0,33.0,199.0,7.0,fitness,(0.004570907334635191),fitnesses,(0.0,0.7298607683717245,272.77003490820545,)
	3916.0,1588.0,2709.0,0.034277,0.077382,197.0,40.0,72.0,8.0,fitness,(1.0030867225138698),fitnesses,(1.0,1.9436531192792255,1634.9808678922539,)
	200.0,675.0,4751.0,0.108667,0.00177,184.0,181.0,7.0,9.0,fitness,(0.9615696118066381),fitnesses,(1.0,0.9266437003251916,4769.6825196613945,)
	2976.0,2588.0,4246.0,0.06818,0.179967,41.0,28.0,14.0,10.0,fitness,(-0.03946886175319653),fitnesses,(0.0,1.072426358490829,5019.312533810481,)
	732.0,177.0,2118.0,0.050267,0.002691,137.0,22.0,2.0,11.0,fitness,(0.9459527488679567),fitnesses,(1.0,2.0204386992389294,7425.163812443263,)
	4024.0,756.0,2016.0,0.014287,0.023656,61.0,135.0,139.0,12.0,fitness,(0.004492955505245508),fitnesses,(0.0,1.0663512886938291,617.0557381692784,)
	324.0,380.0,1307.0,0.199458,0.231789,78.0,102.0,126.0,13.0,fitness,(0.009492687716424824),fitnesses,(0.0,1.1874576252849287,238.18885364244642,)
	3252.0,3788.0,1614.0,0.081574,0.183722,127.0,91.0,160.0,14.0,fitness,(-0.004862472165113734),fitnesses,(0.0,-0.04834389179380348,437.9033247175699,)
	364.0,1540.0,4655.0,0.206164,0.151223,102.0,27.0,19.0,15.0,fitness,(0.9532176213646454),fitnesses,(1.0,1.6858598238740548,6364.097687409524,)
	45.0,1926.0,4630.0,0.015619,0.110208,98.0,137.0,184.0,16.0,fitness,(0.006469689200114797),fitnesses,(0.0,1.1986648341081656,551.6959140966859,)
	522.0,2731.0,2039.0,0.101847,0.115265,86.0,177.0,115.0,17.0,fitness,(0.0010161571014513917),fitnesses,(0.0,0.38320317964639367,281.5874695012545,)
	3140.0,2825.0,1583.0,0.083269,0.080258,158.0,107.0,24.0,18.0,fitness,(0.007885222542208753),fitnesses,(0.0,0.8799118765974141,91.38962237653895,)
	2294.0,2063.0,1166.0,0.104396,0.237723,77.0,199.0,137.0,19.0,fitness,(0.002563050203351459),fitnesses,(0.0,0.708397448586608,452.09242825146214,)
	1251.0,825.0,3118.0,0.125782,0.128812,146.0,140.0,16.0,20.0,fitness,(-0.008281958790763135),fitnesses,(0.0,0.9001148948140744,1728.3107738903877,)
	1660.0,4483.0,1333.0,0.099564,0.05472,45.0,97.0,15.0,21.0,fitness,(-0.00016110707762369237),fitnesses,(0.0,0.21117176912708446,227.2824768894537,)
	1029.0,2254.0,1191.0,0.071643,0.136303,40.0,81.0,76.0,22.0,fitness,(0.0007589539192354383),fitnesses,(0.0,0.2293022563495597,153.40686442601586,)
	436.0,529.0,3705.0,0.124173,0.197635,27.0,45.0,78.0,23.0,fitness,(0.021659459709131065),fitnesses,(0.0,2.8808652230312637,714.9192521181571,)
	2114.0,2517.0,842.0,0.139308,0.023933,92.0,134.0,134.0,24.0,fitness,(-0.0052623720089267),fitnesses,(0.0,-0.19847130349367006,327.7658973989999,)
	1431.0,1734.0,4692.0,0.007461,0.027177,4.0,56.0,60.0,25.0,fitness,(1.0055166942085365),fitnesses,(1.0,1.4133870748822586,861.7176540286122,)
	1187.0,802.0,2678.0,0.010517,0.127294,152.0,127.0,139.0,26.0,fitness,(0.01138075912392463),fitnesses,(0.0,1.4639899756936299,325.9140633011669,)
	4218.0,1806.0,2544.0,0.012778,0.084042,182.0,135.0,65.0,27.0,fitness,(0.005347107729328908),fitnesses,(0.0,0.9234961330930865,388.78536016019575,)
	2774.0,2755.0,4758.0,0.177629,0.158988,96.0,123.0,165.0,28.0,fitness,(-0.0047764866219462375),fitnesses,(0.0,0.18466159090460882,662.3102530992325,)
	770.0,2739.0,4073.0,0.054698,0.106657,7.0,25.0,43.0,29.0,fitness,(0.985636571149837),fitnesses,(1.0,1.367011412908996,2803.354297925296,)
