Surrogate,generation,0,mu,100,lambda,25
	4695.0,137.0,1291.0,0.239387,0.053589,160.0,186.0,17.0,0.0,fitness,(-0.014123710929549014),fitnesses,(0.0,1.0392236988480763,2451.5947918029774,)
	1358.0,602.0,4560.0,0.050161,0.240212,174.0,91.0,166.0,1.0,fitness,(0.0001775377656226436),fitnesses,(0.0,1.3769898995304695,1359.236122968205,)
	4455.0,4597.0,1207.0,0.095358,0.173027,42.0,71.0,154.0,2.0,fitness,(-0.00447768437466889),fitnesses,(0.0,0.13398429661966332,581.7527340865522,)
	428.0,2699.0,3741.0,0.013728,0.132258,196.0,65.0,81.0,3.0,fitness,(-0.019326537339329784),fitnesses,(0.0,0.8760599642311943,2808.7136981641725,)
	3002.0,4065.0,447.0,0.164372,0.126859,89.0,85.0,167.0,4.0,fitness,(-0.003547945693940278),fitnesses,(0.0,-0.09855523222167367,256.2393371723541,)
	4442.0,4627.0,2321.0,0.011992,0.076679,150.0,73.0,122.0,5.0,fitness,(0.0010637007229347595),fitnesses,(0.0,0.15180241561404467,45.43234332056871,)
	2691.0,2996.0,997.0,0.047369,0.15666,29.0,58.0,106.0,6.0,fitness,(-0.0011059801994533346),fitnesses,(0.0,0.14580877919851204,256.4067991438455,)
	1606.0,1113.0,4659.0,0.18741,0.154796,195.0,44.0,76.0,7.0,fitness,(0.9883388099842629),fitnesses,(1.0,1.3581723853652135,2524.2913869389245,)
	4360.0,4524.0,3167.0,0.080516,0.222268,99.0,21.0,150.0,8.0,fitness,(-0.0008387800860556452),fitnesses,(0.0,0.30731029073811694,391.1882993436814,)
	2475.0,1876.0,36.0,0.201631,0.21711,147.0,2.0,185.0,9.0,fitness,(0.014832889905770237),fitnesses,(0.0,1.5997013678791066,116.41237730208285,)
	4578.0,4988.0,741.0,0.08159,0.203693,11.0,178.0,157.0,10.0,fitness,(-0.006916839357831998),fitnesses,(0.0,0.03985146690335113,731.5354026865509,)
	1435.0,4653.0,1460.0,0.172578,0.161757,67.0,15.0,81.0,11.0,fitness,(0.004206364628452323),fitnesses,(0.0,0.5152566752386576,94.6202123934253,)
	1200.0,2755.0,3237.0,0.247728,0.07908,188.0,97.0,3.0,12.0,fitness,(-0.024733314478261263),fitnesses,(0.0,0.3210268789208072,2794.3583267469335,)
	3128.0,2577.0,2933.0,0.043172,0.205747,186.0,164.0,173.0,13.0,fitness,(0.005531411339141261),fitnesses,(0.0,1.090281326485881,537.1401925717549,)
	650.0,3608.0,845.0,0.109759,0.240316,8.0,163.0,137.0,14.0,fitness,(-0.005955434788468153),fitnesses,(0.0,-0.2503321518107028,345.2113270361124,)
	4182.0,3665.0,3232.0,0.172669,0.19374,122.0,153.0,11.0,15.0,fitness,(0.0043269532081858545),fitnesses,(0.0,0.929298801931918,496.6034811133325,)
	676.0,1403.0,1066.0,0.166602,0.086367,151.0,22.0,1.0,16.0,fitness,(0.9864014178548035),fitnesses,(1.0,4.539376484216884,5899.234698736538,)
	1106.0,652.0,3139.0,0.135074,0.244966,153.0,61.0,141.0,17.0,fitness,(0.006064788488311332),fitnesses,(0.0,1.499962845054085,893.4839962229518,)
	1504.0,4305.0,1381.0,0.140456,0.24007,132.0,68.0,50.0,18.0,fitness,(-0.002180117390719304),fitnesses,(0.0,-0.15982004443857573,58.19169463335468,)
	2712.0,3324.0,4940.0,0.008944,0.155486,82.0,117.0,130.0,19.0,fitness,(-0.005206784845521836),fitnesses,(0.0,-0.14435853751583005,376.3199470363534,)
	4393.0,4076.0,2849.0,0.236185,0.224305,14.0,139.0,96.0,20.0,fitness,(2.0140276116518627e-05),fitnesses,(0.0,0.6243035288955444,622.2895012838925,)
	1299.0,1090.0,2593.0,0.055119,0.155261,21.0,151.0,134.0,21.0,fitness,(0.001969626895730171),fitnesses,(0.0,0.4645474502392012,267.5847606661841,)
	4449.0,1925.0,4901.0,0.14777,0.220096,191.0,146.0,132.0,22.0,fitness,(0.0029067554007354765),fitnesses,(0.0,1.1703114465520554,879.6359064785078,)
	2911.0,4831.0,4690.0,0.068772,0.048765,155.0,183.0,168.0,23.0,fitness,(-0.007883114425475185),fitnesses,(0.0,-0.07942121367205289,708.8902288754655,)
	4301.0,1941.0,1046.0,0.105215,0.228072,160.0,89.0,71.0,24.0,fitness,(0.007292041563345693),fitnesses,(0.0,0.9549926576196686,225.7885012850993,)
	842.0,1011.0,4517.0,0.196936,0.231625,168.0,199.0,150.0,25.0,fitness,(-0.00931901268777515),fitnesses,(0.0,0.2449356372655727,1176.8369060430878,)
	2681.0,3743.0,3401.0,0.112488,0.159721,16.0,183.0,41.0,26.0,fitness,(-0.00717023438509578),fitnesses,(0.0,-0.1245118674624389,592.511571047139,)
	2147.0,3154.0,3563.0,0.239785,0.098067,98.0,170.0,185.0,27.0,fitness,(-0.009187721673708378),fitnesses,(0.0,-0.18934436987376435,729.4277974970735,)
	4095.0,3878.0,1388.0,0.14647,0.223631,18.0,66.0,108.0,28.0,fitness,(0.0020177396656168465),fitnesses,(0.0,0.671865773049572,470.0918064878873,)
	3329.0,1978.0,4953.0,0.00138,0.121492,90.0,19.0,33.0,29.0,fitness,(-0.05641001891899944),fitnesses,(0.0,1.1270058613448448,6768.007753244788,)
	177.0,2380.0,77.0,0.075884,0.150109,89.0,16.0,40.0,30.0,fitness,(-0.004962313849962395),fitnesses,(0.0,0.9901462973885041,1486.3776823847436,)
	2642.0,4974.0,4979.0,0.071438,0.110362,38.0,70.0,109.0,31.0,fitness,(-0.003342764835021441),fitnesses,(0.0,-0.15044425931238964,183.83222418975444,)
	3424.0,111.0,2209.0,0.210049,0.082867,36.0,102.0,184.0,32.0,fitness,(0.0016605893008129645),fitnesses,(0.0,0.9140264066945819,747.9674766132854,)
	2518.0,3273.0,3264.0,0.242768,0.22919,186.0,40.0,35.0,33.0,fitness,(-0.03599733615031427),fitnesses,(0.0,0.2971503793508114,3896.883994382238,)
	219.0,20.0,580.0,0.114786,0.195526,183.0,161.0,168.0,34.0,fitness,(0.00853389607748039),fitnesses,(0.0,1.207315329506305,353.925721758266,)
	63.0,1211.0,4637.0,0.200682,0.062171,173.0,2.0,143.0,35.0,fitness,(1.0131985331017432),fitnesses,(1.0,2.760610549684768,1440.7572395104382,)
	362.0,1353.0,799.0,0.174494,0.079488,89.0,162.0,168.0,36.0,fitness,(0.00036648412700962486),fitnesses,(0.0,0.39606375889969425,359.41534619873175,)
	4944.0,3631.0,4226.0,0.155777,0.220032,153.0,4.0,177.0,37.0,fitness,(0.006444588236011984),fitnesses,(0.0,1.6553735501492188,1010.9147265480203,)
	717.0,1459.0,3394.0,0.163359,0.137596,184.0,88.0,64.0,38.0,fitness,(-0.0019295360114956524),fitnesses,(0.0,0.9504383699196872,1143.3919710692523,)
	1836.0,385.0,3833.0,0.213562,0.044348,129.0,166.0,88.0,39.0,fitness,(-0.009510734448326135),fitnesses,(0.0,1.1524445945835693,2103.5180394161825,)
	481.0,1855.0,3355.0,0.049704,6.9e-05,103.0,1.0,178.0,40.0,fitness,(1.0023909650228497),fitnesses,(1.0,1.0106422009731972,771.5456986882191,)
	4716.0,1608.0,1513.0,0.127645,0.195687,133.0,39.0,40.0,41.0,fitness,(0.004457709755735884),fitnesses,(0.0,1.0693233502841377,623.5523747105493,)
	2455.0,4576.0,2122.0,0.096961,0.001902,3.0,110.0,129.0,42.0,fitness,(-0.006155393347989271),fitnesses,(0.0,-0.24447595206565922,371.06338273326793,)
	3766.0,1788.0,2335.0,0.124844,0.022307,8.0,117.0,199.0,43.0,fitness,(0.00111884704950719),fitnesses,(0.0,0.7536639918530953,641.7792869023763,)
	3882.0,4894.0,3186.0,0.110604,0.013866,199.0,106.0,98.0,44.0,fitness,(1.0003833689193458),fitnesses,(1.0,0.19483044914039638,156.4935572058078,)
	2854.0,1915.0,771.0,0.201038,0.184616,45.0,63.0,13.0,45.0,fitness,(0.0075700838263969865),fitnesses,(0.0,0.9124488448390059,155.44046219930726,)
	2582.0,142.0,2713.0,0.031128,0.217906,128.0,58.0,16.0,46.0,fitness,(-0.03139952990050353),fitnesses,(0.0,1.6790438170610507,4818.9968071114035,)
	734.0,1406.0,1334.0,0.034467,0.184176,98.0,133.0,16.0,47.0,fitness,(-0.0003893279602002536),fitnesses,(0.0,0.6878780996189824,726.8108956390078,)
	2222.0,2675.0,4843.0,0.134071,0.075127,112.0,10.0,149.0,48.0,fitness,(0.01135706653645439),fitnesses,(0.0,1.9441784636767372,808.4718100312981,)
	2931.0,2684.0,1296.0,0.04517,0.063422,146.0,93.0,139.0,49.0,fitness,(1.0040540575988866),fitnesses,(1.0,0.667564912238239,262.15915234958925,)
	2314.0,2324.0,563.0,0.082038,0.217377,29.0,8.0,192.0,50.0,fitness,(0.01057934971476912),fitnesses,(0.0,1.3250644802033025,267.1295087263905,)
	3047.0,2398.0,2781.0,0.214693,0.21007,163.0,106.0,174.0,51.0,fitness,(0.004178959776605995),fitnesses,(0.0,0.9832533920878977,565.3574144272983,)
	3377.0,2458.0,2169.0,0.08589,0.051486,44.0,45.0,175.0,52.0,fitness,(0.008016042736566621),fitnesses,(0.0,0.9498604167774221,148.25614312075984,)
	2209.0,1264.0,3888.0,0.087963,0.201898,155.0,41.0,136.0,53.0,fitness,(0.0017937432534957769),fitnesses,(0.0,1.3525193401020752,1173.1450147524974,)
	968.0,4194.0,767.0,0.162728,0.214519,176.0,8.0,63.0,54.0,fitness,(-0.013472637887512885),fitnesses,(0.0,0.3056663633739131,1652.9301521252016,)
	4492.0,4601.0,1212.0,0.195042,0.112777,196.0,188.0,157.0,55.0,fitness,(-0.006829897286694217),fitnesses,(0.0,0.1617069526477775,844.6966813171991,)
	206.0,940.0,3275.0,0.032736,0.131658,130.0,41.0,70.0,56.0,fitness,(0.9820087570650265),fitnesses,(1.0,1.7841228233830233,3583.247116880376,)
	4577.0,3993.0,1136.0,0.165654,0.203178,89.0,175.0,178.0,57.0,fitness,(0.0015238097291858438),fitnesses,(0.0,0.7689598367347733,616.5788638161889,)
	782.0,3522.0,589.0,0.108526,0.001641,179.0,33.0,83.0,58.0,fitness,(1.0336857438789695),fitnesses,(1.0,4.186035722195348,817.4613342984175,)
	4404.0,2453.0,3166.0,0.14768,0.216486,151.0,54.0,71.0,59.0,fitness,(0.012757137626696727),fitnesses,(0.0,1.4939061148784822,218.19235220880958,)
	872.0,87.0,1988.0,0.205529,0.011565,61.0,25.0,148.0,60.0,fitness,(1.0036183490463895),fitnesses,(1.0,0.6219618304568564,260.12692581791674,)
	3793.0,4844.0,2518.0,0.051858,0.0149,12.0,151.0,157.0,61.0,fitness,(-0.009068366770843904),fitnesses,(0.0,-0.3667421796907484,540.094497393642,)
	4936.0,1876.0,1591.0,0.05929,0.135591,119.0,27.0,168.0,62.0,fitness,(0.00811217229808752),fitnesses,(0.0,1.2642322804843078,453.0150506755558,)
	1582.0,3056.0,2292.0,0.026145,0.113779,52.0,37.0,50.0,63.0,fitness,(0.008609763377848873),fitnesses,(0.0,1.0686079893098945,207.6316515250072,)
	3988.0,1691.0,1623.0,0.166112,0.180642,25.0,97.0,186.0,64.0,fitness,(0.005686038182558823),fitnesses,(0.0,0.9738887624909391,405.2849442350568,)
	4149.0,2296.0,1145.0,0.031973,0.073032,87.0,51.0,96.0,65.0,fitness,(0.009140002080315394),fitnesses,(0.0,1.0489838957187967,134.98368768725726,)
	586.0,3576.0,2170.0,0.003046,0.047196,28.0,193.0,108.0,66.0,fitness,(-0.0015077874357877015),fitnesses,(0.0,0.13002975431105263,280.8084978898228,)
	918.0,4042.0,4118.0,0.065367,0.082306,192.0,29.0,106.0,67.0,fitness,(0.983997025550196),fitnesses,(1.0,0.9214884039095755,2521.7858488899747,)
	1520.0,907.0,3533.0,0.141786,0.190364,64.0,99.0,60.0,68.0,fitness,(0.0035660286816282345),fitnesses,(0.0,0.6960331865825782,339.4303184197547,)
