Surrogate,generation,0,mu,100,lambda,25
	160.0,4563.0,4932.0,0.023742,0.035244,13.0,161.0,7.0,0.0,fitness,(-0.009917490301266006),fitnesses,(0.0,0.5039227843464128,1495.6718144730132,)
	2891.0,4408.0,2400.0,0.213672,0.079187,98.0,164.0,187.0,1.0,fitness,(-0.007144226563833842),fitnesses,(0.0,-0.1335824396947285,580.8402166886556,)
	233.0,2737.0,4789.0,0.243206,0.006197,108.0,94.0,114.0,2.0,fitness,(0.016223944661854783),fitnesses,(0.0,2.0731489873486715,450.75452116319303,)
	1910.0,2596.0,3866.0,0.017572,0.111789,115.0,37.0,193.0,3.0,fitness,(1.0037292015253916),fitnesses,(1.0,0.9342919285964502,561.3717760572955,)
	3433.0,2390.0,2078.0,0.030126,0.059155,166.0,45.0,175.0,4.0,fitness,(1.0154634318115954),fitnesses,(1.0,1.75667204437926,210.3288632197195,)
	4844.0,1740.0,2714.0,0.139109,0.081217,3.0,112.0,95.0,5.0,fitness,(0.0003534710368742868),fitnesses,(0.0,0.7302401791580055,694.8930754705768,)
	526.0,4179.0,3004.0,0.106234,0.062669,75.0,149.0,7.0,6.0,fitness,(-0.0014825747152899145),fitnesses,(0.0,0.8872910815185077,1035.5485530474991,)
	1359.0,2121.0,3613.0,0.005693,0.082822,135.0,112.0,80.0,7.0,fitness,(-0.008085576029535177),fitnesses,(0.0,0.12891702155581103,937.4746245093287,)
	4504.0,1270.0,3194.0,0.012619,0.075623,140.0,138.0,71.0,8.0,fitness,(0.0028833676094270613),fitnesses,(0.0,0.9815347317946034,693.1979708518973,)
	4761.0,2270.0,4326.0,0.23279,0.18391,82.0,136.0,10.0,9.0,fitness,(-0.0017511689619427694),fitnesses,(0.0,1.0228098847117382,1197.926780906015,)
	2406.0,3441.0,2234.0,0.219689,0.105838,67.0,114.0,169.0,10.0,fitness,(-0.006427793450988765),fitnesses,(0.0,-0.35047957965288495,292.2997654459915,)
	4824.0,962.0,3648.0,0.060911,0.080837,123.0,121.0,105.0,11.0,fitness,(0.001916235855833389),fitnesses,(0.0,1.109809083812036,918.1854982286972,)
	2841.0,3024.0,4595.0,0.148691,0.008745,123.0,173.0,178.0,12.0,fitness,(-0.0060959464886129675),fitnesses,(0.0,0.4229456752243234,1032.5403240856201,)
	1833.0,4689.0,4662.0,0.230639,0.029306,183.0,96.0,96.0,13.0,fitness,(0.0060203339264542225),fitnesses,(0.0,0.41653146973607763,-185.50192290934456,)
	3242.0,3503.0,2986.0,0.158347,0.248451,77.0,52.0,126.0,14.0,fitness,(-0.0003924157099864274),fitnesses,(0.0,0.27489591595401247,314.1374869526552,)
	151.0,2564.0,1084.0,0.125856,0.121945,31.0,46.0,10.0,15.0,fitness,(-0.006110891720604902),fitnesses,(0.0,1.375392306368625,1986.4814784291152,)
	1000.0,3468.0,2117.0,0.088806,0.239076,141.0,71.0,79.0,16.0,fitness,(-0.0011682480990179548),fitnesses,(0.0,0.18468937817980519,301.51418808160065,)
	2045.0,3110.0,2223.0,0.148357,0.197342,68.0,165.0,105.0,17.0,fitness,(-0.005213996388298836),fitnesses,(0.0,-0.2111049134503806,310.294725379503,)
	2766.0,1245.0,3294.0,0.153139,0.0755,67.0,119.0,39.0,18.0,fitness,(0.00044617605960005705),fitnesses,(0.0,1.1660373527442651,1121.4197467842594,)
	913.0,182.0,4441.0,0.151891,0.204309,2.0,128.0,95.0,19.0,fitness,(0.0033871659617592574),fitnesses,(0.0,0.852399851441793,513.6832552658672,)
	509.0,2302.0,2717.0,0.111481,0.172447,146.0,188.0,103.0,20.0,fitness,(0.0001534604566938839),fitnesses,(0.0,0.399703694686725,384.3576490173366,)
	3650.0,1954.0,1425.0,0.203226,0.203371,148.0,37.0,68.0,21.0,fitness,(0.01235230922221907),fitnesses,(0.0,1.3109487711467587,75.7178489248517,)
	1955.0,2595.0,2252.0,0.130834,0.213769,143.0,137.0,64.0,22.0,fitness,(-0.0035397806453830814),fitnesses,(0.0,-0.08465200580141209,269.326058736896,)
	1608.0,3190.0,3717.0,0.044907,0.183434,16.0,168.0,4.0,23.0,fitness,(-0.005617006773338741),fitnesses,(0.0,-0.16006946620167178,401.6312111322023,)
	3672.0,1066.0,1684.0,0.24254,0.157583,22.0,87.0,164.0,24.0,fitness,(0.003132309000024121),fitnesses,(0.0,0.8020576450005423,488.82674499813015,)
	2946.0,4061.0,3180.0,0.014036,0.189476,42.0,48.0,116.0,25.0,fitness,(-0.0003856416389956702),fitnesses,(0.0,-0.09385840146763368,-55.29423756806665,)
	2626.0,556.0,66.0,0.181455,0.082982,141.0,64.0,149.0,26.0,fitness,(0.0056074093508469034),fitnesses,(0.0,0.788471778651117,227.7308435664266,)
	3005.0,356.0,1954.0,0.103819,0.165246,136.0,86.0,121.0,27.0,fitness,(0.005977016684764436),fitnesses,(0.0,0.945822871081289,348.1212026048454,)
	4917.0,3683.0,3170.0,0.169324,0.152225,163.0,61.0,75.0,28.0,fitness,(0.014033425296603669),fitnesses,(0.0,1.3244811268393222,-78.86140282104479,)
	161.0,3049.0,2959.0,0.000474,0.097877,73.0,131.0,103.0,29.0,fitness,(0.002699891234690572),fitnesses,(0.0,0.7348508949430859,464.8617714740286,)
