Iteration,0,Predator,490,Prey,2543,Grass,4499
Iteration,1,Predator,509,Prey,2519,Grass,1960
Iteration,2,Predator,546,Prey,2807,Grass,1707
Iteration,3,Predator,561,Prey,3114,Grass,1471
Iteration,4,Predator,602,Prey,3466,Grass,1258
Iteration,5,Predator,628,Prey,3826,Grass,1057
Iteration,6,Predator,649,Prey,4141,Grass,859
Iteration,7,Predator,675,Prey,4516,Grass,701
Iteration,8,Predator,700,Prey,4891,Grass,557
Iteration,9,Predator,743,Prey,5223,Grass,434
Iteration,10,Predator,783,Prey,5572,Grass,335
Iteration,11,Predator,834,Prey,5907,Grass,258
Iteration,12,Predator,871,Prey,6270,Grass,188
Iteration,13,Predator,918,Prey,6582,Grass,143
Iteration,14,Predator,977,Prey,6924,Grass,106
Iteration,15,Predator,1047,Prey,7184,Grass,67
Iteration,16,Predator,1107,Prey,7290,Grass,53
Iteration,17,Predator,1179,Prey,7481,Grass,39
Iteration,18,Predator,1261,Prey,7392,Grass,26
Iteration,19,Predator,1340,Prey,7309,Grass,18
Iteration,20,Predator,1432,Prey,7248,Grass,9
Iteration,21,Predator,1522,Prey,6954,Grass,7
Iteration,22,Predator,1616,Prey,6590,Grass,4
Iteration,23,Predator,1725,Prey,6111,Grass,3
Iteration,24,Predator,1829,Prey,5614,Grass,2
Iteration,25,Predator,1947,Prey,5121,Grass,2
Iteration,26,Predator,2078,Prey,4570,Grass,2
Iteration,27,Predator,2199,Prey,4047,Grass,1
Iteration,28,Predator,2349,Prey,3619,Grass,1
Iteration,29,Predator,2516,Prey,3140,Grass,2540
Iteration,30,Predator,2664,Prey,2805,Grass,1478
Iteration,31,Predator,2822,Prey,2560,Grass,1454
Iteration,32,Predator,2969,Prey,2267,Grass,1416
Iteration,33,Predator,3179,Prey,2108,Grass,1398
Iteration,34,Predator,3369,Prey,1876,Grass,1370
Iteration,35,Predator,3587,Prey,1710,Grass,1358
Iteration,36,Predator,3826,Prey,1505,Grass,1352
Iteration,37,Predator,4054,Prey,1331,Grass,1366
Iteration,38,Predator,4280,Prey,1185,Grass,1339
Iteration,39,Predator,4563,Prey,1033,Grass,1315
Iteration,40,Predator,4866,Prey,917,Grass,1322
Iteration,41,Predator,5133,Prey,779,Grass,1293
Iteration,42,Predator,5432,Prey,669,Grass,1281
Iteration,43,Predator,5778,Prey,582,Grass,1288
Iteration,44,Predator,6154,Prey,452,Grass,1261
Iteration,45,Predator,6529,Prey,376,Grass,1252
Iteration,46,Predator,6951,Prey,276,Grass,1239
Iteration,47,Predator,7378,Prey,226,Grass,1236
Iteration,48,Predator,7872,Prey,175,Grass,1230
Iteration,49,Predator,8383,Prey,122,Grass,1222
Iteration,50,Predator,8885,Prey,79,Grass,1219
