Parameters,1427,2876,2361,0.116007,0.051684,110,132,114,Fitnesses,0,0,299.851013,Iterations,1000
Parameters,365,3504,2083,0.237297,0.211919,128,103,82,Fitnesses,0,0,106.996002,Iterations,1000
Parameters,4251,3708,620,0.067644,0.233617,9,29,99,Fitnesses,0,1,184.007004,Iterations,1000
Parameters,2796,2923,4882,0.095432,0.051851,117,54,41,Fitnesses,0,0,238.000000,Iterations,1000
Parameters,4023,4597,1945,0.164552,0.141055,83,99,50,Fitnesses,0,0,500.738007,Iterations,1000
Parameters,2556,2872,3293,0.111377,0.117404,120,122,183,Fitnesses,0,0,405.718994,Iterations,1000
Parameters,4148,1424,3532,0.228965,0.081656,171,20,46,Fitnesses,0,1,216.322006,Iterations,1000
Parameters,4209,2033,3757,0.093902,0.138880,25,23,37,Fitnesses,0,1,136.742996,Iterations,1000
Parameters,3243,1523,683,0.220977,0.055409,173,103,20,Fitnesses,0,1,606.932007,Iterations,1000
Parameters,4253,4822,2245,0.064783,0.074432,123,173,184,Fitnesses,0,0,827.208984,Iterations,1000
Parameters,434,2130,3095,0.093710,0.171366,129,15,54,Fitnesses,0,1,6418.880859,Iterations,1000
Parameters,3325,2532,676,0.044071,0.091571,50,104,39,Fitnesses,0,1,384.395996,Iterations,1000
Parameters,1505,946,2726,0.098255,0.078285,72,139,97,Fitnesses,0,1,421.398987,Iterations,1000
Parameters,3085,698,3428,0.133536,0.085200,132,142,88,Fitnesses,0,1,1239.458984,Iterations,1000
Parameters,1938,4591,3718,0.196456,0.087758,24,56,193,Fitnesses,0,0,205.134995,Iterations,1000
Parameters,2268,3691,1603,0.068792,0.136693,191,64,136,Fitnesses,0,0,208.878998,Iterations,1000
Parameters,1668,2590,52,0.112198,0.197502,91,45,54,Fitnesses,0,0,123.014000,Iterations,1000
Parameters,2812,228,4251,0.118933,0.100037,179,15,56,Fitnesses,0,2,11253.735352,Iterations,1000
Parameters,1989,3431,958,0.214037,0.073334,172,43,176,Fitnesses,0,0,166.229996,Iterations,1000
Parameters,4681,4327,2812,0.142277,0.139347,191,14,36,Fitnesses,0,1,143.059006,Iterations,1000
Parameters,3847,1059,2771,0.095035,0.192834,111,59,63,Fitnesses,0,1,296.496002,Iterations,1000
Parameters,5000,1701,1704,0.086348,0.181582,51,141,122,Fitnesses,0,1,810.482971,Iterations,1000
Parameters,2638,1481,5000,0.179948,0.027985,196,34,31,Fitnesses,0,1,428.566986,Iterations,1000
Parameters,1964,2840,1052,0.090678,0.129214,196,34,11,Fitnesses,0,0,119.167999,Iterations,1000
Parameters,3979,259,1707,0.079572,0.015704,10,14,175,Fitnesses,0,1,90.997002,Iterations,1000
Parameters,3325,2532,676,0.044071,0.189465,50,200,39,Fitnesses,0,1,691.150024,Iterations,1000
Parameters,2582,5000,1224,0.170958,0.118545,162,135,129,Fitnesses,0,0,453.563995,Iterations,1000
Parameters,5000,1574,5000,0.234072,0.026028,199,123,65,Fitnesses,0,1,2360.038086,Iterations,1000
Parameters,2637,3941,2359,0.114041,0.024376,128,59,96,Fitnesses,0,0,252.246002,Iterations,1000
Parameters,197,585,5000,0.250000,0.207399,200,194,26,Fitnesses,0,0,373.522003,Iterations,1000
Parameters,4382,4307,1701,0.194804,0.250000,185,50,116,Fitnesses,0,1,302.928009,Iterations,1000
Parameters,3903,556,252,0.069242,0.223723,197,68,85,Fitnesses,0,1,294.282990,Iterations,1000
Parameters,3228,4832,520,0.206068,0.023437,127,145,147,Fitnesses,0,0,631.567017,Iterations,1000
Parameters,1769,3347,702,0.005050,0.006389,200,30,50,Fitnesses,0,0,103.134003,Iterations,1000
Parameters,902,5000,5000,0.023129,0.233060,101,16,23,Fitnesses,0,0,101.573997,Iterations,1000
Parameters,424,3199,2823,0.040792,0.047147,102,136,185,Fitnesses,0,1,1157.384033,Iterations,1000
Parameters,1141,2158,3222,0.116491,0.093861,200,144,105,Fitnesses,0,0,273.614990,Iterations,1000
Parameters,3597,1182,2510,0.096207,0.113617,139,200,80,Fitnesses,0,1,1014.799988,Iterations,1000
Parameters,5000,3210,1561,0.250000,0.039201,143,72,45,Fitnesses,0,1,570.659973,Iterations,1000
Parameters,807,4827,3520,0.019642,0.102462,108,8,135,Fitnesses,0,1,1338.807983,Iterations,1000
Parameters,4278,4768,2498,0.035229,0.158073,196,69,74,Fitnesses,0,0,366.748993,Iterations,1000
Parameters,1677,896,3598,0.004676,0.250000,20,111,200,Fitnesses,0,1,179.649002,Iterations,1000
Parameters,1286,1353,3780,0.177139,0.098170,191,119,200,Fitnesses,0,0,442.710999,Iterations,1000
Parameters,3212,686,2266,0.072157,0.094018,179,200,61,Fitnesses,0,1,957.283020,Iterations,1000
Parameters,4611,221,350,0.241707,0.139342,149,132,91,Fitnesses,0,1,906.836975,Iterations,1000
Parameters,396,1746,3591,0.145960,0.250000,90,118,54,Fitnesses,0,0,91.318001,Iterations,1000
Parameters,5000,3668,5000,0.250000,0.246900,68,131,118,Fitnesses,0,1,812.952026,Iterations,1000
Parameters,2441,4906,3993,0.086133,0.127495,134,24,200,Fitnesses,0,0,146.167007,Iterations,1000
Parameters,2688,1941,4872,0.229187,0.080419,200,25,200,Fitnesses,0,1,179.565994,Iterations,1000
Parameters,3983,3317,1988,0.201586,0.121828,12,82,127,Fitnesses,0,1,448.414001,Iterations,1000
Parameters,3847,1900,2771,0.095035,0.192834,111,59,118,Fitnesses,0,1,282.773010,Iterations,1000
Parameters,2455,5000,1751,0.142032,0.204293,178,90,54,Fitnesses,0,0,310.601990,Iterations,1000
Parameters,4793,3210,731,0.250000,0.039201,67,72,45,Fitnesses,0,1,510.527008,Iterations,1000
Parameters,5000,5000,718,0.153528,0.204394,171,62,40,Fitnesses,0,1,400.765991,Iterations,1000
Parameters,2899,1286,1412,0.150514,0.250000,200,200,200,Fitnesses,0,1,784.388977,Iterations,1000
Parameters,4096,74,1225,0.241114,0.037846,21,176,200,Fitnesses,0,1,254.380005,Iterations,1000
Parameters,5000,2311,102,0.185313,0.038927,175,143,121,Fitnesses,0,1,952.622009,Iterations,1000
Parameters,3928,3431,1781,0.250000,0.073334,200,88,200,Fitnesses,0,1,523.520996,Iterations,1000
Parameters,2881,2061,5000,0.139198,0.115390,68,66,200,Fitnesses,0,1,297.072998,Iterations,1000
Parameters,943,794,927,0.160147,0.250000,152,43,200,Fitnesses,0,2,529.687988,Iterations,1000
Parameters,662,4376,1140,0.095503,0.177514,55,133,171,Fitnesses,0,0,165.841995,Iterations,1000
Parameters,3903,1140,252,0.069242,0.250000,197,68,85,Fitnesses,0,1,288.697998,Iterations,1000
Parameters,3188,1869,5000,0.102254,0.125815,52,95,0,Fitnesses,0,1,428.296997,Iterations,1000
Parameters,3986,3966,1,0.219905,0.195270,81,61,61,Fitnesses,0,1,332.964996,Iterations,1000
Parameters,548,1981,4704,0.035281,0.250000,62,136,91,Fitnesses,0,0,110.163002,Iterations,1000
Parameters,566,5000,1408,0.075247,0.171269,125,135,200,Fitnesses,0,0,161.843002,Iterations,1000
Parameters,3847,1900,2771,0.095035,0.192834,111,129,200,Fitnesses,0,1,590.995972,Iterations,1000
Parameters,5000,5000,1278,0.250000,0.250000,200,62,87,Fitnesses,0,1,408.894012,Iterations,1000
Parameters,707,1941,5000,0.140724,0.123401,193,163,121,Fitnesses,0,0,235.459000,Iterations,1000
Parameters,1895,2002,5000,0.087502,0.179992,110,5,19,Fitnesses,0,1,24812.703125,Iterations,1000
Parameters,2440,156,4208,0.234279,0.106535,23,121,183,Fitnesses,0,1,614.216003,Iterations,1000
Parameters,2974,2330,1288,0.154466,0.180868,200,14,107,Fitnesses,0,1,83.842003,Iterations,1000
Parameters,433,3824,533,0.069455,0.250000,97,109,125,Fitnesses,0,0,114.880997,Iterations,1000
Parameters,4187,416,3453,0.019918,0.182999,142,200,98,Fitnesses,0,1,825.848022,Iterations,1000
Parameters,5000,1059,2771,0.095035,0.250000,111,59,113,Fitnesses,0,1,369.769989,Iterations,1000
Parameters,1275,3740,3389,0.009988,0.200289,95,32,200,Fitnesses,0,0,103.809998,Iterations,1000
Parameters,3398,4438,3972,0.120241,0.120294,50,163,16,Fitnesses,0,0,666.552002,Iterations,1000
Parameters,2489,2369,136,0.250000,0.119008,81,152,34,Fitnesses,0,1,569.112000,Iterations,1000
Parameters,4821,5000,4421,0.034696,0.120906,194,9,64,Fitnesses,0,0,128.410004,Iterations,1000
Parameters,2881,3943,4123,0.139198,0.115390,68,66,118,Fitnesses,0,0,276.104004,Iterations,1000
