['random', 0.05, 2499, 0.24200561625602535, [0.05, 0.24200561625602535]]
['random', 0.1, 4998, 0.2657306630299521, [0.1, 0.2657306630299521]]
['random', 0.25, 12495, 0.2883095830106943, [0.25, 0.2883095830106943]]
['random', 0.5, 24991, 0.2948904513604491, [0.5, 0.2948904513604491]]
['random', 0.75, 37486, 0.39508868598389313, [0.75, 0.39508868598389313]]
