Surrogate,generation,0,mu,100,lambda,25
	1592.0,4517.0,1907.0,0.161981,0.227661,45.0,103.0,196.0,0.0,fitness,(0.009309080219266172),fitnesses,(10.672278097959666,0.07887180257527673,215.19159044462606,)
	3417.0,1859.0,965.0,0.192741,0.209781,114.0,61.0,7.0,1.0,fitness,(0.019403931174157917),fitnesses,(11.140714779592223,0.9741253336471523,147.8036941905829,)
	2790.0,343.0,4626.0,0.08935,0.169036,81.0,181.0,165.0,2.0,fitness,(0.023285976611538098),fitnesses,(22.811485310058444,1.0663706089499958,1018.9214788020303,)
	2196.0,1324.0,2326.0,0.224998,0.174391,18.0,142.0,56.0,3.0,fitness,(0.024034361258101423),fitnesses,(18.777745240714594,1.057580354669239,531.9187529305565,)
	2771.0,114.0,4343.0,0.013831,0.201453,29.0,22.0,70.0,4.0,fitness,(0.040658512752145035),fitnesses,(45.076326413225246,1.519815271577796,1961.596637685817,)
	2282.0,68.0,4038.0,0.078796,0.061935,68.0,11.0,48.0,5.0,fitness,(0.6405970513940012),fitnesses,(604.4858375662939,4.893191948971361,1282.0705662006292,)
	2013.0,1955.0,801.0,0.116271,0.104728,14.0,192.0,119.0,6.0,fitness,(0.0049813189216524785),fitnesses,(6.541211599698173,0.4481510350748324,604.1403028794018,)
	896.0,4881.0,1509.0,0.132597,0.153631,156.0,134.0,51.0,7.0,fitness,(0.0021524979835533557),fitnesses,(3.1658412109165686,0.03241557342878412,133.74989616510538,)
	2199.0,4112.0,3903.0,0.046631,0.150522,196.0,182.0,173.0,8.0,fitness,(0.003954441992805605),fitnesses,(10.744835573500652,-0.058180501005310775,620.8588570641939,)
	4911.0,3737.0,26.0,0.078839,0.2108,75.0,194.0,98.0,9.0,fitness,(0.011542413367566742),fitnesses,(11.13927789875136,1.0647730780134514,1024.459531131913,)
	4888.0,2815.0,2563.0,0.154795,0.129687,61.0,154.0,104.0,10.0,fitness,(0.014904692756465077),fitnesses,(14.836771426236712,0.9061626806373918,899.3705476145556,)
	3036.0,3091.0,3120.0,0.222247,0.105215,66.0,164.0,117.0,11.0,fitness,(0.026323213443143728),fitnesses,(29.27610155795969,0.3837727278188705,679.0615393004671,)
	4408.0,2631.0,4800.0,0.219882,0.21085,165.0,165.0,121.0,12.0,fitness,(0.01172736899764123),fitnesses,(14.99766409950427,1.0455572788483816,1372.5867890346856,)
	3580.0,2436.0,3814.0,0.085764,0.190637,177.0,150.0,45.0,13.0,fitness,(0.010661176778112102),fitnesses,(0.9112738425979646,0.9825907280807733,7.600434529359555,)
	3801.0,4707.0,4432.0,0.182613,0.059922,12.0,160.0,19.0,14.0,fitness,(-0.003662816054586222),fitnesses,(7.426982933495653,0.04709574355917692,1156.0756423673645,)
	1018.0,3491.0,3262.0,0.073842,0.126453,13.0,131.0,109.0,15.0,fitness,(0.03142762498962033),fitnesses,(30.255218161061553,0.04530516402861079,-71.93551882726682,)
	4092.0,4108.0,635.0,0.004528,0.196627,30.0,14.0,65.0,16.0,fitness,(0.03137473013045779),fitnesses,(25.586173861676286,0.5722720843286964,-6.583542549453844,)
	626.0,782.0,1776.0,0.224983,0.179075,146.0,198.0,32.0,17.0,fitness,(0.004818503458402252),fitnesses,(12.652819110338626,0.3727823970805003,1156.2139622741377,)
	2716.0,2552.0,3922.0,0.027377,0.189509,175.0,194.0,91.0,18.0,fitness,(-0.008421696022404121),fitnesses,(-8.535102878964352,0.7476685351045034,736.3278494484803,)
	4728.0,2712.0,1035.0,0.232201,0.248375,45.0,50.0,32.0,19.0,fitness,(0.035479137151482834),fitnesses,(28.784964518783628,0.9089046673977471,239.48740412782652,)
	1803.0,3296.0,4337.0,0.18999,0.079776,57.0,59.0,61.0,20.0,fitness,(0.08228741600962006),fitnesses,(67.4094390820614,1.1820998740794795,-305.6978186763855,)
