Surrogate,generation,0,mu,100,lambda,25
	1726.0,2892.0,3986.0,0.159269,0.191637,40.0,67.0,65.0,0.0,fitness,(0.0047477786994892576),fitnesses,(9.674350378099088,0.08019547815709036,572.8526460180734,)
	2706.0,3889.0,4575.0,0.03097,0.116288,194.0,191.0,160.0,1.0,fitness,(0.00781125039237976),fitnesses,(15.576585540991573,-0.1020516582510885,674.4818566100928,)
	3460.0,1706.0,378.0,0.247188,0.222723,66.0,124.0,13.0,2.0,fitness,(0.02400147226692861),fitnesses,(19.716149702246625,0.9513480234127139,522.8157669445152,)
	4539.0,373.0,369.0,0.147191,0.102706,100.0,26.0,122.0,3.0,fitness,(0.04305883633247665),fitnesses,(34.90108056429764,0.921048922996259,105.27334617835848,)
	736.0,3712.0,3904.0,0.129975,0.105925,34.0,129.0,75.0,4.0,fitness,(0.03941342615150011),fitnesses,(37.70499091500422,0.5434804538743315,372.636930224742,)
	4770.0,4457.0,4988.0,0.212948,0.159302,77.0,149.0,101.0,5.0,fitness,(0.013736437491210252),fitnesses,(10.886134852001039,0.9948317115566955,709.8014476357743,)
	1127.0,2048.0,1790.0,0.06547,0.141405,163.0,182.0,118.0,6.0,fitness,(0.026806427188126557),fitnesses,(30.199988624775514,-0.0701084645520546,269.24767911284147,)
	1077.0,145.0,4696.0,0.132146,0.090652,142.0,146.0,23.0,7.0,fitness,(0.0030409805685566657),fitnesses,(37.502368022791714,0.7841743582547857,4230.31310367829,)
	1716.0,2045.0,1229.0,0.132607,0.16049,24.0,164.0,32.0,8.0,fitness,(0.01701014876410617),fitnesses,(21.359780210048356,-0.03815882970827564,396.8043148859429,)
	1810.0,2000.0,1293.0,0.019092,0.088302,69.0,112.0,116.0,9.0,fitness,(0.055873901756193785),fitnesses,(52.88506316497827,0.253783363894153,-45.100495227398575,)
	1666.0,581.0,4590.0,0.099155,0.14623,151.0,104.0,126.0,10.0,fitness,(0.02976482553087628),fitnesses,(23.87583294784894,0.9092800974817487,320.3808391790147,)
	748.0,4083.0,1315.0,0.139687,0.005389,46.0,191.0,181.0,11.0,fitness,(0.06306364378827214),fitnesses,(65.50126113535083,0.5086552342022498,752.4169689101196,)
	3071.0,476.0,3132.0,0.05809,0.222121,8.0,184.0,131.0,12.0,fitness,(0.02046416481512641),fitnesses,(16.753400939993426,1.0676306410255014,696.5542535122029,)
	4858.0,2039.0,3863.0,0.17868,0.213818,51.0,195.0,135.0,13.0,fitness,(0.02009819410019934),fitnesses,(20.75246979429025,0.9927380097263537,1058.1655791354447,)
	3602.0,4182.0,2821.0,0.132522,0.131301,187.0,189.0,171.0,14.0,fitness,(0.010085769993709357),fitnesses,(16.14005623424302,0.11683351717636165,722.262141229728,)
	2810.0,3133.0,1147.0,0.06238,0.005458,162.0,74.0,65.0,15.0,fitness,(0.18003223811351488),fitnesses,(179.6831655229881,0.4321260972114116,397.2188381587336,)
	307.0,3806.0,44.0,0.086931,0.171861,79.0,181.0,112.0,16.0,fitness,(0.011284903962259861),fitnesses,(10.672812094467961,0.10255266816360749,41.343481384417494,)
	3310.0,4208.0,753.0,0.12856,0.049505,141.0,39.0,135.0,17.0,fitness,(0.039559978644451356),fitnesses,(40.667731840302594,0.045273663117821134,156.0489827029449,)
	2215.0,1309.0,985.0,0.089941,0.232247,150.0,75.0,183.0,18.0,fitness,(0.021939245081332177),fitnesses,(10.553779262493407,1.190535599653587,51.989017769709704,)
	1325.0,4006.0,2483.0,0.101284,0.17058,114.0,45.0,34.0,19.0,fitness,(0.01152599379234784),fitnesses,(8.476018726116969,0.20061344071431553,-104.3840659087716,)
