Surrogate,generation,0,mu,100,lambda,25
	27.0,4993.0,3291.0,0.050013,0.178797,1.0,44.0,161.0,0.0,fitness,(-0.0014189035891220227),fitnesses,(0.48206650601002143,0.1420030192528568,332.1000287660612,)
	1267.0,4396.0,813.0,0.195563,0.162508,99.0,79.0,91.0,1.0,fitness,(0.005387567744021201),fitnesses,(6.653588841697832,0.04617551723178927,172.77762699945242,)
	517.0,1093.0,2056.0,0.246732,0.086422,95.0,44.0,149.0,2.0,fitness,(0.11581204687810208),fitnesses,(101.50906730340168,1.5928394713042755,162.54151383423684,)
	1844.0,2418.0,939.0,0.197973,0.238646,10.0,154.0,87.0,3.0,fitness,(0.012894700227925526),fitnesses,(20.12527177802107,-0.049081421594554565,673.9757334149999,)
	344.0,1163.0,3747.0,0.185533,0.168345,45.0,120.0,117.0,4.0,fitness,(0.06352115582608439),fitnesses,(55.87663951245978,0.8463730832178267,81.9214518553657,)
	1105.0,1046.0,3322.0,0.04876,0.100254,133.0,61.0,43.0,5.0,fitness,(0.18295847851964822),fitnesses,(183.9571261331016,2.0592923009670323,2159.157062312372,)
	2242.0,2514.0,454.0,0.101784,0.011678,124.0,154.0,4.0,6.0,fitness,(0.11338981059501939),fitnesses,(119.83265875477015,0.09763923902664715,741.9240550017229,)
	1918.0,108.0,1793.0,0.131061,0.231796,124.0,99.0,7.0,7.0,fitness,(0.03096783875909931),fitnesses,(27.575133722419974,0.873785628303263,534.5151246353289,)
	752.0,1223.0,497.0,0.082333,0.17765,58.0,79.0,183.0,8.0,fitness,(0.042959454613689566),fitnesses,(38.939064522745596,0.620203009769352,218.16400067495564,)
	4378.0,3015.0,4406.0,0.167442,0.018082,136.0,99.0,174.0,9.0,fitness,(0.04266763939248399),fitnesses,(39.16078061695353,1.1015993459328914,750.9134683798457,)
	502.0,1450.0,3307.0,0.205714,0.145499,139.0,180.0,87.0,10.0,fitness,(0.020399854040290488),fitnesses,(26.501044127439126,0.29205755135877753,902.1765600736411,)
	745.0,3527.0,4716.0,0.179528,0.054223,159.0,183.0,127.0,11.0,fitness,(0.0834868711352404),fitnesses,(84.58898770402612,0.7037021894811576,813.9138463597284,)
	4559.0,1638.0,3193.0,0.042208,0.240866,30.0,183.0,7.0,12.0,fitness,(0.007960529271417181),fitnesses,(3.0073437584532035,1.075061827568779,579.7432762723813,)
	696.0,2153.0,3277.0,0.062001,0.168936,110.0,179.0,161.0,13.0,fitness,(0.03588095596475024),fitnesses,(32.63798332366237,0.45569280229884906,131.39553819006196,)
	1616.0,2046.0,149.0,0.070759,0.211466,88.0,48.0,74.0,14.0,fitness,(0.017734395287198758),fitnesses,(16.66726558032223,0.3469874690332614,240.27449834560906,)
	1599.0,2492.0,3087.0,0.205867,0.136924,69.0,27.0,39.0,15.0,fitness,(0.303836678373465),fitnesses,(255.67960928401556,5.298384395753667,482.67748680872376,)
	2552.0,1264.0,4134.0,0.046886,0.059209,157.0,165.0,16.0,16.0,fitness,(-0.01491975969587467),fitnesses,(7.011818137458846,0.8559105049099612,3049.0682882433125,)
	2064.0,966.0,68.0,0.130356,0.122279,185.0,75.0,173.0,17.0,fitness,(0.036023718009529374),fitnesses,(26.419410677716876,1.0576084433447697,97.17771016352025,)
	850.0,1084.0,224.0,0.096246,0.197829,139.0,16.0,120.0,18.0,fitness,(0.03626334468959499),fitnesses,(24.602051276829144,1.3963725091896277,230.2431679130434,)
	2544.0,4175.0,4148.0,0.047539,0.15582,73.0,143.0,194.0,19.0,fitness,(0.01640804940983313),fitnesses,(17.241991933319504,0.11307187163444411,196.46612398308156,)
	692.0,2113.0,828.0,0.194871,0.248199,167.0,29.0,168.0,20.0,fitness,(0.03910292402748745),fitnesses,(30.302999219253486,0.9032603726177774,23.267891794381278,)
	3297.0,3875.0,3903.0,0.007863,0.185702,111.0,174.0,21.0,21.0,fitness,(-0.007726235983663813),fitnesses,(-2.783311097985759,0.059200753407779944,553.4932419755853,)
	1748.0,4251.0,1309.0,0.149409,0.01953,49.0,87.0,191.0,22.0,fitness,(0.04726290937571421),fitnesses,(49.061797956780254,0.2852008032017781,465.0896613083825,)
	1703.0,1735.0,676.0,0.210009,0.154996,151.0,125.0,129.0,23.0,fitness,(0.024646213602398614),fitnesses,(26.299091261879504,-0.0658033544331979,99.48441151489118,)
	4952.0,1924.0,2503.0,0.153376,0.216016,76.0,116.0,52.0,24.0,fitness,(0.018877009418312066),fitnesses,(14.539132802067781,0.9348464813624047,501.0588197379762,)
	2782.0,3062.0,4040.0,0.230717,0.01103,14.0,29.0,21.0,25.0,fitness,(0.3394008164000754),fitnesses,(326.9767221885851,1.5170435270308822,274.63410588184723,)
	2042.0,455.0,2326.0,0.049472,0.070438,121.0,96.0,128.0,26.0,fitness,(0.11972388039209464),fitnesses,(108.37696643550365,1.401767832945162,267.0764372860637,)
	4655.0,2234.0,4706.0,0.224885,0.133479,114.0,41.0,33.0,27.0,fitness,(0.05943994557375653),fitnesses,(37.76317511345611,1.0303328882673775,-1137.3441577626647,)
	2707.0,2699.0,4492.0,0.216843,0.128828,176.0,7.0,25.0,28.0,fitness,(0.08900008268996952),fitnesses,(147.9263903632363,2.765184538089307,8657.815305415985,)
	3840.0,570.0,4685.0,0.241994,0.043715,42.0,153.0,174.0,29.0,fitness,(0.047319890584177425),fitnesses,(51.77965646118953,1.0211091184917338,1467.0857061929441,)
	3855.0,3922.0,328.0,0.169778,0.094421,6.0,148.0,0.0,30.0,fitness,(0.008538478118209562),fitnesses,(13.053878702227152,0.30526783363829524,756.8078920400543,)
	1701.0,3490.0,921.0,0.048723,0.230834,53.0,25.0,110.0,31.0,fitness,(0.013854394612940482),fitnesses,(13.887189539214276,0.2331904525340071,236.46994516138665,)
	3423.0,4994.0,3684.0,0.031516,0.098035,115.0,105.0,60.0,32.0,fitness,(0.008605527582743066),fitnesses,(6.746331989695619,-0.02803828291892263,-213.95784222366723,)
	777.0,4574.0,353.0,0.160215,0.184794,190.0,76.0,104.0,33.0,fitness,(-0.0011170895799788808),fitnesses,(-1.3814130006380405,0.04660502733919886,20.172685273282873,)
	4172.0,4856.0,3616.0,0.192812,0.12753,149.0,6.0,79.0,34.0,fitness,(-0.02077144631467965),fitnesses,(9.255578244574174,0.39830636526520946,3401.0088211905913,)
	1683.0,3199.0,3033.0,0.197934,0.246486,185.0,23.0,77.0,35.0,fitness,(-0.003309874951493638),fitnesses,(15.369458471237166,0.5693034677311121,2437.236810004192,)
	1242.0,3738.0,1581.0,0.073381,0.222359,122.0,179.0,54.0,36.0,fitness,(-0.009687975253379652),fitnesses,(-4.286782853918645,-0.05141610132258925,488.70313862351145,)
	1202.0,1696.0,2321.0,0.162347,0.173852,170.0,120.0,35.0,37.0,fitness,(0.03153333538238854),fitnesses,(30.460308170955685,0.09849749343691419,-8.805227706370822,)
	2568.0,3796.0,271.0,0.153632,0.230499,30.0,170.0,54.0,38.0,fitness,(0.0058077944711258656),fitnesses,(12.539367169409378,-0.02833860306142208,644.818666766929,)
