Surrogate,generation,0,mu,100,lambda,25
	1781.0,4117.0,1311.0,0.172699,0.208404,115.0,123.0,64.0,0.0,fitness,(0.004808264144397167),fitnesses,(7.981616302280983,-0.10173542135573185,215.59979443264982,)
	2646.0,3198.0,4748.0,0.073053,0.231119,61.0,13.0,5.0,1.0,fitness,(-0.19177362959914526),fitnesses,(1.8277544494596119,0.3389892857993121,19699.127690659796,)
	425.0,1583.0,3389.0,0.199595,0.091425,102.0,22.0,173.0,2.0,fitness,(0.13767579031405144),fitnesses,(118.44460322219358,2.441783305801554,518.664596615766,)
	1935.0,1010.0,2570.0,0.1218,0.118615,144.0,100.0,102.0,3.0,fitness,(0.013796355348335052),fitnesses,(10.620699164611658,0.6578322678109129,340.2666494385735,)
	4880.0,3291.0,1811.0,0.211093,0.120113,34.0,65.0,15.0,4.0,fitness,(0.034810408640415194),fitnesses,(33.48452374413984,0.9109945262925143,778.4060366649785,)
	2759.0,4286.0,1850.0,0.16628,0.177245,194.0,169.0,163.0,5.0,fitness,(0.005452589955402803),fitnesses,(11.51756194214542,0.023759892978963137,630.2570916532247,)
	3124.0,2773.0,4465.0,0.117996,0.085927,101.0,196.0,96.0,6.0,fitness,(0.02246310907334104),fitnesses,(20.292475588821098,1.1046772798591784,887.6139314071839,)
	3757.0,4603.0,1693.0,0.022701,0.150664,52.0,169.0,48.0,7.0,fitness,(0.013594392092015883),fitnesses,(21.77172171019864,0.06379237972382587,881.5253415421016,)
	16.0,486.0,322.0,0.072483,0.064981,173.0,53.0,151.0,8.0,fitness,(0.3858862545130617),fitnesses,(361.5440796794777,2.8548248614831246,420.60737812472604,)
	1856.0,2254.0,1742.0,0.241524,0.136996,89.0,118.0,92.0,9.0,fitness,(0.01789715168018784),fitnesses,(22.09121612254393,-0.09930988627110568,320.09655796450335,)
	3079.0,1685.0,4007.0,0.06986,0.163452,152.0,171.0,169.0,10.0,fitness,(0.025855765535878872),fitnesses,(20.9821201285748,1.1665469088191154,679.1823680887084,)
	2090.0,2266.0,256.0,0.219564,0.023609,165.0,67.0,99.0,11.0,fitness,(0.03494880381559313),fitnesses,(30.99490740876214,0.4762166787328278,80.82703804972896,)
	3911.0,4422.0,1741.0,0.029211,0.013737,145.0,2.0,174.0,12.0,fitness,(0.13302673242294047),fitnesses,(130.69023893064409,0.9547998781121254,721.1505288824856,)
	4114.0,3304.0,1718.0,0.003341,0.163629,126.0,64.0,9.0,13.0,fitness,(0.04602882921745034),fitnesses,(23.133552729028523,1.0068992325682045,-1282.6284162739773,)
	501.0,3507.0,669.0,0.1399,0.225594,60.0,144.0,17.0,14.0,fitness,(0.003855989380828114),fitnesses,(5.909621366862819,0.0918141325681766,297.1773311716471,)
	3207.0,4363.0,583.0,0.156598,0.095102,162.0,4.0,5.0,15.0,fitness,(-0.010794810513465758),fitnesses,(80.2105121246436,0.45525777069705,9555.790034507985,)
	784.0,2241.0,3733.0,0.0226,0.068541,124.0,81.0,12.0,16.0,fitness,(0.047668048399342966),fitnesses,(147.6428806143846,0.9856606901140043,10983.143911618166,)
	946.0,2333.0,4573.0,0.029563,0.000685,155.0,79.0,83.0,17.0,fitness,(0.8521590861359004),fitnesses,(856.6297455377157,1.4274270480250102,1874.4929882065476,)
	4369.0,1588.0,4157.0,0.125382,0.059026,52.0,33.0,65.0,18.0,fitness,(0.1262782240862135),fitnesses,(111.60778398191901,1.390041442658425,-77.0025677710227,)
	2494.0,3299.0,1948.0,0.181931,0.100369,153.0,119.0,27.0,19.0,fitness,(0.02161590645852423),fitnesses,(21.053182129985395,-0.06534456077241291,-121.61699362629675,)
	3911.0,1812.0,783.0,0.120917,0.144019,163.0,73.0,15.0,20.0,fitness,(0.02278598212051125),fitnesses,(10.196768970171398,0.8222096884526612,-436.71162658132397,)
	4229.0,3408.0,2312.0,0.181323,0.059214,147.0,97.0,26.0,21.0,fitness,(0.03817162890339431),fitnesses,(28.547108844197577,0.9526251086597795,-9.826897259893704,)
	2685.0,3858.0,4677.0,0.214279,0.074508,131.0,67.0,51.0,22.0,fitness,(0.07042593263290126),fitnesses,(49.3497357536997,0.2512759081432575,-1856.3437797768986,)
	6.0,1300.0,1048.0,0.160187,0.080189,108.0,26.0,193.0,23.0,fitness,(0.1537497268953563),fitnesses,(133.73307296231155,2.278926081248644,277.2606879441709,)
	1528.0,3041.0,219.0,0.014957,0.152522,78.0,199.0,199.0,24.0,fitness,(-0.0030182231837755473),fitnesses,(-0.7713009270176482,-0.04905963615543732,175.63258952035255,)
	2060.0,791.0,2334.0,0.195967,0.076484,128.0,1.0,63.0,25.0,fitness,(0.520227440102317),fitnesses,(488.0294513352432,5.064181073813551,1844.3821971061773,)
	1725.0,785.0,452.0,0.229554,0.237686,107.0,60.0,43.0,26.0,fitness,(0.028709682733063308),fitnesses,(19.67023111154419,0.8150172657874871,-88.9278963644243,)
	4287.0,2832.0,3737.0,0.101064,0.238747,32.0,30.0,139.0,27.0,fitness,(0.03268653551517621),fitnesses,(22.917532616297134,1.103379371354953,126.47908146704607,)
	2304.0,4640.0,3265.0,0.175585,0.151873,38.0,30.0,189.0,28.0,fitness,(0.01561562011027251),fitnesses,(14.577490101791721,0.2868851053348651,183.0721044867863,)
	4721.0,98.0,4881.0,0.024188,0.00061,31.0,162.0,72.0,29.0,fitness,(0.3059378190926513),fitnesses,(310.23002076688823,1.2150086889283056,1644.2288563519992,)
	1332.0,582.0,4783.0,0.186761,0.024508,36.0,119.0,199.0,30.0,fitness,(0.0467904138954126),fitnesses,(38.56114178865778,1.5355013860334505,712.574175357968,)
	4126.0,4460.0,3053.0,0.198059,0.168316,98.0,61.0,157.0,31.0,fitness,(0.01067116774238242),fitnesses,(14.210958139640999,0.17458336337137167,528.5624030972294,)
	1452.0,3778.0,3312.0,0.099204,0.20919,169.0,186.0,155.0,32.0,fitness,(0.004624141946809072),fitnesses,(8.631115187851563,0.030085975120663258,430.7832992249122,)
	2561.0,3269.0,687.0,0.050694,0.063398,5.0,59.0,139.0,33.0,fitness,(0.026225169527065047),fitnesses,(27.340857300751985,-0.038732535059853884,72.83624230883999,)
	1442.0,395.0,339.0,0.128413,0.141593,32.0,136.0,194.0,34.0,fitness,(0.06084599959508835),fitnesses,(54.74736545901423,1.0686507542368815,458.78734062946944,)
	1379.0,4739.0,1661.0,0.132351,0.18691,145.0,33.0,1.0,35.0,fitness,(-0.07010613419401444),fitnesses,(-4.435574225409731,0.155341342329306,6722.397339189776,)
	2172.0,385.0,1002.0,0.036765,0.145887,41.0,131.0,191.0,36.0,fitness,(0.043888134704178135),fitnesses,(35.823981360201955,1.1130004890325136,306.58515463489516,)
	4581.0,3362.0,738.0,0.188034,0.209161,28.0,97.0,65.0,37.0,fitness,(0.01300918019462739),fitnesses,(11.360543613822275,0.9290281776698349,764.1645195893235,)
	1134.0,593.0,179.0,0.157468,0.124504,35.0,184.0,2.0,38.0,fitness,(0.03791249229284656),fitnesses,(32.16577374286508,0.9826690637075615,407.9972087094132,)
	1654.0,2401.0,4068.0,0.046186,0.233824,84.0,158.0,126.0,39.0,fitness,(0.00775027300138955),fitnesses,(8.73042564824324,0.04905598308066164,147.07124776603055,)
	401.0,1038.0,133.0,0.189128,0.161711,12.0,92.0,60.0,40.0,fitness,(0.0360708418926302),fitnesses,(36.11319352475635,-0.0009000413365954084,3.3351218760195507,)
	4046.0,2342.0,2938.0,0.107275,0.146215,189.0,60.0,33.0,41.0,fitness,(0.029253818500596804),fitnesses,(21.10684436648546,0.9019281671027074,87.23075369157336,)
	1101.0,2852.0,4491.0,0.249111,0.078523,6.0,190.0,36.0,42.0,fitness,(0.009733899150287002),fitnesses,(19.649844156174147,0.015069307586689312,1006.6638081754036,)
	461.0,889.0,897.0,0.111198,0.179595,166.0,115.0,89.0,43.0,fitness,(0.09121060099218281),fitnesses,(84.83719970926383,0.9580527994122213,320.7126711203239,)
	1037.0,674.0,3574.0,0.157416,0.174729,181.0,12.0,108.0,44.0,fitness,(0.1311720498635426),fitnesses,(136.43011714510976,2.1860817974763553,2711.8885256330714,)
	4475.0,4177.0,4109.0,0.152834,0.141191,87.0,30.0,61.0,45.0,fitness,(0.014958688238026372),fitnesses,(15.794026150180661,0.8928769896494613,976.41078086489,)
	3338.0,4581.0,4161.0,0.049654,0.177451,48.0,71.0,68.0,46.0,fitness,(0.008240362123421554),fitnesses,(5.49781020618898,-0.03593275408925456,-310.1879458125119,)
	4925.0,2309.0,2090.0,0.076021,0.150597,63.0,112.0,83.0,47.0,fitness,(0.01989082415063289),fitnesses,(17.937354580340905,0.9334536992369787,738.1067422077803,)
	3228.0,3344.0,923.0,0.087428,0.146192,156.0,165.0,3.0,48.0,fitness,(0.015053335341423193),fitnesses,(18.784354415413176,0.37637610789562514,749.4780152946234,)
	2228.0,2802.0,767.0,0.041277,0.073237,133.0,3.0,32.0,49.0,fitness,(0.0526914545117767),fitnesses,(84.8922142369963,0.8398728928279686,4059.948865349927,)
	61.0,4662.0,2368.0,0.067393,0.112554,9.0,169.0,133.0,50.0,fitness,(0.014585224821353543),fitnesses,(10.588434180747392,0.17389247912268935,-225.7865849379257,)
	1423.0,4381.0,416.0,0.187399,0.105257,52.0,65.0,192.0,51.0,fitness,(0.016221477951971187),fitnesses,(18.26220608160851,0.1597904706793817,363.86328364311413,)
	4867.0,2738.0,1192.0,0.129779,0.191015,97.0,153.0,98.0,52.0,fitness,(0.012882635214442495),fitnesses,(14.004643056642937,0.919165906438736,1031.3666906587803,)
	3128.0,2499.0,2593.0,0.015205,0.238154,83.0,188.0,147.0,53.0,fitness,(0.00868186861121537),fitnesses,(1.7928950768733434,1.11806681031312,429.16945687891723,)
	2140.0,1039.0,2443.0,0.051303,0.144897,139.0,154.0,25.0,54.0,fitness,(0.043407071811956036),fitnesses,(38.441795394740325,0.9886652465054111,492.1376047838396,)
	2517.0,3493.0,1819.0,0.154851,0.128954,104.0,69.0,196.0,55.0,fitness,(0.01659364394403093),fitnesses,(17.567447808845948,0.16014689898117385,257.52728546267554,)
	2654.0,3687.0,3793.0,0.170739,0.051454,118.0,86.0,13.0,56.0,fitness,(-0.011169917158842434),fitnesses,(-7.74733083334654,-0.06105659833345628,281.20203421613314,)
	4675.0,1147.0,878.0,0.151368,0.107924,102.0,37.0,94.0,57.0,fitness,(0.03676707762687673),fitnesses,(31.33141517741385,0.853009658838027,309.44341389173854,)
	1280.0,2497.0,1675.0,0.003964,0.115498,134.0,184.0,101.0,58.0,fitness,(0.017578875748806077),fitnesses,(20.65937505505066,-0.18832653391118628,119.72339671327202,)
