Surrogate,generation,0,mu,100,lambda,25
	1414.0,322.0,1001.0,0.236195,0.183742,178.0,194.0,47.0,0.0,fitness,(0.007508489648415249),fitnesses,(9.530897372743947,1.0400403414437345,1242.2811138766042,)
	945.0,2929.0,1937.0,0.083751,0.145311,44.0,27.0,67.0,1.0,fitness,(0.04663014094615029),fitnesses,(43.697378992057,0.8253594986960058,532.0833032866769,)
	4246.0,232.0,1910.0,0.031005,0.142226,110.0,98.0,151.0,2.0,fitness,(0.03796084078232348),fitnesses,(33.36300060606919,1.010541409706113,550.7573920806841,)
	4298.0,3438.0,4929.0,0.197363,0.111211,170.0,19.0,119.0,3.0,fitness,(0.0309612547811945),fitnesses,(27.30615270179726,1.5346387852089394,1169.1285772692154,)
	2941.0,2703.0,3131.0,0.162577,0.055391,123.0,67.0,3.0,4.0,fitness,(0.003247124389741899),fitnesses,(5.135945054662397,0.779942509008915,968.8245755009649,)
	212.0,4287.0,3570.0,0.129644,0.207606,121.0,149.0,11.0,5.0,fitness,(-0.007532298816797702),fitnesses,(10.489312024416037,0.18780501939007338,1989.966103511447,)
	1138.0,364.0,1392.0,0.001562,0.070518,44.0,195.0,99.0,6.0,fitness,(0.10255642799607571),fitnesses,(94.20186459019382,1.1128262225389296,277.36988195073906,)
	1494.0,270.0,4673.0,0.137662,0.198692,1.0,177.0,102.0,7.0,fitness,(0.023044690634847403),fitnesses,(20.125132380444303,1.0698707521125208,777.9149266722109,)
	622.0,3860.0,1183.0,0.134747,0.129326,172.0,157.0,69.0,8.0,fitness,(0.02276402752129581),fitnesses,(23.982821155342442,0.013376285287384411,135.2556486920475,)
	1788.0,3392.0,3762.0,0.214274,0.205202,147.0,50.0,162.0,9.0,fitness,(0.013011538365376732),fitnesses,(12.850022646069354,0.32587020446283843,309.7186325321004,)
	4665.0,959.0,1456.0,0.115456,0.145203,4.0,106.0,83.0,10.0,fitness,(0.02594713562960164),fitnesses,(23.422714187806555,0.9529119318933278,700.469787713819,)
	78.0,3413.0,524.0,0.150238,0.043648,13.0,43.0,148.0,11.0,fitness,(0.02559498556237551),fitnesses,(26.40561525813721,0.12929744918160527,210.3604187577749,)
	428.0,4522.0,2057.0,0.03312,0.139487,46.0,179.0,136.0,12.0,fitness,(0.024851947784011667),fitnesses,(23.354313753099852,0.09380216266713351,-55.96124042404812,)
	2842.0,4130.0,278.0,0.087529,0.065137,24.0,194.0,53.0,13.0,fitness,(0.027680201133275),fitnesses,(31.640224297347597,0.0683254485993249,464.3277650065845,)
	4699.0,3485.0,191.0,0.200196,0.011557,133.0,25.0,13.0,14.0,fitness,(0.3080935282998436),fitnesses,(313.1833824831068,1.3822226267902857,1891.2080451166112,)
	2962.0,3967.0,220.0,0.191858,0.041092,23.0,82.0,158.0,15.0,fitness,(0.024778310205470437),fitnesses,(31.745993243507442,-0.03348456474797404,663.2837390557264,)
	1651.0,4299.0,2623.0,0.109835,0.132612,72.0,121.0,40.0,16.0,fitness,(0.000521413679596381),fitnesses,(4.303456263341232,-0.0036400564910190896,374.56420188346607,)
	1946.0,977.0,1385.0,0.083005,0.231118,37.0,59.0,144.0,17.0,fitness,(0.031146926377026984),fitnesses,(20.01688847098165,1.2104631824799308,97.45939187539778,)
	4717.0,4021.0,3906.0,0.023448,0.059493,26.0,44.0,154.0,18.0,fitness,(0.03535149698592815),fitnesses,(25.30092302068313,1.1969012001779196,191.84380365341823,)
	2325.0,1693.0,3091.0,0.023469,0.196192,127.0,162.0,48.0,19.0,fitness,(0.003383640986579428),fitnesses,(0.8611730660542495,0.9727359730737811,720.4891810212632,)
	3769.0,2795.0,3520.0,0.087927,0.244288,80.0,145.0,161.0,20.0,fitness,(0.015301600617015923),fitnesses,(9.75784243352566,1.038525409083496,484.14959073447,)
	4016.0,2901.0,183.0,0.162137,0.130138,96.0,37.0,151.0,21.0,fitness,(0.025700032354515796),fitnesses,(18.207614662848123,1.0616984550918596,312.45668592509224,)
	1592.0,3539.0,3880.0,0.176565,0.192833,116.0,24.0,171.0,22.0,fitness,(0.03263208808099728),fitnesses,(29.770450316159835,0.6651724708045554,379.0086943208104,)
	650.0,4160.0,3791.0,0.221831,0.217483,194.0,193.0,0.0,23.0,fitness,(-0.013055342073477937),fitnesses,(5.836072785127368,0.17454741663321444,2063.688902493745,)
