['random', 0.05, 1250, 0.12054272382692033, [0.05, 0.12054272382692033]]
['random', 0.1, 2500, 0.31243994137737596, [0.1, 0.31243994137737596]]
['random', 0.25, 6250, 0.40523998117284865, [0.25, 0.40523998117284865]]
['random', 0.5, 12500, 0.42715127772253925, [0.5, 0.42715127772253925]]
['random', 0.75, 18750, 0.45777772209082074, [0.75, 0.45777772209082074]]
