Surrogate,generation,0,mu,100,lambda,25
	3888.0,4143.0,2266.0,0.209197,0.004059,193.0,179.0,157.0,0.0,fitness,(-0.007468813489019695),fitnesses,(0.0,0.2443272068753998,991.2085557773692,)
	3472.0,1891.0,2791.0,0.047318,0.047612,59.0,72.0,166.0,1.0,fitness,(0.009147382354714654),fitnesses,(0.0,1.0702801263847477,155.54189091328226,)
	4864.0,3394.0,1762.0,0.007001,0.175816,123.0,126.0,101.0,2.0,fitness,(0.0035587088335013303),fitnesses,(0.0,0.8323420298248625,476.47114647472944,)
	3336.0,1097.0,3566.0,0.155745,0.097045,142.0,185.0,50.0,3.0,fitness,(-0.011757419122580574),fitnesses,(0.0,0.9715826222501998,2147.324534508257,)
	4024.0,1209.0,3393.0,0.023118,0.191906,79.0,170.0,95.0,4.0,fitness,(0.0006044928431980807),fitnesses,(0.0,0.8309453875097443,770.4961031899362,)
	2284.0,3328.0,949.0,0.045559,0.100817,117.0,88.0,66.0,5.0,fitness,(-0.0022397451531746115),fitnesses,(0.0,-0.16061561099398966,63.35890432347145,)
	3456.0,846.0,2012.0,0.092854,0.065287,141.0,12.0,12.0,6.0,fitness,(0.9589847095189107),fitnesses,(1.0,3.8155601699149275,7917.089218023866,)
	2250.0,3782.0,561.0,0.182712,0.239487,113.0,92.0,102.0,7.0,fitness,(-0.005171216843382065),fitnesses,(0.0,-0.39431962867055226,122.80205566765424,)
	1611.0,157.0,1387.0,0.235741,0.16584,5.0,47.0,121.0,8.0,fitness,(0.007443859105044966),fitnesses,(0.0,1.0077384805476877,263.352570043191,)
	619.0,2338.0,341.0,0.234392,0.043215,93.0,23.0,69.0,9.0,fitness,(1.011114481040096),fitnesses,(1.0,1.016995555199089,-94.45254881051143,)
	227.0,1407.0,3159.0,0.019255,0.082742,34.0,194.0,91.0,10.0,fitness,(0.010845756896518254),fitnesses,(0.0,1.265554804317737,180.97911466591154,)
	1954.0,3582.0,3075.0,0.133162,0.136324,27.0,97.0,13.0,11.0,fitness,(-0.004321695811497657),fitnesses,(0.0,-0.3061751140830763,125.9944670666894,)
	3924.0,1195.0,3163.0,0.247505,0.15729,135.0,112.0,11.0,12.0,fitness,(-0.003831902363339827),fitnesses,(0.0,0.9540252612414075,1337.2154975753901,)
	2025.0,2057.0,2222.0,0.197323,0.01121,61.0,100.0,181.0,13.0,fitness,(0.004963411076833466),fitnesses,(0.0,0.7821170155628548,285.7759078795083,)
	4296.0,4850.0,1649.0,0.081596,0.204106,34.0,11.0,46.0,14.0,fitness,(-0.012742868899036367),fitnesses,(0.0,-0.07645523342384261,1197.831656479794,)
	3081.0,1953.0,4459.0,0.176561,0.064661,197.0,179.0,187.0,15.0,fitness,(-0.003299376923526791),fitnesses,(0.0,0.8800702194359921,1210.0079117886712,)
	3880.0,3100.0,1912.0,0.244046,0.200435,177.0,99.0,175.0,16.0,fitness,(0.004389925241982672),fitnesses,(0.0,0.8898656299470724,450.87310574880513,)
	2540.0,1972.0,2748.0,0.108991,0.112052,69.0,170.0,31.0,17.0,fitness,(0.00019960993099890894),fitnesses,(0.0,0.5176686248649656,497.7076317650746,)
	4690.0,4271.0,4513.0,0.042334,0.138444,107.0,127.0,45.0,18.0,fitness,(0.0013834767128462714),fitnesses,(0.0,0.47070720861012066,332.3595373254935,)
	1215.0,350.0,4026.0,0.114263,0.04543,0.0,22.0,184.0,19.0,fitness,(0.004684754278492726),fitnesses,(0.0,0.5863303086881032,117.85488083883062,)
	2389.0,4083.0,4727.0,0.116933,0.218026,142.0,10.0,117.0,20.0,fitness,(-0.02249671681889799),fitnesses,(0.0,0.13376646146339172,2383.4381433531908,)
	4182.0,3886.0,3554.0,0.185699,0.245535,182.0,116.0,0.0,21.0,fitness,(-0.0024329929912391196),fitnesses,(0.0,0.18536256156457492,428.6618606884868,)
	2566.0,1695.0,4487.0,0.107556,0.116618,73.0,40.0,95.0,22.0,fitness,(0.010532459627770368),fitnesses,(0.0,1.2932914240316769,240.0454612546401,)
	2715.0,4619.0,1774.0,0.189456,0.171457,97.0,9.0,32.0,23.0,fitness,(-0.01145064346860961),fitnesses,(0.0,0.5970175429346757,1742.0818897956365,)
