Surrogate,generation,0,mu,100,lambda,25
	2367.0,1391.0,2271.0,0.043597,0.187021,31.0,16.0,10.0,0.0,fitness,(-0.034337505724029035),fitnesses,(0.0,1.8691339693905742,5302.884541793477,)
	1867.0,3641.0,2056.0,0.031023,0.183491,87.0,43.0,29.0,1.0,fitness,(-0.009057571157648842),fitnesses,(0.0,-0.23150352765083418,674.25358811405,)
	496.0,477.0,4259.0,0.216648,0.158617,130.0,65.0,173.0,2.0,fitness,(0.01359744532276037),fitnesses,(0.0,1.823917705916319,464.1731736402821,)
	3800.0,4553.0,980.0,0.003929,0.128775,106.0,43.0,178.0,3.0,fitness,(-0.005202369984246611),fitnesses,(0.0,-0.19290438695788678,327.3326114667743,)
	4006.0,1003.0,1868.0,0.225101,0.153561,120.0,1.0,76.0,4.0,fitness,(0.0031881194682993053),fitnesses,(0.0,1.2279509316690012,909.1389848390706,)
	433.0,2318.0,3889.0,0.121106,0.247245,87.0,95.0,118.0,5.0,fitness,(0.0007571683949913728),fitnesses,(0.0,0.6009052017464711,525.1883622473338,)
	2468.0,268.0,2798.0,0.125692,0.13986,163.0,177.0,90.0,6.0,fitness,(-0.0038134198586877773),fitnesses,(0.0,0.9474087089957712,1328.750694864549,)
	1631.0,1677.0,3564.0,0.093236,0.09893,195.0,112.0,148.0,7.0,fitness,(-0.0008602763949886634),fitnesses,(0.0,0.4551417410979669,541.1693805968332,)
	1370.0,686.0,1024.0,0.001323,0.179722,196.0,70.0,196.0,8.0,fitness,(0.011181208886681383),fitnesses,(0.0,1.5383947460601308,420.27385739199264,)
	2206.0,2787.0,4833.0,0.028939,0.109105,11.0,140.0,92.0,9.0,fitness,(-0.004225866831225586),fitnesses,(0.0,-0.1318970982583255,290.68958486423304,)
	4660.0,577.0,487.0,0.158657,0.08992,45.0,170.0,128.0,10.0,fitness,(-0.0037984769601309126),fitnesses,(0.0,0.8487588786040015,1228.6065746170927,)
	4188.0,4935.0,734.0,0.184874,0.157134,168.0,123.0,71.0,11.0,fitness,(-0.006879860005061423),fitnesses,(0.0,-0.17396578679814254,514.0202137079997,)
	3684.0,144.0,4415.0,0.068298,0.050981,166.0,157.0,171.0,12.0,fitness,(0.9914184388313221),fitnesses,(1.0,0.8716899063247796,1729.8460231925753,)
