Surrogate,generation,0,mu,100,lambda,25
	3887.0,4984.0,2064.0,0.050892,0.224732,85.0,147.0,186.0,0.0,fitness,(-0.008969197289989881),fitnesses,(0.0,-0.37656221596383166,520.3575130351563,)
	481.0,4438.0,4365.0,0.117456,0.205733,52.0,106.0,170.0,1.0,fitness,(-0.003615152471087105),fitnesses,(0.0,0.0283756115806095,389.89085868932,)
	3213.0,4937.0,4283.0,0.147966,0.191406,101.0,112.0,25.0,2.0,fitness,(-0.003077691269886856),fitnesses,(0.0,-0.41006487278623827,-102.29574579755264,)
	4828.0,3997.0,2918.0,0.102678,0.140815,85.0,109.0,50.0,3.0,fitness,(0.0036677990460905127),fitnesses,(0.0,0.7941537558460262,427.373851236975,)
	4668.0,4632.0,1519.0,0.195596,0.027058,111.0,139.0,153.0,4.0,fitness,(-0.005675506478971077),fitnesses,(0.0,0.25304254536003756,820.5931932571451,)
	167.0,3939.0,4823.0,0.11101,0.141391,194.0,190.0,2.0,5.0,fitness,(-0.024627857047434833),fitnesses,(0.0,0.272558883839467,2735.34458858295,)
	1652.0,2348.0,3188.0,0.223137,0.102671,32.0,147.0,128.0,6.0,fitness,(-0.005369373530910659),fitnesses,(0.0,-0.15307732364902107,383.86002944204483,)
	2480.0,700.0,1511.0,0.137212,0.173385,132.0,106.0,38.0,7.0,fitness,(0.006454771491431836),fitnesses,(0.0,0.7219900419012093,76.5128927580257,)
	707.0,4731.0,2433.0,0.073504,0.068056,59.0,71.0,146.0,8.0,fitness,(0.0018431827858610048),fitnesses,(0.0,0.49216474594743076,307.84646736133027,)
	1369.0,3151.0,105.0,0.214436,0.043276,1.0,180.0,64.0,9.0,fitness,(-0.009286322494902022),fitnesses,(0.0,-0.3693643693723029,559.2678801178993,)
	532.0,2954.0,751.0,0.139816,0.16817,89.0,180.0,184.0,10.0,fitness,(-0.006356168613736293),fitnesses,(0.0,-0.2876295571727975,347.98730420083183,)
	886.0,3340.0,771.0,0.245759,0.167803,158.0,81.0,8.0,11.0,fitness,(-0.005895577525745229),fitnesses,(0.0,-0.23207423244769027,357.4835201268327,)
	640.0,3496.0,842.0,0.145683,0.021604,13.0,69.0,89.0,12.0,fitness,(0.003475337748607827),fitnesses,(0.0,0.4096948212676299,62.161046406847184,)
	1192.0,3445.0,3363.0,0.103835,0.033233,102.0,26.0,126.0,13.0,fitness,(1.0279450472089142),fitnesses,(1.0,3.4680149467866577,673.5102258952339,)
	265.0,4876.0,4026.0,0.125792,0.24384,98.0,46.0,29.0,14.0,fitness,(-0.0273831256816519),fitnesses,(0.0,-0.16935043964882754,2568.962128516362,)
	3068.0,4062.0,642.0,0.007947,0.155176,95.0,56.0,128.0,15.0,fitness,(-0.0037821645280219913),fitnesses,(0.0,-0.2177882422762126,160.42821052598651,)
	2746.0,1085.0,3361.0,0.160444,0.123814,73.0,1.0,40.0,16.0,fitness,(1.0275943110102754),fitnesses,(1.0,5.819309830207672,3059.8787291801245,)
	724.0,3498.0,3685.0,0.001884,0.242002,121.0,158.0,60.0,17.0,fitness,(-0.0038979774371024007),fitnesses,(0.0,-0.16022109856887293,229.5766451413671,)
	3383.0,1212.0,2436.0,0.193887,0.166354,71.0,71.0,36.0,18.0,fitness,(0.011228928081663717),fitnesses,(0.0,1.0719839939456515,-50.90881422072016,)
	1982.0,4568.0,490.0,0.109585,0.194324,148.0,50.0,60.0,19.0,fitness,(-0.005190648611945943),fitnesses,(0.0,-0.43795773056490617,81.10713062968813,)
	143.0,2612.0,1529.0,0.180058,0.187833,133.0,16.0,101.0,20.0,fitness,(0.006922272546939239),fitnesses,(0.0,1.4817323342866877,789.5050795927638,)
	4699.0,381.0,3295.0,0.049807,0.130576,125.0,47.0,189.0,21.0,fitness,(0.004196739304477723),fitnesses,(0.0,1.0202568566718277,600.5829262240553,)
	796.0,2947.0,712.0,0.22468,0.135615,164.0,173.0,193.0,22.0,fitness,(-0.007580912664403039),fitnesses,(0.0,-0.33744095542641683,420.650311013887,)
