Surrogate,generation,0,mu,100,lambda,25
	2438.0,2862.0,3758.0,0.040228,0.156602,122.0,172.0,0.0,0.0,fitness,(-0.01241138228805588),fitnesses,(0.0,-0.0433965596710604,1197.7416691345275,)
	3130.0,27.0,4007.0,0.014358,0.087822,93.0,106.0,38.0,1.0,fitness,(-0.0006907762584185718),fitnesses,(0.0,0.7370831037225076,806.1607295643648,)
	4404.0,849.0,4013.0,0.073297,0.167463,22.0,40.0,108.0,2.0,fitness,(0.009570990208992108),fitnesses,(0.0,1.0043533006557546,47.25427975654378,)
	3546.0,322.0,2817.0,0.036086,0.22257,107.0,35.0,118.0,3.0,fitness,(0.010467431108566967),fitnesses,(0.0,1.5653737910627965,518.6306802060999,)
	1066.0,3871.0,1629.0,0.136586,0.181884,105.0,131.0,33.0,4.0,fitness,(-0.003770704309179424),fitnesses,(0.0,-0.2603703792990272,116.70005161891521,)
	1921.0,4528.0,4464.0,0.007405,0.089698,122.0,88.0,155.0,5.0,fitness,(-0.011627339805402936),fitnesses,(0.0,-0.7304045276289697,432.32945291132376,)
	2557.0,1545.0,222.0,0.195853,0.075698,138.0,176.0,199.0,6.0,fitness,(-0.0025309171114310212),fitnesses,(0.0,0.548932457846661,802.0241689897631,)
	3090.0,4560.0,565.0,0.064962,0.043546,133.0,60.0,198.0,7.0,fitness,(-0.0019960205278774503),fitnesses,(0.0,0.0066873343360240025,206.289387123769,)
	1833.0,1240.0,4365.0,0.155077,0.111519,113.0,156.0,16.0,8.0,fitness,(-0.011405116489652103),fitnesses,(0.0,0.47657443357847284,1617.086082543683,)
	1240.0,474.0,3870.0,0.233824,0.149029,168.0,168.0,60.0,9.0,fitness,(-0.0074524543508427315),fitnesses,(0.0,0.7395912739122711,1484.836708996544,)
	657.0,4162.0,4731.0,0.119598,0.167532,48.0,86.0,72.0,10.0,fitness,(-0.0037390313798993137),fitnesses,(0.0,0.03185824340974122,405.76138139967253,)
	1066.0,4372.0,3480.0,0.215229,0.018254,182.0,71.0,78.0,11.0,fitness,(1.0178654166213126),fitnesses,(1.0,2.600634180286353,814.0925181550951,)
	1319.0,3463.0,1987.0,0.212085,0.138235,156.0,193.0,136.0,12.0,fitness,(-0.008541919634323289),fitnesses,(0.0,-0.3985499460612855,455.6420173710433,)
	401.0,1430.0,2536.0,0.126561,0.143053,161.0,56.0,0.0,13.0,fitness,(0.9484341794728105),fitnesses,(1.0,1.7571960102606916,6913.7780629796425,)
	893.0,2923.0,4596.0,0.11217,0.179727,143.0,67.0,66.0,14.0,fitness,(-0.008974158772313263),fitnesses,(0.0,0.47248382197841704,1369.8996992097432,)
	3001.0,1031.0,1838.0,0.218432,0.122257,80.0,87.0,158.0,15.0,fitness,(0.005292350285689749),fitnesses,(0.0,0.964062476910127,434.82744834115215,)
