Surrogate,generation,0,mu,100,lambda,25
	1044.0,4972.0,4095.0,0.093659,0.105841,179.0,74.0,57.0,0.0,fitness,(-0.015093251334521458),fitnesses,(0.0,0.011612972980657277,1520.938106432803,)
	1895.0,4850.0,3856.0,0.114603,0.222944,70.0,152.0,13.0,1.0,fitness,(-0.003650301494464249),fitnesses,(0.0,-0.23723658815230494,127.79356129411994,)
	2582.0,191.0,3700.0,0.004416,0.136142,44.0,50.0,16.0,2.0,fitness,(-0.018928060142789017),fitnesses,(0.0,1.2841085094497657,3176.914523728667,)
	4669.0,525.0,1623.0,0.080073,0.249805,39.0,4.0,175.0,3.0,fitness,(0.006628724416094755),fitnesses,(0.0,1.2980780098498357,635.2055682403602,)
	4572.0,2184.0,144.0,0.018181,0.206514,109.0,144.0,85.0,4.0,fitness,(0.004132425714043482),fitnesses,(0.0,0.90991823950892,496.6756681045718,)
	342.0,1920.0,3954.0,0.075199,0.097413,156.0,12.0,33.0,5.0,fitness,(0.9134984678132776),fitnesses,(1.0,2.5686570602556706,11218.8102789279,)
	4570.0,345.0,4867.0,0.060139,0.126438,172.0,180.0,135.0,6.0,fitness,(-0.012008833855218113),fitnesses,(0.0,0.7762930314031866,1977.1764169249977,)
	4920.0,4866.0,3369.0,0.076394,0.132353,19.0,169.0,86.0,7.0,fitness,(-0.004214979870952705),fitnesses,(0.0,0.34942542976696067,770.9234168622311,)
	2.0,361.0,4373.0,0.091841,0.141843,75.0,122.0,98.0,8.0,fitness,(0.016113201458657595),fitnesses,(0.0,2.1450970605610813,533.7769146953218,)
	1616.0,3744.0,3703.0,0.007675,0.2014,190.0,189.0,188.0,9.0,fitness,(-0.007567043178836046),fitnesses,(0.0,-0.26633556355874,490.3687543248645,)
	1102.0,3190.0,162.0,0.129135,0.178534,11.0,87.0,138.0,10.0,fitness,(-0.004197311209689727),fitnesses,(0.0,-0.3287970886848449,90.93403228412781,)
	140.0,576.0,4024.0,0.207256,0.198117,48.0,49.0,186.0,11.0,fitness,(0.013006498915748128),fitnesses,(0.0,1.527033683969388,226.38379239457524,)
	1602.0,3966.0,3779.0,0.182347,0.17956,95.0,158.0,134.0,12.0,fitness,(-0.005539333479467378),fitnesses,(0.0,-0.24157822994352857,312.35511800320916,)
	1084.0,3145.0,2689.0,0.013593,0.248726,145.0,100.0,38.0,13.0,fitness,(-0.005508204892954762),fitnesses,(0.0,-0.0871519581372043,463.6685311582719,)
	1389.0,1951.0,1516.0,0.052239,0.119141,68.0,134.0,6.0,14.0,fitness,(-0.006709291276711036),fitnesses,(0.0,0.05693639316939795,727.8655208405015,)
	3194.0,1979.0,1015.0,0.087455,0.071868,123.0,124.0,118.0,15.0,fitness,(0.004725420813073554),fitnesses,(0.0,0.7917354945283241,319.1934132209688,)
	4318.0,2656.0,828.0,0.216172,0.036413,140.0,32.0,31.0,16.0,fitness,(1.013113827312948),fitnesses,(1.0,1.8148200111682513,503.43727987346,)
	3747.0,3692.0,4891.0,0.140994,0.059086,55.0,158.0,150.0,17.0,fitness,(-0.002989145344517094),fitnesses,(0.0,0.40228224025916437,701.1967747108737,)
	415.0,1159.0,1431.0,0.046047,0.117421,171.0,132.0,115.0,18.0,fitness,(0.00963805426339452),fitnesses,(0.0,1.1970774065407401,233.27198020128822,)
	2643.0,4446.0,689.0,0.08386,0.158098,198.0,178.0,58.0,19.0,fitness,(-0.010688315270318768),fitnesses,(0.0,-0.6016389231280084,467.1926039038683,)
	2762.0,2577.0,837.0,0.202897,0.218194,146.0,49.0,1.0,20.0,fitness,(-0.008369421000720032),fitnesses,(0.0,0.2526188078932155,1089.5609079652186,)
	4139.0,1322.0,1750.0,0.22176,0.108262,140.0,56.0,41.0,21.0,fitness,(0.009332118139955534),fitnesses,(0.0,1.2154936653254431,282.28185132988983,)
	3981.0,382.0,2089.0,0.215952,0.211433,137.0,116.0,142.0,22.0,fitness,(-0.001242827192939994),fitnesses,(0.0,0.9578990706786888,1082.1817899726882,)
	530.0,1910.0,1136.0,0.245894,0.234061,182.0,158.0,158.0,23.0,fitness,(-0.004953616926808379),fitnesses,(0.0,-0.1630572462471244,332.3044464337135,)
	3336.0,2628.0,172.0,0.075643,0.032352,14.0,76.0,93.0,24.0,fitness,(0.004217764085366426),fitnesses,(0.0,0.5996083097277088,177.83190119106618,)
	1721.0,3932.0,3134.0,0.150135,0.052072,184.0,181.0,69.0,25.0,fitness,(-0.006282695819684234),fitnesses,(0.0,0.004902060974736194,633.1716429431596,)
	3097.0,4949.0,378.0,0.054455,0.100831,33.0,117.0,199.0,26.0,fitness,(-0.007566302170361945),fitnesses,(0.0,-0.3389156946127926,417.71452242340183,)
	1416.0,686.0,1048.0,0.21754,0.017222,69.0,172.0,40.0,27.0,fitness,(0.0011229312565745608),fitnesses,(0.0,1.334051158099706,1221.75803244225,)
	3848.0,736.0,1695.0,0.097857,0.201888,99.0,141.0,143.0,28.0,fitness,(0.0025055589526698993),fitnesses,(0.0,0.9434725345260946,692.9166392591046,)
	580.0,2233.0,1264.0,0.013437,0.144412,135.0,181.0,118.0,29.0,fitness,(-0.005528860181699742),fitnesses,(0.0,-0.3676657007786126,185.22031739136162,)
	655.0,4142.0,4335.0,0.142898,0.056899,150.0,26.0,15.0,30.0,fitness,(0.921251827390271),fitnesses,(1.0,2.139284856519751,10014.102117492655,)
	3985.0,4512.0,1395.0,0.13209,0.092928,30.0,53.0,40.0,31.0,fitness,(-0.0020700997871944344),fitnesses,(0.0,0.012265832796372916,219.27581151581632,)
	2005.0,2966.0,3939.0,0.213545,0.078942,109.0,170.0,134.0,32.0,fitness,(-0.00907005100314234),fitnesses,(0.0,-0.31396093489090515,593.0441654233288,)
	1390.0,3665.0,3963.0,0.202281,0.096962,46.0,30.0,122.0,33.0,fitness,(0.010841176304499284),fitnesses,(0.0,1.125190551944499,41.072921494570494,)
	3051.0,4204.0,4440.0,0.1706,0.176421,19.0,190.0,45.0,34.0,fitness,(-0.011171412634676846),fitnesses,(0.0,-0.4679728961411286,649.168367326556,)
	2616.0,1073.0,507.0,0.121329,0.152768,122.0,186.0,11.0,35.0,fitness,(0.0016985926540342153),fitnesses,(0.0,0.7884966650243643,618.6373996209428,)
	2657.0,2689.0,4217.0,0.063398,0.030149,91.0,59.0,126.0,36.0,fitness,(1.009597193231811),fitnesses,(1.0,1.3384736009846532,378.75427780353886,)
	1632.0,4844.0,4793.0,0.161877,0.178393,103.0,17.0,99.0,37.0,fitness,(-0.011757189047700988),fitnesses,(0.0,0.3212156942175104,1496.9345989876092,)
	4759.0,4243.0,2648.0,0.143493,0.193911,182.0,154.0,83.0,38.0,fitness,(0.00022540223505584326),fitnesses,(0.0,0.6609725715806201,638.4323480750357,)
	107.0,2695.0,2142.0,0.208415,0.014084,185.0,17.0,125.0,39.0,fitness,(1.0303006386246307),fitnesses,(1.0,3.8238580940842017,793.7942316211346,)
	1141.0,4165.0,948.0,0.160632,0.042606,45.0,192.0,37.0,40.0,fitness,(-0.004271749353550254),fitnesses,(0.0,0.04880608025578001,475.9810156108054,)
