Surrogate,generation,0,mu,100,lambda,25
	2244.0,4804.0,1070.0,0.23567,0.103427,66.0,154.0,36.0,0.0,fitness,(-0.007426300154486108),fitnesses,(0.0,-0.2872783077106521,455.3517077379587,)
	2457.0,2055.0,4674.0,0.049187,0.138841,70.0,0.0,120.0,1.0,fitness,(1.006659142055488),fitnesses,(1.0,2.668836874109607,2002.9226685608062,)
	4665.0,1696.0,968.0,0.022646,0.050607,124.0,139.0,41.0,2.0,fitness,(0.00216642611825962),fitnesses,(0.0,0.7804685373359704,563.8259255100085,)
	2999.0,2754.0,4356.0,0.178435,0.096132,17.0,90.0,9.0,3.0,fitness,(0.0003613750313411178),fitnesses,(0.0,0.5458957453484452,509.75824221433334,)
	4229.0,1510.0,2153.0,0.12541,0.133746,7.0,133.0,189.0,4.0,fitness,(0.0022417070554261124),fitnesses,(0.0,0.8485286148537496,624.3579093111383,)
	4058.0,1585.0,4331.0,0.095318,0.241019,150.0,177.0,192.0,5.0,fitness,(-0.0013395735554357652),fitnesses,(0.0,0.8096787388451882,943.6360943887646,)
	2127.0,4278.0,2130.0,0.045786,0.076075,144.0,151.0,62.0,6.0,fitness,(-0.007487746909192532),fitnesses,(0.0,-0.42346666228367175,325.30802863558137,)
	2049.0,3872.0,3293.0,0.074154,0.232342,149.0,88.0,24.0,7.0,fitness,(-0.008763524688120972),fitnesses,(0.0,-0.3066751106201552,569.677358191942,)
	885.0,2426.0,4703.0,0.195218,0.156229,155.0,77.0,103.0,8.0,fitness,(-0.0013412104975574074),fitnesses,(0.0,0.41802709246858677,552.1481422243274,)
	2818.0,1544.0,129.0,0.047424,0.246293,45.0,157.0,114.0,9.0,fitness,(0.003743330405899627),fitnesses,(0.0,0.8013723444631089,427.0393038731462,)
	1581.0,3756.0,2778.0,0.228805,0.184138,59.0,151.0,199.0,10.0,fitness,(-0.0063116995623299435),fitnesses,(0.0,-0.20687605184526572,424.29390438772856,)
	3251.0,1636.0,4862.0,0.234215,0.076487,7.0,30.0,157.0,11.0,fitness,(0.005609693800833979),fitnesses,(0.0,0.6573873596121182,96.41797952872042,)
	1892.0,4874.0,968.0,0.1515,0.159241,59.0,184.0,100.0,12.0,fitness,(-0.008405788584086698),fitnesses,(0.0,-0.35854006566788754,482.03879274078224,)
	3047.0,749.0,3289.0,0.068538,0.183252,98.0,190.0,190.0,13.0,fitness,(0.0013215445061923858),fitnesses,(0.0,0.9432335175364941,811.0790669172555,)
	2636.0,960.0,3844.0,0.190262,0.170088,68.0,87.0,35.0,14.0,fitness,(0.009281403562545875),fitnesses,(0.0,1.0568631214019526,128.72276514736518,)
	3693.0,4806.0,374.0,0.107416,0.21752,61.0,76.0,30.0,15.0,fitness,(-0.005472607252319501),fitnesses,(0.0,-0.48655115313198943,60.70957209996061,)
	511.0,4149.0,3652.0,0.091358,0.026146,53.0,57.0,91.0,16.0,fitness,(1.0163656956260942),fitnesses,(1.0,2.246430385302321,609.8608226929013,)
	2866.0,2215.0,436.0,0.185375,0.217142,109.0,76.0,93.0,17.0,fitness,(0.005758699574515838),fitnesses,(0.0,0.7586922203699232,182.82226291833942,)
	1923.0,2311.0,4173.0,0.227767,0.175882,108.0,179.0,80.0,18.0,fitness,(-0.00853205409904817),fitnesses,(0.0,0.019907762314331556,873.1131722191484,)
	3556.0,3281.0,3019.0,0.08419,0.220571,121.0,180.0,49.0,19.0,fitness,(-0.0022620774990421474),fitnesses,(0.0,0.36958062705466477,595.7883769588794,)
	4239.0,4863.0,994.0,0.194526,0.133667,104.0,1.0,151.0,20.0,fitness,(-0.004601904945793782),fitnesses,(0.0,-0.05334017043111643,406.8503241482618,)
	3953.0,4557.0,2058.0,0.170762,0.027049,165.0,176.0,79.0,21.0,fitness,(-0.00939245785422167),fitnesses,(0.0,-0.041345094842320435,897.9006905798466,)
