Iteration,0,Predator,2846,Prey,3243,Grass,4164
Iteration,1,Predator,2758,Prey,1589,Grass,1465
Iteration,2,Predator,2720,Prey,1596,Grass,1327
Iteration,3,Predator,2678,Prey,1616,Grass,1219
Iteration,4,Predator,2636,Prey,1665,Grass,3831
Iteration,5,Predator,2601,Prey,1635,Grass,2590
Iteration,6,Predator,2554,Prey,1594,Grass,2395
Iteration,7,Predator,2512,Prey,1608,Grass,2249
Iteration,8,Predator,2434,Prey,1573,Grass,3398
Iteration,9,Predator,2395,Prey,1553,Grass,2588
Iteration,10,Predator,2316,Prey,1562,Grass,2522
Iteration,11,Predator,2238,Prey,1518,Grass,2474
Iteration,12,Predator,2140,Prey,1535,Grass,3340
Iteration,13,Predator,2038,Prey,1516,Grass,2676
Iteration,14,Predator,1920,Prey,1517,Grass,2593
Iteration,15,Predator,1821,Prey,1558,Grass,2547
Iteration,16,Predator,1717,Prey,1592,Grass,3192
Iteration,17,Predator,1618,Prey,1652,Grass,2714
Iteration,18,Predator,1495,Prey,1718,Grass,2573
Iteration,19,Predator,1408,Prey,1793,Grass,2528
Iteration,20,Predator,1342,Prey,1859,Grass,2989
Iteration,21,Predator,1229,Prey,1965,Grass,2600
Iteration,22,Predator,1141,Prey,2055,Grass,2422
Iteration,23,Predator,1048,Prey,2178,Grass,2326
Iteration,24,Predator,941,Prey,2349,Grass,2671
Iteration,25,Predator,858,Prey,2530,Grass,2357
Iteration,26,Predator,768,Prey,2745,Grass,2224
Iteration,27,Predator,684,Prey,2977,Grass,2068
Iteration,28,Predator,611,Prey,3226,Grass,2298
Iteration,29,Predator,514,Prey,3539,Grass,1948
Iteration,30,Predator,445,Prey,3945,Grass,1823
Iteration,31,Predator,382,Prey,4402,Grass,1658
Iteration,32,Predator,324,Prey,4885,Grass,1887
Iteration,33,Predator,274,Prey,5452,Grass,1567
Iteration,34,Predator,222,Prey,6057,Grass,1418
Iteration,35,Predator,188,Prey,6794,Grass,1233
Iteration,36,Predator,136,Prey,7580,Grass,1461
Iteration,37,Predator,84,Prey,8343,Grass,1255
Iteration,38,Predator,45,Prey,9298,Grass,1177
Iteration,39,Predator,0,Prey,10357,Grass,1033
Iteration,40,Predator,0,Prey,11429,Grass,1266
Iteration,41,Predator,0,Prey,12674,Grass,1078
Iteration,42,Predator,0,Prey,13872,Grass,1050
Iteration,43,Predator,0,Prey,15046,Grass,940
Iteration,44,Predator,0,Prey,16245,Grass,1198
Iteration,45,Predator,0,Prey,17498,Grass,1035
Iteration,46,Predator,0,Prey,18772,Grass,1027
