Surrogate,generation,0,mu,100,lambda,25
	2270.0,4851.0,2402.0,0.19965,0.218258,153.0,0.0,76.0,0.0,fitness,(0.011171151074665344),fitnesses,(26.957835748657338,0.20576701814039614,1784.4354855395954,)
	1515.0,2318.0,3880.0,0.053326,0.134705,29.0,81.0,131.0,14.0,fitness,(0.06169586887664802),fitnesses,(61.439169741344585,0.2704745631134128,244.80464958306936,)
	1568.0,1478.0,3764.0,0.130873,0.149709,61.0,135.0,199.0,15.0,fitness,(0.02006333643353463),fitnesses,(20.358454654356777,0.3492954424165325,378.80726449874726,)
	2173.0,636.0,824.0,0.193641,0.002025,83.0,31.0,20.0,16.0,fitness,(0.5902036925387977),fitnesses,(551.3864039561716,5.677715725638156,1795.9868673755498,)
	2113.0,3040.0,1101.0,0.054429,0.125429,2.0,144.0,35.0,17.0,fitness,(0.014089019224012756),fitnesses,(19.60740006037649,-0.17195580263186588,379.8822810045078,)
	4683.0,2090.0,3085.0,0.08412,0.005805,139.0,44.0,161.0,18.0,fitness,(0.17366341954455988),fitnesses,(166.8774831220544,1.2127912966753194,534.1976544247723,)
	1806.0,2020.0,730.0,0.131498,0.199344,164.0,20.0,63.0,19.0,fitness,(0.022244624302073274),fitnesses,(25.805417970748778,0.8329459452260662,1189.0253120936168,)
	4287.0,2321.0,1345.0,0.114751,0.062556,178.0,37.0,177.0,20.0,fitness,(0.04377709246878669),fitnesses,(33.67210107343205,1.2579387121683065,247.43957263284338,)
	1912.0,2101.0,2174.0,0.23716,0.146714,70.0,183.0,128.0,21.0,fitness,(0.006660879118595011),fitnesses,(12.234153034754717,0.07970910303890923,637.0364946548798,)
	2798.0,1251.0,2426.0,0.026171,0.154233,153.0,153.0,102.0,22.0,fitness,(0.030824696702156762),fitnesses,(24.02122583868096,1.0955334502229117,415.1863638753311,)
	4878.0,4798.0,4185.0,0.235802,0.170106,149.0,121.0,125.0,23.0,fitness,(0.0030604296967087904),fitnesses,(8.439309481788353,0.21516647884798684,753.054457355943,)
	563.0,3042.0,11.0,0.246554,0.217143,82.0,91.0,59.0,24.0,fitness,(0.011962171575836874),fitnesses,(12.318344118182072,0.041517534982528095,77.13478921704804,)
	1103.0,1472.0,4851.0,0.188637,0.127841,26.0,17.0,45.0,25.0,fitness,(0.20377175579979348),fitnesses,(200.92696608389096,3.0798301735598606,2795.351201969608,)
	3758.0,2442.0,3880.0,0.047284,0.053096,147.0,198.0,173.0,26.0,fitness,(0.018375788345223666),fitnesses,(17.633503084029513,0.9718376218169736,897.6090956975582,)
	1088.0,2702.0,3082.0,0.080427,0.114029,143.0,162.0,169.0,27.0,fitness,(0.030791339640144563),fitnesses,(32.14094431901432,0.16523503757343638,300.195505460412,)
	3601.0,1633.0,4414.0,0.091069,0.03049,101.0,34.0,152.0,28.0,fitness,(0.20944998156578734),fitnesses,(199.39630621902532,1.3764056127324764,371.0380780562744,)
	1802.0,2260.0,929.0,0.125092,0.047087,56.0,6.0,11.0,29.0,fitness,(0.3326122365964543),fitnesses,(330.8066345285714,3.5626916381257443,3382.1314313374514,)
	475.0,1332.0,4652.0,0.072422,0.056918,199.0,112.0,190.0,30.0,fitness,(0.1940919711383042),fitnesses,(191.26929748078737,1.2506260793958317,968.3587136441494,)
	4451.0,173.0,3018.0,0.113754,0.148936,65.0,125.0,162.0,31.0,fitness,(0.034015784719994904),fitnesses,(31.634629811247276,1.0314303321940452,793.3148413192821,)
	1088.0,1762.0,1277.0,0.072528,0.119234,90.0,88.0,13.0,32.0,fitness,(0.06976763443875608),fitnesses,(73.93599141258503,1.2560657798723054,1672.901477255199,)
	321.0,3390.0,2358.0,0.174897,0.172489,140.0,34.0,196.0,33.0,fitness,(0.07518044849832249),fitnesses,(69.47498133127081,0.9096492608414722,339.1025441363041,)
	4840.0,2405.0,898.0,0.117721,0.021023,187.0,87.0,189.0,34.0,fitness,(0.04277631182343668),fitnesses,(36.1390862338119,1.2258303348214006,562.1077758589225,)
	4965.0,2616.0,3815.0,0.230773,0.114256,51.0,72.0,41.0,35.0,fitness,(0.024444773654418418),fitnesses,(19.831395335953257,0.8074195958812957,346.08176403477916,)
	3316.0,1807.0,3921.0,0.104781,0.248742,189.0,150.0,166.0,36.0,fitness,(0.007848696264729779),fitnesses,(5.625925660134329,0.9821072267238723,759.8301662643273,)
	3122.0,820.0,1505.0,0.118126,0.195569,144.0,34.0,38.0,37.0,fitness,(0.025504535983657574),fitnesses,(32.36858635745129,1.5364656294665966,2222.870666845968,)
	3916.0,129.0,4319.0,0.033433,0.077721,81.0,125.0,28.0,38.0,fitness,(0.03985118814910166),fitnesses,(51.161241668763736,0.5642653262755385,1695.2706782417465,)
	733.0,3623.0,3794.0,0.060852,0.133162,92.0,178.0,37.0,39.0,fitness,(0.028387311190010665),fitnesses,(35.05003034889345,-0.20415056996334022,462.1213459249378,)
	3696.0,2845.0,1333.0,0.141585,0.149593,1.0,160.0,187.0,40.0,fitness,(0.015682869065838493),fitnesses,(14.290013950069126,0.7059959779488247,566.7104663718881,)
	1479.0,23.0,1790.0,0.236418,0.072154,86.0,122.0,96.0,41.0,fitness,(0.01890963872573377),fitnesses,(16.018676738392752,1.1194962664793964,830.4000677452945,)
	1205.0,1785.0,1439.0,0.18054,0.161151,49.0,134.0,169.0,42.0,fitness,(0.012932659681695251),fitnesses,(17.549135731135173,-0.16414463233720272,297.50297260678934,)
	1276.0,3069.0,2336.0,0.016804,0.093917,161.0,113.0,21.0,43.0,fitness,(0.023998906425728505),fitnesses,(39.698572026257175,0.22218838743602343,1792.1549474888902,)
	2198.0,67.0,3963.0,0.059591,0.073216,173.0,18.0,183.0,44.0,fitness,(0.2568575447949435),fitnesses,(248.35776511770763,1.7933989472378964,943.420979514311,)
	3480.0,977.0,3778.0,0.039798,0.006852,91.0,94.0,55.0,45.0,fitness,(0.36654487257586593),fitnesses,(366.3802780140703,0.8973639650423689,880.9045088628053,)
	1478.0,2601.0,469.0,0.233523,0.009373,94.0,133.0,102.0,46.0,fitness,(0.06342559681220587),fitnesses,(67.63092310302488,-0.029546758147221644,390.98587093468115,)
	3086.0,4398.0,581.0,0.056892,0.246599,61.0,115.0,107.0,47.0,fitness,(-0.004848543526955177),fitnesses,(1.7169383513313774,-0.15733917005630543,499.20901777234997,)
	2774.0,3938.0,2471.0,0.06522,0.211681,178.0,111.0,121.0,48.0,fitness,(0.001242623338587334),fitnesses,(3.9464655008421956,-0.06429607711149467,206.08813911399147,)
	4973.0,3747.0,3086.0,0.150608,0.188294,151.0,110.0,109.0,49.0,fitness,(0.010824251606828086),fitnesses,(6.433578253048608,0.985726730636381,546.659395258433,)
	4311.0,2127.0,3568.0,0.051167,0.055631,7.0,29.0,101.0,50.0,fitness,(0.03129849440054431),fitnesses,(22.23295307468747,1.0979109132190121,191.35678063332756,)
	118.0,4381.0,2414.0,0.002291,0.077867,163.0,52.0,81.0,51.0,fitness,(0.018679446672766813),fitnesses,(27.093322143778337,0.4327101896686426,1274.0977367697951,)
	4779.0,926.0,3461.0,0.091979,0.030754,195.0,137.0,111.0,52.0,fitness,(0.06440760426237448),fitnesses,(65.58905730282127,1.2474048309136003,1365.5501349582812,)
	4819.0,2196.0,3930.0,0.133516,0.096213,178.0,95.0,174.0,53.0,fitness,(0.027843479750549457),fitnesses,(26.197919411890545,1.0400532684794943,875.4972346136032,)
	1872.0,2720.0,1129.0,0.19642,0.087118,70.0,121.0,148.0,54.0,fitness,(0.005184641026208849),fitnesses,(13.721859225378987,-0.5941878697715117,259.5339501455021,)
	1541.0,1032.0,1400.0,0.240594,0.010441,139.0,96.0,92.0,55.0,fitness,(0.06588383405317387),fitnesses,(70.20266330776879,0.6205700064387359,1052.4529318982293,)
	302.0,2551.0,3276.0,0.123437,0.040645,118.0,142.0,171.0,56.0,fitness,(0.26155611577100685),fitnesses,(241.8618110825769,2.3550038535028373,385.5733846598433,)
	680.0,2588.0,399.0,0.084892,0.093376,30.0,87.0,73.0,57.0,fitness,(0.03981454659077439),fitnesses,(40.94398318299273,-0.016507590837591193,96.43606838424381,)
	1001.0,925.0,2928.0,0.065918,0.130898,74.0,68.0,160.0,58.0,fitness,(0.14144679337875185),fitnesses,(130.10056360714012,1.3761362099665,241.5132328053269,)
	4838.0,2042.0,281.0,0.195986,0.122871,31.0,19.0,199.0,59.0,fitness,(0.0412364270956214),fitnesses,(33.44819265612236,1.0632783452479146,284.4549012980103,)
	3356.0,3051.0,4367.0,0.123211,0.023508,27.0,140.0,0.0,60.0,fitness,(0.040750356735063345),fitnesses,(50.61626845658375,0.7636317186282846,1750.2228907803249,)
	1063.0,780.0,228.0,0.218426,0.042617,157.0,155.0,132.0,61.0,fitness,(0.06042311238396341),fitnesses,(58.549839104102375,0.7670471588693593,579.7198308832567,)
	483.0,4043.0,4720.0,0.242408,0.120758,198.0,63.0,40.0,62.0,fitness,(0.023430864047200094),fitnesses,(52.267959861493296,1.1021358290324572,3985.8454104617776,)
	2233.0,3030.0,47.0,0.018917,0.185169,177.0,41.0,66.0,63.0,fitness,(0.0168096060436339),fitnesses,(16.612750156732467,0.10637152486827335,86.6859361781299,)
	2709.0,1946.0,1305.0,0.043403,0.147415,92.0,5.0,172.0,64.0,fitness,(0.06383450198180274),fitnesses,(47.204331041696626,1.9695368824722759,306.51978846166554,)
	427.0,2379.0,2345.0,0.023423,0.024231,101.0,29.0,55.0,65.0,fitness,(0.36051292571212773),fitnesses,(377.70903767514443,0.998541756021884,2718.152952323555,)
	4711.0,2516.0,2764.0,0.032431,0.218679,170.0,66.0,173.0,66.0,fitness,(0.02800707981845426),fitnesses,(19.720902329530293,1.2027682205926873,374.15047170029095,)
	1123.0,3732.0,2969.0,0.149337,0.069176,57.0,139.0,71.0,67.0,fitness,(0.0434994996308323),fitnesses,(44.410833170394405,0.2950896717455885,386.22302570179903,)
	4590.0,122.0,4372.0,0.237034,0.185945,35.0,14.0,119.0,68.0,fitness,(0.028529767890032916),fitnesses,(21.730197266920403,0.873131509896944,193.1744475856927,)
	4118.0,3011.0,402.0,0.196724,0.066141,95.0,166.0,33.0,69.0,fitness,(0.015167943387172686),fitnesses,(15.915799075293783,0.8521121313937603,926.8977002058697,)
	3404.0,1545.0,4302.0,0.047009,0.110962,169.0,198.0,151.0,70.0,fitness,(0.016547779764417625),fitnesses,(14.841906939121293,1.088215492512713,917.6282099830795,)
	1276.0,805.0,2591.0,0.018624,0.026321,162.0,10.0,57.0,71.0,fitness,(0.5307031144524026),fitnesses,(583.0026755530521,0.4874208387175016,5717.376948782445,)
	2855.0,1069.0,658.0,0.002896,0.082282,84.0,69.0,149.0,72.0,fitness,(0.06494372974349906),fitnesses,(54.82197701610015,1.1586478844363846,146.4726116964943,)
	667.0,1588.0,352.0,0.242206,0.060137,27.0,97.0,151.0,73.0,fitness,(0.044557803365444584),fitnesses,(42.89358801385302,0.3516726991894665,185.25116403031043,)
	3549.0,1807.0,4933.0,0.063625,0.108248,144.0,4.0,76.0,74.0,fitness,(0.10734300278222808),fitnesses,(139.03105587402868,1.8684408764984128,5037.246185678472,)
	3626.0,2965.0,2967.0,0.046572,0.057158,166.0,3.0,179.0,75.0,fitness,(0.10701144561722455),fitnesses,(89.6206281292006,2.513975139577644,774.8933907752499,)
	1469.0,1758.0,98.0,0.065651,0.226909,28.0,45.0,48.0,76.0,fitness,(0.02321711969013006),fitnesses,(21.93557650113244,0.14303567487832636,14.88135597856474,)
	4525.0,4340.0,443.0,0.239468,0.13991,80.0,70.0,195.0,77.0,fitness,(0.006205497585963905),fitnesses,(3.9810420660197017,0.5658495865433285,343.4040345489082,)
	125.0,1008.0,558.0,0.084407,0.210796,52.0,142.0,26.0,78.0,fitness,(0.07021734075949157),fitnesses,(61.032565486221934,1.1188956872061209,200.41815987915805,)
	2187.0,4921.0,2456.0,0.013285,0.091371,29.0,75.0,53.0,79.0,fitness,(0.03680314205322223),fitnesses,(37.33348912818978,-0.14736289053167578,-94.32818303492066,)
	4388.0,1177.0,1899.0,0.095434,0.164394,64.0,95.0,76.0,80.0,fitness,(0.02382775873385558),fitnesses,(19.282013151513098,0.9672174129252017,512.6428546909534,)
	3652.0,3550.0,4054.0,0.130786,0.126569,55.0,33.0,170.0,81.0,fitness,(0.03772000750749282),fitnesses,(32.4690685298971,0.8656258691104061,340.5319713508347,)
	2431.0,169.0,4052.0,0.24619,0.093541,24.0,196.0,102.0,82.0,fitness,(0.011209323762954028),fitnesses,(16.266125918217206,0.9880243208131714,1493.704536339489,)
	1122.0,995.0,2350.0,0.104285,0.215246,168.0,51.0,175.0,83.0,fitness,(0.06081288156091016),fitnesses,(53.27965406956132,1.4471407879555218,693.8180388206376,)
	3859.0,4606.0,2200.0,0.18553,0.160881,147.0,23.0,121.0,84.0,fitness,(0.028101642094098114),fitnesses,(30.188874360940755,0.10244117280391409,311.16439948817805,)
	1085.0,40.0,3257.0,0.168123,0.072257,92.0,44.0,15.0,85.0,fitness,(0.29583710595697155),fitnesses,(290.58361402609694,4.2315142221123585,3706.1650290248967,)
	308.0,4136.0,3524.0,0.231505,0.034326,41.0,43.0,153.0,86.0,fitness,(0.12671740044300364),fitnesses,(104.0468606731804,2.59589988974386,328.8459127615363,)
	3555.0,4964.0,1777.0,0.222396,0.055125,119.0,139.0,122.0,87.0,fitness,(0.021030894718616088),fitnesses,(28.750251595416753,-0.15832260900067208,613.6130786793946,)
	391.0,4604.0,3701.0,0.048614,0.196675,5.0,151.0,119.0,88.0,fitness,(-0.009821588882753888),fitnesses,(-2.754796084133461,-0.2959787366414454,410.70054322059724,)
	2380.0,2617.0,3780.0,0.109098,0.172614,112.0,5.0,73.0,89.0,fitness,(0.053801714264653626),fitnesses,(70.79744336786914,1.5204661893245563,3220.039099646108,)
	3702.0,190.0,3792.0,0.029854,0.132288,65.0,88.0,45.0,90.0,fitness,(0.03365222949801283),fitnesses,(30.62283672126867,0.644664640880332,341.725363205916,)
	3646.0,3861.0,3581.0,0.187676,0.249985,60.0,44.0,158.0,91.0,fitness,(0.008782853946131883),fitnesses,(9.478214379344013,0.39544330541179723,464.9793487330102,)
	1968.0,2824.0,1442.0,0.175668,0.062396,73.0,71.0,143.0,92.0,fitness,(0.02569031656728603),fitnesses,(25.190652203552848,0.19110103185223393,141.1345954789158,)
	2470.0,552.0,2696.0,0.158485,0.229482,83.0,120.0,173.0,93.0,fitness,(0.015664731326079387),fitnesses,(11.20829086456858,0.9334091429571892,487.76509680610855,)
	4770.0,1846.0,858.0,0.04889,0.102733,164.0,70.0,88.0,94.0,fitness,(0.0287733062770172),fitnesses,(20.21318443852098,1.1372505398579245,281.23835600830216,)
	974.0,998.0,739.0,0.184872,0.067975,158.0,174.0,188.0,95.0,fitness,(0.06433064127623772),fitnesses,(66.50237085301387,0.3705101833518703,587.6831410294851,)
	1934.0,2453.0,138.0,0.184123,0.096182,122.0,54.0,145.0,96.0,fitness,(0.020145420598786472),fitnesses,(19.934983972487185,0.12442180125316121,103.37813862323237,)
	2401.0,3297.0,4090.0,0.085481,0.223879,104.0,39.0,198.0,97.0,fitness,(0.02462925952094993),fitnesses,(26.316093329443927,0.30207545362217497,470.7588344715748,)
	2275.0,2049.0,1472.0,0.164711,0.157744,83.0,128.0,164.0,98.0,fitness,(0.019846937388210115),fitnesses,(16.90353848455753,0.6066307660509052,312.29087568564637,)
	3699.0,60.0,2855.0,0.19719,0.215516,49.0,91.0,189.0,99.0,fitness,(0.027812921749999282),fitnesses,(24.591666119367154,0.9585544811681218,636.4289181049089,)
	2173.0,636.0,824.0,0.193641,0.002025,83.0,31.0,20.0,16.0,fitness,(0.5902036925387977),fitnesses,(551.3864039561716,5.677715725638156,1795.9868673755498,)
	1276.0,805.0,2591.0,0.018624,0.026321,162.0,10.0,57.0,71.0,fitness,(0.5307031144524026),fitnesses,(583.0026755530521,0.4874208387175016,5717.376948782445,)
	3480.0,977.0,3778.0,0.039798,0.006852,91.0,94.0,55.0,45.0,fitness,(0.36654487257586593),fitnesses,(366.3802780140703,0.8973639650423689,880.9045088628053,)
	427.0,2379.0,2345.0,0.023423,0.024231,101.0,29.0,55.0,65.0,fitness,(0.36051292571212773),fitnesses,(377.70903767514443,0.998541756021884,2718.152952323555,)
	1802.0,2260.0,929.0,0.125092,0.047087,56.0,6.0,11.0,29.0,fitness,(0.3326122365964543),fitnesses,(330.8066345285714,3.5626916381257443,3382.1314313374514,)
	1085.0,40.0,3257.0,0.168123,0.072257,92.0,44.0,15.0,85.0,fitness,(0.29583710595697155),fitnesses,(290.58361402609694,4.2315142221123585,3706.1650290248967,)
	302.0,2551.0,3276.0,0.123437,0.040645,118.0,142.0,171.0,56.0,fitness,(0.26155611577100685),fitnesses,(241.8618110825769,2.3550038535028373,385.5733846598433,)
	2198.0,67.0,3963.0,0.059591,0.073216,173.0,18.0,183.0,44.0,fitness,(0.2568575447949435),fitnesses,(248.35776511770763,1.7933989472378964,943.420979514311,)
	3601.0,1633.0,4414.0,0.091069,0.03049,101.0,34.0,152.0,28.0,fitness,(0.20944998156578734),fitnesses,(199.39630621902532,1.3764056127324764,371.0380780562744,)
	1103.0,1472.0,4851.0,0.188637,0.127841,26.0,17.0,45.0,25.0,fitness,(0.20377175579979348),fitnesses,(200.92696608389096,3.0798301735598606,2795.351201969608,)
	475.0,1332.0,4652.0,0.072422,0.056918,199.0,112.0,190.0,30.0,fitness,(0.1940919711383042),fitnesses,(191.26929748078737,1.2506260793958317,968.3587136441494,)
	4683.0,2090.0,3085.0,0.08412,0.005805,139.0,44.0,161.0,18.0,fitness,(0.17366341954455988),fitnesses,(166.8774831220544,1.2127912966753194,534.1976544247723,)
	1001.0,925.0,2928.0,0.065918,0.130898,74.0,68.0,160.0,58.0,fitness,(0.14144679337875185),fitnesses,(130.10056360714012,1.3761362099665,241.5132328053269,)
	3196.0,401.0,2455.0,0.037991,0.014319,159.0,200.0,124.0,8.0,fitness,(0.13817025821696743),fitnesses,(139.2461262772384,1.024694327231952,1132.2811332590484,)
	308.0,4136.0,3524.0,0.231505,0.034326,41.0,43.0,153.0,86.0,fitness,(0.12671740044300364),fitnesses,(104.0468606731804,2.59589988974386,328.8459127615363,)
	2433.0,40.0,3257.0,0.168123,0.072257,92.0,80.0,29.0,85.0,fitness,(0.1156395790405193),fitnesses,(119.57188108088792,1.2236611830787887,1616.8913871156517,)
	3549.0,1807.0,4933.0,0.063625,0.108248,144.0,4.0,76.0,74.0,fitness,(0.10734300278222808),fitnesses,(139.03105587402868,1.8684408764984128,5037.246185678472,)
	3626.0,2965.0,2967.0,0.046572,0.057158,166.0,3.0,179.0,75.0,fitness,(0.10701144561722455),fitnesses,(89.6206281292006,2.513975139577644,774.8933907752499,)
	4683.0,4011.0,3085.0,0.08412,0.005805,139.0,44.0,161.0,18.0,fitness,(0.09687906028917642),fitnesses,(89.73241458245853,1.1634760001149893,448.8114294432011,)
	321.0,3390.0,2358.0,0.174897,0.172489,140.0,34.0,196.0,33.0,fitness,(0.07518044849832249),fitnesses,(69.47498133127081,0.9096492608414722,339.1025441363041,)
	4683.0,2090.0,5000.0,0.1691781633461569,0.010291390847819394,139.0,98.0,200.0,18.0,fitness,(0.07323589147358235),fitnesses,(74.69830036092263,1.0834133273829376,1229.654216116966,)
	125.0,1008.0,558.0,0.084407,0.210796,52.0,142.0,26.0,78.0,fitness,(0.07021734075949157),fitnesses,(61.032565486221934,1.1188956872061209,200.41815987915805,)
	1088.0,1762.0,1277.0,0.072528,0.119234,90.0,88.0,13.0,32.0,fitness,(0.06976763443875608),fitnesses,(73.93599141258503,1.2560657798723054,1672.901477255199,)
	1541.0,1032.0,1400.0,0.240594,0.010441,139.0,96.0,92.0,55.0,fitness,(0.06588383405317387),fitnesses,(70.20266330776879,0.6205700064387359,1052.4529318982293,)
	2855.0,1069.0,658.0,0.002896,0.082282,84.0,69.0,149.0,72.0,fitness,(0.06494372974349906),fitnesses,(54.82197701610015,1.1586478844363846,146.4726116964943,)
	4779.0,926.0,3461.0,0.091979,0.030754,195.0,137.0,111.0,52.0,fitness,(0.06440760426237448),fitnesses,(65.58905730282127,1.2474048309136003,1365.5501349582812,)
	974.0,998.0,739.0,0.184872,0.067975,158.0,174.0,188.0,95.0,fitness,(0.06433064127623772),fitnesses,(66.50237085301387,0.3705101833518703,587.6831410294851,)
	2709.0,1946.0,1305.0,0.043403,0.147415,92.0,5.0,172.0,64.0,fitness,(0.06383450198180274),fitnesses,(47.204331041696626,1.9695368824722759,306.51978846166554,)
	1478.0,2601.0,469.0,0.233523,0.009373,94.0,133.0,102.0,46.0,fitness,(0.06342559681220587),fitnesses,(67.63092310302488,-0.029546758147221644,390.98587093468115,)
	1515.0,2318.0,3880.0,0.053326,0.134705,29.0,81.0,131.0,14.0,fitness,(0.06169586887664802),fitnesses,(61.439169741344585,0.2704745631134128,244.80464958306936,)
	1122.0,995.0,2350.0,0.104285,0.215246,168.0,51.0,175.0,83.0,fitness,(0.06081288156091016),fitnesses,(53.27965406956132,1.4471407879555218,693.8180388206376,)
	1063.0,780.0,228.0,0.218426,0.042617,157.0,155.0,132.0,61.0,fitness,(0.06042311238396341),fitnesses,(58.549839104102375,0.7670471588693593,579.7198308832567,)
	4018.0,4795.0,2192.0,0.048638,0.005237,36.0,69.0,8.0,5.0,fitness,(0.05997560404457893),fitnesses,(63.039721156807694,-0.09888544619425076,207.52626502862577,)
	2380.0,2617.0,3780.0,0.109098,0.172614,112.0,5.0,73.0,89.0,fitness,(0.053801714264653626),fitnesses,(70.79744336786914,1.5204661893245563,3220.039099646108,)
	1805.0,2463.0,251.0,0.069578,0.094289,86.0,38.0,7.0,11.0,fitness,(0.05300752865373851),fitnesses,(62.83205519365864,0.921728747768585,1904.1814017605982,)
	125.0,1008.0,558.0,0.084407,0.25,52.0,142.0,26.0,78.0,fitness,(0.0478007652364288),fitnesses,(43.72628799260419,0.646790459381554,239.34273499909332,)
	667.0,1588.0,352.0,0.242206,0.060137,27.0,97.0,151.0,73.0,fitness,(0.044557803365444584),fitnesses,(42.89358801385302,0.3516726991894665,185.25116403031043,)
	4287.0,2321.0,1345.0,0.114751,0.062556,178.0,37.0,177.0,20.0,fitness,(0.04377709246878669),fitnesses,(33.67210107343205,1.2579387121683065,247.43957263284338,)
	1123.0,3732.0,2969.0,0.149337,0.069176,57.0,139.0,71.0,67.0,fitness,(0.0434994996308323),fitnesses,(44.410833170394405,0.2950896717455885,386.22302570179903,)
	3693.0,488.0,3049.0,0.169107,0.152494,22.0,26.0,100.0,7.0,fitness,(0.04335854463012135),fitnesses,(35.45352231116298,0.8789468239106948,88.44459201485697,)
	4840.0,2405.0,898.0,0.117721,0.021023,187.0,87.0,189.0,34.0,fitness,(0.04277631182343668),fitnesses,(36.1390862338119,1.2258303348214006,562.1077758589225,)
	4976.0,339.0,3331.0,0.137345,0.191053,92.0,3.0,166.0,9.0,fitness,(0.04154814224079157),fitnesses,(39.38299954579235,1.0241218999161366,807.6076304162148,)
	4838.0,2042.0,281.0,0.195986,0.122871,31.0,19.0,199.0,59.0,fitness,(0.0412364270956214),fitnesses,(33.44819265612236,1.0632783452479146,284.4549012980103,)
	3356.0,3051.0,4367.0,0.123211,0.023508,27.0,140.0,0.0,60.0,fitness,(0.040750356735063345),fitnesses,(50.61626845658375,0.7636317186282846,1750.2228907803249,)
	3916.0,129.0,4319.0,0.033433,0.077721,81.0,125.0,28.0,38.0,fitness,(0.03985118814910166),fitnesses,(51.161241668763736,0.5642653262755385,1695.2706782417465,)
	680.0,2588.0,399.0,0.084892,0.093376,30.0,87.0,73.0,57.0,fitness,(0.03981454659077439),fitnesses,(40.94398318299273,-0.016507590837591193,96.43606838424381,)
	3652.0,3550.0,4054.0,0.130786,0.126569,55.0,33.0,170.0,81.0,fitness,(0.03772000750749282),fitnesses,(32.4690685298971,0.8656258691104061,340.5319713508347,)
	2187.0,4921.0,2456.0,0.013285,0.091371,29.0,75.0,53.0,79.0,fitness,(0.03680314205322223),fitnesses,(37.33348912818978,-0.14736289053167578,-94.32818303492066,)
	4451.0,173.0,3018.0,0.113754,0.148936,65.0,125.0,162.0,31.0,fitness,(0.034015784719994904),fitnesses,(31.634629811247276,1.0314303321940452,793.3148413192821,)
	3702.0,190.0,3792.0,0.029854,0.132288,65.0,88.0,45.0,90.0,fitness,(0.03365222949801283),fitnesses,(30.62283672126867,0.644664640880332,341.725363205916,)
	1063.0,1512.0,228.0,0.25,0.09017462095562143,157.0,155.0,132.0,61.0,fitness,(0.033592128252932216),fitnesses,(38.172601057446784,0.010979634694479337,469.0269151459363,)
	834.0,1796.0,4480.0,0.043441,0.20196,200.0,189.0,80.0,10.0,fitness,(0.03214134243566707),fitnesses,(39.33060870746306,0.3843169685202953,1103.2435956998936,)
	4311.0,2127.0,3568.0,0.051167,0.055631,7.0,29.0,101.0,50.0,fitness,(0.03129849440054431),fitnesses,(22.23295307468747,1.0979109132190121,191.35678063332756,)
	1263.0,4189.0,4603.0,0.154397,0.110176,80.0,100.0,53.0,3.0,fitness,(0.031198879474931804),fitnesses,(33.44188032786878,-0.023221850130449515,201.07823516324783,)
