Surrogate,generation,0,mu,100,lambda,25
	4707.0,2953.0,1475.0,0.006484,0.248422,149.0,195.0,95.0,0.0,fitness,(0.012831500330631036),fitnesses,(7.170166601778645,0.8753064668818124,309.17309399657336,)
	4218.0,3307.0,1349.0,0.127,0.142346,83.0,191.0,189.0,1.0,fitness,(0.01902673197311221),fitnesses,(12.750204296789365,0.8051258115454188,177.47304391313395,)
	3999.0,731.0,1039.0,0.192502,0.243497,57.0,131.0,164.0,2.0,fitness,(0.018515603313535665),fitnesses,(9.715922184668083,1.1018465722087523,221.8784593219944,)
	2493.0,1340.0,1491.0,0.008035,0.217967,140.0,33.0,60.0,3.0,fitness,(0.034999762463501616),fitnesses,(33.669967317142635,1.2782369362389374,1145.2574216030398,)
	1557.0,551.0,3567.0,0.236714,0.080454,19.0,40.0,110.0,4.0,fitness,(0.05292182165192101),fitnesses,(38.5422561192639,2.1180285313736564,680.0719781079446,)
	3950.0,563.0,3532.0,0.218328,0.180993,105.0,177.0,9.0,5.0,fitness,(0.02893053941622589),fitnesses,(25.78450336274552,1.1531257571846125,838.5221518365754,)
	2546.0,4854.0,622.0,0.030407,0.016656,13.0,91.0,40.0,6.0,fitness,(0.002191502725921728),fitnesses,(13.283614291417225,-0.3915714011028061,717.6397554467435,)
	691.0,2188.0,512.0,0.00131,0.2061,150.0,72.0,118.0,7.0,fitness,(0.02160819102795973),fitnesses,(24.245920652725797,0.520926404216592,784.6993666931985,)
	1122.0,1703.0,1701.0,0.020851,0.239559,104.0,122.0,12.0,8.0,fitness,(0.03504495066404333),fitnesses,(39.08825578980712,0.527821790266109,932.1523028424876,)
	1987.0,4623.0,1662.0,0.15272,0.202365,123.0,76.0,68.0,9.0,fitness,(-0.0021018327085819835),fitnesses,(5.290826840003268,-0.2841088665256882,455.1570883328369,)
	1252.0,3346.0,4807.0,0.223867,0.122981,125.0,54.0,48.0,10.0,fitness,(0.06029298694307289),fitnesses,(62.17380160087117,1.2306392716686192,1418.7207374484476,)
	1257.0,4084.0,4156.0,0.122565,0.026675,188.0,123.0,38.0,11.0,fitness,(0.16064322979536805),fitnesses,(174.5005948267083,0.46794268127176764,1853.6791844057934,)
	3301.0,3275.0,500.0,0.196545,0.232797,176.0,118.0,174.0,12.0,fitness,(0.01511558073686903),fitnesses,(11.780401713429873,0.5241835326362678,190.66563029235243,)
	1032.0,3172.0,278.0,0.02285,0.169981,166.0,65.0,4.0,13.0,fitness,(-0.010379561108950493),fitnesses,(1.5988482483196076,0.21126181387801832,1409.1027496050283,)
	418.0,562.0,4576.0,0.071797,0.04742,68.0,100.0,0.0,14.0,fitness,(0.44867889476718265),fitnesses,(451.7823290205833,1.718597773440359,2028.941198780428,)
	717.0,1674.0,3051.0,0.239732,0.243661,192.0,161.0,159.0,15.0,fitness,(0.025002179565382344),fitnesses,(25.789102763806582,0.43110585118569905,509.7981710281226,)
	4121.0,502.0,3213.0,0.208967,0.155536,78.0,133.0,83.0,16.0,fitness,(0.0355961203777255),fitnesses,(32.104470890683615,0.9045130013063791,555.3480526021903,)
	4807.0,1984.0,1851.0,0.037429,0.154704,71.0,2.0,6.0,17.0,fitness,(0.041878218960275174),fitnesses,(33.070098730191894,2.0019708935100637,1121.158870501736,)
	4940.0,2940.0,605.0,0.087262,0.212731,67.0,198.0,80.0,18.0,fitness,(0.028140551127939915),fitnesses,(20.22624016356494,0.9867848863062261,195.35378986872806,)
	2051.0,3238.0,4819.0,0.024579,0.225361,104.0,83.0,23.0,19.0,fitness,(0.010525541322601388),fitnesses,(22.78926008617408,0.1392105066213156,1365.582382978585,)
	150.0,3385.0,2896.0,0.056228,0.155312,134.0,167.0,74.0,20.0,fitness,(0.03468594836960684),fitnesses,(40.69999740882649,0.3075439135230257,908.9488174449904,)
