Surrogate,generation,0,mu,100,lambda,25
	3470.0,4206.0,2379.0,0.151347,0.125507,169.0,146.0,173.0,0.0,fitness,(0.01546448999242789),fitnesses,(15.157519836281553,0.29971400623500083,269.01699062036715,)
	294.0,12.0,2833.0,0.17325,0.213427,18.0,105.0,80.0,1.0,fitness,(0.04864949375056303),fitnesses,(43.2271082725978,1.0470985329604705,504.85998516394835,)
	990.0,2365.0,4140.0,0.001839,0.163842,16.0,111.0,45.0,2.0,fitness,(0.04517731332214287),fitnesses,(52.98674290124784,0.2285847889755745,1009.5277468860706,)
	4082.0,2196.0,1516.0,0.121686,0.200036,115.0,152.0,57.0,3.0,fitness,(0.01863258193486316),fitnesses,(14.000014037254218,0.8071364442889898,343.87965452809533,)
	4699.0,3923.0,1688.0,0.028182,0.177657,45.0,167.0,8.0,4.0,fitness,(0.02005236386392078),fitnesses,(14.969730435834801,0.834448843843216,326.1855010346185,)
	4889.0,4204.0,4284.0,0.033964,0.103102,128.0,140.0,175.0,5.0,fitness,(0.038976324533145756),fitnesses,(35.12284642441791,0.8297631115395369,444.41530066675216,)
	1149.0,1437.0,3119.0,0.185039,0.075797,192.0,169.0,92.0,6.0,fitness,(0.03626083324627568),fitnesses,(43.22234846771632,0.4510878746536565,1147.2393967977207,)
	3064.0,2457.0,3868.0,0.139188,0.072135,16.0,55.0,104.0,7.0,fitness,(0.04719756329468496),fitnesses,(42.7503856697357,1.0032676752311596,558.5499127362331,)
	188.0,4001.0,3428.0,0.168675,0.223351,59.0,105.0,146.0,8.0,fitness,(0.022128101556261322),fitnesses,(23.451018543500194,0.09879751537432688,231.08921409821423,)
	3387.0,3644.0,2595.0,0.076214,0.044585,47.0,51.0,37.0,9.0,fitness,(0.030851229591128525),fitnesses,(32.55372615570625,0.8286978576064713,998.9475140642443,)
	3228.0,1921.0,49.0,0.040543,0.047543,12.0,3.0,24.0,10.0,fitness,(0.03568503619475212),fitnesses,(29.943894000584624,1.5211429776743075,947.028758257558,)
	1795.0,2501.0,1429.0,0.156292,0.085749,160.0,153.0,41.0,11.0,fitness,(0.01205989882545478),fitnesses,(15.8739814841069,0.5271634275389178,908.5716934041295,)
	980.0,2702.0,721.0,0.137311,0.237919,81.0,9.0,44.0,12.0,fitness,(0.03988339205430117),fitnesses,(40.25524265848254,0.6607862039841,697.9712644022359,)
	4699.0,4680.0,3626.0,0.057726,0.239339,171.0,11.0,96.0,13.0,fitness,(0.011404797483339594),fitnesses,(12.970568658618317,0.7890341869313383,945.6113044592107,)
	1007.0,258.0,4260.0,0.235609,0.081914,59.0,115.0,159.0,14.0,fitness,(0.03694042778686333),fitnesses,(35.5659526549975,0.7698035521397859,632.3560389532034,)
	3184.0,2636.0,1281.0,0.006058,0.196887,19.0,5.0,68.0,15.0,fitness,(0.029310813155938493),fitnesses,(23.11352632740651,1.2276599202611773,607.9312374079793,)
	145.0,3290.0,2866.0,0.074847,0.128271,110.0,0.0,46.0,16.0,fitness,(0.045852272332920066),fitnesses,(41.997708708540166,2.0825841629717705,1697.1278005337808,)
	1147.0,2872.0,322.0,0.248125,0.219304,67.0,99.0,95.0,17.0,fitness,(0.01043907153966299),fitnesses,(11.572550700725154,0.012292750509405745,125.64066661562208,)
	80.0,76.0,1652.0,0.081203,0.182287,69.0,11.0,113.0,18.0,fitness,(0.079817431220446),fitnesses,(70.81253816888409,1.8371459009349056,936.6565957787151,)
	141.0,4953.0,4794.0,0.087827,0.083674,94.0,102.0,24.0,19.0,fitness,(0.07312971932413717),fitnesses,(86.06783233124375,0.37140107464252237,1665.212375353181,)
	4299.0,1677.0,3511.0,0.029052,0.029913,35.0,135.0,145.0,20.0,fitness,(0.058474952857382995),fitnesses,(53.39751187743809,0.9819929688529505,474.2488708584613,)
	2111.0,3243.0,2795.0,0.163996,0.076004,127.0,172.0,66.0,21.0,fitness,(0.014023511391159994),fitnesses,(17.903714325550595,0.32032056370292894,708.3408571419891,)
	4107.0,2512.0,2713.0,0.168616,0.135083,93.0,88.0,138.0,22.0,fitness,(0.01756943798392414),fitnesses,(12.571240640134288,0.752201053271688,252.38131889270306,)
	1524.0,979.0,146.0,0.162523,0.211468,174.0,100.0,164.0,23.0,fitness,(0.029038369616437673),fitnesses,(26.79767840375708,0.5163879616440534,292.3188403759941,)
	397.0,3588.0,2059.0,0.186111,0.110651,158.0,115.0,148.0,24.0,fitness,(0.08571023328502202),fitnesses,(84.16790009758127,0.6824147639424971,528.1814451984218,)
	1727.0,3014.0,3886.0,0.188581,0.244998,68.0,39.0,71.0,25.0,fitness,(0.011609151231390879),fitnesses,(12.491173098354016,0.5293050905011026,617.5072771974167,)
	1102.0,4340.0,4996.0,0.182812,0.202509,112.0,11.0,134.0,26.0,fitness,(0.029132686922906263),fitnesses,(30.30860507085797,0.773093352249417,890.6851670445874,)
	3421.0,819.0,4145.0,0.033081,0.181552,138.0,5.0,135.0,27.0,fitness,(0.0656634764371799),fitnesses,(60.48052090398049,1.7499566040365906,1231.6610507166495,)
	2171.0,3313.0,1362.0,0.055582,0.118724,197.0,134.0,4.0,28.0,fitness,(-0.029387993208620056),fitnesses,(-16.46513798219087,0.07691554561278162,1369.2010682557,)
	2088.0,3294.0,2616.0,0.099142,0.042618,147.0,9.0,94.0,29.0,fitness,(0.14332169422670482),fitnesses,(129.99292997955087,2.785024720695613,1452.1482959802197,)
	4947.0,3950.0,3584.0,0.118307,0.122594,129.0,102.0,14.0,30.0,fitness,(0.01511633655749491),fitnesses,(18.790527683049525,0.6199220647204368,987.3411772758982,)
	2323.0,1115.0,4281.0,0.077354,0.126448,2.0,70.0,111.0,31.0,fitness,(0.05051747577151368),fitnesses,(48.906289034860706,0.7934197846800397,632.3011110147426,)
	4472.0,1229.0,1671.0,0.220113,0.061615,93.0,139.0,167.0,32.0,fitness,(0.03786950804720924),fitnesses,(31.373461446146575,1.0268983215861418,377.2936614798752,)
	3815.0,2353.0,1779.0,0.151568,0.152368,136.0,28.0,53.0,33.0,fitness,(0.04163662134661386),fitnesses,(37.84649589579488,1.2212635705791077,842.2510254972096,)
	3199.0,243.0,1307.0,0.039406,0.233006,96.0,124.0,138.0,34.0,fitness,(0.026002167582199927),fitnesses,(20.095483354887808,0.9075251100006799,316.85668726946795,)
	3892.0,2026.0,2603.0,0.066504,0.03655,111.0,90.0,195.0,35.0,fitness,(0.07073232360836787),fitnesses,(64.11591580995461,1.079769385782805,418.12860594148043,)
	4243.0,4332.0,3176.0,0.080922,0.149496,25.0,160.0,103.0,36.0,fitness,(0.022239169182177207),fitnesses,(20.309437211348,0.38311693072423364,190.14373364131328,)
	434.0,2913.0,1998.0,0.232959,0.099357,190.0,160.0,194.0,37.0,fitness,(0.0599942272579511),fitnesses,(61.04266623221777,0.33485665095746936,439.70054838413625,)
	1073.0,1646.0,3936.0,0.094339,0.136042,85.0,46.0,62.0,38.0,fitness,(0.10188841022353706),fitnesses,(96.8732056154735,1.8513470741542695,1349.8266133479126,)
	929.0,2797.0,3784.0,0.004688,0.129185,21.0,34.0,107.0,39.0,fitness,(0.018853991275581197),fitnesses,(23.17971674069289,0.5937309612378572,1026.3035077490265,)
	4840.0,4812.0,61.0,0.121509,0.213646,74.0,195.0,65.0,40.0,fitness,(0.02052890497929605),fitnesses,(16.37500160903356,0.5661841993619945,150.79386233574522,)
	1070.0,158.0,2767.0,0.240959,0.073957,177.0,121.0,97.0,41.0,fitness,(0.030188782279776817),fitnesses,(35.700925787455205,0.6377780364752349,1188.9923872430743,)
	1895.0,856.0,3012.0,0.116009,0.210005,32.0,41.0,44.0,42.0,fitness,(0.04481715585055292),fitnesses,(37.74470359941247,1.5039979315398457,796.7527064258006,)
	3181.0,1251.0,2341.0,0.186459,0.171764,64.0,198.0,197.0,43.0,fitness,(0.023866337213923425),fitnesses,(16.382540833783043,0.9988926901422475,250.51305212820918,)
	639.0,4863.0,48.0,0.226139,0.142191,186.0,24.0,66.0,44.0,fitness,(0.03460894517421823),fitnesses,(42.081761082223636,0.18345849550464302,930.7400863051836,)
	1320.0,3347.0,3131.0,0.163162,0.153884,185.0,2.0,148.0,45.0,fitness,(0.08114367568158819),fitnesses,(76.6145200017606,1.5335087744075775,1080.593206424818,)
	726.0,303.0,1599.0,0.041365,0.227693,122.0,150.0,119.0,46.0,fitness,(0.047397278870171144),fitnesses,(43.95650880366716,0.8804284688658072,536.3514622154088,)
	3117.0,852.0,4210.0,0.047346,0.142223,157.0,129.0,136.0,47.0,fitness,(0.02817521072728964),fitnesses,(30.081852263120936,0.7737303441826388,964.3944977657682,)
	2114.0,2823.0,3269.0,0.070303,0.23254,100.0,29.0,135.0,48.0,fitness,(0.029510125088712178),fitnesses,(26.17531975463036,0.9273049316191813,593.8243982109996,)
	2805.0,2592.0,3210.0,0.040812,0.08577,188.0,133.0,121.0,49.0,fitness,(0.010930315714348224),fitnesses,(15.78805247285015,0.5699898818224937,1055.7635576726864,)
	3280.0,4171.0,713.0,0.06795,0.222601,9.0,27.0,61.0,50.0,fitness,(0.025884327585307),fitnesses,(25.169795680723993,0.34496872341883855,273.51553296053766,)
	4229.0,1478.0,4942.0,0.153811,0.225035,175.0,29.0,48.0,51.0,fitness,(0.018403278476619156),fitnesses,(22.447584343226225,1.05667615577808,1461.106742438787,)
	3120.0,3921.0,3043.0,0.07346,0.017815,157.0,57.0,124.0,52.0,fitness,(0.11170339305282527),fitnesses,(111.98593194199594,1.1395397635999618,1167.793652517029,)
	675.0,2659.0,225.0,0.064729,0.059817,66.0,14.0,117.0,53.0,fitness,(0.022843766443649126),fitnesses,(24.244380473347753,0.6658747998904916,805.9362028603543,)
	2791.0,1529.0,1937.0,0.003943,0.021878,19.0,33.0,41.0,54.0,fitness,(0.1770685747034296),fitnesses,(173.36759857996316,1.6342436142612948,1264.14600191465,)
	849.0,149.0,399.0,0.030587,0.170716,11.0,88.0,162.0,55.0,fitness,(0.04689827828569404),fitnesses,(42.25594358918378,0.6865048834660293,222.27141381500343,)
	4055.0,4457.0,3471.0,0.01267,0.243375,197.0,2.0,89.0,56.0,fitness,(-0.0024566776208750207),fitnesses,(3.823029856553667,0.6427802243983537,1270.7509721412225,)
	572.0,1623.0,2781.0,0.202876,0.015942,43.0,180.0,70.0,57.0,fitness,(0.1345229566231944),fitnesses,(129.79400871874762,1.2129905333661783,740.0957429215002,)
	1708.0,2148.0,1089.0,0.171987,0.107756,59.0,67.0,11.0,58.0,fitness,(0.08237232104618877),fitnesses,(71.16106172461468,1.8992190133500582,778.0930811926484,)
	678.0,1776.0,2330.0,0.132857,0.160957,42.0,67.0,134.0,59.0,fitness,(0.05863605348284008),fitnesses,(54.47497439170712,0.7276517238079443,311.5438146946482,)
	742.0,1441.0,4761.0,0.14558,0.005574,30.0,92.0,74.0,60.0,fitness,(0.3804348445709986),fitnesses,(372.14004736494445,2.1831259105938003,1353.6461899883868,)
	4020.0,1197.0,3970.0,0.207984,0.135837,127.0,164.0,31.0,61.0,fitness,(0.02518499023805984),fitnesses,(24.591697788106615,0.9924042756362933,933.0750306409707,)
	2779.0,4141.0,3859.0,0.166554,0.024482,35.0,109.0,27.0,62.0,fitness,(0.08319708470364992),fitnesses,(87.34442181137366,0.5200766024087616,934.810313181137,)
	2091.0,3203.0,2204.0,0.139167,0.044246,90.0,1.0,34.0,63.0,fitness,(0.21157974605055693),fitnesses,(188.25058990086026,3.7378133384381105,1404.8977234684417,)
	4403.0,479.0,476.0,0.208761,0.01544,112.0,70.0,160.0,64.0,fitness,(0.054081391672496086),fitnesses,(47.56834884686004,1.1238059823344007,472.5016997707962,)
	2057.0,527.0,1948.0,0.125772,0.049544,123.0,51.0,99.0,65.0,fitness,(0.18333283219818602),fitnesses,(174.29314293037393,2.0243638634183205,1120.394936637111,)
	3460.0,756.0,3338.0,0.197301,0.205238,113.0,90.0,163.0,66.0,fitness,(0.029784186676210783),fitnesses,(25.42526134473229,0.8265764163350999,390.68388318725073,)
	2960.0,4025.0,2337.0,0.072464,0.01783,108.0,102.0,94.0,67.0,fitness,(0.05310804692242075),fitnesses,(59.288567899050186,0.2320960246823787,850.1481223453223,)
	2741.0,247.0,408.0,0.117945,0.030199,193.0,40.0,27.0,68.0,fitness,(0.3687570391906887),fitnesses,(365.9738054890637,2.0158107383916715,1737.4873682291732,)
