Surrogate,generation,0,mu,100,lambda,25
	731.0,831.0,2163.0,0.238319,0.201512,89.0,109.0,9.0,0.0,fitness,(-0.008733319058047893),fitnesses,(0.0,0.15883081435458712,1032.1627201593762,)
	4545.0,828.0,2180.0,0.220972,0.012756,142.0,42.0,78.0,1.0,fitness,(0.9997890491233312),fitnesses,(1.0,1.523284237474887,1544.3793251417787,)
	551.0,2371.0,4166.0,0.060037,0.139745,66.0,192.0,43.0,2.0,fitness,(-0.0030343145300648086),fitnesses,(0.0,0.2619031327458545,565.3345857523353,)
	1965.0,14.0,4079.0,0.170721,0.225371,36.0,41.0,67.0,3.0,fitness,(0.009049470036590252),fitnesses,(0.0,0.7695968849380381,-135.35011872098713,)
	313.0,2346.0,254.0,0.236958,0.083111,156.0,169.0,156.0,4.0,fitness,(0.0006462530910031122),fitnesses,(0.0,0.23375290665467555,169.1275975543643,)
	4942.0,1744.0,1046.0,0.198165,0.00995,23.0,67.0,160.0,5.0,fitness,(0.0025283576821369825),fitnesses,(0.0,0.8276110177241084,574.7752495104102,)
	2818.0,519.0,1521.0,0.046167,0.07432,59.0,98.0,153.0,6.0,fitness,(0.007973324543571214),fitnesses,(0.0,0.9259465403186655,128.61408596154413,)
	2575.0,3594.0,294.0,0.176708,0.249548,104.0,16.0,32.0,7.0,fitness,(0.001131891588269847),fitnesses,(0.0,0.21594477748766452,102.7556186606798,)
	1736.0,1386.0,1398.0,0.011815,0.221845,133.0,96.0,187.0,8.0,fitness,(0.005004357437011282),fitnesses,(0.0,0.797049441243603,296.61369754247465,)
	1261.0,4413.0,62.0,0.160505,0.219561,138.0,83.0,64.0,9.0,fitness,(-0.004082336044787884),fitnesses,(0.0,-0.14602684064065846,262.2067638381299,)
	2861.0,3175.0,1830.0,0.143143,0.167538,176.0,73.0,183.0,10.0,fitness,(-0.004481139769722763),fitnesses,(0.0,-0.18153922315718213,266.57475381509414,)
	393.0,3032.0,210.0,0.079849,0.126892,29.0,34.0,142.0,11.0,fitness,(0.003915105541971425),fitnesses,(0.0,0.5272047734934835,135.69421929634106,)
	1085.0,1624.0,2927.0,0.169188,0.023832,143.0,52.0,123.0,12.0,fitness,(1.0191059868418242),fitnesses,(1.0,2.277341316446429,366.7426322640146,)
	393.0,2248.0,2211.0,0.173159,0.041029,158.0,3.0,153.0,13.0,fitness,(1.0217560595165718),fitnesses,(1.0,3.0496064729630614,874.0005213058834,)
	2636.0,1441.0,3176.0,0.237878,0.200021,104.0,29.0,181.0,14.0,fitness,(0.005066764524437153),fitnesses,(0.0,1.0819554699208018,575.2790174770864,)
	305.0,4867.0,938.0,0.11767,0.055118,22.0,73.0,94.0,15.0,fitness,(0.002361480831252499),fitnesses,(0.0,0.2566171838165934,20.469100691343474,)
	3226.0,3594.0,3871.0,0.016344,0.21514,187.0,179.0,50.0,16.0,fitness,(0.0009383240283189059),fitnesses,(0.0,-0.035865234499052615,-129.6976373309432,)
	880.0,4897.0,3987.0,0.177661,0.105809,16.0,89.0,49.0,17.0,fitness,(0.001330381236597782),fitnesses,(0.0,0.33453099276032994,201.49286910055173,)
	494.0,2173.0,92.0,0.080882,0.0431,91.0,56.0,135.0,18.0,fitness,(1.0129678989622029),fitnesses,(1.0,1.3092012083595888,12.411312139293175,)
	2166.0,1873.0,921.0,0.198121,0.067489,17.0,193.0,57.0,19.0,fitness,(0.002959483643289792),fitnesses,(0.0,0.9299264381407746,633.9780738117953,)
	2500.0,3878.0,14.0,0.042453,0.222305,159.0,29.0,169.0,20.0,fitness,(-0.005934699671496651),fitnesses,(0.0,-0.3275913605127675,265.87860663689753,)
	4223.0,4966.0,3701.0,0.160655,0.240695,144.0,34.0,160.0,21.0,fitness,(-0.002036721970089552),fitnesses,(0.0,-0.02812675650788032,175.54544050107486,)
	3305.0,2160.0,669.0,0.012973,0.140521,185.0,162.0,61.0,22.0,fitness,(0.004576095164221666),fitnesses,(0.0,0.8427800848877384,385.1705684655718,)
	3432.0,885.0,1385.0,0.240108,0.106747,106.0,160.0,41.0,23.0,fitness,(-0.006259846092510228),fitnesses,(0.0,0.8601817157958147,1486.1663250468375,)
	3853.0,4193.0,2834.0,0.23711,0.064681,148.0,1.0,48.0,24.0,fitness,(1.0291367186397045),fitnesses,(1.0,8.007722090229334,5094.050226258875,)
	4722.0,4951.0,4446.0,0.038292,0.064956,1.0,145.0,123.0,25.0,fitness,(-0.010979394452267264),fitnesses,(0.0,-0.14004840442609873,957.8910408006275,)
	1732.0,419.0,4610.0,0.004743,0.067013,9.0,65.0,42.0,26.0,fitness,(0.00476063686049577),fitnesses,(0.0,1.2045609930941354,728.4973070445584,)
	949.0,2334.0,1381.0,0.057832,0.227285,104.0,138.0,39.0,27.0,fitness,(-0.0010415075439382054),fitnesses,(0.0,-0.07983621420878952,24.31454018503101,)
	4433.0,1514.0,3530.0,0.221791,0.016397,32.0,154.0,143.0,28.0,fitness,(-0.006461431824694122),fitnesses,(0.0,0.8465275487332091,1492.6707312026213,)
	831.0,3404.0,303.0,0.178604,0.24375,189.0,8.0,191.0,29.0,fitness,(0.0004781665057251767),fitnesses,(0.0,0.18931011345480137,141.4934628822837,)
	597.0,4565.0,4454.0,0.100043,0.151391,149.0,146.0,164.0,30.0,fitness,(-0.002956497226715514),fitnesses,(0.0,0.12717143820424975,422.8211608758011,)
	4164.0,3347.0,741.0,0.209242,0.101177,45.0,159.0,55.0,31.0,fitness,(0.002927089903847705),fitnesses,(0.0,0.9213775199410679,628.6685295562974,)
	2331.0,1450.0,2879.0,0.140126,0.213531,168.0,182.0,94.0,32.0,fitness,(0.0017645359070261784),fitnesses,(0.0,0.8824285148667924,705.9749241641746,)
	3531.0,4460.0,1629.0,0.022411,0.247192,192.0,142.0,42.0,33.0,fitness,(-0.000776693012566831),fitnesses,(0.0,-0.12429065219617173,-46.62135093948863,)
	75.0,869.0,2491.0,0.07633,0.073478,125.0,45.0,4.0,34.0,fitness,(0.9040264933176323),fitnesses,(1.0,3.7301639747492157,13327.514642985985,)
	1943.0,3652.0,1391.0,0.022876,0.101937,35.0,40.0,72.0,35.0,fitness,(-0.0010009776087840034),fitnesses,(0.0,0.0076213810334013615,107.71914191180169,)
	3751.0,4895.0,2589.0,0.031827,0.137764,123.0,38.0,131.0,36.0,fitness,(-0.00325634532825729),fitnesses,(0.0,-0.15994325821242872,165.69127461330027,)
	3545.0,4712.0,4945.0,0.076573,0.019042,47.0,38.0,25.0,37.0,fitness,(0.9648672933534689),fitnesses,(1.0,0.1395555491365928,3652.8262137896927,)
	4129.0,4418.0,3889.0,0.235432,0.193917,66.0,87.0,125.0,38.0,fitness,(-0.007242602665409892),fitnesses,(0.0,0.01521393225390929,739.4741987948984,)
	511.0,4649.0,1411.0,0.08296,0.114473,90.0,121.0,58.0,39.0,fitness,(-0.004355291496747371),fitnesses,(0.0,-0.28721434405774315,148.31480561699394,)
	4940.0,559.0,4756.0,0.001289,0.245094,171.0,53.0,156.0,40.0,fitness,(-0.0021083859751903546),fitnesses,(0.0,0.8914416409208502,1102.2802384398856,)
	191.0,4298.0,721.0,0.00849,0.067265,20.0,187.0,1.0,41.0,fitness,(-0.021722648847227837),fitnesses,(0.0,0.07301761311168196,2245.2824978344656,)
	894.0,4666.0,2275.0,0.196472,0.164757,39.0,71.0,29.0,42.0,fitness,(-0.0021346645949097),fitnesses,(0.0,0.05216903401153048,265.6354935025005,)
	4467.0,979.0,2958.0,0.247621,0.231112,53.0,84.0,18.0,43.0,fitness,(0.005256497355700194),fitnesses,(0.0,1.0616178301975219,535.9680946275025,)
	2726.0,4642.0,2073.0,0.132707,0.166133,174.0,49.0,28.0,44.0,fitness,(-0.003546978882880909),fitnesses,(0.0,-0.04291458589985277,311.7833023882381,)
	2591.0,2045.0,1925.0,0.12251,0.090066,27.0,54.0,31.0,45.0,fitness,(0.018429471288518292),fitnesses,(0.0,1.9831058520237057,140.15872317187655,)
	479.0,1072.0,1519.0,0.082938,0.139225,157.0,190.0,76.0,46.0,fitness,(0.005220869934418816),fitnesses,(0.0,0.8554225181577285,333.3355247158468,)
	2369.0,3565.0,2353.0,0.081977,0.195187,30.0,125.0,143.0,47.0,fitness,(-0.006135099605641391),fitnesses,(0.0,-0.17819202787918897,435.31793268495005,)
