Surrogate,generation,0,mu,100,lambda,25
	2239.0,4335.0,3819.0,0.245727,0.037056,155.0,169.0,42.0,0.0,fitness,(-0.00906120336224361),fitnesses,(0.0,-0.18036172224432756,725.7586139800335,)
	4834.0,3343.0,1010.0,0.172158,0.171785,93.0,65.0,50.0,1.0,fitness,(0.004720320571184287),fitnesses,(0.0,0.9909932484000326,518.9611912816039,)
	1489.0,1040.0,1004.0,0.232314,0.091511,160.0,131.0,170.0,2.0,fitness,(0.004702277148187202),fitnesses,(0.0,0.7472523201754973,277.02460535677716,)
	1092.0,348.0,3278.0,0.202672,0.245615,57.0,196.0,140.0,3.0,fitness,(0.0008111584128808504),fitnesses,(0.0,0.94494837188622,863.8325305981349,)
	3535.0,1432.0,2849.0,0.205085,0.13267,144.0,129.0,125.0,4.0,fitness,(0.0024065083582995948),fitnesses,(0.0,0.8697102979183611,629.0594620884016,)
	387.0,3008.0,608.0,0.029248,0.128245,186.0,69.0,63.0,5.0,fitness,(-0.0015200436261868858),fitnesses,(0.0,-0.0831357782272014,68.86858439148718,)
	2738.0,1046.0,4317.0,0.1941,0.188861,187.0,80.0,43.0,6.0,fitness,(0.01047518253619802),fitnesses,(0.0,1.0103142233210949,-37.204030298707025,)
	1413.0,1578.0,1757.0,0.061583,0.109384,80.0,62.0,78.0,7.0,fitness,(0.01920540504163394),fitnesses,(0.0,2.0237194923581816,103.1789881947874,)
	3214.0,4215.0,2851.0,0.135434,0.182586,55.0,141.0,132.0,8.0,fitness,(-0.007389404340037882),fitnesses,(0.0,-0.11283664562144642,626.1037883823417,)
	1670.0,3001.0,1283.0,0.179531,0.171397,189.0,25.0,100.0,9.0,fitness,(-0.0029235214305097642),fitnesses,(0.0,0.7330739225840811,1025.4260656350575,)
	418.0,1894.0,4275.0,0.219981,0.164054,151.0,189.0,105.0,10.0,fitness,(-0.009295348421769753),fitnesses,(0.0,0.045510071826875956,975.0449140038512,)
	3410.0,1241.0,4000.0,0.076643,0.200664,130.0,73.0,198.0,11.0,fitness,(0.0011330608417040571),fitnesses,(0.0,0.7716920888434503,658.3860046730446,)
	1767.0,3034.0,291.0,0.073057,0.117132,149.0,166.0,49.0,12.0,fitness,(-0.004544184529863531),fitnesses,(0.0,-0.2485641008729157,205.85435211343741,)
	656.0,1948.0,2014.0,0.083236,0.224327,83.0,154.0,115.0,13.0,fitness,(-0.0012307198450098582),fitnesses,(0.0,0.1342242106745533,257.29619517553914,)
	2067.0,4751.0,4049.0,0.249063,0.05432,76.0,185.0,77.0,14.0,fitness,(-0.005112459832711763),fitnesses,(0.0,-0.005591817342977409,505.65416592819884,)
	2647.0,313.0,114.0,0.166508,0.200252,147.0,40.0,20.0,15.0,fitness,(0.007366179879152402),fitnesses,(0.0,1.1318058522804892,395.1878643652489,)
	557.0,2074.0,4822.0,0.111825,0.141482,28.0,71.0,93.0,16.0,fitness,(0.014467751247325866),fitnesses,(0.0,1.9931849281636924,546.4098034311058,)
	2599.0,3772.0,1715.0,0.01423,0.170746,11.0,57.0,21.0,17.0,fitness,(0.001393114248632657),fitnesses,(0.0,-0.15601122545150703,-295.3226503147727,)
	403.0,2716.0,4053.0,0.198579,0.008532,117.0,59.0,183.0,18.0,fitness,(1.0185905372446915),fitnesses,(1.0,2.450252341699269,591.198617230112,)
