Surrogate,generation,0,mu,100,lambda,25
	3761.0,4125.0,1167.0,0.21033,0.19268,29.0,130.0,198.0,0.0,fitness,(-0.009114246626602962),fitnesses,(0.0,-0.17914693606716636,732.2777265931297,)
	3645.0,1310.0,1606.0,0.020689,0.224846,32.0,177.0,57.0,1.0,fitness,(0.002082152536092654),fitnesses,(0.0,0.8506119567646628,642.3967031553974,)
	949.0,3659.0,1185.0,0.215093,0.136036,182.0,6.0,4.0,2.0,fitness,(0.8995464274119335),fitnesses,(1.0,2.2632316242400043,12308.588883046656,)
	920.0,4652.0,3812.0,0.003745,0.035925,131.0,71.0,153.0,3.0,fitness,(0.9985112868018643),fitnesses,(1.0,0.3977955930359886,546.6669128495593,)
	1065.0,20.0,3306.0,0.104861,0.031181,31.0,129.0,114.0,4.0,fitness,(0.006134760015350158),fitnesses,(0.0,1.310275382793666,696.7993812586501,)
	993.0,1137.0,3851.0,0.161007,0.180385,127.0,60.0,125.0,5.0,fitness,(0.010932823160442346),fitnesses,(0.0,1.245123263376519,151.8409473322844,)
	1085.0,3599.0,1845.0,0.218238,0.165918,135.0,17.0,116.0,6.0,fitness,(0.002926571331587264),fitnesses,(0.0,0.9745895057477845,681.932372589058,)
	2202.0,1825.0,1167.0,0.170876,0.20404,172.0,33.0,24.0,7.0,fitness,(-0.009364860190505298),fitnesses,(0.0,1.4201702520602706,2356.6562711108004,)
	4149.0,1001.0,1034.0,0.055951,0.080412,149.0,118.0,56.0,8.0,fitness,(0.004460486575366353),fitnesses,(0.0,0.8652110574195627,419.16239988292745,)
	246.0,261.0,2253.0,0.095277,0.038844,192.0,22.0,74.0,9.0,fitness,(1.0468079257698282),fitnesses,(1.0,7.354190072416791,2673.397495433982,)
	960.0,3092.0,4141.0,0.07755,0.130695,8.0,97.0,129.0,10.0,fitness,(-0.0007720742984358923),fitnesses,(0.0,0.048190364783783746,125.39779462737297,)
	347.0,724.0,3448.0,0.057506,0.1995,11.0,93.0,15.0,11.0,fitness,(-0.01858089417049423),fitnesses,(0.0,0.9057039814058641,2763.793398455287,)
	931.0,1251.0,528.0,0.183261,0.090746,67.0,160.0,60.0,12.0,fitness,(-0.0011758346815772087),fitnesses,(0.0,0.07639855158587695,193.98201974359782,)
	3836.0,4133.0,2135.0,0.191061,0.201843,7.0,107.0,138.0,13.0,fitness,(-0.008801911501053677),fitnesses,(0.0,-0.19692435123631805,683.2667988690497,)
	655.0,4006.0,273.0,0.061949,0.208774,88.0,35.0,183.0,14.0,fitness,(-0.004671224743145426),fitnesses,(0.0,-0.055621891687084805,411.5005826274578,)
	567.0,1169.0,3058.0,0.096522,0.240637,198.0,135.0,147.0,15.0,fitness,(-0.006326381949369193),fitnesses,(0.0,0.5825634550576303,1215.2016499945496,)
	3533.0,1836.0,1294.0,0.011595,0.061223,154.0,184.0,139.0,16.0,fitness,(0.0028512864029942835),fitnesses,(0.0,0.96682544466139,681.6968043619615,)
	3024.0,1765.0,602.0,0.094193,0.198438,83.0,22.0,131.0,17.0,fitness,(0.013321944598627617),fitnesses,(0.0,1.4050711939897391,72.87673412697737,)
	643.0,1458.0,2396.0,0.229339,0.064096,195.0,140.0,30.0,18.0,fitness,(-0.023601588591463322),fitnesses,(0.0,0.42292703057302944,2783.0858897193616,)
	3473.0,1173.0,1743.0,0.169134,0.215064,4.0,77.0,52.0,19.0,fitness,(0.003530464740290798),fitnesses,(0.0,0.9717171037918777,618.670629762798,)
	4258.0,1779.0,1908.0,0.073352,0.068105,8.0,19.0,51.0,20.0,fitness,(0.013793335803773376),fitnesses,(0.0,1.448745311413435,69.41173103609741,)
	2985.0,3169.0,800.0,0.18756,0.033431,124.0,55.0,20.0,21.0,fitness,(1.007439715464653),fitnesses,(1.0,0.8872867707174072,143.31522425209508,)
	4750.0,3935.0,494.0,0.099516,0.112811,44.0,150.0,99.0,22.0,fitness,(0.0008379977987668669),fitnesses,(0.0,0.8782136760685413,794.4138961918546,)
	4955.0,4719.0,2310.0,0.158813,0.226481,130.0,157.0,54.0,23.0,fitness,(-0.0003345839682969507),fitnesses,(0.0,0.8841240071941802,917.5824040238751,)
	1041.0,4929.0,3627.0,0.071826,0.097582,85.0,130.0,188.0,24.0,fitness,(-0.0036325125822471716),fitnesses,(0.0,0.02739411507094004,390.6453732956572,)
	2585.0,1816.0,4951.0,0.248591,0.129724,108.0,103.0,37.0,25.0,fitness,(-0.0004471825590974931),fitnesses,(0.0,1.1252406766027645,1169.9589325125137,)
	1932.0,3948.0,2913.0,0.130805,0.2364,22.0,110.0,148.0,26.0,fitness,(-0.005252048585853944),fitnesses,(0.0,-0.1973579524471003,327.8469061382941,)
	203.0,2151.0,1584.0,0.180764,0.201166,41.0,148.0,33.0,27.0,fitness,(0.0005037737055092178),fitnesses,(0.0,0.5614398422289706,511.06247167804884,)
	2381.0,144.0,2919.0,0.055025,0.014118,45.0,109.0,92.0,28.0,fitness,(1.0109201304401723),fitnesses,(1.0,1.409445994951663,317.4329509344282,)
	4234.0,4843.0,806.0,0.0165,0.017248,147.0,106.0,48.0,29.0,fitness,(-0.0017299897866932734),fitnesses,(0.0,0.04561964710733697,218.61862577666432,)
	1027.0,4027.0,2302.0,0.146727,0.122626,17.0,78.0,62.0,30.0,fitness,(4.0107046871990936e-05),fitnesses,(0.0,0.03816348402741711,34.15277934021801,)
	4124.0,2081.0,3084.0,0.198839,0.015131,7.0,36.0,130.0,31.0,fitness,(0.006976462193035341),fitnesses,(0.0,1.0773999424039744,379.7537231004402,)
	4215.0,4046.0,1706.0,0.166692,0.094423,16.0,14.0,54.0,32.0,fitness,(0.007110920567654361),fitnesses,(0.0,0.8259517901016044,114.85973333616832,)
	1039.0,717.0,4484.0,0.172341,0.198129,130.0,166.0,64.0,33.0,fitness,(0.0015721126227171032),fitnesses,(0.0,0.891365004540769,734.1537422690586,)
	3511.0,4658.0,2360.0,0.232446,0.196511,94.0,166.0,107.0,34.0,fitness,(-0.00792615073060228),fitnesses,(0.0,-0.001985555984556034,790.629517075672,)
	596.0,4009.0,1843.0,0.232704,0.179286,173.0,130.0,172.0,35.0,fitness,(0.0016919303749034491),fitnesses,(0.0,0.29891600001746516,129.72296252712025,)
	1545.0,2512.0,287.0,0.030443,0.247745,172.0,146.0,43.0,36.0,fitness,(-0.0014221054334487638),fitnesses,(0.0,-0.13233658907702106,9.873954267855316,)
	1791.0,2930.0,93.0,0.001664,0.14439,137.0,113.0,193.0,37.0,fitness,(-0.007419550263654036),fitnesses,(0.0,-0.38039154826632815,361.5634780990754,)
	3122.0,1347.0,77.0,0.18331,0.087453,169.0,12.0,34.0,38.0,fitness,(1.0115079889979712),fitnesses,(1.0,2.555152691298443,1404.3537915013203,)
