Surrogate,generation,0,mu,100,lambda,25
	1117.0,2674.0,4715.0,0.108859,0.132084,105.0,42.0,61.0,0.0,fitness,(-0.018120485248245298),fitnesses,(0.0,1.1937865522861815,3005.835077110711,)
	3784.0,4783.0,2611.0,0.093534,0.126844,99.0,71.0,110.0,1.0,fitness,(-0.00402481154693664),fitnesses,(0.0,-0.1003031512529743,302.1780034406896,)
	785.0,3770.0,2304.0,0.134775,0.188181,134.0,28.0,39.0,2.0,fitness,(-0.025254101957675093),fitnesses,(0.0,0.4370472108609415,2962.457406628451,)
	1912.0,1813.0,3082.0,0.213872,0.137809,118.0,81.0,63.0,3.0,fitness,(0.0068297523164703505),fitnesses,(0.0,0.5670592635310541,-115.91596811598096,)
	371.0,3588.0,319.0,0.189551,0.048098,13.0,177.0,7.0,4.0,fitness,(-0.005096218327984699),fitnesses,(0.0,0.4723333871084724,981.9552199069423,)
	1962.0,1109.0,1834.0,0.093629,0.097586,27.0,189.0,139.0,5.0,fitness,(0.006454432960922761),fitnesses,(0.0,0.9462842930691769,300.8409969769008,)
	725.0,2016.0,3132.0,0.003773,0.126455,148.0,65.0,123.0,6.0,fitness,(0.0034204394733227195),fitnesses,(0.0,0.8627283758821805,520.6844285499085,)
	2654.0,3803.0,2989.0,0.171909,0.041627,175.0,100.0,37.0,7.0,fitness,(0.9951492649185295),fitnesses,(1.0,-0.10104740028042188,384.0261078666257,)
	119.0,4888.0,4656.0,0.00141,0.212467,52.0,141.0,173.0,8.0,fitness,(-0.0026345207567329406),fitnesses,(0.0,0.01913221830608309,282.58429397937715,)
	3449.0,1596.0,599.0,0.223328,0.179217,196.0,135.0,179.0,9.0,fitness,(0.004705855283620774),fitnesses,(0.0,0.9430574706519756,472.47194228989827,)
	1036.0,4968.0,4578.0,0.235869,0.15421,34.0,20.0,58.0,10.0,fitness,(-0.008434872309049393),fitnesses,(0.0,0.9985894317195876,1842.0766626245268,)
	997.0,4481.0,3603.0,0.119069,0.068401,106.0,12.0,65.0,11.0,fitness,(1.0083676914161144),fitnesses,(1.0,4.380776907990725,3544.0077663792954,)
	262.0,1837.0,2153.0,0.044714,0.237693,28.0,53.0,111.0,12.0,fitness,(0.004986821987525684),fitnesses,(0.0,0.6892108901593913,190.52869140682287,)
	1602.0,4463.0,4414.0,0.22829,0.155859,184.0,12.0,27.0,13.0,fitness,(-0.0956251306321527),fitnesses,(0.0,1.162867063044997,10725.380126260266,)
	2516.0,517.0,3368.0,0.041414,0.234628,2.0,21.0,85.0,14.0,fitness,(0.01276676541590608),fitnesses,(0.0,1.767448657481981,490.77211589137283,)
	2080.0,1513.0,4815.0,0.069824,0.028343,112.0,21.0,133.0,15.0,fitness,(1.0201764574018066),fitnesses,(1.0,3.260839773312972,1243.1940331323153,)
	195.0,2844.0,2253.0,0.171779,0.072847,45.0,186.0,155.0,16.0,fitness,(0.0035492504192137777),fitnesses,(0.0,0.5831166981392486,228.19165621787081,)
	1148.0,991.0,4167.0,0.22769,0.185255,85.0,136.0,67.0,17.0,fitness,(0.0016650786008795791),fitnesses,(0.0,0.6892794347315243,522.7715746435664,)
	102.0,3426.0,783.0,0.043748,0.007071,54.0,11.0,162.0,18.0,fitness,(1.0097636033296151),fitnesses,(1.0,1.35366768603229,377.30735307077555,)
	872.0,4296.0,4310.0,0.230858,0.16765,89.0,126.0,152.0,19.0,fitness,(-0.004572874260420678),fitnesses,(0.0,-0.09132544371157324,365.9619823304946,)
	4716.0,2569.0,1077.0,0.208645,0.051378,111.0,197.0,112.0,20.0,fitness,(-0.006222039512631481),fitnesses,(0.0,0.86879478132044,1490.998732583588,)
	3950.0,3921.0,4841.0,0.244028,0.029107,64.0,120.0,71.0,21.0,fitness,(0.0026945215238374717),fitnesses,(0.0,0.9234250908108141,653.972938427067,)
	4105.0,4374.0,2102.0,0.142328,0.038245,195.0,76.0,188.0,22.0,fitness,(-0.007362251450178019),fitnesses,(0.0,-0.13867749424804626,597.5476507697556,)
	1467.0,2251.0,3604.0,0.247583,0.052584,22.0,102.0,101.0,23.0,fitness,(-0.0002192666353943674),fitnesses,(0.0,0.3089578407081056,330.88450424754234,)
	3099.0,2863.0,1584.0,0.181299,0.050102,164.0,78.0,152.0,24.0,fitness,(0.0008069120410067144),fitnesses,(0.0,0.5037168395357493,423.02563543507785,)
	85.0,2080.0,4910.0,0.216817,0.067857,9.0,124.0,167.0,25.0,fitness,(2.5902276050152745e-05),fitnesses,(0.0,0.6457447076897592,643.1544800847439,)
	2773.0,1408.0,4455.0,0.128816,0.1354,41.0,31.0,36.0,26.0,fitness,(1.03054898335026),fitnesses,(1.0,3.276183861310833,221.2855262848436,)
	3240.0,4979.0,4517.0,0.233261,0.034453,133.0,44.0,66.0,27.0,fitness,(1.013793453375343),fitnesses,(1.0,1.5431866889296812,163.84135139537173,)
	2543.0,359.0,1985.0,0.125088,0.117659,90.0,190.0,85.0,28.0,fitness,(-0.0005663116016315084),fitnesses,(0.0,0.8732695874595509,929.9007476227017,)
	2451.0,1518.0,2204.0,0.034002,0.174412,75.0,91.0,53.0,29.0,fitness,(0.008670159029737555),fitnesses,(0.0,1.055754433305719,188.73853033196343,)
	37.0,3375.0,2869.0,0.149085,0.236721,55.0,64.0,26.0,30.0,fitness,(-0.013402425415634547),fitnesses,(0.0,0.5204642186066131,1860.7067601700676,)
	4686.0,4704.0,2293.0,0.176027,0.203255,64.0,74.0,7.0,31.0,fitness,(-0.0002506195854798184),fitnesses,(0.0,0.371324967851118,396.3869263990998,)
	4136.0,1389.0,1349.0,0.1715,0.235045,59.0,189.0,22.0,32.0,fitness,(-0.0017370309524366283),fitnesses,(0.0,0.9221169671705606,1095.8200624142232,)
	3148.0,4460.0,4294.0,0.244355,0.240089,41.0,42.0,22.0,33.0,fitness,(-0.014061055564990094),fitnesses,(0.0,0.03156300038310192,1437.6685568821113,)
	3213.0,3868.0,412.0,0.159896,0.221845,116.0,130.0,186.0,34.0,fitness,(-0.007274818886646799),fitnesses,(0.0,-0.11872210961243951,608.7597790522403,)
	3274.0,4168.0,4338.0,0.006841,0.09037,1.0,103.0,171.0,35.0,fitness,(-0.00751457647435151),fitnesses,(0.0,-0.2255350246006552,525.9226228344957,)
	2540.0,4778.0,4876.0,0.20914,0.024301,6.0,196.0,146.0,36.0,fitness,(-0.005386020190058283),fitnesses,(0.0,0.12153989579744087,660.1419148032692,)
	1399.0,938.0,2713.0,0.047051,0.192628,75.0,5.0,97.0,37.0,fitness,(0.0023930953144966002),fitnesses,(0.0,2.095433378405598,1856.1238469559378,)
	1027.0,3023.0,3145.0,0.131597,0.081928,41.0,166.0,33.0,38.0,fitness,(-0.005055184636550331),fitnesses,(0.0,-0.050910175063893844,454.60828859113917,)
	237.0,2443.0,4726.0,0.033432,0.216937,171.0,179.0,17.0,39.0,fitness,(-0.056265335143361773),fitnesses,(0.0,0.27733193378294,5903.865448119117,)
	211.0,2906.0,1648.0,0.197511,0.011156,36.0,74.0,134.0,40.0,fitness,(0.02393919818684791),fitnesses,(0.0,3.0551127797566293,661.1929610718385,)
	1189.0,3824.0,2716.0,0.243817,0.191474,55.0,161.0,43.0,41.0,fitness,(-0.003965443969189577),fitnesses,(0.0,-0.03588142114447111,360.6629757744865,)
	2196.0,810.0,2424.0,0.186875,0.142226,79.0,23.0,86.0,42.0,fitness,(0.02014868418952966),fitnesses,(0.0,1.8158584349102156,-199.0099840427503,)
	608.0,1521.0,1187.0,0.165583,0.217382,19.0,69.0,65.0,43.0,fitness,(0.0016861210092832914),fitnesses,(0.0,0.3086514346964888,140.03933376815965,)
	3041.0,1435.0,3868.0,0.052472,0.159719,32.0,195.0,88.0,44.0,fitness,(0.003359248489301416),fitnesses,(0.0,0.9235725031460166,587.647654215875,)
	1107.0,1803.0,2663.0,0.163127,0.062187,162.0,82.0,167.0,45.0,fitness,(1.000014866151964),fitnesses,(1.0,0.5674850534797634,565.9984382833496,)
	4863.0,229.0,2910.0,0.069735,0.206257,170.0,137.0,175.0,46.0,fitness,(-0.0025514237026274273),fitnesses,(0.0,0.8798364909325556,1134.9788611952981,)
	476.0,4443.0,855.0,0.249854,0.022742,163.0,100.0,131.0,47.0,fitness,(1.0069063972234202),fitnesses,(1.0,1.4028391093448933,712.1993870028552,)
	862.0,727.0,189.0,0.135514,0.035814,107.0,37.0,66.0,48.0,fitness,(1.0397432575522534),fitnesses,(1.0,4.416331400485347,442.00564526000034,)
