Surrogate,generation,0,mu,100,lambda,25
	3646.0,4695.0,4226.0,0.137636,0.061694,185.0,199.0,123.0,0.0,fitness,(-0.009204003546778469),fitnesses,(0.0,-0.052635704687767834,867.764649990079,)
	2589.0,4244.0,34.0,0.248951,0.232782,178.0,144.0,121.0,1.0,fitness,(-0.004968927063895237),fitnesses,(0.0,0.008554998351878382,505.447704741402,)
	4469.0,2152.0,3631.0,0.129192,0.186922,109.0,188.0,96.0,2.0,fitness,(-0.0021977855089684653),fitnesses,(0.0,0.8961287605570353,1115.9073114538817,)
	2388.0,13.0,1832.0,0.012883,0.027401,134.0,48.0,47.0,3.0,fitness,(1.0089407816423979),fitnesses,(1.0,1.9170733426392061,1022.9951783994157,)
	2365.0,1303.0,1151.0,0.09364,0.221279,3.0,15.0,120.0,4.0,fitness,(0.016668079755559055),fitnesses,(0.0,1.7180402889498285,51.23231339392288,)
	4337.0,119.0,4136.0,0.204268,0.132754,100.0,78.0,45.0,5.0,fitness,(-0.00853507843607213),fitnesses,(0.0,1.086606699806947,1940.1145434141597,)
	1210.0,2363.0,3638.0,0.104403,0.124381,139.0,46.0,131.0,6.0,fitness,(0.00337722547381741),fitnesses,(0.0,1.6021051260000223,1264.3825786182813,)
	2953.0,3094.0,4718.0,0.218612,0.020525,24.0,164.0,100.0,7.0,fitness,(-0.0005866374936848604),fitnesses,(0.0,0.7794394059576764,838.1031553261624,)
	4691.0,22.0,3651.0,0.135015,0.02859,146.0,13.0,37.0,8.0,fitness,(0.990386653539735),fitnesses,(1.0,5.036249272993528,5997.583919020033,)
	4060.0,981.0,3648.0,0.059919,0.159299,54.0,13.0,19.0,9.0,fitness,(-0.05875337867797935),fitnesses,(0.0,1.9616810980272128,7837.018965825147,)
	1702.0,1991.0,4509.0,0.168683,0.0551,0.0,19.0,85.0,10.0,fitness,(0.025668071962314958),fitnesses,(0.0,2.4588681577040368,-107.93903852745895,)
	4020.0,1136.0,3312.0,0.033277,0.085012,134.0,12.0,131.0,11.0,fitness,(0.9988321086258958),fitnesses,(1.0,1.4275760619339728,1544.365199344396,)
	4943.0,2536.0,1687.0,0.04847,0.167361,80.0,65.0,11.0,12.0,fitness,(0.00909399063313375),fitnesses,(0.0,0.9710120227614599,61.61295944808508,)
	4003.0,311.0,2562.0,0.041773,0.16779,23.0,187.0,13.0,13.0,fitness,(-0.0003850739959399465),fitnesses,(0.0,0.9448831814740563,983.3905810680509,)
	3074.0,2286.0,17.0,0.046095,0.005207,188.0,13.0,10.0,14.0,fitness,(0.9325126815968255),fitnesses,(1.0,2.309330340197252,9058.062180514695,)
	1573.0,2278.0,3808.0,0.129384,0.075444,88.0,64.0,187.0,15.0,fitness,(0.0029629074370296563),fitnesses,(0.0,0.8544185309660458,558.1277872630801,)
	3321.0,3738.0,2414.0,0.077893,0.013005,138.0,171.0,47.0,16.0,fitness,(-0.0070519204740504045),fitnesses,(0.0,0.021145061510577143,726.3371089156175,)
	4054.0,2506.0,3023.0,0.233005,0.181966,172.0,98.0,78.0,17.0,fitness,(0.01056583952405806),fitnesses,(0.0,1.129997738305016,73.41378589921001,)
	1701.0,1082.0,3702.0,0.193438,0.087886,174.0,127.0,20.0,18.0,fitness,(-0.014119842884096404),fitnesses,(0.0,1.1680919921167667,2580.076280526407,)
	1906.0,3145.0,1409.0,0.049346,0.114796,197.0,197.0,194.0,19.0,fitness,(-0.0077922874516525905),fitnesses,(0.0,-0.21840650022620312,560.822244939056,)
	2948.0,4855.0,3836.0,0.025708,0.197954,35.0,120.0,1.0,20.0,fitness,(-0.007937282531653704),fitnesses,(0.0,-0.1642030117838199,629.5252413815505,)
	2948.0,1209.0,1853.0,0.081188,0.247056,25.0,118.0,19.0,21.0,fitness,(0.0015608824382135726),fitnesses,(0.0,0.9356737859003992,779.5855420790418,)
	2757.0,4388.0,157.0,0.173522,0.236493,143.0,0.0,13.0,22.0,fitness,(-0.04311721869888556),fitnesses,(0.0,0.20447190814431118,4516.193778032866,)
	203.0,2374.0,3492.0,0.1904,0.036114,57.0,13.0,96.0,23.0,fitness,(1.0666149285327229),fitnesses,(1.0,7.299165585544142,637.6727322718746,)
	1950.0,1865.0,4141.0,0.210892,0.190703,175.0,61.0,55.0,24.0,fitness,(0.008907480360921774),fitnesses,(0.0,0.836341075544414,-54.406960547763404,)
	4327.0,2999.0,1124.0,0.007513,0.145548,191.0,17.0,99.0,25.0,fitness,(0.0045793216872833074),fitnesses,(0.0,1.4687971818529582,1010.8650131246274,)
	3106.0,4472.0,4091.0,0.17582,0.166317,123.0,7.0,122.0,26.0,fitness,(-0.002461366333765041),fitnesses,(0.0,0.7979791754353301,1044.1158088118343,)
	3812.0,1249.0,4725.0,0.00555,0.106602,182.0,176.0,108.0,27.0,fitness,(-0.000869838731391858),fitnesses,(0.0,0.8972321777493143,984.2160508885,)
	4995.0,3655.0,1479.0,0.070926,0.160255,128.0,30.0,188.0,28.0,fitness,(0.00933412609586386),fitnesses,(0.0,1.1055393221672891,172.12671258090316,)
	1856.0,2161.0,4401.0,0.095962,0.106114,58.0,161.0,99.0,29.0,fitness,(-0.004266975775691284),fitnesses,(0.0,-0.1033286203194328,323.36895724969554,)
	931.0,262.0,4377.0,0.138279,0.115507,165.0,114.0,168.0,30.0,fitness,(-0.000908220911079601),fitnesses,(0.0,0.7683827706781725,859.2048617861325,)
	1140.0,925.0,2837.0,0.016526,0.050513,187.0,3.0,154.0,31.0,fitness,(0.9770755592574792),fitnesses,(1.0,1.0102171712456507,3302.661245497724,)
	4880.0,4166.0,2715.0,0.205821,0.09634,147.0,68.0,109.0,32.0,fitness,(0.0036388355233091885),fitnesses,(0.0,0.8611767621009416,497.29320977002277,)
	4440.0,4585.0,381.0,0.021349,0.043453,183.0,91.0,163.0,33.0,fitness,(-0.0017777062544230434),fitnesses,(0.0,0.30578395705756406,483.5545824998684,)
	1849.0,1318.0,3783.0,0.118869,0.038399,174.0,93.0,75.0,34.0,fitness,(1.005385938801445),fitnesses,(1.0,1.2156550856886792,677.0612055441762,)
	2197.0,2483.0,3702.0,0.238575,0.016327,101.0,113.0,54.0,35.0,fitness,(-0.004788112557960968),fitnesses,(0.0,0.8819822082196622,1360.793464015759,)
	3040.0,4250.0,2545.0,0.054437,0.186372,176.0,53.0,136.0,36.0,fitness,(-0.00349158347744864),fitnesses,(0.0,-0.15208375133544777,197.07459640941622,)
	3099.0,416.0,88.0,0.018277,0.009264,76.0,171.0,46.0,37.0,fitness,(0.0052268192443938235),fitnesses,(0.0,1.0647837089212198,542.1017844818375,)
	1055.0,1657.0,3480.0,0.024572,0.081881,139.0,89.0,37.0,38.0,fitness,(-0.02160484633443071),fitnesses,(0.0,0.8029682137057409,2963.4528471488115,)
	1195.0,1094.0,4563.0,0.190901,0.245152,119.0,168.0,166.0,39.0,fitness,(-0.0007698546356805121),fitnesses,(0.0,0.53019952270713,607.1849862751812,)
	3535.0,4691.0,1246.0,0.135633,0.005828,78.0,33.0,174.0,40.0,fitness,(-0.0019388898965000778),fitnesses,(0.0,0.01838904390119321,212.278033551201,)
	4619.0,3451.0,4416.0,0.044998,0.220259,59.0,87.0,195.0,41.0,fitness,(0.004937262744921434),fitnesses,(0.0,1.0337130446590632,539.9867701669198,)
	2567.0,4293.0,3791.0,0.053658,0.193305,87.0,137.0,187.0,42.0,fitness,(-0.007241956796218514),fitnesses,(0.0,-0.1597235241528313,564.4721554690201,)
	4893.0,4166.0,515.0,0.233469,0.231485,107.0,118.0,15.0,43.0,fitness,(0.003083135229829269),fitnesses,(0.0,1.1798780640521467,871.5645410692198,)
	3767.0,2591.0,4040.0,0.034623,0.208376,64.0,87.0,130.0,44.0,fitness,(0.0052363489966189706),fitnesses,(0.0,0.8599713566130708,336.3364569511738,)
	1860.0,1228.0,3218.0,0.010738,0.058953,79.0,25.0,101.0,45.0,fitness,(1.0050658610861676),fitnesses,(1.0,1.7295968358833849,1223.010727266623,)
	2298.0,878.0,3293.0,0.087971,0.227011,117.0,107.0,28.0,46.0,fitness,(0.003900064219051297),fitnesses,(0.0,0.9193461947321582,529.3397728270285,)
	4341.0,842.0,3429.0,0.129513,0.11138,13.0,136.0,21.0,47.0,fitness,(0.002340284369737847),fitnesses,(0.0,0.978182596043426,744.1541590696412,)
	1594.0,61.0,4472.0,0.234546,0.054464,106.0,30.0,50.0,48.0,fitness,(0.9970368749119635),fitnesses,(1.0,1.2311036226261807,1527.416131429821,)
	871.0,3950.0,3133.0,0.075338,0.060991,71.0,186.0,128.0,49.0,fitness,(-0.001673228914175383),fitnesses,(0.0,0.24817772882850725,415.5006202460455,)
	3747.0,1826.0,2240.0,0.184599,0.172695,104.0,135.0,175.0,50.0,fitness,(0.00315717871998834),fitnesses,(0.0,0.7705180738358105,454.8002018369765,)
	1211.0,589.0,884.0,0.019121,0.124492,185.0,71.0,12.0,51.0,fitness,(-0.045375485686708156),fitnesses,(0.0,2.1576725235115863,6695.221092182402,)
	1850.0,4462.0,1577.0,0.24798,0.030562,3.0,75.0,111.0,52.0,fitness,(-0.0030235191260589286),fitnesses,(0.0,0.1658111458227267,468.16305842861954,)
	595.0,4652.0,3518.0,0.236068,0.045572,66.0,9.0,161.0,53.0,fitness,(0.024001006079717693),fitnesses,(0.0,2.74356613488101,343.4655269092406,)
	3493.0,1186.0,130.0,0.106034,0.116138,56.0,32.0,16.0,54.0,fitness,(0.011181113099882808),fitnesses,(0.0,1.5831819326220007,465.0706226337198,)
	3608.0,513.0,1806.0,0.098867,0.086797,166.0,14.0,73.0,55.0,fitness,(0.9945365647278794),fitnesses,(1.0,1.589735822936341,2136.079350148393,)
	1113.0,1605.0,1028.0,0.029383,0.221036,68.0,190.0,173.0,56.0,fitness,(-0.0037509507244558498),fitnesses,(0.0,-0.10910048349770189,265.9945889478831,)
	4889.0,222.0,3085.0,0.239944,0.133656,164.0,14.0,48.0,57.0,fitness,(0.9835717257825388),fitnesses,(1.0,2.3799519165380705,4022.7793382842015,)
	4786.0,1998.0,2345.0,0.081764,0.069778,161.0,190.0,149.0,58.0,fitness,(-0.0049657523663158105),fitnesses,(0.0,0.7554049591298867,1251.9801957614677,)
	4681.0,4379.0,600.0,0.22162,0.116632,15.0,0.0,66.0,59.0,fitness,(0.0053581544597041415),fitnesses,(0.0,0.7677726929437828,231.9572469733686,)
	1039.0,802.0,3495.0,0.065248,0.064908,130.0,92.0,178.0,60.0,fitness,(1.004211794136913),fitnesses,(1.0,1.1119052545346577,690.7258408433427,)
	810.0,3671.0,2762.0,0.180317,0.248649,33.0,188.0,196.0,61.0,fitness,(-0.00489724938660143),fitnesses,(0.0,-0.06236182545445831,427.36311320568467,)
	1882.0,1972.0,974.0,0.127813,0.14594,68.0,118.0,70.0,62.0,fitness,(-0.0012322294428630239),fitnesses,(0.0,0.10546450309004199,228.68744737634435,)
	4505.0,4311.0,3793.0,0.070094,0.033461,137.0,125.0,4.0,63.0,fitness,(0.0016303588663051979),fitnesses,(0.0,0.7316216686256659,568.5857819951461,)
	3373.0,4987.0,625.0,0.065083,0.193948,22.0,132.0,66.0,64.0,fitness,(-0.006441894375359936),fitnesses,(0.0,-0.23227258568154335,411.9168518544503,)
	2288.0,3947.0,4893.0,0.213731,0.062041,121.0,44.0,160.0,65.0,fitness,(0.006584015197822213),fitnesses,(0.0,0.9837805259949955,325.37900621277424,)
	654.0,1548.0,2172.0,0.058617,0.131831,198.0,102.0,175.0,66.0,fitness,(0.0030391429247121),fitnesses,(0.0,0.9049270188014552,601.0127263302451,)
	1242.0,4923.0,4401.0,0.202811,0.012078,165.0,37.0,128.0,67.0,fitness,(1.0292741858289371),fitnesses,(1.0,3.8226066145378925,895.1880316441727,)
	677.0,4579.0,2196.0,0.090357,0.037144,139.0,179.0,161.0,68.0,fitness,(0.004005170758088077),fitnesses,(0.0,0.824521843909019,424.0047681002112,)
	1239.0,1622.0,3434.0,0.20887,0.074665,11.0,104.0,149.0,69.0,fitness,(0.002318337270284802),fitnesses,(0.0,0.47184004771398297,240.00632068550274,)
	4658.0,998.0,577.0,0.149776,0.245447,98.0,50.0,94.0,70.0,fitness,(0.004119367842533388),fitnesses,(0.0,0.9990318760334389,587.0950917801,)
	879.0,3792.0,511.0,0.147888,0.12665,75.0,47.0,88.0,71.0,fitness,(0.002041925592872882),fitnesses,(0.0,0.28849405692480146,84.30149763751324,)
	3217.0,1750.0,173.0,0.029878,0.1684,17.0,138.0,139.0,72.0,fitness,(0.0030148123180157357),fitnesses,(0.0,0.7509982650639953,449.51703326242165,)
	1181.0,3779.0,254.0,0.154636,0.038819,198.0,92.0,188.0,73.0,fitness,(1.004521948650886),fitnesses,(1.0,0.5453313450690589,93.13647998046143,)
	3943.0,1654.0,3819.0,0.229922,0.249505,147.0,180.0,8.0,74.0,fitness,(-0.007100642033429803),fitnesses,(0.0,0.982675250320669,1692.7394536636493,)
	4577.0,857.0,1235.0,0.143144,0.097549,169.0,126.0,109.0,75.0,fitness,(-6.413332244178081e-05),fitnesses,(0.0,0.8737175013255263,880.1308335697044,)
	3286.0,4765.0,2277.0,0.090949,0.126646,171.0,164.0,123.0,76.0,fitness,(-0.00748751357449785),fitnesses,(0.0,-0.0701846485439772,678.5667089058078,)
	3723.0,1745.0,2499.0,0.24621,0.132388,181.0,186.0,17.0,77.0,fitness,(-0.016815270109101686),fitnesses,(0.0,0.8761126606154428,2557.639671525611,)
	4570.0,912.0,2145.0,0.244038,0.154045,61.0,103.0,43.0,78.0,fitness,(2.411948866208949e-05),fitnesses,(0.0,0.9580877920719482,955.675843205739,)
	2873.0,3945.0,2828.0,0.18926,0.108539,5.0,151.0,116.0,79.0,fitness,(-0.004910715012755452),fitnesses,(0.0,-0.0012011685783882703,489.8703326971568,)
	4598.0,3700.0,118.0,0.163325,0.180204,99.0,195.0,144.0,80.0,fitness,(0.0006337747165664816),fitnesses,(0.0,0.9598545661690022,896.477094512354,)
	4629.0,600.0,2835.0,0.117302,0.179733,52.0,77.0,11.0,81.0,fitness,(0.006220496538436969),fitnesses,(0.0,0.9560318213248289,333.98216748113185,)
	4574.0,249.0,3583.0,0.241978,0.03655,56.0,92.0,158.0,82.0,fitness,(-0.009167359239800877),fitnesses,(0.0,0.8449232401606745,1761.6591641407622,)
	1604.0,4849.0,3599.0,0.16677,0.052565,129.0,18.0,169.0,83.0,fitness,(0.017266045933316883),fitnesses,(0.0,2.5807643949559083,854.1598016242201,)
	704.0,1373.0,4868.0,0.209585,0.065907,164.0,0.0,124.0,84.0,fitness,(1.0281930267679635),fitnesses,(1.0,3.9511227316184794,1131.8200548221243,)
	4087.0,4793.0,349.0,0.008534,0.057537,105.0,173.0,144.0,85.0,fitness,(-0.007454949556859753),fitnesses,(0.0,0.01866660043090408,764.1615561168794,)
	1132.0,3223.0,1310.0,0.176865,0.155956,4.0,8.0,140.0,86.0,fitness,(0.005266904674680331),fitnesses,(0.0,0.564218688179056,37.52822071102284,)
	1280.0,1183.0,3862.0,0.094459,0.126513,3.0,137.0,50.0,87.0,fitness,(0.005515384981076855),fitnesses,(0.0,0.568268841947033,16.73034383934751,)
	2972.0,4679.0,2797.0,0.204383,0.103711,80.0,124.0,2.0,88.0,fitness,(-0.00557976484882459),fitnesses,(0.0,-0.012962942086106752,545.0135427963522,)
	2193.0,2306.0,1700.0,0.2152,0.185102,189.0,46.0,64.0,89.0,fitness,(0.0037989982166932636),fitnesses,(0.0,0.6946929123635539,314.79309069422754,)
	2328.0,3799.0,4790.0,0.045051,0.236162,85.0,174.0,30.0,90.0,fitness,(-0.00034978205255686325),fitnesses,(0.0,-0.14299717953654212,-108.01897428085579,)
	553.0,1113.0,1605.0,0.066421,0.195968,185.0,142.0,183.0,91.0,fitness,(0.0012676926446346833),fitnesses,(0.0,0.4990662199231075,372.29695545963915,)
	2389.0,4088.0,370.0,0.087952,0.002665,195.0,107.0,179.0,92.0,fitness,(0.9948909638759508),fitnesses,(1.0,-0.19527962968580304,315.62398271911337,)
	2009.0,4252.0,3621.0,0.123897,0.083999,65.0,145.0,190.0,93.0,fitness,(-0.006302399117304142),fitnesses,(0.0,-0.1549781760354959,475.2617356949183,)
	3802.0,2707.0,2202.0,0.130704,0.049458,60.0,135.0,79.0,94.0,fitness,(0.00369162817792137),fitnesses,(0.0,0.871174331018128,502.01151322599105,)
