Surrogate,generation,0,mu,100,lambda,25
	3923.0,4684.0,3277.0,0.232176,0.037449,166.0,197.0,31.0,0.0,fitness,(-0.012572878538364855),fitnesses,(0.0,-0.11310242771823838,1144.185426118247,)
	3034.0,564.0,1481.0,0.013916,0.216672,148.0,104.0,147.0,1.0,fitness,(0.003119584469276065),fitnesses,(0.0,0.8189183513676013,506.9599044399947,)
	1299.0,1966.0,4261.0,0.150997,0.22871,126.0,190.0,6.0,2.0,fitness,(-0.010545969716866534),fitnesses,(0.0,-0.008751632230095105,1045.8453394565581,)
	1978.0,1311.0,1134.0,0.228776,0.02042,39.0,18.0,139.0,3.0,fitness,(0.01000905099054318),fitnesses,(0.0,1.4423897383735373,441.4846393192191,)
	3999.0,3899.0,421.0,0.234205,0.157966,120.0,52.0,167.0,4.0,fitness,(-0.0014786345314835576),fitnesses,(0.0,0.3736970323992459,521.5604855476016,)
	1251.0,2662.0,2102.0,0.069022,0.001618,184.0,41.0,198.0,5.0,fitness,(1.0164032419525344),fitnesses,(1.0,2.3554181850237836,715.0939897703411,)
	785.0,1222.0,2930.0,0.062818,0.090508,63.0,61.0,133.0,6.0,fitness,(0.025568688262236502),fitnesses,(0.0,2.9676314889579984,410.7626627343484,)
	3048.0,3156.0,2589.0,0.202633,0.249188,6.0,153.0,25.0,7.0,fitness,(-0.0058635966138750615),fitnesses,(0.0,0.18934693172873723,775.7065931162433,)
	3433.0,494.0,4327.0,0.187064,0.006828,174.0,89.0,109.0,8.0,fitness,(0.9835512423640248),fitnesses,(1.0,1.2733082318932265,2918.183995490741,)
	4859.0,3959.0,97.0,0.240051,0.223079,177.0,87.0,148.0,9.0,fitness,(0.00213821411740933),fitnesses,(0.0,0.9955311721171709,781.7097603762378,)
	3161.0,83.0,1630.0,0.019588,0.123965,105.0,16.0,14.0,10.0,fitness,(-0.06114083376639901),fitnesses,(0.0,1.6352221904275688,7749.305567067469,)
	3596.0,4538.0,2824.0,0.223615,0.179254,124.0,199.0,189.0,11.0,fitness,(-0.007397567384713478),fitnesses,(0.0,0.020378432503182983,760.1351709745308,)
	1616.0,1924.0,4041.0,0.221318,0.10816,131.0,176.0,78.0,12.0,fitness,(-0.010845126874735699),fitnesses,(0.0,0.3033261872124912,1387.838874686061,)
