Surrogate,generation,0,mu,100,lambda,25
	2655.0,4623.0,2962.0,0.170214,0.197378,54.0,186.0,56.0,0.0,fitness,(-0.007801398358896004),fitnesses,(0.0,-0.03995701043790938,740.182825451691,)
	3614.0,629.0,4257.0,0.197337,0.188596,79.0,149.0,155.0,1.0,fitness,(-0.0025863766514754322),fitnesses,(0.0,0.8516732741727132,1110.3109393202562,)
	1360.0,346.0,4766.0,0.001782,0.065395,10.0,133.0,12.0,2.0,fitness,(-0.023725183415257603),fitnesses,(0.0,0.9036269020996563,3276.1452436254167,)
	3322.0,3831.0,121.0,0.060302,0.039191,11.0,51.0,194.0,3.0,fitness,(-0.007738546108414581),fitnesses,(0.0,-0.5040274403287303,269.8271705127278,)
	94.0,1721.0,4926.0,0.21679,0.126932,138.0,52.0,173.0,4.0,fitness,(0.015209979301986351),fitnesses,(0.0,1.927437425225659,406.43949502702395,)
	4006.0,450.0,2447.0,0.107431,0.185321,176.0,155.0,142.0,5.0,fitness,(-0.0009255978894702564),fitnesses,(0.0,0.9553233488517107,1047.8831377987362,)
	1362.0,2764.0,4155.0,0.139649,0.205206,177.0,149.0,116.0,6.0,fitness,(-0.00910232347563497),fitnesses,(0.0,-0.19940274459034818,710.8296029731488,)
	86.0,696.0,995.0,0.233762,0.145364,101.0,18.0,81.0,7.0,fitness,(0.02920302141069454),fitnesses,(0.0,3.8167530939989565,896.4509529295023,)
	3914.0,4317.0,1895.0,0.221973,0.076663,165.0,97.0,17.0,8.0,fitness,(-0.0033395250715168674),fitnesses,(0.0,-0.05432968345407284,279.62282369761385,)
	771.0,4239.0,2931.0,0.012977,0.184085,168.0,199.0,157.0,9.0,fitness,(-0.006645816014349051),fitnesses,(0.0,-0.2713930171749467,393.1885842599584,)
	597.0,3606.0,1302.0,0.071573,0.004941,15.0,68.0,74.0,10.0,fitness,(0.009956656502519735),fitnesses,(0.0,0.9152366850601379,-80.42896519183566,)
	1439.0,907.0,1383.0,0.112106,0.15101,116.0,150.0,5.0,11.0,fitness,(0.00266638782634571),fitnesses,(0.0,0.8540996457921313,587.4608631575602,)
	3030.0,3259.0,4298.0,0.221648,0.083419,82.0,170.0,16.0,12.0,fitness,(-0.006900279709488241),fitnesses,(0.0,0.05581604503087807,745.8440159797021,)
	4361.0,4422.0,4424.0,0.153566,0.056672,175.0,87.0,67.0,13.0,fitness,(-0.0018881632122580974),fitnesses,(0.0,0.3545230015084621,543.3393227342718,)
	2487.0,100.0,154.0,0.044155,0.088248,79.0,104.0,172.0,14.0,fitness,(0.006489206030008829),fitnesses,(0.0,0.7783224012417607,129.40179824087778,)
	3730.0,1792.0,4938.0,0.14536,0.200443,144.0,47.0,92.0,15.0,fitness,(0.008691845771166998),fitnesses,(0.0,1.1107121828130495,241.52760569634975,)
	3369.0,514.0,1701.0,0.228233,0.135974,18.0,143.0,183.0,16.0,fitness,(-0.0008030026808756811),fitnesses,(0.0,0.7186023033220397,798.9025714096077,)
	1632.0,554.0,4357.0,0.144255,0.159823,56.0,4.0,38.0,17.0,fitness,(1.0038470528033894),fitnesses,(1.0,3.6716351906327405,3286.929910293793,)
	4530.0,1845.0,1554.0,0.214111,0.032216,17.0,133.0,85.0,18.0,fitness,(-0.0008105419198523641),fitnesses,(0.0,0.914694219807074,995.7484117923103,)
	435.0,387.0,4824.0,0.178759,0.075671,137.0,46.0,189.0,19.0,fitness,(1.0100020467253417),fitnesses,(1.0,1.7874815292160537,787.2768566818881,)
	3306.0,55.0,2889.0,0.019327,3.6e-05,105.0,187.0,78.0,20.0,fitness,(0.9981590946111872),fitnesses,(1.0,0.9987180562549753,1182.8085951362539,)
	3051.0,1864.0,471.0,0.055834,0.23693,19.0,5.0,102.0,21.0,fitness,(0.015998132432636692),fitnesses,(0.0,1.7387160757135378,138.90283244986855,)
	2324.0,4133.0,194.0,0.067914,0.181443,5.0,185.0,105.0,22.0,fitness,(-0.007382125613016057),fitnesses,(0.0,-0.19566255002537308,542.5500112762326,)
