Iteration,0,Predator,5000,Prey,2831,Grass,5000
Iteration,1,Predator,4830,Prey,652,Grass,2103
Iteration,2,Predator,4758,Prey,611,Grass,2040
Iteration,3,Predator,4669,Prey,580,Grass,2000
Iteration,4,Predator,4590,Prey,550,Grass,1946
Iteration,5,Predator,4524,Prey,499,Grass,1915
Iteration,6,Predator,4451,Prey,469,Grass,1872
Iteration,7,Predator,4377,Prey,424,Grass,1840
Iteration,8,Predator,4302,Prey,379,Grass,1809
Iteration,9,Predator,4229,Prey,357,Grass,1784
Iteration,10,Predator,4157,Prey,331,Grass,1763
Iteration,11,Predator,4060,Prey,293,Grass,1731
Iteration,12,Predator,3965,Prey,274,Grass,1711
Iteration,13,Predator,3873,Prey,258,Grass,1698
Iteration,14,Predator,3790,Prey,226,Grass,1680
Iteration,15,Predator,3678,Prey,213,Grass,1662
Iteration,16,Predator,3582,Prey,193,Grass,1657
Iteration,17,Predator,3490,Prey,171,Grass,1651
Iteration,18,Predator,3369,Prey,165,Grass,1631
Iteration,19,Predator,3261,Prey,151,Grass,1621
Iteration,20,Predator,3171,Prey,145,Grass,1611
Iteration,21,Predator,3062,Prey,135,Grass,1597
Iteration,22,Predator,2970,Prey,126,Grass,1591
Iteration,23,Predator,2872,Prey,108,Grass,1582
Iteration,24,Predator,2770,Prey,104,Grass,1579
Iteration,25,Predator,2674,Prey,89,Grass,1567
Iteration,26,Predator,2570,Prey,95,Grass,1566
Iteration,27,Predator,2453,Prey,90,Grass,1556
Iteration,28,Predator,2329,Prey,84,Grass,1552
Iteration,29,Predator,2201,Prey,81,Grass,1551
Iteration,30,Predator,2077,Prey,79,Grass,1549
Iteration,31,Predator,1958,Prey,73,Grass,1541
Iteration,32,Predator,1840,Prey,75,Grass,1535
Iteration,33,Predator,1726,Prey,72,Grass,1525
Iteration,34,Predator,1600,Prey,75,Grass,1517
Iteration,35,Predator,1476,Prey,74,Grass,1516
Iteration,36,Predator,1356,Prey,74,Grass,1512
Iteration,37,Predator,1226,Prey,77,Grass,1508
Iteration,38,Predator,1133,Prey,73,Grass,1501
Iteration,39,Predator,1021,Prey,78,Grass,1496
Iteration,40,Predator,957,Prey,85,Grass,1495
Iteration,41,Predator,887,Prey,95,Grass,1491
Iteration,42,Predator,844,Prey,98,Grass,1483
