Parameters,4373,3279,2,0.104678,0.123763,118,82,56,Fitnesses,19,1,433.177002,Iterations,1000
Parameters,1244,520,93,0.139472,0.133632,92,54,147,Fitnesses,41,1,79.827003,Iterations,1000
Parameters,4445,1277,1616,0.205118,0.205741,26,115,31,Fitnesses,18,1,810.502014,Iterations,1000
Parameters,1925,4065,3696,0.066488,0.162982,51,101,109,Fitnesses,13,0,265.234985,Iterations,1000
Parameters,3264,4513,3212,0.163250,0.029865,179,12,2,Fitnesses,261,2,14636.109375,Iterations,1000
Parameters,3665,4796,2002,0.002403,0.117172,78,82,156,Fitnesses,15,0,369.421997,Iterations,1000
Parameters,1532,1949,4162,0.225974,0.032375,2,69,37,Fitnesses,30,0,179.835007,Iterations,1000
Parameters,1514,1982,1593,0.053421,0.152465,166,78,189,Fitnesses,36,0,153.589996,Iterations,1000
Parameters,3825,612,1510,0.202133,0.167324,101,178,107,Fitnesses,24,1,1470.042969,Iterations,1000
Parameters,717,3383,2607,0.210212,0.017693,151,69,52,Fitnesses,167,0,569.924011,Iterations,1000
Parameters,693,4674,3897,0.168671,0.019950,29,163,198,Fitnesses,77,0,238.089005,Iterations,1000
Parameters,4107,987,2456,0.133012,0.240637,117,101,41,Fitnesses,18,1,591.880981,Iterations,1000
Parameters,2916,2198,1045,0.018066,0.215465,139,199,18,Fitnesses,16,1,582.320007,Iterations,1000
Parameters,1276,144,2669,0.104240,0.158366,153,177,103,Fitnesses,43,1,851.502014,Iterations,1000
Parameters,4197,3587,3702,0.220319,0.059151,75,173,191,Fitnesses,28,1,1074.666992,Iterations,1000
Parameters,1332,4073,4719,0.098209,0.115795,175,45,69,Fitnesses,23,0,134.710007,Iterations,1000
Parameters,2951,3099,2883,0.040727,0.108579,144,49,106,Fitnesses,41,0,196.380997,Iterations,1000
Parameters,4456,2537,162,0.043816,0.020184,126,12,128,Fitnesses,90,1,76.130997,Iterations,1000
Parameters,763,20,4762,0.187030,0.039914,198,126,71,Fitnesses,162,1,3993.995117,Iterations,1000
Parameters,208,3909,5000,0.037976,0.182283,120,61,93,Fitnesses,14,0,82.680000,Iterations,1000
Parameters,2506,269,4883,0.104240,0.250000,200,177,103,Fitnesses,22,1,922.580994,Iterations,1000
Parameters,2004,4500,1527,0.074010,0.050115,6,159,138,Fitnesses,29,0,406.091003,Iterations,1000
Parameters,4135,4145,279,0.206519,0.212598,160,115,43,Fitnesses,12,0,580.023987,Iterations,1000
Parameters,831,5000,2600,0.079927,0.064428,175,200,200,Fitnesses,20,0,263.177002,Iterations,1000
Parameters,5000,1055,4539,0.099128,0.211701,79,11,19,Fitnesses,54,2,15743.028320,Iterations,1000
Parameters,2651,1677,751,0.222410,0.070028,200,31,52,Fitnesses,41,1,158.552002,Iterations,1000
Parameters,1308,3876,3004,0.051102,0.250000,92,16,163,Fitnesses,14,0,89.431999,Iterations,1000
Parameters,919,3089,4375,0.066572,0.250000,200,200,137,Fitnesses,15,0,240.546005,Iterations,1000
Parameters,3732,4140,4951,0.077947,0.091454,180,200,130,Fitnesses,19,0,853.494995,Iterations,1000
Parameters,5000,612,1510,0.202133,0.167324,101,178,107,Fitnesses,24,1,1790.329956,Iterations,1000
Parameters,3883,4109,3412,0.205674,0.049272,200,163,153,Fitnesses,25,0,892.718018,Iterations,1000
Parameters,1975,4479,4266,0.123584,0.013926,190,7,163,Fitnesses,170,1,1203.394043,Iterations,1000
Parameters,247,1795,2212,0.149292,0.103314,200,82,179,Fitnesses,152,0,212.824005,Iterations,1000
Parameters,5000,5000,5000,0.068583,0.250000,41,76,3,Fitnesses,9,1,456.907013,Iterations,1000
Parameters,5000,575,4588,0.050796,0.127815,38,153,82,Fitnesses,34,1,978.783020,Iterations,1000
Parameters,5000,3329,5000,0.156404,0.117988,27,85,200,Fitnesses,17,1,556.745972,Iterations,1000
Parameters,414,2848,5000,0.166613,0.250000,30,168,63,Fitnesses,16,0,132.531998,Iterations,1000
Parameters,4159,4074,5000,0.181026,0.188550,21,13,200,Fitnesses,19,1,127.247002,Iterations,1000
Parameters,5000,5000,5000,0.250000,0.074449,200,200,200,Fitnesses,21,1,1281.290039,Iterations,1000
Parameters,5000,2489,3216,0.063400,0.060759,192,200,118,Fitnesses,31,1,1147.770996,Iterations,1000
Parameters,183,5000,2971,0.051919,0.250000,171,93,188,Fitnesses,9,0,104.374001,Iterations,1000
Parameters,800,3595,1745,0.052786,0.250000,180,198,177,Fitnesses,12,0,219.664993,Iterations,1000
Parameters,5000,2478,3627,0.250000,0.097637,126,34,96,Fitnesses,26,1,304.233002,Iterations,1000
Parameters,4271,3147,3556,0.250000,0.128404,200,19,59,Fitnesses,22,1,156.692001,Iterations,1000
Parameters,3299,1038,637,0.013899,0.181340,194,200,194,Fitnesses,20,1,601.057007,Iterations,1000
Parameters,2204,1211,4688,0.029187,0.020399,11,200,113,Fitnesses,69,1,420.264008,Iterations,1000
Parameters,2687,1009,1088,0.076546,0.250000,200,106,121,Fitnesses,16,1,330.523987,Iterations,1000
Parameters,5000,1889,5000,0.186227,0.250000,79,23,38,Fitnesses,17,1,175.376999,Iterations,1000
Parameters,3023,5000,5000,0.250000,0.090076,146,200,114,Fitnesses,23,0,796.145996,Iterations,1000
Parameters,4271,3147,3556,0.250000,0.028874,133,9,59,Fitnesses,1000,21,2648.152100,Iterations,1000
Parameters,2618,103,2374,0.094980,0.213222,39,102,168,Fitnesses,29,1,484.731995,Iterations,1000
Parameters,4018,1659,1128,0.008592,0.108142,101,200,200,Fitnesses,30,1,744.086975,Iterations,1000
Parameters,696,3946,4807,0.250000,0.250000,92,0,157,Fitnesses,29,1,387.385986,Iterations,1000
Parameters,4304,1845,3772,0.076836,0.193563,135,22,150,Fitnesses,18,1,127.442001,Iterations,1000
Parameters,5000,2329,5000,0.074629,0.075683,16,200,200,Fitnesses,33,1,1176.588013,Iterations,1000
Parameters,3135,2061,1858,0.250000,0.194070,33,6,185,Fitnesses,41,2,53.962002,Iterations,1000
Parameters,3442,1449,3318,0.004309,0.044984,123,5,200,Fitnesses,90,2,596.228027,Iterations,1000
Parameters,203,308,1952,0.184710,0.248820,122,9,105,Fitnesses,76,3,78.032997,Iterations,1000
Parameters,104,3867,5000,0.025117,0.195858,34,147,200,Fitnesses,55,1,441.804993,Iterations,1000
