Surrogate,generation,0,mu,100,lambda,25
	592.0,2426.0,2328.0,0.226129,0.200563,193.0,99.0,95.0,0.0,fitness,(-0.004496898265415342),fitnesses,(0.0,0.3640960623082469,813.785888849781,)
	657.0,940.0,2363.0,0.041423,0.046566,194.0,108.0,83.0,1.0,fitness,(0.9970568223777139),fitnesses,(1.0,1.4534448289413127,1747.762591169932,)
	341.0,325.0,2387.0,0.097471,0.129273,85.0,182.0,159.0,2.0,fitness,(0.007179262169613497),fitnesses,(0.0,1.133510155915547,415.58393895419727,)
	3689.0,1829.0,642.0,0.162846,0.110163,151.0,12.0,70.0,3.0,fitness,(0.005444141227086479),fitnesses,(0.0,1.4126797275421161,868.2656048334682,)
	1363.0,1967.0,3700.0,0.118334,0.146004,40.0,69.0,117.0,4.0,fitness,(0.0033740741435278002),fitnesses,(0.0,0.8719174332267496,534.5100188739696,)
	4382.0,3216.0,4190.0,0.153262,0.185874,58.0,5.0,161.0,5.0,fitness,(0.009592140900060971),fitnesses,(0.0,1.3037887244054547,344.57463439935754,)
	615.0,2046.0,1733.0,0.091663,0.224277,128.0,143.0,171.0,6.0,fitness,(0.001913315040257556),fitnesses,(0.0,0.38927074293397573,197.93923890822012,)
	2281.0,4395.0,521.0,0.230383,0.065972,67.0,176.0,173.0,7.0,fitness,(-0.002110683260788887),fitnesses,(0.0,-0.005155222724611882,205.91310335427679,)
	182.0,3877.0,357.0,0.191658,0.023652,37.0,194.0,48.0,8.0,fitness,(-0.0021345309392150247),fitnesses,(0.0,0.27211575908837193,485.5688530098744,)
	98.0,4638.0,386.0,0.054601,0.137098,152.0,67.0,44.0,9.0,fitness,(-0.010791394098619816),fitnesses,(0.0,0.13790064848528705,1217.0400583472685,)
	1407.0,4736.0,2712.0,0.031491,0.060426,151.0,58.0,27.0,10.0,fitness,(-0.01566057168214506),fitnesses,(0.0,0.24243497719455745,1808.4921454090631,)
	4504.0,4190.0,4171.0,0.060761,0.062754,17.0,76.0,51.0,11.0,fitness,(-0.0036071752239845573),fitnesses,(0.0,0.43780524563319256,798.5227680316482,)
	424.0,872.0,4797.0,0.072537,0.071459,153.0,83.0,40.0,12.0,fitness,(0.9894795919367911),fitnesses,(1.0,1.1681427665274704,2220.1835728483675,)
	378.0,1704.0,1091.0,0.162227,0.231969,166.0,30.0,89.0,13.0,fitness,(0.0007854147813449626),fitnesses,(0.0,0.9909062572966285,912.3647791621322,)
	2166.0,4382.0,2430.0,0.013674,0.225876,168.0,94.0,176.0,14.0,fitness,(-0.0033175351124994524),fitnesses,(0.0,0.10691924769585968,438.6727589458049,)
	4509.0,4170.0,4654.0,0.186815,0.185654,164.0,93.0,91.0,15.0,fitness,(-0.0032961971518789285),fitnesses,(0.0,0.40564669197217323,735.266407160066,)
	2169.0,4867.0,4300.0,0.22199,0.239828,57.0,23.0,93.0,16.0,fitness,(-0.004410747560188088),fitnesses,(0.0,0.01860434583732006,459.67910185612885,)
	1255.0,54.0,3631.0,0.227478,0.16708,45.0,11.0,122.0,17.0,fitness,(0.010388065301784943),fitnesses,(0.0,1.7760290063908453,737.2224762123509,)
	4330.0,3434.0,2891.0,0.040347,0.237569,55.0,149.0,184.0,18.0,fitness,(0.00607059394548723),fitnesses,(0.0,0.741820350382229,134.76095583350602,)
	2246.0,2548.0,1607.0,0.146193,0.194804,102.0,178.0,38.0,19.0,fitness,(0.001045868376147674),fitnesses,(0.0,0.4282875792882084,323.700741673441,)
	4628.0,2061.0,1900.0,0.016044,0.138165,142.0,170.0,118.0,20.0,fitness,(0.00522035442971658),fitnesses,(0.0,0.9388527259784344,416.8172830067764,)
	681.0,2559.0,1329.0,0.22782,0.248951,138.0,144.0,38.0,21.0,fitness,(-0.003195066429955054),fitnesses,(0.0,0.1632618353353892,482.76847833089454,)
	1550.0,360.0,1532.0,0.100892,0.192863,80.0,8.0,105.0,22.0,fitness,(0.009790642123537523),fitnesses,(0.0,1.7323784811633947,753.3142688096423,)
	1815.0,4025.0,2.0,0.00214,0.06739,178.0,138.0,146.0,23.0,fitness,(-0.005922698665312321),fitnesses,(0.0,0.022812399010677598,615.0822655419097,)
	4936.0,2019.0,4629.0,0.218688,0.155012,99.0,2.0,19.0,24.0,fitness,(1.0005830291769742),fitnesses,(1.0,1.3223904612708222,1264.0875435734158,)
