Surrogate,generation,0,mu,100,lambda,25
	2611.0,4966.0,4604.0,0.088167,0.180669,99.0,10.0,139.0,0.0,fitness,(-0.00480250589135849),fitnesses,(0.0,0.3195485442983244,799.7991334341733,)
	2056.0,998.0,4111.0,0.082396,0.031962,180.0,176.0,61.0,1.0,fitness,(-0.011546800214243223),fitnesses,(0.0,0.535617182913889,1690.297204338211,)
	4093.0,4714.0,929.0,0.131678,0.244472,112.0,180.0,122.0,2.0,fitness,(0.0025090154735511565),fitnesses,(0.0,0.36974054438745213,118.8389970323365,)
	4834.0,4891.0,1984.0,0.216852,0.235189,124.0,102.0,20.0,3.0,fitness,(-0.0004296234637526236),fitnesses,(0.0,0.3828791307489316,425.84147712419394,)
	1189.0,3102.0,3691.0,0.087273,0.147931,191.0,67.0,181.0,4.0,fitness,(-0.00046119961772944466),fitnesses,(0.0,0.8932436540227586,939.363615795703,)
	2261.0,803.0,1992.0,0.096431,0.02977,173.0,86.0,3.0,5.0,fitness,(0.99626777990553),fitnesses,(1.0,1.5498721852411608,1923.09419468817,)
	4179.0,3888.0,2020.0,0.106486,0.026991,79.0,2.0,163.0,6.0,fitness,(0.006725547101285063),fitnesses,(0.0,1.1728855956556792,500.3308855271729,)
	411.0,2153.0,4539.0,0.245553,0.169481,36.0,22.0,152.0,7.0,fitness,(0.006849724196968378),fitnesses,(0.0,1.2310191575361462,546.0467378393084,)
	1660.0,1845.0,4352.0,0.023733,0.03294,98.0,41.0,74.0,8.0,fitness,(1.0042960639921106),fitnesses,(1.0,2.2592421116510146,1829.6357124399372,)
	1785.0,1018.0,4674.0,0.051619,0.172303,72.0,126.0,165.0,9.0,fitness,(0.0015978329305276814),fitnesses,(0.0,0.7067975281248772,547.0142350721089,)
	3391.0,168.0,2656.0,0.229385,0.120536,176.0,99.0,141.0,10.0,fitness,(0.0009875005240282918),fitnesses,(0.0,0.8593302277202274,760.5801753173981,)
	864.0,669.0,3609.0,0.207281,0.004206,18.0,196.0,192.0,11.0,fitness,(0.005315269483054651),fitnesses,(0.0,1.0188710371067373,487.34408880127216,)
	2297.0,2604.0,2383.0,0.165449,0.188607,13.0,23.0,20.0,12.0,fitness,(0.0095300620474024),fitnesses,(0.0,1.5460128050255708,593.0066002853306,)
	97.0,4982.0,1595.0,0.068604,0.091546,15.0,146.0,96.0,13.0,fitness,(-0.006522569360462081),fitnesses,(0.0,-0.2208947307619852,431.3622052842228,)
	536.0,650.0,4550.0,0.210624,0.245119,130.0,165.0,198.0,14.0,fitness,(0.001960971114108081),fitnesses,(0.0,0.6724376135571736,476.34050214636545,)
	105.0,1057.0,2203.0,0.157302,0.124332,40.0,28.0,2.0,15.0,fitness,(1.0255263646674802),fitnesses,(1.0,3.8908307014472157,1338.1942346992018,)
	1433.0,4819.0,1343.0,0.173318,0.128963,83.0,70.0,163.0,16.0,fitness,(-0.005747699938995806),fitnesses,(0.0,-0.36681669179050963,207.95330210907093,)
	4827.0,107.0,1477.0,0.000108,0.073565,51.0,47.0,71.0,17.0,fitness,(0.007299221403934703),fitnesses,(0.0,1.6385944712670568,908.6723308735864,)
	2951.0,2385.0,2216.0,0.095099,0.019286,62.0,46.0,92.0,18.0,fitness,(0.006670362933489125),fitnesses,(0.0,1.5383255021346136,871.289208785701,)
