Surrogate,generation,0,mu,100,lambda,25
	2435.0,4936.0,4552.0,0.100662,0.151299,144.0,176.0,84.0,0.0,fitness,(-0.008258025549631103),fitnesses,(0.0,-0.10084567876129283,724.9568762018175,)
	3133.0,687.0,548.0,0.206035,0.105808,96.0,21.0,135.0,1.0,fitness,(0.0061262648431600186),fitnesses,(0.0,0.998861829224918,386.2353449089161,)
	265.0,4635.0,270.0,0.107796,0.012111,153.0,182.0,15.0,2.0,fitness,(-0.008101655782078181),fitnesses,(0.0,0.39103275834782203,1201.19833655564,)
	1068.0,1382.0,792.0,0.159559,0.091302,186.0,39.0,178.0,3.0,fitness,(1.0066766203134956),fitnesses,(1.0,1.397359603879137,729.6975725295944,)
	1474.0,1918.0,2612.0,0.175202,0.111258,27.0,109.0,82.0,4.0,fitness,(0.004134577619115358),fitnesses,(0.0,0.7706359605836964,357.17819867216053,)
	4415.0,4558.0,220.0,0.104085,0.226214,44.0,129.0,168.0,5.0,fitness,(0.004517338513128577),fitnesses,(0.0,0.5040462292767757,52.31237796391798,)
	4993.0,1380.0,4807.0,0.138365,0.206862,112.0,191.0,76.0,6.0,fitness,(0.005934127081849369),fitnesses,(0.0,1.2484786438555486,655.0659356706117,)
	4042.0,4275.0,4249.0,0.208994,0.24053,122.0,150.0,143.0,7.0,fitness,(0.000979974630395685),fitnesses,(0.0,0.4050132466924772,307.0157836529087,)
	3527.0,2994.0,454.0,0.241298,0.171483,66.0,2.0,30.0,8.0,fitness,(0.006918258655151492),fitnesses,(0.0,1.1197680476775862,427.9421821624369,)
	2103.0,1584.0,3679.0,0.10164,0.190563,179.0,155.0,151.0,9.0,fitness,(7.060476365414615e-05),fitnesses,(0.0,0.615569865413361,608.5093890479463,)
	3260.0,2326.0,2127.0,0.007417,0.244451,49.0,198.0,8.0,10.0,fitness,(0.003731301222772974),fitnesses,(0.0,0.7745172701643002,401.3871478870028,)
	2196.0,1716.0,3687.0,0.22669,0.18416,179.0,82.0,107.0,11.0,fitness,(-0.0037196140757480593),fitnesses,(0.0,0.5257597465953281,897.721154170134,)
	75.0,2862.0,4728.0,0.20112,0.009964,83.0,24.0,72.0,12.0,fitness,(1.0301988328610427),fitnesses,(1.0,4.751942319762216,1732.05903365793,)
	1843.0,163.0,854.0,0.188616,0.176167,126.0,50.0,49.0,13.0,fitness,(0.004185142434306115),fitnesses,(0.0,1.279838797398294,861.3245539676825,)
	4489.0,1802.0,2800.0,0.214555,0.05335,159.0,138.0,7.0,14.0,fitness,(-0.0014620651277180707),fitnesses,(0.0,1.077878316663482,1224.084829435289,)
	1654.0,210.0,4691.0,0.157342,0.205329,112.0,21.0,15.0,15.0,fitness,(0.9981062897123555),fitnesses,(1.0,1.5478493426271713,1737.2203713916208,)
	4684.0,2961.0,3867.0,0.086088,0.049246,44.0,158.0,7.0,16.0,fitness,(-0.0009444755241687728),fitnesses,(0.0,0.7924002007897543,886.8477532066315,)
	2144.0,2324.0,4009.0,0.073233,0.089723,12.0,100.0,89.0,17.0,fitness,(-0.002824672196448922),fitnesses,(0.0,0.3844381301981365,666.9053498430286,)
	1926.0,3315.0,1379.0,0.168181,0.135403,132.0,167.0,9.0,18.0,fitness,(-0.004342233546105083),fitnesses,(0.0,0.23029143664132432,664.5147912518325,)
	4506.0,495.0,2175.0,0.051233,0.211314,4.0,21.0,76.0,19.0,fitness,(0.008554016173834875),fitnesses,(0.0,1.3695301104040194,514.128493020532,)
	1009.0,3641.0,3517.0,0.025305,0.200916,95.0,79.0,81.0,20.0,fitness,(-0.007469817484723777),fitnesses,(0.0,0.20802542421977094,955.0071726921486,)
	4883.0,4242.0,1646.0,0.210821,0.009135,104.0,82.0,108.0,21.0,fitness,(0.0011495873831620833),fitnesses,(0.0,0.6005400531601309,485.58131484392254,)
	4379.0,3203.0,3101.0,0.029319,0.204052,116.0,41.0,134.0,22.0,fitness,(0.0046599617098373024),fitnesses,(0.0,1.0005517768044585,534.5556058207281,)
	2313.0,1773.0,2264.0,0.23303,0.098831,80.0,183.0,131.0,23.0,fitness,(0.003098881244288228),fitnesses,(0.0,0.656508492025836,346.6203675970132,)
	219.0,3870.0,1230.0,0.028676,0.160806,35.0,170.0,3.0,24.0,fitness,(-0.008313926421299493),fitnesses,(0.0,-0.16525618383178717,666.1364582981621,)
	4452.0,3176.0,1596.0,0.024616,0.052657,116.0,35.0,82.0,25.0,fitness,(0.0035927615704762824),fitnesses,(0.0,1.3298956364027907,970.6194793551624,)
	4574.0,2142.0,4364.0,0.184931,0.035995,27.0,163.0,148.0,26.0,fitness,(0.00391173869329665),fitnesses,(0.0,0.8548560648831095,463.6821955534445,)
	1077.0,665.0,4150.0,0.123469,0.221835,21.0,92.0,106.0,27.0,fitness,(0.0039041395026301277),fitnesses,(0.0,0.9154442209547013,525.0302706916885,)
	3361.0,896.0,3764.0,0.016226,0.246899,175.0,191.0,92.0,28.0,fitness,(0.0012099289593600748),fitnesses,(0.0,0.9468134783537911,825.8205824177836,)
	4655.0,1158.0,4428.0,0.152883,0.171815,112.0,164.0,48.0,29.0,fitness,(0.003201920104248362),fitnesses,(0.0,1.1349696407190544,814.7776302942182,)
	3655.0,1786.0,3227.0,0.158732,0.159008,106.0,42.0,186.0,30.0,fitness,(0.005923966461808625),fitnesses,(0.0,0.903911102161698,311.5144559808354,)
	3205.0,4213.0,2451.0,0.094963,0.201919,105.0,184.0,94.0,31.0,fitness,(3.993584465337985e-06),fitnesses,(0.0,0.18587309834097973,185.47373989444594,)
	3706.0,3284.0,932.0,0.161874,0.173036,15.0,61.0,18.0,32.0,fitness,(0.003883350324041448),fitnesses,(0.0,0.6473369679512204,259.00193554707556,)
	2889.0,875.0,1277.0,0.003549,0.012218,161.0,146.0,167.0,33.0,fitness,(1.0055742791257973),fitnesses,(1.0,1.3138860767348808,756.4581641551524,)
	4595.0,3240.0,1075.0,0.176252,0.09163,197.0,50.0,77.0,34.0,fitness,(-0.0004852461950553503),fitnesses,(0.0,0.7947995447742338,843.3241642797688,)
	4858.0,3522.0,636.0,0.155445,0.047929,88.0,152.0,47.0,35.0,fitness,(0.0038327024730661196),fitnesses,(0.0,0.8085859624797898,425.3157151731778,)
	1458.0,1057.0,2185.0,0.00821,0.193541,59.0,161.0,37.0,36.0,fitness,(-0.0007557299260790538),fitnesses,(0.0,0.6134763188267156,689.0493114346209,)
	611.0,2674.0,595.0,0.031078,0.126883,89.0,31.0,65.0,37.0,fitness,(-0.006064076908679752),fitnesses,(0.0,0.4679794081102222,1074.3870989781974,)
	979.0,2759.0,2559.0,0.17659,0.04407,9.0,139.0,183.0,38.0,fitness,(0.0005109327257101152),fitnesses,(0.0,0.2680432829208405,216.95001034982897,)
	4323.0,241.0,1290.0,0.125007,0.235751,131.0,199.0,40.0,39.0,fitness,(0.006543431316776812),fitnesses,(0.0,1.2268357981838531,572.4926665061719,)
	1523.0,1390.0,3983.0,0.21758,0.016538,86.0,113.0,93.0,40.0,fitness,(0.0014782994822825305),fitnesses,(0.0,1.199428668975424,1051.598720747171,)
	1597.0,838.0,3633.0,0.115765,0.201268,102.0,167.0,93.0,41.0,fitness,(0.002368282942154163),fitnesses,(0.0,0.8262562371834465,589.4279429680302,)
	4147.0,1806.0,4764.0,0.244857,0.241713,26.0,165.0,127.0,42.0,fitness,(0.005218558924745577),fitnesses,(0.0,0.894384800507694,372.5289080331362,)
	246.0,4120.0,542.0,0.197644,0.136634,110.0,100.0,106.0,43.0,fitness,(-0.0026282680647641875),fitnesses,(0.0,0.08853948326080624,351.366289737225,)
	3084.0,2024.0,1444.0,0.225223,0.10168,72.0,152.0,85.0,44.0,fitness,(0.003718209689950327),fitnesses,(0.0,0.6932326480838619,321.41167908882915,)
	3442.0,1199.0,2844.0,0.118326,0.133832,32.0,184.0,166.0,45.0,fitness,(0.00643375347139803),fitnesses,(0.0,0.8820761677690042,238.70082062920122,)
	332.0,932.0,669.0,0.02939,0.083671,181.0,111.0,114.0,46.0,fitness,(1.0001201961776813),fitnesses,(1.0,1.1792440323304916,1167.2244145623529,)
