Surrogate,generation,0,mu,100,lambda,25
	590.0,4823.0,3125.0,0.09039,0.015291,82.0,185.0,4.0,0.0,fitness,(-0.011468094748073813),fitnesses,(0.0,0.1806691973736612,1327.4786721810424,)
	4334.0,3074.0,3137.0,0.23168,0.025296,1.0,191.0,188.0,1.0,fitness,(0.0037897074924059114),fitnesses,(0.0,0.7412254065712948,362.25465733070365,)
	1908.0,1413.0,4113.0,0.114866,0.005048,23.0,147.0,20.0,2.0,fitness,(-0.0011407865854580635),fitnesses,(0.0,1.1645173444016619,1278.5960029474682,)
	4179.0,21.0,1502.0,0.074362,0.210364,88.0,99.0,17.0,3.0,fitness,(0.0015241027532305884),fitnesses,(0.0,0.9337553511386404,781.3450758155815,)
	3969.0,4748.0,2884.0,0.145364,0.11132,147.0,17.0,142.0,4.0,fitness,(-0.00011573966380678917),fitnesses,(0.0,0.6127356146708182,624.309581051497,)
	3870.0,4409.0,1761.0,0.106511,0.060511,29.0,101.0,62.0,5.0,fitness,(-0.00390069739511529),fitnesses,(0.0,-0.020600100086762007,369.46963942476697,)
	2265.0,1993.0,4771.0,0.090653,0.218124,90.0,11.0,126.0,6.0,fitness,(0.003829406767493144),fitnesses,(0.0,1.3259040521883645,942.9633754390501,)
	1652.0,4883.0,238.0,0.034465,0.022995,9.0,173.0,190.0,7.0,fitness,(-0.002862883108340911),fitnesses,(0.0,-0.07777534237254517,208.5129684615459,)
	1548.0,4129.0,1579.0,0.24868,0.190224,111.0,13.0,44.0,8.0,fitness,(-0.0017201510141350053),fitnesses,(0.0,0.5316784311195168,703.6935325330173,)
	4516.0,1017.0,83.0,0.041542,0.001534,160.0,111.0,182.0,9.0,fitness,(1.0088431296538447),fitnesses,(1.0,1.3908990620480646,506.58609666357927,)
	421.0,3019.0,801.0,0.158564,0.052686,166.0,53.0,166.0,10.0,fitness,(1.0089325874253658),fitnesses,(1.0,1.6488425724527478,755.5838299161708,)
	4505.0,4510.0,291.0,0.209395,0.028998,0.0,74.0,21.0,11.0,fitness,(-0.0009164779649019389),fitnesses,(0.0,0.2990289572149695,390.6767537051634,)
	110.0,3895.0,103.0,0.146155,0.132161,111.0,135.0,146.0,12.0,fitness,(-0.0029343429143975554),fitnesses,(0.0,-0.06815553733896383,225.2787541007917,)
	301.0,1085.0,390.0,0.091825,0.034379,120.0,57.0,131.0,13.0,fitness,(1.0078442915061003),fitnesses,(1.0,1.7453441530491103,960.9150024390563,)
	3698.0,2347.0,2591.0,0.141152,0.213066,22.0,177.0,78.0,14.0,fitness,(0.00612885538955588),fitnesses,(0.0,0.8078366132706913,194.95107431510334,)
	1412.0,3105.0,4332.0,0.165262,0.174618,60.0,107.0,116.0,15.0,fitness,(-0.002242879777147353),fitnesses,(0.0,0.16348173956540915,387.7697172801444,)
	4180.0,61.0,4445.0,0.010013,0.067745,79.0,62.0,90.0,16.0,fitness,(0.999666679204686),fitnesses,(1.0,1.3727255897198873,1406.0576692512818,)
	2514.0,802.0,145.0,0.127186,0.197638,82.0,42.0,10.0,17.0,fitness,(0.0031342634904277097),fitnesses,(0.0,1.0485054851107136,735.0791360679426,)
	3304.0,1145.0,4335.0,0.18818,0.21989,66.0,114.0,41.0,18.0,fitness,(0.00019656510726662278),fitnesses,(0.0,0.6990869468362501,679.4304361095877,)
	3408.0,1670.0,2137.0,0.249427,0.039477,114.0,91.0,162.0,19.0,fitness,(0.0035332245101323623),fitnesses,(0.0,0.8000107097548073,446.688258741571,)
	4782.0,3842.0,1066.0,0.123447,0.0356,20.0,154.0,64.0,20.0,fitness,(0.003387976190089681),fitnesses,(0.0,0.652688590329435,313.8909713204669,)
	4784.0,171.0,2972.0,0.241059,0.083837,137.0,120.0,50.0,21.0,fitness,(0.0020944226122805703),fitnesses,(0.0,1.2359518032518253,1026.5095420237683,)
	1439.0,3031.0,1434.0,0.186324,0.066129,105.0,6.0,98.0,22.0,fitness,(1.0200486461605134),fitnesses,(1.0,2.8811668721488886,876.3022560975611,)
	2724.0,62.0,3004.0,0.218813,0.132427,70.0,125.0,87.0,23.0,fitness,(0.0034562361295142887),fitnesses,(0.0,0.9368692544750276,591.2456415235987,)
	314.0,1103.0,2982.0,0.066439,0.249463,38.0,148.0,109.0,24.0,fitness,(0.0037544675094385556),fitnesses,(0.0,0.7207406840374336,345.29393309357806,)
	3075.0,283.0,4395.0,0.123427,0.114382,67.0,132.0,141.0,25.0,fitness,(0.001969650894056249),fitnesses,(0.0,0.8020537773909753,605.0886879853504,)
	1260.0,4368.0,1865.0,0.131889,0.248437,27.0,151.0,161.0,26.0,fitness,(-0.0037676012022527317),fitnesses,(0.0,-0.31101271469203795,65.74740553323525,)
	3872.0,379.0,1623.0,0.230287,0.130844,96.0,108.0,4.0,27.0,fitness,(0.0036307231646917505),fitnesses,(0.0,1.194183634614629,831.111318145454,)
	2035.0,806.0,2454.0,0.234249,0.183904,153.0,147.0,99.0,28.0,fitness,(0.0010301700501936977),fitnesses,(0.0,0.6905584443129925,587.5414392936227,)
	1359.0,2441.0,3936.0,0.108435,0.032064,92.0,31.0,65.0,29.0,fitness,(1.019845098563051),fitnesses,(1.0,3.6223393066011558,1637.829450296076,)
	3237.0,1728.0,3560.0,0.150574,0.096152,192.0,189.0,145.0,30.0,fitness,(0.00025253831268099835),fitnesses,(0.0,0.7329050505828656,707.6512193147657,)
	3281.0,1672.0,342.0,0.21483,0.061194,93.0,91.0,126.0,31.0,fitness,(0.0043504729714536824),fitnesses,(0.0,0.7182843439869179,283.23704684154956,)
	2855.0,4460.0,3729.0,0.182528,0.010683,16.0,175.0,113.0,32.0,fitness,(-0.0024730194247589233),fitnesses,(0.0,0.18371072533659968,431.01266781249194,)
	1385.0,997.0,638.0,0.11135,0.152222,142.0,88.0,44.0,33.0,fitness,(0.0001414020172636945),fitnesses,(0.0,0.9612078613893921,947.0676596630226,)
	996.0,3565.0,1773.0,0.030357,0.059424,117.0,38.0,164.0,34.0,fitness,(0.9980391086423148),fitnesses,(1.0,0.711379425286747,907.468561055256,)
	4027.0,2304.0,3308.0,0.131551,0.047864,24.0,97.0,118.0,35.0,fitness,(0.00514509432993755),fitnesses,(0.0,0.8895356302837845,375.02619729002953,)
	291.0,1390.0,19.0,0.174444,0.120597,149.0,38.0,63.0,36.0,fitness,(0.009778790927432834),fitnesses,(0.0,2.0358717087155322,1057.9926159722488,)
	924.0,1513.0,1597.0,0.16919,0.088155,199.0,10.0,30.0,37.0,fitness,(1.0100382168048765),fitnesses,(1.0,2.904759386349159,1900.9377058615146,)
	3801.0,2192.0,333.0,0.162166,0.134176,70.0,14.0,167.0,38.0,fitness,(0.007051636294647048),fitnesses,(0.0,0.8368552760970396,131.69164663233474,)
	3814.0,803.0,1467.0,0.229599,0.245104,108.0,187.0,90.0,39.0,fitness,(0.00683942029101344),fitnesses,(0.0,1.0719446702460396,388.0026411446956,)
	3700.0,1535.0,1994.0,0.17021,0.100598,175.0,0.0,48.0,40.0,fitness,(1.0071233174722423),fitnesses,(1.0,2.1324985529074643,1420.1668056832507,)
	1218.0,704.0,4050.0,0.037258,0.19297,156.0,125.0,193.0,41.0,fitness,(0.0022151210938437856),fitnesses,(0.0,0.9627782840636341,741.2661746792555,)
