Surrogate,generation,0,mu,100,lambda,25
	3743.0,4840.0,867.0,0.192506,0.046669,152.0,51.0,106.0,0.0,fitness,(-0.006494981645246169),fitnesses,(0.0,-0.07825827867707934,571.2398858475376,)
	2165.0,4686.0,2415.0,0.08458,0.169262,32.0,196.0,96.0,1.0,fitness,(-0.001739240329621855),fitnesses,(0.0,-0.018691306329527767,155.23272663265772,)
	4517.0,628.0,2931.0,0.242908,0.238344,118.0,93.0,130.0,2.0,fitness,(0.0047992263989923584),fitnesses,(0.0,0.953621999867654,473.69935996841804,)
	1010.0,1894.0,3530.0,0.01729,0.183135,117.0,113.0,113.0,3.0,fitness,(-0.0017877847354807203),fitnesses,(0.0,0.71728334843416,896.0618219822319,)
	4642.0,4796.0,2745.0,0.087502,0.105668,25.0,165.0,103.0,4.0,fitness,(0.0016267241148201824),fitnesses,(0.0,0.3999904028282378,237.31799134621951,)
	1097.0,2093.0,2403.0,0.04733,0.082221,146.0,107.0,104.0,5.0,fitness,(-0.0008710354744021938),fitnesses,(0.0,1.045141468758304,1132.2450161985232,)
	4571.0,4656.0,2406.0,0.143667,0.110446,120.0,20.0,174.0,6.0,fitness,(0.004900992829283654),fitnesses,(0.0,0.8146828948909689,324.58361196260347,)
	1756.0,1169.0,3867.0,0.057029,0.007998,62.0,67.0,88.0,7.0,fitness,(1.0100621891633406),fitnesses,(1.0,2.4319208627950495,1425.701946460997,)
	3619.0,2785.0,4347.0,0.085115,0.106439,186.0,111.0,143.0,8.0,fitness,(-0.003260672506016104),fitnesses,(0.0,0.6459376445725848,972.0048951741952,)
	1574.0,1206.0,4968.0,0.239844,0.183989,43.0,113.0,39.0,9.0,fitness,(-0.002581362429134767),fitnesses,(0.0,0.5920404850632399,850.1767279767166,)
	536.0,1157.0,4705.0,0.098706,0.089978,40.0,111.0,169.0,10.0,fitness,(0.003059848591442897),fitnesses,(0.0,0.9679972693939694,662.0124102496796,)
	2997.0,3331.0,2220.0,0.116196,0.058243,79.0,195.0,186.0,11.0,fitness,(0.0034004639344436317),fitnesses,(0.0,0.5705817271717011,230.53533372733793,)
	3545.0,2341.0,4647.0,0.035043,0.140251,124.0,169.0,152.0,12.0,fitness,(0.00038450235047425996),fitnesses,(0.0,0.58967035458813,551.220119540704,)
	2878.0,853.0,4125.0,0.149799,0.156493,137.0,91.0,89.0,13.0,fitness,(-0.00202017913266782),fitnesses,(0.0,0.8218514270277234,1023.8693402945054,)
	4778.0,685.0,3243.0,0.173204,0.09838,71.0,169.0,17.0,14.0,fitness,(0.004180029733547476),fitnesses,(0.0,1.2404416271452372,822.4386537904895,)
	22.0,4923.0,475.0,0.244917,0.076597,90.0,41.0,65.0,15.0,fitness,(1.0045771203610359),fitnesses,(1.0,1.2177369411832655,760.024905079677,)
	298.0,339.0,568.0,0.001281,0.158644,26.0,2.0,76.0,16.0,fitness,(0.0036153866452152267),fitnesses,(0.0,1.4144574716235778,1052.918807102055,)
	2409.0,3116.0,4995.0,0.06303,0.206337,183.0,175.0,174.0,17.0,fitness,(-0.0026556767056645915),fitnesses,(0.0,0.33007765742725076,595.6453279937099,)
	2192.0,3433.0,2095.0,0.235324,0.183459,67.0,79.0,60.0,18.0,fitness,(-0.00034036939665940723),fitnesses,(0.0,0.24278672791245862,276.8236675783993,)
	2203.0,2495.0,376.0,0.002926,0.149792,44.0,186.0,73.0,19.0,fitness,(1.49825459967441e-05),fitnesses,(0.0,0.23282937969330478,231.33112509363033,)
	3318.0,4423.0,3503.0,0.233088,0.067426,62.0,125.0,18.0,20.0,fitness,(-0.006167047690825116),fitnesses,(0.0,0.0877242896082049,704.4290586907165,)
	4386.0,154.0,1279.0,0.058457,0.185955,79.0,13.0,153.0,21.0,fitness,(0.009714142281771964),fitnesses,(0.0,1.4140576628627555,442.64343468555904,)
	3878.0,828.0,3861.0,0.092275,0.227412,193.0,67.0,183.0,22.0,fitness,(0.002064589838192338),fitnesses,(0.0,0.9635382138356247,757.0792300163907,)
	1533.0,4460.0,1974.0,0.080707,0.027892,26.0,167.0,159.0,23.0,fitness,(-0.002427896174214664),fitnesses,(0.0,0.032180244111514954,274.9698615329813,)
	3455.0,4753.0,3472.0,0.243651,0.029982,82.0,179.0,37.0,24.0,fitness,(-0.006608712437086487),fitnesses,(0.0,0.0462000508186941,707.0712945273427,)
	1270.0,1980.0,3058.0,0.046155,0.193908,91.0,180.0,191.0,25.0,fitness,(0.0028570203971540905),fitnesses,(0.0,0.48106578818710566,195.3637484716966,)
	4052.0,1125.0,2370.0,0.006393,0.123291,185.0,41.0,75.0,26.0,fitness,(0.00032295165169031644),fitnesses,(0.0,1.5109682178644401,1478.6730526954084,)
