Surrogate,generation,0,mu,100,lambda,25
	59.0,3290.0,4693.0,0.078961,0.098452,130.0,193.0,122.0,0.0,fitness,(-0.0059536186149465944),fitnesses,(0.0,0.39322560330719775,988.5874648018571,)
	3124.0,1920.0,790.0,0.042555,0.034541,147.0,41.0,150.0,1.0,fitness,(1.006227275219686),fitnesses,(1.0,1.437611284479573,814.8837625109675,)
	11.0,2722.0,689.0,0.232018,0.217984,92.0,62.0,22.0,2.0,fitness,(-0.0004845659658196189),fitnesses,(0.0,0.5923566143854682,640.81321096743,)
	4359.0,1073.0,4252.0,0.110566,0.121094,48.0,178.0,150.0,3.0,fitness,(0.00546003891450737),fitnesses,(0.0,0.960142675667862,414.13878421712496,)
	3246.0,935.0,1302.0,0.192913,0.098462,108.0,62.0,143.0,4.0,fitness,(0.0047301451788979735),fitnesses,(0.0,0.8361625353387478,363.14801744895044,)
	1017.0,1504.0,3341.0,0.219211,0.009234,137.0,138.0,42.0,5.0,fitness,(-0.0039730800043547496),fitnesses,(0.0,1.0703639262247004,1467.6719266601754,)
	337.0,1549.0,1159.0,0.028097,0.014502,24.0,99.0,23.0,6.0,fitness,(-0.0002561679451762583),fitnesses,(0.0,1.2745532097693637,1300.1700042869893,)
	475.0,3851.0,1863.0,0.112476,0.229758,198.0,192.0,167.0,7.0,fitness,(-0.002216414370675354),fitnesses,(0.0,0.07855621378022327,300.19765084775867,)
	1467.0,608.0,1475.0,0.135378,0.034285,189.0,122.0,108.0,8.0,fitness,(0.9986232188121201),fitnesses,(1.0,1.025712433911344,1163.390552699333,)
	2618.0,4191.0,4432.0,0.036845,0.138474,145.0,150.0,155.0,9.0,fitness,(-0.005893897562017565),fitnesses,(0.0,0.030049161684213812,619.4389178859702,)
	940.0,118.0,3573.0,0.089888,0.165504,79.0,21.0,191.0,10.0,fitness,(0.011081095723571285),fitnesses,(0.0,1.8620478645003338,753.9382921432053,)
	133.0,633.0,2567.0,0.038021,0.232172,26.0,98.0,189.0,11.0,fitness,(0.006314453022832028),fitnesses,(0.0,0.9006754498425764,269.2301475593736,)
	2450.0,1681.0,1683.0,0.158203,0.209343,51.0,84.0,124.0,12.0,fitness,(0.003996581484631822),fitnesses,(0.0,0.521509944576813,121.8517961136308,)
	3926.0,4219.0,2925.0,0.245169,0.138395,69.0,116.0,124.0,13.0,fitness,(0.00019247109030300818),fitnesses,(0.0,0.26224413131826746,242.99702228796664,)
	4531.0,2870.0,4369.0,0.227245,0.067425,6.0,71.0,134.0,14.0,fitness,(0.004751802334385435),fitnesses,(0.0,0.8483785083529745,373.19827491443084,)
	2504.0,3612.0,1914.0,0.155542,0.15898,40.0,51.0,144.0,15.0,fitness,(3.391252320137847e-05),fitnesses,(0.0,0.08814240489583712,84.75115257569927,)
	1573.0,4341.0,3492.0,0.14741,0.206842,156.0,148.0,20.0,16.0,fitness,(-0.010708079908535598),fitnesses,(0.0,-0.14266857433276217,928.1394165207976,)
	4885.0,2730.0,4666.0,0.065021,0.123828,46.0,64.0,133.0,17.0,fitness,(0.005174465429662935),fitnesses,(0.0,1.0286683849680998,511.2218420018062,)
	3500.0,4428.0,43.0,0.014776,0.130629,50.0,94.0,114.0,18.0,fitness,(-0.0012992490208447267),fitnesses,(0.0,0.06313765695925323,193.06255904372588,)
	3845.0,2697.0,4198.0,0.209282,0.24347,58.0,127.0,126.0,19.0,fitness,(0.0035602044651246883),fitnesses,(0.0,0.6316253837206313,275.6049372081624,)
	168.0,2690.0,2399.0,0.008868,0.122575,57.0,198.0,4.0,20.0,fitness,(-0.00845810666256451),fitnesses,(0.0,0.17719203892991733,1023.0027051863683,)
	3100.0,2614.0,3752.0,0.173159,0.022715,5.0,104.0,142.0,21.0,fitness,(0.002366925501179547),fitnesses,(0.0,0.5887412712614902,352.04872114353554,)
	2346.0,4752.0,1643.0,0.028925,0.060475,167.0,16.0,87.0,22.0,fitness,(-0.009745876996446086),fitnesses,(0.0,0.45107883985664515,1425.6665395012535,)
	3423.0,4559.0,3056.0,0.245185,0.233206,68.0,42.0,93.0,23.0,fitness,(-0.00191341566655489),fitnesses,(0.0,0.08228608897948521,273.6276556349742,)
	4563.0,1056.0,668.0,0.199555,0.184982,145.0,45.0,48.0,24.0,fitness,(0.0041346227325094066),fitnesses,(0.0,1.0687427352796586,655.2804620287179,)
	2643.0,4624.0,3130.0,0.234793,0.130961,34.0,4.0,17.0,25.0,fitness,(0.007342283598611537),fitnesses,(0.0,1.5345074610100249,800.2791011488713,)
	2398.0,143.0,4573.0,0.117647,0.221977,55.0,109.0,94.0,26.0,fitness,(0.0011786374784929264),fitnesses,(0.0,0.817005112054174,699.1413642048814,)
	3604.0,977.0,737.0,0.100897,0.209806,29.0,39.0,85.0,27.0,fitness,(0.005361912985634208),fitnesses,(0.0,0.8080131169386854,271.82181837526457,)
	960.0,3265.0,1895.0,0.248549,0.195382,135.0,153.0,135.0,28.0,fitness,(-0.0015588177228301465),fitnesses,(0.0,0.09806805500288288,253.9498272858975,)
	4670.0,2269.0,3852.0,0.010326,0.203331,6.0,49.0,123.0,29.0,fitness,(0.0065288156949908135),fitnesses,(0.0,1.0378868149268599,385.00524542777845,)
	2547.0,951.0,3418.0,0.229351,0.165804,137.0,7.0,133.0,30.0,fitness,(0.004880512923909817),fitnesses,(0.0,1.3472633385222208,859.212046131239,)
	3319.0,4059.0,2324.0,0.110271,0.066013,3.0,126.0,169.0,31.0,fitness,(-0.0004232253699696974),fitnesses,(0.0,0.10448199515860922,146.80453215557895,)
	2807.0,1154.0,4806.0,0.213299,0.183112,32.0,93.0,162.0,32.0,fitness,(0.001498478525236302),fitnesses,(0.0,0.4934914745232742,343.643621999644,)
	77.0,1338.0,2448.0,0.192764,0.144029,55.0,154.0,72.0,33.0,fitness,(0.0024111623179367218),fitnesses,(0.0,0.7266148732001679,485.4986414064958,)
	827.0,3050.0,1666.0,0.102914,0.04567,106.0,20.0,163.0,34.0,fitness,(1.0055068411793553),fitnesses,(1.0,1.3752546140022373,824.5704960667036,)
