['random', 0.05, 1750, 0.29760358940679055, [0.05, 0.29760358940679055]]
['random', 0.1, 3500, 0.38038150050698616, [0.1, 0.38038150050698616]]
['random', 0.25, 8750, 0.46786136372850284, [0.25, 0.46786136372850284]]
['random', 0.5, 17500, 0.5214605199608203, [0.5, 0.5214605199608203]]
['random', 0.75, 26250, 0.541611143249932, [0.75, 0.541611143249932]]
