['random', 0.05, 500, 0.13404418044447108, [0.05, 0.13404418044447108]]
['random', 0.1, 1000, 0.1571413851246879, [0.1, 0.1571413851246879]]
['random', 0.25, 2500, 0.23323842264428343, [0.25, 0.23323842264428343]]
['random', 0.5, 5000, 0.29440935087921194, [0.5, 0.29440935087921194]]
['random', 0.75, 7500, 0.334276064540602, [0.75, 0.334276064540602]]
