Surrogate,generation,0,mu,100,lambda,25
	17.0,2597.0,4602.0,0.046069,0.174838,62.0,109.0,22.0,0.0,fitness,(-0.03399700063921991),fitnesses,(0.0,0.7271123294177065,4126.812393339697,)
	4483.0,2476.0,4025.0,0.172678,0.038806,97.0,188.0,129.0,1.0,fitness,(-0.0014298040487446574),fitnesses,(0.0,1.0078181799733001,1150.7985848477658,)
	4333.0,3285.0,3571.0,0.046105,0.175661,169.0,38.0,120.0,2.0,fitness,(0.008028036839282344),fitnesses,(0.0,0.9529901224141119,150.18643848587746,)
	1985.0,775.0,2273.0,0.225217,0.188378,97.0,106.0,80.0,3.0,fitness,(0.005857331636280786),fitnesses,(0.0,1.0099030459638452,424.1698823357666,)
	479.0,3167.0,1655.0,0.057426,0.158966,133.0,11.0,121.0,4.0,fitness,(-0.000582599182764031),fitnesses,(0.0,0.3048514345712773,363.1113528476804,)
	3157.0,60.0,1172.0,0.116435,0.178473,169.0,110.0,54.0,5.0,fitness,(0.010128750780452167),fitnesses,(0.0,0.9519738772350478,-60.9012008101689,)
	809.0,5.0,1676.0,0.178744,0.217024,61.0,83.0,181.0,6.0,fitness,(0.007723624210657977),fitnesses,(0.0,1.0991538867679613,326.79146570216363,)
	2856.0,2853.0,590.0,0.175115,0.038081,135.0,89.0,146.0,7.0,fitness,(0.0041849808138082),fitnesses,(0.0,0.7385079356064099,320.0098542255899,)
	789.0,3621.0,4641.0,0.097946,0.066942,152.0,85.0,14.0,8.0,fitness,(-0.04609189396669289),fitnesses,(0.0,0.7184352912742245,5327.624687943513,)
	4659.0,4725.0,4640.0,0.041264,0.215375,144.0,122.0,23.0,9.0,fitness,(0.006896055352633225),fitnesses,(0.0,0.3867886133748373,-302.8169218884851,)
	4345.0,1899.0,657.0,0.077983,0.228733,107.0,196.0,145.0,10.0,fitness,(-0.002059529157560521),fitnesses,(0.0,1.0829099821730774,1288.8628979291293,)
	2891.0,4560.0,2266.0,0.203479,0.247323,52.0,99.0,177.0,11.0,fitness,(0.0012127889646346916),fitnesses,(0.0,0.28923225620175497,167.9533597382858,)
	1864.0,1100.0,1025.0,0.008794,0.101275,145.0,118.0,105.0,12.0,fitness,(0.011440069066887944),fitnesses,(0.0,1.0247628121960408,-119.24409449275353,)
	477.0,1592.0,4155.0,0.247019,0.121936,59.0,91.0,89.0,13.0,fitness,(0.016397413483921652),fitnesses,(0.0,1.1500521252516074,-489.689223140558,)
	1190.0,2010.0,3114.0,0.220967,0.198829,172.0,33.0,90.0,14.0,fitness,(0.004192058265211397),fitnesses,(0.0,0.8628270638300845,443.6212373089447,)
	913.0,3376.0,3491.0,0.248946,0.05716,145.0,24.0,162.0,15.0,fitness,(0.016234658873963026),fitnesses,(0.0,1.8471061196109047,223.64023221460195,)
	1532.0,3034.0,1399.0,0.017285,0.211201,118.0,83.0,197.0,16.0,fitness,(-0.0027656603580474438),fitnesses,(0.0,0.03838746227631566,314.95349808106005,)
	352.0,315.0,3260.0,0.132757,0.011281,41.0,92.0,32.0,17.0,fitness,(1.0067826578184667),fitnesses,(1.0,2.5086628720665445,1830.3970902198862,)
	4589.0,1932.0,488.0,0.0658,0.21273,41.0,53.0,57.0,18.0,fitness,(0.008676266278892354),fitnesses,(0.0,0.9327590612923681,65.13243340313264,)
	84.0,1576.0,4285.0,0.012812,0.156084,46.0,178.0,11.0,19.0,fitness,(-0.017235802547110296),fitnesses,(0.0,0.5880542667070146,2311.6345214180437,)
	3430.0,3625.0,4032.0,0.005849,0.016865,189.0,176.0,172.0,20.0,fitness,(0.9990122505026001),fitnesses,(1.0,0.5241389153986157,622.91386513861,)
	456.0,4252.0,3539.0,0.07227,0.243254,112.0,147.0,162.0,21.0,fitness,(-0.002266328115105776),fitnesses,(0.0,0.2105779719771265,437.210783487704,)
	3998.0,4345.0,1586.0,0.235017,0.063026,9.0,93.0,190.0,22.0,fitness,(-0.007299849035609102),fitnesses,(0.0,0.03432784626758699,764.3127498284971,)
	79.0,1357.0,3332.0,0.167301,0.149538,73.0,142.0,6.0,23.0,fitness,(-0.015363178881127214),fitnesses,(0.0,0.6720786534027458,2208.396541515467,)
	146.0,1093.0,4623.0,0.200616,0.01699,103.0,163.0,167.0,24.0,fitness,(0.002822745818639812),fitnesses,(0.0,1.627405034688522,1345.1304528245407,)
	1051.0,1899.0,1437.0,0.192328,0.236531,45.0,123.0,189.0,25.0,fitness,(-0.003954329469416327),fitnesses,(0.0,0.020701640945873248,416.134587887506,)
	666.0,4784.0,3.0,0.102368,0.194158,3.0,67.0,154.0,26.0,fitness,(0.0020433457971705407),fitnesses,(0.0,0.37391648508704073,169.58190536998666,)
	969.0,21.0,4036.0,0.150776,0.019924,21.0,184.0,7.0,27.0,fitness,(-0.028341303116557352),fitnesses,(0.0,1.105251059790449,3939.381371446184,)
	1476.0,1778.0,2489.0,0.095927,0.247262,148.0,145.0,175.0,28.0,fitness,(-0.0031619980915645225),fitnesses,(0.0,0.302394890007001,618.5946991634532,)
	250.0,1620.0,1960.0,0.109128,0.230972,123.0,129.0,108.0,29.0,fitness,(0.006783344289330471),fitnesses,(0.0,0.9876056074237246,309.27117849067747,)
	4135.0,222.0,4212.0,0.191174,0.012849,190.0,165.0,105.0,30.0,fitness,(-0.0229671158363381),fitnesses,(0.0,1.1471411495855484,3443.852733219358,)
	3821.0,159.0,4672.0,0.048523,0.147616,197.0,189.0,167.0,31.0,fitness,(-0.0032951835374622138),fitnesses,(0.0,1.0468953716222718,1376.413725368493,)
	2304.0,1189.0,470.0,0.013608,0.009266,16.0,119.0,192.0,32.0,fitness,(0.006209434606826393),fitnesses,(0.0,0.9157857694632568,294.84230878061754,)
	1347.0,1646.0,1337.0,0.088244,0.18937,120.0,188.0,191.0,33.0,fitness,(-0.00276623862232977),fitnesses,(0.0,0.2904783414804017,567.1022037133787,)
	1059.0,583.0,3678.0,0.026599,0.064928,80.0,143.0,9.0,34.0,fitness,(-0.026585159302752823),fitnesses,(0.0,0.8705674717662859,3529.083402041568,)
	899.0,4866.0,3088.0,0.182418,0.161453,3.0,3.0,51.0,35.0,fitness,(-0.0009877688249634873),fitnesses,(0.0,0.1832740147042643,282.050897200613,)
	3553.0,2874.0,1897.0,0.038331,0.186572,186.0,13.0,171.0,36.0,fitness,(0.014466770097457093),fitnesses,(0.0,1.8063406806406623,359.6636708949529,)
	3000.0,3095.0,390.0,0.026845,0.195845,130.0,167.0,35.0,37.0,fitness,(-0.0038797577191324933),fitnesses,(0.0,-0.023774692687954666,364.2010792252946,)
	3452.0,3397.0,4113.0,0.080576,0.003197,148.0,199.0,19.0,38.0,fitness,(-0.005581273709625642),fitnesses,(0.0,0.7399087800081969,1298.0361509707611,)
	2469.0,1022.0,1450.0,0.059496,0.15132,1.0,36.0,154.0,39.0,fitness,(0.015260504324673017),fitnesses,(0.0,1.6419830215267348,115.93258905943314,)
	3819.0,4255.0,4003.0,0.165361,0.24431,181.0,105.0,56.0,40.0,fitness,(-0.0005092277145933174),fitnesses,(0.0,0.05356732582841212,104.49009728774385,)
	3696.0,1679.0,3203.0,0.104829,0.005156,165.0,171.0,176.0,41.0,fitness,(-0.0014429313611258598),fitnesses,(0.0,0.9487256934071107,1093.0188295196965,)
	4572.0,3655.0,3039.0,0.222719,0.037436,174.0,57.0,121.0,42.0,fitness,(0.009694625356764786),fitnesses,(0.0,1.2511572009426275,281.69466526614895,)
	2799.0,4717.0,4677.0,0.119776,0.07196,22.0,137.0,56.0,43.0,fitness,(-0.0045889340177042515),fitnesses,(0.0,-0.1741335470860293,284.75985468439586,)
	4829.0,982.0,1648.0,0.198908,0.215317,154.0,12.0,185.0,44.0,fitness,(0.00611404190258032),fitnesses,(0.0,1.2475420003282094,636.1378100701774,)
	3816.0,4975.0,3652.0,0.004516,0.240574,141.0,147.0,181.0,45.0,fitness,(-0.008702347830418502),fitnesses,(0.0,-0.06940164575399312,800.833137287857,)
	2202.0,2974.0,1993.0,0.065394,0.175727,14.0,192.0,7.0,46.0,fitness,(-0.006765392093956226),fitnesses,(0.0,-0.11762995357639781,558.9092558192248,)
